chrom	gpseq_score
chr10	1.25784146517096
chr10	1.30583951114726
chr10	1.32058785884605
chr10	1.32567149153983
chr10	1.32083111038493
chr10	1.3108214517029
chr10	1.30773702385874
chr10	1.29091853525525
chr10	1.26483796084364
chr10	1.27152475967264
chr10	1.2577283279478
chr10	1.22419008750494
chr10	1.19510368966632
chr10	1.20499850874496
chr10	1.21687624094588
chr10	1.22791870298171
chr10	1.20091761677906
chr10	1.2489830522625
chr10	1.29131671406856
chr10	1.28596817182607
chr10	1.28333794353262
chr10	1.27558329927084
chr10	1.29797669775957
chr10	1.27898626606461
chr10	1.28703169485345
chr10	1.26838066935861
chr10	1.26699061642403
chr10	1.22334092062027
chr10	1.16721322044499
chr10	1.14654531235833
chr10	1.1510970103297
chr10	1.14803431528246
chr10	1.13335224801268
chr10	1.13976369507834
chr10	1.13005598887
chr10	1.15166909150561
chr10	1.18010269008554
chr10	1.19377860288835
chr10	1.22089107914488
chr10	1.24260639185448
chr10	1.23616168078875
chr10	1.24036765005975
chr10	1.25533328742434
chr10	1.24122331927711
chr10	1.22879736381595
chr10	1.20422970755965
chr10	1.16063742035526
chr10	1.13597671353376
chr10	1.14219261613506
chr10	1.14607886104921
chr10	1.17143043330824
chr10	1.17411792935271
chr10	1.17685191696456
chr10	1.18453389464374
chr10	1.20719409569823
chr10	1.20604155992789
chr10	1.21485556277378
chr10	1.19509345170303
chr10	1.17792105732234
chr10	1.14756725819932
chr10	1.13023509726624
chr10	1.14868851456922
chr10	1.14702177957727
chr10	1.1442541616351
chr10	1.14685474791491
chr10	1.13911945783593
chr10	1.14176705934026
chr10	1.18188836633043
chr10	1.18363111493123
chr10	1.20831150329176
chr10	1.22703541465213
chr10	1.23704624004423
chr10	1.25081937739205
chr10	1.25852589291036
chr10	1.23373900845542
chr10	1.24369797790238
chr10	1.27639765382985
chr10	1.28275540030508
chr10	1.30628705340482
chr10	1.3087232503003
chr10	1.30886339959772
chr10	1.29457865327133
chr10	1.30235393976762
chr10	1.31596330851804
chr10	1.32822917557479
chr10	1.35756925684748
chr10	1.3468369049053
chr10	1.31574349623392
chr10	1.32136302561053
chr10	1.30746258173576
chr10	1.30410114679552
chr10	1.30703143190229
chr10	1.28023044468861
chr10	1.29325959525796
chr10	1.28654666338908
chr10	1.28145936684911
chr10	1.24142004715633
chr10	1.23542062151044
chr10	1.198363814517
chr10	1.20137551172513
chr10	1.21790870662072
chr10	1.21266162403918
chr10	1.2307885118305
chr10	1.23911444311804
chr10	1.25804082694575
chr10	1.25237942598088
chr10	1.29646535600882
chr10	1.3187959678124
chr10	1.32866162681158
chr10	1.35041839157065
chr10	1.33210919170922
chr10	1.32818366258066
chr10	1.32330009972664
chr10	1.30817400975268
chr10	1.31944009012592
chr10	1.33192091226095
chr10	1.3360291549776
chr10	1.29470065091155
chr10	1.31988664012522
chr10	1.2940852346717
chr10	1.2613105500291
chr10	1.25365678833233
chr10	1.25269596165224
chr10	1.22828692742058
chr10	1.20604155992789
chr10	1.18579792732487
chr10	1.16463131812098
chr10	1.19729150431042
chr10	1.15991182669277
chr10	1.18999053649352
chr10	1.22206827459636
chr10	1.22979780243971
chr10	1.23241331404018
chr10	1.27069718558167
chr10	1.25803543837424
chr10	1.27519543392179
chr10	1.28351385762115
chr10	1.26854366598594
chr10	1.23670717249495
chr10	1.23118396430983
chr10	1.25063187365111
chr10	1.25066401515322
chr10	1.25493545352741
chr10	1.24500914700835
chr10	1.23634701505412
chr10	1.23749140728382
chr10	1.19689155790084
chr10	1.20160195124354
chr10	1.21211635464612
chr10	1.17729055050688
chr10	1.16855386648767
chr10	1.14035945045924
chr10	1.15294743698949
chr10	1.1488164467064
chr10	1.17275582989233
chr10	1.17301204519127
chr10	1.21894204829703
chr10	1.20250813619886
chr10	1.19897992896905
chr10	1.24745929356889
chr10	1.25027301631814
chr10	1.31907843887692
chr10	1.29152138150802
chr10	1.28816782458345
chr10	1.27222208220049
chr10	1.27875072090295
chr10	1.29964009532653
chr10	1.36214163180276
chr10	1.39960310093763
chr10	1.39964506613714
chr10	1.43658646921722
chr10	1.45853531199863
chr10	1.52361873293451
chr10	1.62525297822966
chr10	1.64740076635675
chr10	1.66089807418488
chr10	1.67196884916198
chr10	1.71912155597951
chr10	1.75944604470597
chr10	1.75142320400627
chr10	1.7290096598627
chr10	1.75583987744986
chr10	1.75857205584091
chr10	1.73640912064402
chr10	1.75872271259669
chr10	1.78897703524953
chr10	1.81899589011385
chr10	1.80356476219029
chr10	1.79900492339862
chr10	1.82074198541136
chr10	1.82582609476243
chr10	1.81763291836881
chr10	1.83030495401723
chr10	1.8707036482601
chr10	1.88928083570019
chr10	1.89765878723446
chr10	1.91868027133949
chr10	1.90347940675046
chr10	1.91211687595869
chr10	1.89154806190566
chr10	1.91093785142267
chr10	1.88011827258317
chr10	1.8552788308756
chr10	1.77815942089878
chr10	1.75047822034171
chr10	1.68462805133381
chr10	1.61617283823394
chr10	1.60832789502087
chr10	1.58208383068427
chr10	1.59196087726373
chr10	1.57998449093408
chr10	1.56903881727556
chr10	1.53485226651753
chr10	1.56680913563827
chr10	1.53214606276186
chr10	1.55144931018318
chr10	1.59239052386802
chr10	1.66994335372955
chr10	1.64953315801726
chr10	1.6179667799696
chr10	1.60471524802571
chr10	1.60737749775684
chr10	1.61727390250221
chr10	1.63229229973022
chr10	1.63960087209117
chr10	1.62255417196922
chr10	1.6064758286573
chr10	1.50004782387522
chr10	1.47329706537892
chr10	1.425052416141
chr10	1.4117049480091
chr10	1.43351308646648
chr10	1.43974044156336
chr10	1.4131569201026
chr10	1.40473817063506
chr10	1.42430792926483
chr10	1.42422862162997
chr10	1.40963242713327
chr10	1.40041265168999
chr10	1.38212993309376
chr10	1.36316304846953
chr10	1.32688719763548
chr10	1.31332235765936
chr10	1.28952587604362
chr10	1.29681525275927
chr10	1.26111067010118
chr10	1.26900016798547
chr10	1.25721664383138
chr10	1.23953911710785
chr10	1.26482712549544
chr10	1.30925028953904
chr10	1.32793905695523
chr10	1.31975661630496
chr10	1.37703622004013
chr10	1.37275484172009
chr10	1.41596830208911
chr10	1.43563301651019
chr10	1.48111129769429
chr10	1.53744470919191
chr10	1.55599472537845
chr10	1.57137262888633
chr10	1.62403517784875
chr10	1.67311509252965
chr10	1.66306930693228
chr10	1.69373001542575
chr10	1.65010556016578
chr10	1.66985752124781
chr10	1.66505793664248
chr10	1.65134290970544
chr10	1.64895389142698
chr10	1.647901842236
chr10	1.60892045577308
chr10	1.61037522177139
chr10	1.60841056481331
chr10	1.59574301537147
chr10	1.62233873912681
chr10	1.61664364187261
chr10	1.59515530783246
chr10	1.55919712652303
chr10	1.52229450303844
chr10	1.5200661367899
chr10	1.49169914037703
chr10	1.43045240586585
chr10	1.40284411456605
chr10	1.45543367477804
chr10	1.4138471299053
chr10	1.39323899927672
chr10	1.37128564370984
chr10	1.35912854337712
chr10	1.38178069158611
chr10	1.33785019172322
chr10	1.33547989528895
chr10	1.37397252886685
chr10	1.35474615754814
chr10	1.27739307419471
chr10	1.25759365404556
chr10	1.24156894303411
chr10	1.23093086008844
chr10	1.22825010000825
chr10	1.20513271225842
chr10	1.2053082317134
chr10	1.20355934210547
chr10	1.16209992490341
chr10	1.14343105637203
chr10	1.13861701050608
chr10	1.15529558160411
chr10	1.17318288648763
chr10	1.16758824617645
chr10	1.14831955937306
chr10	1.14282880119473
chr10	1.14203607106014
chr10	1.13704768178206
chr10	1.14365637154914
chr10	1.17013159456152
chr10	1.16623372183072
chr10	1.1803908459872
chr10	1.19180138423934
chr10	1.24284060271544
chr10	1.28711438891028
chr10	1.29502788316341
chr10	1.30633741150627
chr10	1.29982937914472
chr10	1.30655005600476
chr10	1.31143920971482
chr10	1.34203995366694
chr10	1.31845143502676
chr10	1.31241136363448
chr10	1.27854260082023
chr10	1.29985721732539
chr10	1.29935622128031
chr10	1.26593280927847
chr10	1.24788682753742
chr10	1.25345275235391
chr10	1.22086493212967
chr10	1.17481215237703
chr10	1.18627546299697
chr10	1.20172548169676
chr10	1.25988507283098
chr10	1.26370075594173
chr10	1.33116806054325
chr10	1.35522207090839
chr10	1.39185518538734
chr10	1.39669259120585
chr10	1.45029963654549
chr10	1.47930434265837
chr10	1.48836121658477
chr10	1.47946909625667
chr10	1.45787948629379
chr10	1.47783504564827
chr10	1.44856129459797
chr10	1.48658362118122
chr10	1.4981086755444
chr10	1.49859643696502
chr10	1.47339172731441
chr10	1.42377116380411
chr10	1.39325093468621
chr10	1.37985848493561
chr10	1.33971387887954
chr10	1.2489777024882
chr10	1.21496484343627
chr10	1.2137840925071
chr10	1.20089704132955
chr10	1.21876976381934
chr10	1.22313657954155
chr10	1.2416699896932
chr10	1.23704094139892
chr10	1.21858184488802
chr10	1.23258752716099
chr10	1.25042832998561
chr10	1.28907303321735
chr10	1.29478383771235
chr10	1.30440840604734
chr10	1.27986309431746
chr10	1.28923316677043
chr10	1.28667892656679
chr10	1.25673208248267
chr10	1.27390703868691
chr10	1.27493328191464
chr10	1.27489505591661
chr10	1.25698510788336
chr10	1.23197525048607
chr10	1.23719461132773
chr10	1.2266780738486
chr10	1.20777336317716
chr10	1.20044961250836
chr10	1.23690848264205
chr10	1.25236333308379
chr10	1.22217820406844
chr10	1.21267720676842
chr10	1.21185678873485
chr10	1.22813962439625
chr10	1.23281984963079
chr10	1.21080352195971
chr10	1.22719309809767
chr10	1.22110027542707
chr10	1.21134301220343
chr10	1.19839974582962
chr10	1.21420528599388
chr10	1.22869210184201
chr10	1.22469357562835
chr10	1.23246610329457
chr10	1.22545444510154
chr10	1.29409077765611
chr10	1.29599342270052
chr10	1.30445869172587
chr10	1.32569988317574
chr10	1.37096263122467
chr10	1.39087780140793
chr10	1.39073482718645
chr10	1.48061654337291
chr10	1.45074697584107
chr10	1.46306542393277
chr10	1.43294830066864
chr10	1.41516794363041
chr10	1.45238840074474
chr10	1.45793568836888
chr10	1.44445963963214
chr10	1.43321838784782
chr10	1.42404562086452
chr10	1.38362260262352
chr10	1.39788959824864
chr10	1.40025670181306
chr10	1.40925812719886
chr10	1.41178960539219
chr10	1.39288098453224
chr10	1.36702800004958
chr10	1.33488511877482
chr10	1.34368499707538
chr10	1.36022343995976
chr10	1.3660563475899
chr10	1.38374113748357
chr10	1.38582901395852
chr10	1.36324479488302
chr10	1.37723677608211
chr10	1.36397489089368
chr10	1.37240796914388
chr10	1.36638990940776
chr10	1.33870429854912
chr10	1.32923085611874
chr10	1.33372492381011
chr10	1.32035596305387
chr10	1.33729445531824
chr10	1.38192866450024
chr10	1.38765254619565
chr10	1.41604108439052
chr10	1.42668310201273
chr10	1.44401423904303
chr10	1.47010736319685
chr10	1.49460275701238
chr10	1.49532634137793
chr10	1.53070951373727
chr10	1.52470898760991
chr10	1.55098420586683
chr10	1.54915835980372
chr10	1.55113701047422
chr10	1.57107650681283
chr10	1.57807718871921
chr10	1.58289044697039
chr10	1.59453366694215
chr10	1.56922028626079
chr10	1.53078163702956
chr10	1.51284320946197
chr10	1.50094118909888
chr10	1.4898345975099
chr10	1.45944771236783
chr10	1.42976021382194
chr10	1.4169936642329
chr10	1.39821296599904
chr10	1.36067796441308
chr10	1.35699370433135
chr10	1.34381737834507
chr10	1.33974830980792
chr10	1.29928943639872
chr10	1.29250091514004
chr10	1.28349186704145
chr10	1.30438047039688
chr10	1.35632543957065
chr10	1.35307018522656
chr10	1.38011265409039
chr10	1.39363889116029
chr10	1.42143736921407
chr10	1.47720850547387
chr10	1.49375795140677
chr10	1.55960457007012
chr10	1.5992601102212
chr10	1.62361090193538
chr10	1.60655840325153
chr10	1.65192301554204
chr10	1.66975738892828
chr10	1.67469246037399
chr10	1.73975180932591
chr10	1.7173625713074
chr10	1.7008546391272
chr10	1.65773529403227
chr10	1.66077002447757
chr10	1.65965356497032
chr10	1.68498887946083
chr10	1.66954999108096
chr10	1.66055663023657
chr10	1.67608464583551
chr10	1.65789861586998
chr10	1.6251415985622
chr10	1.65396207568794
chr10	1.67489332293012
chr10	1.65909206349304
chr10	1.65294223119339
chr10	1.65741579783841
chr10	1.6799227240719
chr10	1.64699154983716
chr10	1.59106785622
chr10	1.56009230639821
chr10	1.5820567246734
chr10	1.57433692113545
chr10	1.53868984567517
chr10	1.54595008968282
chr10	1.52802370430695
chr10	1.48750082451304
chr10	1.4695659269053
chr10	1.49565302957321
chr10	1.48614432836261
chr10	1.48114301835283
chr10	1.45492257010695
chr10	1.42366139579147
chr10	1.41604108439052
chr10	1.38550257571724
chr10	1.36155830879777
chr10	1.33565151468056
chr10	1.30024701446203
chr10	1.27599860981027
chr10	1.27616805161721
chr10	1.26184011482098
chr10	1.23974088823649
chr10	1.24930943183082
chr10	1.23624110635744
chr10	1.19834328282206
chr10	1.1819238036491
chr10	1.19109712189436
chr10	1.18828932150574
chr10	1.18207568990724
chr10	1.18741928172338
chr10	1.18910906442123
chr10	1.18558970070225
chr10	1.17163115464668
chr10	1.17854180563956
chr10	1.17302209399058
chr10	1.17718465847881
chr10	1.15852154613766
chr10	1.15060406499169
chr10	1.15901291908121
chr10	1.12105503021102
chr10	1.10712574885606
chr10	1.10797966796524
chr10	1.11638779033761
chr10	1.10749569963839
chr10	1.1166556054239
chr10	1.10966571707455
chr10	1.10856830646029
chr10	1.09989866788232
chr10	1.12757076831522
chr10	1.14047179988063
chr10	1.14123411423915
chr10	1.13315808453449
chr10	1.1343381406416
chr10	1.15385152490541
chr10	1.14478361359121
chr10	1.1389194279725
chr10	1.12538019745949
chr10	1.12343445762906
chr10	1.07378379501353
chr10	1.10105823650641
chr10	1.11383243563633
chr10	1.10115256409526
chr10	1.09628170707207
chr10	1.10124689976515
chr10	1.11510221649313
chr10	1.11850336504456
chr10	1.15538465791143
chr10	1.15957900064429
chr10	1.15716762704567
chr10	1.14580889703201
chr10	1.16060262126077
chr10	1.16503046497241
chr10	1.21959486188563
chr10	1.23746490475038
chr10	1.23685020528238
chr10	1.25159647812948
chr10	1.23071470810355
chr10	1.24846423083119
chr10	1.26987015011873
chr10	1.27451831811688
chr10	1.25918372538559
chr10	1.27437092928443
chr10	1.22274894926297
chr10	1.1895216954617
chr10	1.18439183872732
chr10	1.16834366353679
chr10	1.17132005123001
chr10	1.17226365169187
chr10	1.15381692927069
chr10	1.14293160278888
chr10	1.16187097610645
chr10	1.16606389248595
chr10	1.17772430296267
chr10	1.19005680066874
chr10	1.19238348024479
chr10	1.2118827428245
chr10	1.2268935168743
chr10	1.2583803534863
chr10	1.28817334222169
chr10	1.30232046985772
chr10	1.30615277462469
chr10	1.33303956855039
chr10	1.34475593246313
chr10	1.35380063088832
chr10	1.34476169248648
chr10	1.33638972940997
chr10	1.33883045447249
chr10	1.32303939239901
chr10	1.34067253690112
chr10	1.3499326007004
chr10	1.34385191473424
chr10	1.32966363348749
chr10	1.30382188300929
chr10	1.28938779735214
chr10	1.27998918778565
chr10	1.25989586584228
chr10	1.24182423466
chr10	1.25000527943498
chr10	1.22522875865514
chr10	1.23129471377124
chr10	1.24301096561395
chr10	1.2186914607431
chr10	1.22464636482142
chr10	1.2253914586559
chr10	1.21895249056322
chr10	1.23578580233214
chr10	1.21007766449454
chr10	1.18000665375124
chr10	1.17237914434897
chr10	1.16156246431162
chr10	1.17517451862704
chr10	1.16673336327445
chr10	1.18160996722361
chr10	1.18461507710279
chr10	1.18406720345893
chr10	1.21160765775375
chr10	1.26426923052881
chr10	1.24727229352041
chr10	1.26085141361029
chr10	1.28238183256612
chr10	1.29373053304869
chr10	1.30845420571486
chr10	1.29297711487324
chr10	1.31732245055239
chr10	1.34267817529244
chr10	1.33809662297409
chr10	1.32375929620688
chr10	1.36101021294451
chr10	1.357255288856
chr10	1.33562863082082
chr10	1.31862086613086
chr10	1.30538653082901
chr10	1.29390232950484
chr10	1.27266355417072
chr10	1.25680206313577
chr10	1.25377492960511
chr10	1.25257255687671
chr10	1.251049777616
chr10	1.26949489720354
chr10	1.28855963563423
chr10	1.3052467538246
chr10	1.35683096607193
chr10	1.42940505950218
chr10	1.44121507563938
chr10	1.46273958830383
chr10	1.48172045304969
chr10	1.47539999222849
chr10	1.44796577142192
chr10	1.45019403489814
chr10	1.45377012726188
chr10	1.41761288113194
chr10	1.36399826042124
chr10	1.31508991258557
chr10	1.31017592491752
chr10	1.29127246591386
chr10	1.26565629775031
chr10	1.27331786832709
chr10	1.29622659180159
chr10	1.30646051726051
chr10	1.32547844454027
chr10	1.34465225626154
chr10	1.36719196134092
chr10	1.35066135255866
chr10	1.35099694197799
chr10	1.36770153798721
chr10	1.39424193018946
chr10	1.39332851734023
chr10	1.39056804250324
chr10	1.37124452880363
chr10	1.35225904115816
chr10	1.38029592136051
chr10	1.40349922896296
chr10	1.41737608978421
chr10	1.41776469126389
chr10	1.42182099405537
chr10	1.39939329381279
chr10	1.38775953783193
chr10	1.37480258633173
chr10	1.38005945202144
chr10	1.35962346720826
chr10	1.30667318179805
chr10	1.27887670477894
chr10	1.30353709555558
chr10	1.3159689452133
chr10	1.30887461218986
chr10	1.34015580965617
chr10	1.35620925321049
chr10	1.39010353348945
chr10	1.39638153730391
chr10	1.42184535468335
chr10	1.44130150269125
chr10	1.41103391555826
chr10	1.39786564805718
chr10	1.37891315030577
chr10	1.43937664282752
chr10	1.4148770163678
chr10	1.42450926847995
chr10	1.40458775534516
chr10	1.44240699115791
chr10	1.48060385953807
chr10	1.49108588264806
chr10	1.53823515520929
chr10	1.49934122111803
chr10	1.47866451234245
chr10	1.41169285451164
chr10	1.41764324185784
chr10	1.38495077325496
chr10	1.37536212764076
chr10	1.35254867963158
chr10	1.30750178422685
chr10	1.30010221902504
chr10	1.2858910592735
chr10	1.31625644868853
chr10	1.31511807759796
chr10	1.31179314768606
chr10	1.30109940664048
chr10	1.33674467544747
chr10	1.33971961730615
chr10	1.33246300083293
chr10	1.35515821916418
chr10	1.32029375403807
chr10	1.30792188468873
chr10	1.2930214214413
chr10	1.29624880057043
chr10	1.28376127760641
chr10	1.27437638782612
chr10	1.2486086233947
chr10	1.26194821658308
chr10	1.26282959132531
chr10	1.26318123143795
chr10	1.28379427054117
chr10	1.29382474118376
chr10	1.27893696232458
chr10	1.2879250718969
chr10	1.29547726894211
chr10	1.29207469907687
chr10	1.27346513536657
chr10	1.25288377485613
chr10	1.25444102503
chr10	1.22588493913879
chr10	1.20506560863348
chr10	1.19352296387339
chr10	1.20934188214459
chr10	1.22912899798
chr10	1.24740051910421
chr10	1.26777776392121
chr10	1.26944052192385
chr10	1.25937251128175
chr10	1.2639497704827
chr10	1.28917794605692
chr10	1.32949847813195
chr10	1.33365637243086
chr10	1.33784446130393
chr10	1.32144226535253
chr10	1.29296050030163
chr10	1.28261255273329
chr10	1.30173488565345
chr10	1.34534934448958
chr10	1.32952125696134
chr10	1.32631897197573
chr10	1.33094000768401
chr10	1.37461416051735
chr10	1.37454350749515
chr10	1.36027005086395
chr10	1.38118304230535
chr10	1.39589714902513
chr10	1.4251256653757
chr10	1.41706042951221
chr10	1.42026886513177
chr10	1.42077996742505
chr10	1.42416151861889
chr10	1.4401043322484
chr10	1.46525416137797
chr10	1.50377905816139
chr10	1.51883607095876
chr10	1.55716817471352
chr11	1.88387478159919
chr11	1.87832328073443
chr11	1.85768029941178
chr11	1.84316007115558
chr11	1.94080730055661
chr11	1.95455573326315
chr11	1.92737846233233
chr11	1.94811993174947
chr11	1.96917738879585
chr11	1.90684965794728
chr11	1.88200365102505
chr11	1.93291763587942
chr11	1.90247682743342
chr11	1.92936081689222
chr11	1.87156923192069
chr11	1.86474361938418
chr11	1.870575447695
chr11	1.84821969556535
chr11	1.84528500494516
chr11	1.81423384086506
chr11	1.78786628158601
chr11	1.7372274476899
chr11	1.75416353702295
chr11	1.74332493469407
chr11	1.74653879245167
chr11	1.73966984033359
chr11	1.76871737612126
chr11	1.68078642227113
chr11	1.63771279340132
chr11	1.65110950997075
chr11	1.60622125037535
chr11	1.52546674938214
chr11	1.46543618082061
chr11	1.48927313763336
chr11	1.45420607932292
chr11	1.41795903195543
chr11	1.33376491374189
chr11	1.33257144501991
chr11	1.28581945890079
chr11	1.26906539596592
chr11	1.24669010151097
chr11	1.24987678609683
chr11	1.23772995562822
chr11	1.19753769160152
chr11	1.17211804673186
chr11	1.17522485611196
chr11	1.19382462372568
chr11	1.20177180889074
chr11	1.18928225013992
chr11	1.19507809492254
chr11	1.19507297603956
chr11	1.20655308791226
chr11	1.21536562330823
chr11	1.20539600102686
chr11	1.25026230574185
chr11	1.27090947228617
chr11	1.29896112732243
chr11	1.31037235593162
chr11	1.31799972517464
chr11	1.31364304296185
chr11	1.32106308962784
chr11	1.31661732623352
chr11	1.30946901704744
chr11	1.34029932502134
chr11	1.31862651420929
chr11	1.28583598170986
chr11	1.26155368993432
chr11	1.24127116913498
chr11	1.25512897859123
chr11	1.23416712646912
chr11	1.25588185980339
chr11	1.28788645636936
chr11	1.3284283132623
chr11	1.35082913684692
chr11	1.34502091907461
chr11	1.37449052011166
chr11	1.37530321783299
chr11	1.40948752504436
chr11	1.38690977622611
chr11	1.42979695896005
chr11	1.44781692888616
chr11	1.40269390208618
chr11	1.4155620029861
chr11	1.39784768568287
chr11	1.42573011524153
chr11	1.44561708581104
chr11	1.47695543327859
chr11	1.46379254960563
chr11	1.52256838717599
chr11	1.49790334981252
chr11	1.49203142695182
chr11	1.56154305354054
chr11	1.50802977699153
chr11	1.5134718982621
chr11	1.50684172223758
chr11	1.48906902287056
chr11	1.49512780107054
chr11	1.50050408066325
chr11	1.46142445175548
chr11	1.50080618614106
chr11	1.50067762318487
chr11	1.51298577577195
chr11	1.51860188558612
chr11	1.52515967984481
chr11	1.52132978013115
chr11	1.51721702745503
chr11	1.47185264810424
chr11	1.47146182682414
chr11	1.48206956118361
chr11	1.46261428623128
chr11	1.45344013621228
chr11	1.46698111751843
chr11	1.50391432853983
chr11	1.522379271435
chr11	1.51847179820409
chr11	1.51162546330981
chr11	1.51502205075475
chr11	1.51185857284021
chr11	1.5020087828338
chr11	1.49719134426394
chr11	1.49544804040391
chr11	1.48664092981688
chr11	1.43621116390076
chr11	1.41388346607381
chr11	1.40407044973576
chr11	1.41812910191298
chr11	1.42441774712689
chr11	1.430378882845
chr11	1.42384434718106
chr11	1.39292274817821
chr11	1.38730785147598
chr11	1.36870953586147
chr11	1.3741608667293
chr11	1.39008567085721
chr11	1.37885408839982
chr11	1.35826140567732
chr11	1.36198410996735
chr11	1.32389538502202
chr11	1.32527407247577
chr11	1.36457093893795
chr11	1.34866111932292
chr11	1.31784730803171
chr11	1.30373253122855
chr11	1.28980760242638
chr11	1.31331110696521
chr11	1.30411790452469
chr11	1.29266701140364
chr11	1.30886339959772
chr11	1.31430716666425
chr11	1.3195926914839
chr11	1.31823120713777
chr11	1.32332277235672
chr11	1.33816540258702
chr11	1.3268530972319
chr11	1.31079337870849
chr11	1.31955877854584
chr11	1.35618020817561
chr11	1.35961181987149
chr11	1.34119520812891
chr11	1.34236765119374
chr11	1.36767810501101
chr11	1.3908658863281
chr11	1.39251709718547
chr11	1.44727750294081
chr11	1.4917949846783
chr11	1.53091277899471
chr11	1.51873848933163
chr11	1.55912366442539
chr11	1.56819223944788
chr11	1.58185344439438
chr11	1.5721939865968
chr11	1.55396994078903
chr11	1.54619511527797
chr11	1.52419966980129
chr11	1.50747437398462
chr11	1.45492880200955
chr11	1.44212281822383
chr11	1.41185007805974
chr11	1.42256418100855
chr11	1.38835408604817
chr11	1.36629626979856
chr11	1.36682307608645
chr11	1.33277694242076
chr11	1.31885245718576
chr11	1.31261937447364
chr11	1.33940977743959
chr11	1.35342956160468
chr11	1.39108037338292
chr11	1.36811168006758
chr11	1.36140085441944
chr11	1.32959529085223
chr11	1.32985729003161
chr11	1.34197672300261
chr11	1.32973197963565
chr11	1.31878467022808
chr11	1.31548991229887
chr11	1.30928393754677
chr11	1.25048724711334
chr11	1.246561948954
chr11	1.22863947423647
chr11	1.23745430389593
chr11	1.21703783180303
chr11	1.20353356627258
chr11	1.19116344768937
chr11	1.17991567917009
chr11	1.16473109201168
chr11	1.16113466421428
chr11	1.15898809726954
chr11	1.14952032818829
chr11	1.16406277012503
chr11	1.16372376839723
chr11	1.15969324359612
chr11	1.14472477350038
chr11	1.15049564534993
chr11	1.14165947239588
chr11	1.13566048418396
chr11	1.11382766475322
chr11	1.12205425589647
chr11	1.13446447454394
chr11	1.13595238507325
chr11	1.11977367445892
chr11	1.14252045188823
chr11	1.21936503163869
chr11	1.21845136267768
chr11	1.27416897967775
chr11	1.29101806844658
chr11	1.2963987197132
chr11	1.26157530463846
chr11	1.24214874351293
chr11	1.23887562794064
chr11	1.2626402871965
chr11	1.26297564533108
chr11	1.20179754699243
chr11	1.17790087587534
chr11	1.17855694992836
chr11	1.18467596759834
chr11	1.18006730736885
chr11	1.18712432521026
chr11	1.21505331593433
chr11	1.2112133051063
chr11	1.20273994089935
chr11	1.19579495499038
chr11	1.18533073812737
chr11	1.23810112223499
chr11	1.22286941578508
chr11	1.20483851639566
chr11	1.19885668074283
chr11	1.19854348185394
chr11	1.17732584996628
chr11	1.1617515424667
chr11	1.15041680111823
chr11	1.13488244846858
chr11	1.14429337189978
chr11	1.12648460053943
chr11	1.12761906673869
chr11	1.12942207644598
chr11	1.1347609285469
chr11	1.12907865419504
chr11	1.11238779262211
chr11	1.10889124097574
chr11	1.09811456757714
chr11	1.09362246541015
chr11	1.09866502304162
chr11	1.1176796336503
chr11	1.1110973065694
chr11	1.12343445762906
chr11	1.11974010057165
chr11	1.12755144952509
chr11	1.1513682202792
chr11	1.16884921546496
chr11	1.18054253524855
chr11	1.19127569975638
chr11	1.20651691214007
chr11	1.18048185720496
chr11	1.18669727670245
chr11	1.15999132166948
chr11	1.15180228911618
chr11	1.13346876206852
chr11	1.11301691157806
chr11	1.11234967563145
chr11	1.12158816006435
chr11	1.12928662984642
chr11	1.12530307440613
chr11	1.13810016018496
chr11	1.14475419316775
chr11	1.13537352145334
chr11	1.15587470038166
chr11	1.18774483602983
chr11	1.18786694190503
chr11	1.19829195512368
chr11	1.21542288836689
chr11	1.1957539799766
chr11	1.212573325689
chr11	1.2357434569952
chr11	1.22688826171619
chr11	1.23358048391836
chr11	1.24563857224579
chr11	1.24139346048581
chr11	1.26877733101385
chr11	1.26250508733591
chr11	1.25570435427673
chr11	1.26565629775031
chr11	1.25643605360275
chr11	1.24537182779516
chr11	1.24972154093573
chr11	1.24657796730317
chr11	1.2302403612344
chr11	1.26683324558192
chr11	1.22530223339967
chr11	1.2383079633377
chr11	1.22284846423306
chr11	1.2261895262317
chr11	1.24035702433867
chr11	1.25148390261501
chr11	1.25807315885951
chr11	1.28023044468861
chr11	1.28116300095724
chr11	1.26105665393652
chr11	1.27452377728988
chr11	1.30592341363947
chr11	1.33799919124057
chr11	1.34468681410725
chr11	1.36725052371072
chr11	1.3804732999546
chr11	1.4122855577382
chr11	1.429631613275
chr11	1.42909896279337
chr11	1.4303666293756
chr11	1.44396475856722
chr11	1.4357498573194
chr11	1.44668250754891
chr11	1.43495061021634
chr11	1.40726755729617
chr11	1.40463588648551
chr11	1.3917538392953
chr11	1.36657720787946
chr11	1.38026044837677
chr11	1.3771011026223
chr11	1.3596991773294
chr11	1.32862178989035
chr11	1.31048461544772
chr11	1.31561388056038
chr11	1.31938922692831
chr11	1.32647236891868
chr11	1.32802437938225
chr11	1.34561444803399
chr11	1.32675648418082
chr11	1.32808126404586
chr11	1.32919669548419
chr11	1.36544210475351
chr11	1.37167335915218
chr11	1.35565750390344
chr11	1.37969891427417
chr11	1.36761366639655
chr11	1.37088629393726
chr11	1.37068666266551
chr11	1.35037790232191
chr11	1.32928779246063
chr11	1.30083750123154
chr11	1.26949489720354
chr11	1.26925566339333
