chrom	start	end	gpseq_score	GC_percentage
chr10	125300001	125400000	1.41601685824639	0.45428
chr10	125400001	125500000	1.59777884773074	0.47238
chr10	125500001	125600000	1.395865517578	0.446
chr10	125600001	125700000	1.54376055410667	0.46739
chr10	125700001	125800000	1.37274596640709	0.484
chr10	125800001	125900000	1.45758226879805	0.34629
chr10	125900001	126000000	1.48356823776071	0.39935
chr10	126000001	126100000	1.38553170449379	0.48662
chr10	126100001	126200000	1.45020635146641	0.48799
chr10	126200001	126300000	1.55034757840533	0.54653
chr10	126300001	126400000	1.62136471930643	0.5418
chr10	126400001	126500000	1.39727416730375	0.45062
chr10	126500001	126600000	1.52021321939258	0.45081
chr10	126600001	126700000	1.41393390596427	0.43966
chr10	126700001	126800000	1.49283397853051	0.4957
chr10	126800001	126900000	1.64059921922548	0.48565
chr10	126900001	127000000	1.44491531576295	0.4403
chr10	127000001	127100000	1.47865123092012	0.4009
chr10	127100001	127200000	1.3124841948646	0.42081
chr10	127200001	127300000	1.43033095156126	0.4387
chr10	127300001	127400000	1.40605079508732	0.42592
chr10	127400001	127500000	1.42854590315872	0.43771
chr10	127500001	127600000	1.30630483689365	0.41892
chr10	127600001	127700000	1.27933391467435	0.41359
chr10	127700001	127800000	1.38750114710725	0.43767
chr10	127800001	127900000	1.32119308795596	0.43363
chr10	127900001	128000000	1.35875848059418	0.43327
chr10	128000001	128100000	1.3385446576951	0.42171
chr10	128100001	128200000	1.40422189044396	0.42521
chr10	128200001	128300000	1.2692218433875	0.4301
chr10	128300001	128400000	1.32267879569594	0.44194
chr10	128400001	128500000	1.33741045385622	0.41724
chr10	128500001	128600000	1.39558771410595	0.4442
chr10	128600001	128700000	1.33845033299353	0.07732
chr10	128700001	128800000	1.42968217511943	0.15081
chr10	128800001	128900000	1.4152505633841	0.45228
chr10	128900001	129000000	1.28958677751521	0.44236
chr10	129000001	129100000	1.25243742054758	0.42308
chr10	129100001	129200000	1.31123273193318	0.4582
chr10	129200001	129300000	1.32333735110589	0.46494
chr10	129300001	129400000	1.29609433166003	0.41714
chr10	129400001	129500000	1.26113838270718	0.38735
chr10	129500001	129600000	1.34162776355228	0.41765
chr10	129600001	129700000	1.39881775812383	0.45022
chr10	129700001	129800000	1.32580038197051	0.46477
chr10	129800001	129900000	1.3954559014815	0.49102
chr10	129900001	130000000	1.34034751583972	0.43481
chr10	130000001	130100000	1.31114037552515	0.45988
chr10	130100001	130200000	1.32355057882288	0.43615
chr10	130200001	130300000	1.47479275562057	0.47561
chr10	130300001	130400000	1.34730252351155	0.44201
chr10	130400001	130500000	1.29055416198447	0.42014
chr10	130500001	130600000	1.29138708896147	0.44177
chr10	130600001	130700000	1.34753213052141	0.43903
chr10	130700001	130800000	1.46154894305388	0.46451
chr10	130800001	130900000	1.38020942287204	0.43574
chr10	130900001	131000000	1.32448696636604	0.42884
chr10	131000001	131100000	1.3157305553761	0.40637
chr10	131100001	131200000	1.4094641660248	0.43146
chr10	131200001	131300000	1.43402750035898	0.44676
chr10	131300001	131400000	1.45451548239174	0.46702
chr10	131400001	131500000	1.33633742392929	0.43783
chr10	131500001	131600000	1.34855929561515	0.48
chr10	131600001	131700000	1.22398063864423	0.47395
chr10	131700001	131800000	1.33424052771167	0.48479
chr10	131800001	131900000	1.49937535942931	0.46692
chr10	131900001	132000000	1.34039026374854	0.46414
chr10	132000001	132100000	1.34604909189344	0.46568
chr10	132100001	132200000	1.45420968920687	0.46998
chr10	132200001	132300000	1.49496908452912	0.47175
chr10	132300001	132400000	1.39972072552251	0.44205
chr10	132400001	132500000	1.44537603449763	0.444
chr10	132500001	132600000	1.47127700929853	0.5031
chr10	132600001	132700000	1.48218454865228	0.46243
chr10	132700001	132800000	1.4305234199006	0.45999
chr10	132800001	132900000	1.4823701731527	0.49184
chr10	132900001	133000000	1.56188000962653	0.49577
chr10	133000001	133100000	1.57792907089158	0.48719
chr10	133100001	133200000	1.43801761625441	0.46207
chr10	133200001	133300000	1.42753467193764	0.47902
chr10	133300001	133400000	1.44288230862018	0.38522
chr10	133400001	133500000	1.46962398062071	0.3235
chr10	133500001	133600000	1.49507268311095	0.50669
chr10	133600001	133700000	1.44256481179861	0.38939
chr10	133700001	133800000	1.43000102895464	0.35592
chr10	133800001	133900000	1.50128564517169	0.48744
chr10	133900001	134000000	1.65441610458513	0.54473
chr10	134000001	134100000	1.7382690665224	0.58342
chr10	134100001	134200000	1.57630738830932	0.51571
chr10	134200001	134300000	1.81118009656568	0.59382
chr10	134300001	134400000	1.46407054254315	0.53414
chr10	134400001	134500000	1.66240209563657	0.52156
chr11	100001	200000	2.21444657160264	0.44974
chr11	200001	300000	1.85803170432656	0.5175
chr11	300001	400000	1.7625733918402	0.56173
chr11	400001	500000	1.88236509119676	0.59255
chr11	500001	600000	1.96483898909125	0.58776
chr11	600001	700000	1.85444531842917	0.55702
chr11	700001	800000	1.73669393563003	0.57988
chr11	800001	900000	1.85559519926055	0.6222
chr11	900001	1000000	2.00175053677529	0.53532
chr11	1000001	1100000	2.27845425180555	0.59473
chr11	1100001	1200000	1.85773696064415	0.35066
chr11	1200001	1300000	1.87393756372575	0.52825
chr11	1300001	1400000	1.65101510263076	0.52977
chr11	1400001	1500000	2.23303206729011	0.61718
chr11	1500001	1600000	2.00632157522066	0.57378
chr11	1600001	1700000	1.73835286896597	0.50536
chr11	1700001	1800000	1.81622527524959	0.53119
chr11	1800001	1900000	1.78237107390568	0.56295
chr11	1900001	2000000	1.88070875664898	0.57962
chr11	2000001	2100000	1.86789701384001	0.5418
chr11	2100001	2200000	1.93092886073282	0.58277
chr11	2200001	2300000	1.7841248572598	0.52422
chr11	2300001	2400000	1.68931682054214	0.52335
chr11	2400001	2500000	1.92417325374202	0.58485
chr11	2500001	2600000	1.82141433030877	0.52176
chr11	2600001	2700000	1.73509314707632	0.43908
chr11	2700001	2800000	1.78023776741559	0.54222
chr11	2800001	2900000	1.70449209473937	0.56301
chr11	2900001	3000000	1.68494915654754	0.54621
chr11	3000001	3100000	1.65381705092066	0.50111
chr11	3100001	3200000	1.82519791767673	0.55529
chr11	3200001	3300000	1.84768960018895	0.50254
chr11	3300001	3400000	1.52238000957778	0.44328
chr11	3400001	3500000	1.65208382582998	0.47875
chr11	3500001	3600000	1.83185471245391	0.44997
chr11	3600001	3700000	1.76631932383855	0.4922
chr11	3700001	3800000	1.38590646561378	0.41049
chr11	3800001	3900000	1.4510429147237	0.47451
chr11	3900001	4000000	1.46951604294975	0.42385
chr11	4000001	4100000	1.37561990562174	0.4122
chr11	4100001	4200000	1.2805173231869	0.425
chr11	4200001	4300000	1.39186965910287	0.41875
chr11	4300001	4400000	1.72332278677382	0.39472
chr11	4400001	4500000	1.30536206149636	0.41544
chr11	4500001	4600000	1.24982430821575	0.41065
chr11	4600001	4700000	1.28172618036413	0.41255
chr11	4700001	4800000	1.32895477896532	0.37489
chr11	4800001	4900000	1.35116866686174	0.38418
chr11	4900001	5000000	1.29858359990881	0.36403
chr11	5000001	5100000	1.30388280057288	0.36066
chr11	5100001	5200000	1.35207004396175	0.35999
chr11	5200001	5300000	1.33127544137807	0.38158
chr11	5300001	5400000	1.27995429268105	0.38539
chr11	5400001	5500000	1.30830256955036	0.3916
chr11	5500001	5600000	1.33762729283746	0.4031
chr11	5600001	5700000	1.32467103451928	0.41114
chr11	5700001	5800000	1.30498077949248	0.37269
chr11	5800001	5900000	1.26762748598989	0.36069
chr11	5900001	6000000	1.51380746928796	0.3948
chr11	6000001	6100000	1.34836950881748	0.40445
chr11	6100001	6200000	1.39160784070581	0.38513
chr11	6200001	6300000	1.27705276633788	0.44065
chr11	6300001	6400000	1.25200691600703	0.43128
chr11	6400001	6500000	1.37029061364761	0.48916
chr11	6500001	6600000	1.34243134754103	0.44456
chr11	6600001	6700000	1.34962622857326	0.47025
chr11	6700001	6800000	1.3379542462263	0.39736
chr11	6800001	6900000	1.26974521125025	0.38343
chr11	6900001	7000000	1.37600092393991	0.36978
chr11	7000001	7100000	1.36993014457997	0.37005
chr11	7100001	7200000	1.33600579351959	0.37435
chr11	7200001	7300000	1.28363763578091	0.38115
chr11	7300001	7400000	1.26630389622198	0.39191
chr11	7400001	7500000	1.30055907422928	0.41628
chr11	7500001	7600000	1.31064430776327	0.4532
chr11	7600001	7700000	1.30313929448629	0.45158
chr11	7700001	7800000	1.2582922005419	0.38849
chr11	7800001	7900000	1.47959834978733	0.37665
chr11	7900001	8000000	1.26073581663566	0.40195
chr11	8000001	8100000	1.46444750418805	0.46085
chr11	8100001	8200000	1.43737604198157	0.4418
chr11	8200001	8300000	1.45191188830146	0.48881
chr11	8300001	8400000	1.58046647726484	0.5079
chr11	8400001	8500000	1.28880338702507	0.38288
chr11	8500001	8600000	1.45884949608383	0.3791
chr11	8600001	8700000	1.48499922919207	0.43805
chr11	8700001	8800000	1.51259513229798	0.48381
chr11	8800001	8900000	1.425086124392	0.43736
chr11	8900001	9000000	1.50079109958359	0.43413
chr11	9000001	9100000	1.53771259896904	0.44953
chr11	9100001	9200000	1.41110007011021	0.42783
chr11	9200001	9300000	1.73894335752688	0.43738
chr11	9300001	9400000	1.46616198887616	0.44495
chr11	9400001	9500000	1.49488679366677	0.42092
chr11	9500001	9600000	1.59077925881809	0.43059
chr11	9600001	9700000	1.59235793808311	0.43093
chr11	9700001	9800000	1.47471015688507	0.42162
chr11	9800001	9900000	1.69702138909493	0.39723
chr11	9900001	10000000	1.42591013689868	0.38654
chr11	10000001	10100000	1.53776118265345	0.3713
chr11	10100001	10200000	1.54568924686276	0.37304
chr11	10200001	10300000	1.52271987060317	0.37864
chr11	10300001	10400000	1.48029453583089	0.42891
chr11	10400001	10500000	1.63246904978539	0.44737
chr11	10500001	10600000	1.57307225017208	0.42526
chr11	10600001	10700000	1.7232432537596	0.45689
chr11	10700001	10800000	1.48634047238711	0.43404
chr11	10800001	10900000	1.39865826482659	0.41351
chr11	10900001	11000000	1.57768108494951	0.41884
chr11	11000001	11100000	1.61734549591679	0.42866
chr11	11100001	11200000	1.68969123510597	0.414
chr11	11200001	11300000	1.57818463447535	0.44134
chr11	11300001	11400000	1.48345026430074	0.45472
chr11	11400001	11500000	1.48652921965349	0.47964
chr11	11500001	11600000	1.54528947049579	0.47298
chr11	11600001	11700000	1.49623507773551	0.43011
chr11	11700001	11800000	1.54027590430806	0.416
chr11	11800001	11900000	1.44916933472479	0.38547
chr11	11900001	12000000	1.43159249026782	0.37839
chr11	12000001	12100000	1.53035465005812	0.45678
chr11	12100001	12200000	1.63642582280064	0.46596
chr11	12200001	12300000	1.72322721894917	0.4835
chr11	12300001	12400000	1.52500135843201	0.42333
chr11	12400001	12500000	1.4720931343725	0.42879
chr11	12500001	12600000	1.48425327966984	0.4334
chr11	12600001	12700000	1.3109901666347	0.39685
chr11	12700001	12800000	1.41809922479498	0.42604
chr11	12800001	12900000	1.39797415934981	0.4283
chr11	12900001	13000000	1.41966553978308	0.41908
chr11	13000001	13100000	1.52408660205773	0.42075
chr11	13100001	13200000	1.53354146020154	0.41879
chr11	13200001	13300000	1.42853733437083	0.41119
chr11	13300001	13400000	1.41757012637676	0.4554
chr11	13400001	13500000	1.30415324294671	0.37199
chr11	13500001	13600000	1.50971298539701	0.3951
chr11	13600001	13700000	1.335393870791	0.40021
chr11	13700001	13800000	1.48124525479483	0.37894
chr11	13800001	13900000	1.42983514278917	0.41104
chr11	13900001	14000000	1.32654201565314	0.42119
chr11	14000001	14100000	1.47919123493641	0.41631
chr11	14100001	14200000	1.41363658201283	0.40343
chr11	14200001	14300000	1.40970943419075	0.43588
chr11	14300001	14400000	1.42100781250166	0.39566
chr11	14400001	14500000	1.32764266380763	0.41569
chr11	14500001	14600000	1.34423124187128	0.39468
chr11	14600001	14700000	1.28285713460135	0.39622
chr11	14700001	14800000	1.26434986728319	0.36221
chr11	14800001	14900000	1.36166972745248	0.37215
chr11	14900001	15000000	1.42771116732238	0.40991
chr11	15000001	15100000	1.45485365265165	0.39978
chr11	15100001	15200000	1.40661999733147	0.42374
chr11	15200001	15300000	1.40127259608434	0.42268
chr11	15300001	15400000	1.32198831850615	0.40943
chr11	15400001	15500000	1.49465822384062	0.38703
chr11	15500001	15600000	1.31468415910399	0.39923
chr11	15600001	15700000	1.34585141969286	0.43694
chr11	15700001	15800000	1.37467446659139	0.41499
chr11	15800001	15900000	1.43464753945248	0.40991
chr11	15900001	16000000	1.44922712394113	0.45391
chr11	16000001	16100000	1.40069042828035	0.36558
chr11	16100001	16200000	1.27312672516624	0.35886
chr11	16200001	16300000	1.46214840787053	0.33644
chr11	16300001	16400000	1.3047873421788	0.34339
chr11	16400001	16500000	1.23386906443293	0.34953
chr11	16500001	16600000	1.30777549416456	0.36637
chr11	16600001	16700000	1.41161479290378	0.38855
chr11	16700001	16800000	1.33995518457594	0.39507
chr11	16800001	16900000	1.44942262999682	0.46806
chr11	16900001	17000000	1.47214413384045	0.45032
chr11	17000001	17100000	1.50804661167533	0.45973
chr11	17100001	17200000	1.43034555155025	0.38965
chr11	17200001	17300000	1.50716351236025	0.43836
chr11	17300001	17400000	1.55918814432626	0.40257
chr11	17400001	17500000	1.61788740482889	0.50625
chr11	17500001	17600000	1.63693744564223	0.50741
chr11	17600001	17700000	1.60591506062819	0.45308
chr11	17700001	17800000	1.59812648565821	0.5119
chr11	17800001	17900000	1.47547562844129	0.44647
chr11	17900001	18000000	1.55549850174101	0.41915
chr11	18000001	18100000	1.44027768073341	0.40101
chr11	18100001	18200000	1.4205291791808	0.40982
chr11	18200001	18300000	1.60153714086612	0.43264
chr11	18300001	18400000	1.48158979031006	0.40724
chr11	18400001	18500000	1.44293517288268	0.43269
chr11	18500001	18600000	1.35947791112558	0.40066
chr11	18600001	18700000	1.41712476817302	0.4365
chr11	18700001	18800000	1.49067927180366	0.4963
chr11	18800001	18900000	1.46184031255911	0.42088
chr11	18900001	19000000	1.43738182257796	0.40449
chr11	19000001	19100000	1.45365465761372	0.39488
chr11	19100001	19200000	1.3480311729554	0.40206
chr11	19200001	19300000	1.37080784279646	0.42631
chr11	19300001	19400000	1.41975635375366	0.43256
chr11	19400001	19500000	1.41177063546756	0.44261
chr11	19500001	19600000	1.43100414282946	0.4535
chr11	19600001	19700000	1.50291267755573	0.44539
chr11	19700001	19800000	1.55868468302242	0.45663
chr11	19800001	19900000	1.45084731218996	0.43997
chr11	19900001	20000000	1.35769991024543	0.43565
chr11	20000001	20100000	1.28727513872112	0.44038
chr11	20100001	20200000	1.40524568651993	0.45036
chr11	20200001	20300000	1.39347531269757	0.40042
chr11	20300001	20400000	1.32704810385636	0.39396
chr11	20400001	20500000	1.30562282805741	0.36848
chr11	20500001	20600000	1.38275271138712	0.40682
chr11	20600001	20700000	1.38159878921411	0.45101
chr11	20700001	20800000	1.28258679015384	0.4024
chr11	20800001	20900000	1.30081182203962	0.39938
chr11	20900001	21000000	1.19884431735762	0.38419
chr11	21000001	21100000	1.22422097880261	0.38241
chr11	21100001	21200000	1.22580300109682	0.38913
chr11	21200001	21300000	1.27716085943867	0.37671
chr11	21300001	21400000	1.2619733268999	0.37463
chr11	21400001	21500000	1.28128257463856	0.36035
chr11	21500001	21600000	1.20287192405388	0.36751
chr11	21600001	21700000	1.2636228849946	0.3695
chr11	21700001	21800000	1.29931466757151	0.3606
chr11	21800001	21900000	1.23341661930362	0.36153
chr11	21900001	22000000	1.30092763816934	0.37049
chr11	22000001	22100000	1.27966124753974	0.36852
chr11	22100001	22200000	1.24034859865369	0.36956
chr11	22200001	22300000	1.14639307056314	0.35217
chr11	22300001	22400000	1.22237961748969	0.36992
chr11	22400001	22500000	1.25428925752968	0.36741
chr11	22500001	22600000	1.21501216728443	0.3689
chr11	22600001	22700000	1.34030247430551	0.36111
chr11	22700001	22800000	1.32010089986018	0.3518
chr11	22800001	22900000	1.29723500028774	0.36636
chr11	22900001	23000000	1.27837562514121	0.36584
chr11	23000001	23100000	1.2028208440478	0.36881
chr11	23100001	23200000	1.36938853190757	0.35981
chr11	23200001	23300000	1.45738634881168	0.36066
chr11	23300001	23400000	1.35114309643959	0.36175
chr11	23400001	23500000	1.35226578319552	0.36199
chr11	23500001	23600000	1.27788869610227	0.35532
chr11	23600001	23700000	1.36884815233723	0.34429
chr11	23700001	23800000	1.22680970471052	0.35909
chr11	23800001	23900000	1.25044576370354	0.35073
chr11	23900001	24000000	1.24478647484396	0.3756
chr11	24000001	24100000	1.3230107174158	0.35814
chr11	24100001	24200000	1.28610660904907	0.34555
chr11	24200001	24300000	1.24212242318923	0.3544
chr11	24300001	24400000	1.29485679930798	0.35681
chr11	24400001	24500000	1.24722938560557	0.35817
chr11	24500001	24600000	1.29829203851812	0.33919
chr11	24600001	24700000	1.26282645158868	0.34704
chr11	24700001	24800000	1.18284454823964	0.35736
chr11	24800001	24900000	1.28308903403708	0.35568
chr11	24900001	25000000	1.22476759615324	0.3546
chr11	25000001	25100000	1.25253777978332	0.35485
chr11	25100001	25200000	1.39981801765846	0.34937
chr11	25200001	25300000	1.24036207302706	0.33742
chr11	25300001	25400000	1.40931099195641	0.35628
chr11	25400001	25500000	1.3567869558265	0.34241
chr11	25500001	25600000	1.52812951497043	0.35097
chr11	25600001	25700000	1.27593885642917	0.35207
chr11	25700001	25800000	1.25161833765054	0.36122
chr11	25800001	25900000	1.33434323703101	0.36623
chr11	25900001	26000000	1.2627681347838	0.35405
chr11	26000001	26100000	1.25255450002962	0.3522
chr11	26100001	26200000	1.28804576369897	0.36105
chr11	26200001	26300000	1.29924381846553	0.35995
chr11	26300001	26400000	1.24253568943554	0.36949
chr11	26400001	26500000	1.24646716441938	0.36087
chr11	26500001	26600000	1.27249539824633	0.35416
chr11	26600001	26700000	1.39030575393657	0.37168
chr11	26700001	26800000	1.21396406450498	0.36697
chr11	26800001	26900000	1.26857167534763	0.36193
chr11	26900001	27000000	1.23246942658689	0.38084
chr11	27000001	27100000	1.21761998251639	0.38589
chr11	27100001	27200000	1.20794143771764	0.37957
chr11	27200001	27300000	1.26806449559516	0.41119
chr11	27300001	27400000	1.24809344502215	0.3843
chr11	27400001	27500000	1.17176898110242	0.39671
chr11	27500001	27600000	1.28806926889269	0.38952
chr11	27600001	27700000	1.24888565158728	0.40287
chr11	27700001	27800000	1.24073260890631	0.40677
chr11	27800001	27900000	1.32058437980045	0.40723
chr11	27900001	28000000	1.27713616074097	0.39825
chr11	28000001	28100000	1.22143997043635	0.34651
chr11	28100001	28200000	1.18578388785744	0.35293
chr11	28200001	28300000	1.39344837972383	0.34808
chr11	28300001	28400000	1.18270286587536	0.36376
chr11	28400001	28500000	1.27865614924949	0.38149
chr11	28500001	28600000	1.30871891920364	0.39077
chr11	28600001	28700000	1.24861925740341	0.38542
chr11	28700001	28800000	1.23512666213719	0.37329
chr11	28800001	28900000	1.27635692527461	0.36572
chr11	28900001	29000000	1.33924388943442	0.35659
chr11	29000001	29100000	1.32420954173782	0.3543
chr11	29100001	29200000	1.40749045706935	0.35631
chr11	29200001	29300000	1.36339543746519	0.36309
chr11	29300001	29400000	1.27035492058034	0.36246
chr11	29400001	29500000	1.35044881019464	0.36511
chr11	29500001	29600000	1.30653292373708	0.35809
chr11	29600001	29700000	1.44115601444869	0.37126
chr11	29700001	29800000	1.37712225208658	0.37728
chr11	29800001	29900000	1.31768950218664	0.37306
chr11	29900001	30000000	1.28265382460672	0.37502
chr11	30000001	30100000	1.33226192442858	0.38369
chr11	30100001	30200000	1.27189241648101	0.38342
chr11	30200001	30300000	1.34838291614068	0.38269
chr11	30300001	30400000	1.36249974355394	0.37943
chr11	30400001	30500000	1.20449195041774	0.40266
chr11	30500001	30600000	1.20721192085948	0.38964
chr11	30600001	30700000	1.37258121554893	0.37738
chr11	30700001	30800000	1.30632804203075	0.37738
chr11	30800001	30900000	1.34722178043682	0.39436
chr11	30900001	31000000	1.29004832132019	0.36931
chr11	31000001	31100000	1.33742285594559	0.35822
chr11	31100001	31200000	1.25241480056602	0.36176
chr11	31200001	31300000	1.30015493010411	0.35815
chr11	31300001	31400000	1.25070443478405	0.36532
chr11	31400001	31500000	1.28820319576789	0.35797
chr11	31500001	31600000	1.22565608819405	0.36329
chr11	31600001	31700000	1.30097095102782	0.33908
chr11	31700001	31800000	1.39772993656172	0.36924
chr11	31800001	31900000	1.28934611862433	0.45167
chr11	31900001	32000000	1.33555211090491	0.42624
chr11	32000001	32100000	1.28382655262258	0.426
chr11	32100001	32200000	1.31734591451921	0.4321
chr11	32200001	32300000	1.34872155940626	0.41977
chr11	32300001	32400000	1.37561621769838	0.42843
chr11	32400001	32500000	1.35377584845069	0.4573
chr11	32500001	32600000	1.33389122852487	0.42102
chr11	32600001	32700000	1.33278469555609	0.37732
chr11	32700001	32800000	1.48137685957428	0.37299
chr11	32800001	32900000	1.38038023050824	0.39264
chr11	32900001	33000000	1.48273365709205	0.39578
chr11	33000001	33100000	1.35035146823114	0.42165
chr11	33100001	33200000	1.38788302628621	0.37514
chr11	33200001	33300000	1.49248869402428	0.419
chr11	33300001	33400000	1.38444457159955	0.39635
chr11	33400001	33500000	1.54400871001628	0.424
chr11	33500001	33600000	1.46107450113289	0.42159
chr11	33600001	33700000	1.46445906742078	0.43879
chr11	33700001	33800000	1.38320385212415	0.41946
chr11	33800001	33900000	1.54591286566476	0.42476
chr11	33900001	34000000	1.57717710623074	0.44126
chr11	34000001	34100000	1.47664082987489	0.43014
chr11	34100001	34200000	1.53645410689019	0.46707
chr11	34200001	34300000	1.46400234476293	0.47955
chr11	34300001	34400000	1.37710566014005	0.44862
chr11	34400001	34500000	1.45986581659818	0.40457
chr11	34500001	34600000	1.41196614820234	0.44119
chr11	34600001	34700000	1.38046144365971	0.42405
chr11	34700001	34800000	1.49799086858938	0.38972
chr11	34800001	34900000	1.45378611193996	0.40746
chr11	34900001	35000000	1.23117788528107	0.37351
chr11	35000001	35100000	1.34388671505341	0.39159
chr11	35100001	35200000	1.46247905743675	0.43733
chr11	35200001	35300000	1.47555061109837	0.4022
chr11	35300001	35400000	1.54714982054506	0.42447
chr11	35400001	35500000	1.41118371099873	0.42415
chr11	35500001	35600000	1.37675304362565	0.42046
chr11	35600001	35700000	1.38228063176264	0.42364
chr11	35700001	35800000	1.60441458643347	0.39428
chr11	35800001	35900000	1.42265191425413	0.42931
chr11	35900001	36000000	1.43925276328905	0.42044
chr11	36000001	36100000	1.34931431858535	0.43797
chr11	36100001	36200000	1.43092933216301	0.44489
chr11	36200001	36300000	1.48205810483387	0.44871
chr11	36300001	36400000	1.36064497934037	0.41981
chr11	36400001	36500000	1.48004042213502	0.44686
chr11	36500001	36600000	1.34844036667279	0.39178
chr11	36600001	36700000	1.22654072069345	0.37803
chr11	36700001	36800000	1.29111469250971	0.40692
chr11	36800001	36900000	1.35605002200825	0.39083
chr11	36900001	37000000	1.32943994514862	0.37888
chr11	37000001	37100000	1.35290568570159	0.36993
chr11	37100001	37200000	1.32582426406499	0.36378
chr11	37200001	37300000	1.34024654927675	0.37158
chr11	37300001	37400000	1.30528024170913	0.36496
chr11	37400001	37500000	1.30244270982473	0.35666
chr11	37500001	37600000	1.36139599016473	0.34581
chr11	37600001	37700000	1.34238301418901	0.34939
chr11	37700001	37800000	1.3008434287065	0.34262
chr11	37800001	37900000	1.28792255615309	0.34813
chr11	37900001	38000000	1.33734144890654	0.35292
chr11	38000001	38100000	1.34140112646031	0.34723
chr11	38100001	38200000	1.36854609029969	0.35268
chr11	38200001	38300000	1.55031216205838	0.3578
chr11	38300001	38400000	1.28769762480326	0.3468
chr11	38400001	38500000	1.33951249081807	0.35175
chr11	38500001	38600000	1.36103331293277	0.35021
chr11	38600001	38700000	1.2636885610002	0.35528
chr11	38700001	38800000	1.39001387897493	0.35617
chr11	38800001	38900000	1.43117810208373	0.35251
chr11	38900001	39000000	1.22001024058422	0.34375
chr11	39000001	39100000	1.30034697070793	0.35367
chr11	39100001	39200000	1.35317065739751	0.35343
chr11	39200001	39300000	1.42687873055205	0.35565
chr11	39300001	39400000	1.45828630122156	0.37953
chr11	39400001	39500000	1.25284154392536	0.37181
chr11	39500001	39600000	1.34503653259792	0.35825
chr11	39600001	39700000	1.50583621745429	0.35703
chr11	39700001	39800000	1.40666966879014	0.36994
chr11	39800001	39900000	1.49759864139799	0.37052
chr11	39900001	40000000	1.32018680103046	0.37203
chr11	40000001	40100000	1.27456032015703	0.37236
chr11	40100001	40200000	1.23064759212604	0.37531
chr11	40200001	40300000	1.34750074218102	0.3818
chr11	40300001	40400000	1.36143880583152	0.37211
chr11	40400001	40500000	1.32186413985633	0.36369
chr11	40500001	40600000	1.39072973387772	0.36082
chr11	40600001	40700000	1.34577015181123	0.37174
chr11	40700001	40800000	1.40676810538476	0.36315
chr11	40800001	40900000	1.3662397198557	0.35912
chr11	40900001	41000000	1.2203600066412	0.36059
chr11	41000001	41100000	1.25270117222413	0.36636
chr11	41100001	41200000	1.2070477095571	0.35852
chr11	41200001	41300000	1.3116325365811	0.37092
chr11	41300001	41400000	1.29246638638537	0.37123
chr11	41400001	41500000	1.2921049987	0.36275
chr11	41500001	41600000	1.40157797372065	0.36918
chr11	41600001	41700000	1.40399684734626	0.36993
chr11	41700001	41800000	1.4579661723977	0.37742
chr11	41800001	41900000	1.30333501427166	0.3652
chr11	41900001	42000000	1.3587676141784	0.36961
chr11	42000001	42100000	1.37088397471664	0.35953
chr11	42100001	42200000	1.36278762717034	0.36083
chr11	42200001	42300000	1.35850631149964	0.36649
chr11	42300001	42400000	1.54242030384087	0.37288
chr11	42400001	42500000	1.40800337935269	0.38014
chr11	42500001	42600000	1.44814727572868	0.37653
chr11	42600001	42700000	1.33427734398503	0.387
chr11	42700001	42800000	1.31047126806428	0.37192
chr11	42800001	42900000	1.32221366435103	0.37899
chr11	42900001	43000000	1.47991179515408	0.39825
chr11	43000001	43100000	1.41337552567746	0.39517
chr11	43100001	43200000	1.32366416462125	0.40701
chr11	43200001	43300000	1.30608419245032	0.40122
chr11	43300001	43400000	1.3139057392327	0.40321
chr11	43400001	43500000	1.36066403091363	0.37242
chr11	43500001	43600000	1.32302687949665	0.44447
chr11	43600001	43700000	1.43446713354493	0.39184
chr11	43700001	43800000	1.39849912123301	0.38583
chr11	43800001	43900000	1.40571677058538	0.38676
chr11	43900001	44000000	1.44620460767739	0.45144
chr11	44000001	44100000	1.4961231094194	0.46501
chr11	44100001	44200000	1.36271038373997	0.41225
chr11	44200001	44300000	1.57932362913115	0.43098
chr11	44300001	44400000	1.60027356508978	0.50445
chr11	44400001	44500000	1.68335235294348	0.47051
chr11	44500001	44600000	1.6368263221983	0.48333
chr11	44600001	44700000	1.72548553058103	0.49351
chr11	44700001	44800000	1.670384199113	0.48603
chr11	44800001	44900000	1.64929875448387	0.49495
chr11	44900001	45000000	1.71443606597535	0.53712
chr11	45000001	45100000	1.66803818051646	0.46893
chr11	45100001	45200000	1.54498774210114	0.47377
chr11	45200001	45300000	1.59913759891875	0.48088
chr11	45300001	45400000	1.61203643401636	0.44619
chr11	45400001	45500000	1.67699232815953	0.48525
chr11	45500001	45600000	1.52390321085938	0.48081
chr11	45600001	45700000	1.66986224181893	0.4858
chr11	45700001	45800000	1.57389586159395	0.4725
chr11	45800001	45900000	1.55653662174261	0.46824
chr11	45900001	46000000	1.8566173221888	0.50095
chr11	46000001	46100000	1.51416068303732	0.37882
chr11	46100001	46200000	1.51895415942692	0.40639
chr11	46200001	46300000	1.57100162369061	0.45527
chr11	46300001	46400000	1.72359997665175	0.54219
chr11	46400001	46500000	1.95876338282325	0.47694
chr11	46500001	46600000	2.94414300241753	0.42826
chr11	56700001	56800000	1.34825660589476	0.3836
chr11	56800001	56900000	1.2943310604138	0.3915
chr11	56900001	57000000	1.33208873941938	0.44572
