chrom	dsn
chr3	0.310876
chr4	0.263889
chr5	0.284532
chr6	0.340748
chr7	0.38098
chr8	0.331726
chr9:22	0.3898075
chr10	0.397619
chr11	0.351387
chr12	0.365526
chr13	0.335942
chr14	0.493182
chr15	0.5085755
chr16	0.677947
chr17	0.680641
chr18	0.343883
chr19	0.803681
chr20	0.57459
chr21	0.51712
chr22:9	0.649188
chrX	0.311727
chr1	0.404847
chr2	0.339955
chr3	0.289054
chr4	0.27695
chr5	0.334394
chr6	0.297678
chr7	0.316601
chr8	0.344257
chr9:22	0.437515
chr10	0.417063
chr11	0.3791915
chr12	0.3954485
chr13	0.286463
chr14	0.476507
chr15	0.5783335
chr16	0.577755
chr17	0.619616
chr18	0.41019
chr19	0.792182
chr20	0.612998
chr21	0.634039
chr22:9	0.770714
chrX	0.325631
chr1	0.400384
chr2	0.346034
chr3	0.31346
chr4	0.290299
chr5	0.2803165
chr6	0.352429
chr7	0.375625
chr8	0.3330925
chr9:22	0.3705275
chr10	0.4458805
chr11	0.370397
chr12	0.421665
chr13	0.297044
chr14	0.421577
chr15	0.572692
chr16	0.628627
chr17	0.7210345
chr18	0.374455
chr19	0.802595
chr20	0.520781
chr21	0.519922
chr22:9	0.572603
chrX	0.335494
chr1	0.526975
chr2	0.328222
chr3	0.263704
chr4	0.262542
chr5	0.312609
chr6	0.369907
chr7	0.3990295
chr8	0.308312
chr9:22	0.4470855
chr10	0.422622
chr11	0.3822895
chr12	0.390783
chr13	0.304486
chr14	0.429826
chr15	0.472588
chr16	0.620356
chr17	0.6708175
chr18	0.329234
chr19	0.80185
chr20	0.642295
chr21	0.521069
chr22:9	0.6918575
chrX	0.316873
chr1	0.413269
chr2	0.328839
chr3	0.335174
chr4	0.246859
chr5	0.350065
chr6	0.357565
chr7	0.3916225
chr8	0.3234
chr9:22	0.391114
chr10	0.424844
chr11	0.370783
chr12	0.4138005
chr13	0.299257
chr14	0.41276
chr15	0.541254
chr16	0.637077
chr17	0.6899235
chr18	0.341703
chr19	0.815022
chr20	0.605528
chr21	0.510989
chr22:9	0.6694105
chrX	0.325634
chr1	0.404049
chr2	0.356376
chr3	0.324877
chr4	0.27366
chr5	0.348135
chr6	0.304679
chr7	0.3655305
chr8	0.3048195
chr9:22	0.4330445
chr10	0.425639
chr11	0.3344805
chr12	0.369245
chr13	0.33228
chr14	0.443199
chr15	0.509237
chr16	0.688743
chr17	0.6901605
chr18	0.34638
chr19	0.764852
chr20	0.643393
chr21	0.659976
chr22:9	0.5956535
chrX	0.31911
chr1	0.406949
chr2	0.355781
chr3	0.284299
chr4	0.279098
chr5	0.342123
chr6	0.294
chr7	0.339829
chr8	0.33534
chr9:22	0.4252995
chr10	0.4023005
chr11	0.377602
chr12	0.3867425
chr13	0.350396
chr14	0.495007
chr15	0.49831
chr16	0.56822
chr17	0.775632
chr18	0.492239
chr19	0.732232
chr20	0.561601
chr21	0.61967
chr22:9	0.748072
chrX	0.312428
chr1	0.383534
chr2	0.338587
chr3	0.35396
chr4	0.279387
chr5	0.3153215
chr6	0.335514
chr7	0.393023
chr8	0.276905
chr9:22	0.377918
chr10	0.4148515
chr11	0.36264
chr12	0.4241035
chr13	0.344505
chr14	0.456678
chr15	0.545213
chr16	0.633693
chr17	0.6682775
chr18	0.331858
chr19	0.746715
chr20	0.608986
chr21	0.561352
chr22:9	0.6602295
chrX	0.313914
chr1	0.437296
chr2	0.353333
chr3	0.315831
chr4	0.309901
chr5	0.3129405
chr6	0.338247
chr7	0.359535
chr8	0.3222355
chr9:22	0.3928885
chr10	0.4020735
chr11	0.3442805
chr12	0.393061
chr13	0.287977
chr14	0.415813
chr15	0.5791115
chr16	0.581315
chr17	0.5798025
chr18	0.338684
chr19	0.782349
chr20	0.581788
chr21	0.603817
chr22:9	0.671358
chrX	0.302854
chr1	0.441727
chr2	0.323734
chr3	0.316606
chr4	0.252825
chr5	0.3295395
chr6	0.287934
chr7	0.3356305
chr8	0.2797905
chr9:22	0.3953195
chr10	0.397967
chr11	0.4288545
chr12	0.3751375
chr13	0.288089
chr14	0.438948
chr15	0.566537
chr16	0.637944
chr17	0.664847
chr18	0.366657
chr19	0.830272
chr20	0.613893
chr21	0.554914
chr22:9	0.629942
chrX	0.336283
chr1	0.445078
chr2	0.325964
chr3	0.303261
chr4	0.274134
chr5	0.3294975
chr6	0.320915
chr7	0.373704
chr8	0.3316675
chr9:22	0.4156945
chr10	0.4170355
chr11	0.4035025
chr12	0.3744905
chr13	0.384461
chr14	0.446303
chr15	0.464064
chr16	0.68705
chr17	0.67652
chr18	0.365997
chr19	0.647377
chr20	0.613217
chr21	0.52882
chr22:9	0.677709
chrX	0.353319
chr1	0.46007
chr2	0.35632
chr3	0.315685
chr4	0.293335
chr5	0.30756
chr6	0.361186
chr7	0.360016
chr8	0.3105995
chr9:22	0.412084
chr10	0.4125785
chr11	0.3483255
chr12	0.41531
chr13	0.367584
chr14	0.43026
chr15	0.540068
chr16	0.649264
chr17	0.635995
chr18	0.342107
chr19	0.771697
chr20	0.599316
chr21	0.528645
chr22:9	0.561579
chrX	0.310908
chr1	0.408852
chr2	0.348462
chr3	0.336608
chr4	0.324271
chr5	0.3430875
chr6	0.346633
chr7	0.371416
chr8	0.3448865
chr9:22	0.4312075
chr10	0.4362685
chr11	0.3335715
chr12	0.4367645
chr13	0.280214
chr14	0.414927
chr15	0.532118
chr16	0.605732
chr17	0.6213385
chr18	0.379466
chr19	0.779793
chr20	0.512241
chr21	0.597948
chr22:9	0.6609085
chrX	0.324343
chr1	0.395121
chr2	0.33724
chr3	0.295401
chr4	0.310756
chr5	0.281095
chr6	0.326788
chr7	0.399949
chr8	0.341638
chr9:22	0.370775
chr10	0.4399645
chr11	0.4027945
chr12	0.403544
chr13	0.463693
chr14	0.405179
chr15	0.506873
chr16	0.607572
chr17	0.7439805
chr18	0.370538
chr19	0.725724
chr20	0.581402
chr21	0.535908
chr22:9	0.5393815
chrX	0.35092
chr1	0.449793
chr2	0.361957
chr3	0.358294
chr4	0.353774
chr5	0.3416365
chr6	0.309331
chr7	0.3493535
chr8	0.297398
chr9:22	0.4571565
chr10	0.4263915
chr11	0.4254035
chr12	0.3559335
chr13	0.387095
chr14	0.513778
chr15	0.450396
chr16	0.690371
chr17	0.7339875
chr18	0.364611
chr19	0.623819
chr20	0.589082
chr21	0.527911
chr22:9	0.610481
chrX	0.278878
chr1	0.451518
chr2	0.374399
chr3	0.299505
chr4	0.284265
chr5	0.328903
chr6	0.307405
chr7	0.3355785
chr8	0.336973
chr9:22	0.369997
chr10	0.422009
chr11	0.360927
chr12	0.34375
chr13	0.303397
chr14	0.497802
chr15	0.551598
chr16	0.612405
chr17	0.765738
chr18	0.354095
chr19	0.745259
chr20	0.59147
chr21	0.565109
chr22:9	0.696898
chrX	0.284995
chr1	0.409807
chr2	0.323758
chr3	0.308156
chr4	0.234811
chr5	0.3005675
chr6	0.308954
chr7	0.38344
chr8	0.3371945
chr9:22	0.383448
chr10	0.3770415
chr11	0.3953975
chr12	0.361036
chr13	0.312363
chr14	0.417459
chr15	0.48829
chr16	0.602815
chr17	0.6978665
chr18	0.432049
chr19	0.752046
chr20	0.697913
chr21	0.539961
chr22:9	0.5947695
chrX	0.296623
chr1	0.403073
chr2	0.342147
chr3	0.331346
chr4	0.33936
chr5	0.332888
chr6	0.329077
chr7	0.308431
chr8	0.355736
chr9:22	0.3540605
chr10	0.421142
chr11	0.4447775
chr12	0.3320615
chr13	0.366918
chr14	0.441388
chr15	0.5634815
chr16	0.672206
chr17	0.659067
chr18	0.328083
chr19	0.638428
chr20	0.626639
chr21	0.556181
chr22:9	0.793325
chrX	0.333218
chr1	0.434616
chr2	0.339657
chr3	0.422039
chr4	0.279429
chr5	0.3043585
chr6	0.310122
chr7	0.350171
chr8	0.320783
chr9:22	0.339149
chr10	0.4038665
chr11	0.400459
chr12	0.399131
chr13	0.336982
chr14	0.483047
chr15	0.555837
chr16	0.667448
chr17	0.657584
chr18	0.378274
chr19	0.847914
chr20	0.4888
chr21	0.54279
chr22:9	0.6047825
chrX	0.298137
chr1	0.413505
chr2	0.351429
chr3	0.329856
chr4	0.262473
chr5	0.3048905
chr6	0.307846
chr7	0.3491465
chr8	0.3563185
chr9:22	0.3582305
chr10	0.3540245
chr11	0.359934
chr12	0.3971235
chr13	0.310197
chr14	0.442712
chr15	0.574297
chr16	0.587126
chr17	0.739966
chr18	0.376949
chr19	0.777982
chr20	0.629332
chr21	0.602555
chr22:9	0.6342055
chrX	0.303514
chr1	0.400334
chr2	0.347612
chr3	0.256403
chr4	0.281244
chr5	0.2807545
chr6	0.314761
chr7	0.34431
chr8	0.3227065
chr9:22	0.3958045
chr10	0.399342
chr11	0.37299
chr12	0.356989
chr13	0.310462
chr14	0.42108
chr15	0.5187725
chr16	0.623983
chr17	0.713945
chr18	0.349929
chr19	0.810157
chr20	0.515124
chr21	0.603938
chr22:9	0.593066
chrX	0.319676
chr1	0.395606
chr2	0.336424
chr3	0.290735
chr4	0.258026
chr5	0.3487855
chr6	0.323016
chr7	0.3871715
chr8	0.308533
chr9:22	0.4309395
chr10	0.3608555
chr11	0.3093275
chr12	0.3871095
chr13	0.258708
chr14	0.460728
chr15	0.537244
chr16	0.691471
chr17	0.6465545
chr18	0.350167
chr19	0.793651
chr20	0.557741
chr21	0.630888
chr22:9	0.6990075
chrX	0.329765
chr1	0.394726
chr2	0.355215
chr3	0.313125
chr4	0.287096
chr5	0.3482665
chr6	0.321737
chr7	0.4261475
chr8	0.344011
chr9:22	0.3851935
chr10	0.4145
chr11	0.411154
chr12	0.377529
chr13	0.399192
chr14	0.456279
chr15	0.511735
chr16	0.632081
chr17	0.650523
chr18	0.3862
chr19	0.69854
chr20	0.68334
chr21	0.702693
chr22:9	0.676658
chrX	0.342894
chr1	0.491536
chr2	0.317514
chr3	0.369372
chr4	0.293684
chr5	0.3280455
chr6	0.305433
chr7	0.3713965
chr8	0.3410235
chr9:22	0.415881
chr10	0.380818
chr11	0.3450795
chr12	0.410185
chr13	0.378275
chr14	0.437644
chr15	0.4925435
chr16	0.618959
chr17	0.7093095
chr18	0.359401
chr19	0.762095
chr20	0.728394
chr21	0.533834
chr22:9	0.651489
chrX	0.337823
chr1	0.430931
chr2	0.347839
chr3	0.267327
chr4	0.270106
chr5	0.3071125
chr6	0.297348
chr7	0.418247
chr8	0.3585315
chr9:22	0.353609
chr10	0.4094895
chr11	0.3409245
chr12	0.3726835
chr13	0.297584
chr14	0.463836
chr15	0.572117
chr16	0.597709
chr17	0.7239375
chr18	0.381314
chr19	0.833481
chr20	0.582461
chr21	0.58249
chr22:9	0.6103745
chrX	0.315146
chr1	0.513016
chr2	0.375602
chr3	0.325398
chr4	0.297475
chr5	0.3191025
chr6	0.274284
chr7	0.37423
chr8	0.361098
chr9:22	0.370637
chr10	0.3454265
chr11	0.3639685
chr12	0.378573
chr13	0.296705
chr14	0.47498
chr15	0.4805265
chr16	0.609725
chr17	0.6976745
chr18	0.387236
chr19	0.810979
chr20	0.629895
chr21	0.489654
chr22:9	0.435371
chrX	0.306454
chr1	0.380506
chr2	0.370957
chr3	0.376808
chr4	0.267846
chr5	0.2780685
chr6	0.294197
chr7	0.3824625
chr8	0.298861
chr9:22	0.3582995
chr10	0.4032255
chr11	0.3470595
chr12	0.3960165
chr13	0.291794
chr14	0.43888
chr15	0.4488605
chr16	0.634539
chr17	0.7312495
chr18	0.38555
chr19	0.680866
chr20	0.623271
chr21	0.52467
chr22:9	0.6511605
chrX	0.377397
chr1	0.43466
chr2	0.322588
chr3	0.3344
chr4	0.290726
chr5	0.296631
chr6	0.29702
chr7	0.34798
chr8	0.331735
chr9:22	0.3865735
chr10	0.419333
chr11	0.42229
chr12	0.363264
chr13	0.379316
chr14	0.446915
chr15	0.483694
chr16	0.572179
chr17	0.6774655
chr18	0.365405
chr19	0.809468
chr20	0.584889
chr21	0.564006
chr22:9	0.756782
chrX	0.308404
chr1	0.424124
chr2	0.37125
chr3	0.368148
chr4	0.273555
chr5	0.3327375
chr6	0.360245
chr7	0.358445
chr8	0.34494
chr9:22	0.382453
chr10	0.398594
chr11	0.378593
chr12	0.444419
chr13	0.393113
chr14	0.421028
chr15	0.5127925
chr16	0.682697
chr17	0.6476695
chr18	0.375644
chr19	0.645557
chr20	0.728925
chr21	0.570942
chr22:9	0.7061895
chrX	0.312198
chr1	0.395394
chr2	0.386477
chr3	0.365908
chr4	0.269405
chr5	0.3570755
chr6	0.3246
chr7	0.3727905
chr8	0.3451385
chr9:22	0.335981
chr10	0.3917645
chr11	0.3799885
chr12	0.4394525
chr13	0.302492
chr14	0.431543
chr15	0.5273455
chr16	0.65858
chr17	0.697761
chr18	0.319881
chr19	0.719571
chr20	0.642393
chr21	0.512928
chr22:9	0.641325
chrX	0.311581
chr1	0.427549
chr2	0.353325
chr3	0.28016
chr4	0.275651
chr5	0.330216
chr6	0.288807
chr7	0.3768715
chr8	0.312839
chr9:22	0.3581105
chr10	0.423831
chr11	0.32607
chr12	0.421691
chr13	0.324308
chr14	0.453862
chr15	0.5384335
chr16	0.624027
chr17	0.721288
chr18	0.423188
chr19	0.804276
chr20	0.586999
chr21	0.552381
chr22:9	0.695192
chrX	0.317103
chr1	0.408142
chr2	0.366078
chr3	0.347138
chr4	0.287968
chr5	0.329216
chr6	0.309052
chr7	0.3859715
chr8	0.2762495
chr9:22	0.4684065
chr10	0.430273
chr11	0.3875275
chr12	0.328718
chr13	0.354886
chr14	0.412226
chr15	0.667758
chr16	0.558905
chr17	0.615481
chr18	0.364913
chr19	0.790169
chr20	0.551573
chr21	0.622238
chr22:9	0.704068
chrX	0.327844
chr1	0.400761
chr2	0.322745
chr3	0.326872
chr4	0.269465
chr5	0.3528805
chr6	0.31459
chr7	0.372372
chr8	0.306935
chr9:22	0.381809
chr10	0.3356335
chr11	0.3699255
chr12	0.354928
chr13	0.338171
chr14	0.426351
chr15	0.544718
chr16	0.666587
chr17	0.6270195
chr18	0.369219
chr19	0.837441
chr20	0.585089
chr21	0.546252
chr22:9	0.5402285
chrX	0.319528
chr1	0.463332
chr2	0.351872
chr3	0.303761
chr4	0.298879
chr5	0.324502
chr6	0.321432
chr7	0.3502595
chr8	0.275838
chr9:22	0.3669045
chr10	0.391741
chr11	0.380358
chr12	0.366832
chr13	0.332055
chr14	0.4379
chr15	0.5062775
chr16	0.583416
chr17	0.659384
chr18	0.336959
chr19	0.786074
chr20	0.623402
chr21	0.601966
chr22:9	0.554685
chrX	0.342823
chr1	0.427367
chr2	0.371749
chr3	0.299678
chr4	0.27209
chr5	0.337509
chr6	0.336921
chr7	0.325329
chr8	0.2866545
chr9:22	0.392341
chr10	0.423587
chr11	0.389248
chr12	0.4298965
chr13	0.321454
chr14	0.434
chr15	0.565749
chr16	0.62391
chr17	0.630547
chr18	0.348375
chr19	0.847788
chr20	0.563178
chr21	0.548558
chr22:9	0.6762795
chrX	0.294277
chr1	0.439751
chr2	0.34442
chr3	0.358357
chr4	0.349952
chr5	0.3348775
chr6	0.351681
chr7	0.3598215
chr8	0.304049
chr9:22	0.365284
chr10	0.449013
chr11	0.446967
chr12	0.3824515
chr13	0.288825
chr14	0.460009
chr15	0.5809245
chr16	0.61447
chr17	0.6247375
chr18	0.400585
chr19	0.683339
chr20	0.701988
chr21	0.588588
chr22:9	0.6746015
chrX	0.297597
chr1	0.493883
chr2	0.353074
chr3	0.374626
chr4	0.280021
chr5	0.3122705
chr6	0.333448
chr7	0.393931
chr8	0.307388
chr9:22	0.406422
chr10	0.411431
chr11	0.360281
chr12	0.387417
chr13	0.350159
chr14	0.441311
chr15	0.544495
chr16	0.54813
chr17	0.726381
chr18	0.348356
chr19	0.726741
chr20	0.590255
chr21	0.610095
chr22:9	0.7040525
chrX	0.317641
chr1	0.506407
chr2	0.338533
chr3	0.366128
chr4	0.269575
chr5	0.3359275
chr6	0.307132
chr7	0.366309
chr8	0.335475
chr9:22	0.3826605
chr10	0.422526
chr11	0.3417155
chr12	0.36861
chr13	0.399249
chr14	0.439527
chr15	0.5491135
chr16	0.753526
chr17	0.6794595
chr18	0.321418
chr19	0.662334
chr20	0.614085
chr21	0.578161
chr22:9	0.6386725
chrX	0.326948
chr1	0.425245
chr2	0.362872
chr3	0.301449
chr4	0.355706
chr5	0.308347
chr6	0.29575
chr7	0.3585815
chr8	0.338496
chr9:22	0.4440295
chr10	0.397821
chr11	0.3379955
chr12	0.358456
chr13	0.339507
chr14	0.414669
chr15	0.5304415
chr16	0.619783
chr17	0.7534685
chr18	0.379462
chr19	0.690126
chr20	0.602969
chr21	0.64005
chr22:9	0.698331
chrX	0.325604
chr1	0.427528
chr2	0.33083
chr3	0.344265
chr4	0.248325
chr5	0.3513105
chr6	0.285107
chr7	0.351639
chr8	0.311726
chr9:22	0.4065565
chr10	0.433057
chr11	0.309396
chr12	0.454291
chr13	0.323187
chr14	0.456256
chr15	0.513914
chr16	0.564355
chr17	0.7003235
chr18	0.37097
chr19	0.815537
chr20	0.601199
chr21	0.515765
chr22:9	0.7557265
chrX	0.281331
chr1	0.371946
chr2	0.35084
chr3	0.30819
chr4	0.255846
chr5	0.382945
chr6	0.300786
chr7	0.3296555
chr8	0.287583
chr9:22	0.3581185
chr10	0.405949
chr11	0.329334
chr12	0.373644
chr13	0.282811
chr14	0.420059
chr15	0.454911
chr16	0.656753
chr17	0.7048225
chr18	0.374138
chr19	0.820226
chr20	0.634868
chr21	0.512909
chr22:9	0.476036
chrX	0.297104
chr1	0.402304
chr2	0.359072
chr3	0.299601
chr4	0.272731
chr5	0.3286695
chr6	0.333418
chr7	0.3545115
chr8	0.34534
chr9:22	0.3636815
chr10	0.3824075
chr11	0.332915
chr12	0.4180455
chr13	0.289229
chr14	0.406977
chr15	0.5334355
chr16	0.657404
chr17	0.6751165
chr18	0.39867
chr19	0.784681
chr20	0.598236
chr21	0.534834
chr22:9	0.4554435
chrX	0.360063
chr1	0.447561
chr2	0.345712
chr3	0.315538
chr4	0.250681
chr5	0.343348
chr6	0.266015
chr7	0.3662905
chr8	0.2946055
chr9:22	0.4767215
chr10	0.459297
chr11	0.453965
chr12	0.4003405
chr13	0.360153
chr14	0.458387
chr15	0.4761785
chr16	0.698099
chr17	0.6554115
chr18	0.397032
chr19	0.765086
chr20	0.594231
chr21	0.494058
chr22:9	0.595852
chrX	0.329796
chr1	0.400965
chr2	0.349813
chr3	0.293281
chr4	0.255881
chr5	0.2992125
chr6	0.332447
chr7	0.3789835
chr8	0.304854
chr9:22	0.3925875
chr10	0.36036
chr11	0.3311855
chr12	0.41345
chr13	0.294835
chr14	0.465243
chr15	0.4999925
chr16	0.573978
chr17	0.677458
chr18	0.356261
chr19	0.804536
chr20	0.584702
chr21	0.566597
chr22:9	0.6401185
chrX	0.281013
chr1	0.405725
chr2	0.32073
chr3	0.297465
chr4	0.282638
chr5	0.3207155
chr6	0.313406
chr7	0.3497625
chr8	0.308505
chr9:22	0.359753
chr10	0.40731
chr11	0.340853
chr12	0.4125605
chr13	0.334364
chr14	0.483529
chr15	0.476452
chr16	0.595281
chr17	0.689768
chr18	0.403526
chr19	0.716141
chr20	0.681273
chr21	0.632622
chr22:9	0.562996
chrX	0.293301
chr1	0.417563
chr2	0.372718
chr3	0.339964
chr4	0.305115
chr5	0.326781
chr6	0.313022
chr7	0.3680125
chr8	0.307036
chr9:22	0.419253
chr10	0.3992165
chr11	0.30958
chr12	0.3938905
chr13	0.310754
chr14	0.482491
chr15	0.52519
chr16	0.691745
chr17	0.635167
chr18	0.397928
chr19	0.742063
chr20	0.613395
chr21	0.626765
chr22:9	0.8186515
chrX	0.317909
chr1	0.406961
chr2	0.3445
chr3	0.314045
chr4	0.282577
chr5	0.3116065
chr6	0.294484
chr7	0.3911425
chr8	0.330484
chr9:22	0.412828
chr10	0.3634575
chr11	0.3904855
chr12	0.403396
chr13	0.300975
chr14	0.479661
chr15	0.51675
chr16	0.604367
chr17	0.7331645
chr18	0.349985
chr19	0.832635
chr20	0.622012
chr21	0.50806
chr22:9	0.5937285
chrX	0.264737
chr1	0.435056
chr2	0.359273
chr3	0.333342
chr4	0.24059
chr5	0.313377
chr6	0.34263
chr7	0.3716925
chr8	0.278502
chr9:22	0.4071125
chr10	0.4049295
chr11	0.325013
chr12	0.4125
chr13	0.299416
chr14	0.415864
chr15	0.558669
chr16	0.648466
chr17	0.6831825
chr18	0.308053
chr19	0.811028
chr20	0.55865
chr21	0.514681
chr22:9	0.4953905
chrX	0.313928
chr1	0.393174
chr2	0.338903
chr3	0.305289
chr4	0.263117
chr5	0.304571
chr6	0.335554
chr7	0.3806015
chr8	0.3283365
chr9:22	0.3742525
chr10	0.4291275
chr11	0.4021845
chr12	0.444388
chr13	0.298609
chr14	0.460938
chr15	0.474108
chr16	0.67358
chr17	0.6407075
chr18	0.326315
chr19	0.745902
chr20	0.668971
chr21	0.5783
chr22:9	0.773263
chrX	0.316385
chr1	0.425586
chr2	0.342185
chr3	0.307583
chr4	0.306179
chr5	0.259632
chr6	0.322912
chr7	0.34165
chr8	0.341753
chr9:22	0.4462735
chr10	0.471308
chr11	0.379745
chr12	0.4021955
chr13	0.270098
chr14	0.418025
chr15	0.5135155
chr16	0.65306
chr17	0.663039
chr18	0.393892
chr19	0.757134
chr20	0.519002
chr21	0.459846
chr22:9	0.614991
chrX	0.316832
chr1	0.406754
chr2	0.331166
chr3	0.29919
chr4	0.261875
chr5	0.30697
chr6	0.316203
chr7	0.355944
chr8	0.346029
chr9:22	0.4640225
chr10	0.417586
chr11	0.3106525
chr12	0.3649235
chr13	0.351628
chr14	0.440223
chr15	0.5622285
chr16	0.627984
chr17	0.642158
chr18	0.345666
chr19	0.744291
chr20	0.689097
chr21	0.628409
chr22:9	0.6637335
chrX	0.357979
chr1	0.416817
chr2	0.351455
chr3	0.34942
chr4	0.299984
chr5	0.3360865
chr6	0.328009
chr7	0.353473
chr8	0.3284615
chr9:22	0.500172
chr10	0.39933
chr11	0.359468
chr12	0.4502055
chr13	0.361733
chr14	0.435645
chr15	0.5453735
chr16	0.583762
chr17	0.7501995
chr18	0.360096
chr19	0.777069
chr20	0.63309
chr21	0.575417
chr22:9	0.6391775
chrX	0.314028
chr1	0.506347
chr2	0.368429
chr3	0.338241
chr4	0.316177
chr5	0.323934
chr6	0.323446
chr7	0.3689475
chr8	0.323426
chr9:22	0.468162
chr10	0.407707
chr11	0.3269115
chr12	0.402224
chr13	0.311124
chr14	0.412106
chr15	0.5011665
chr16	0.690896
chr17	0.706677
chr18	0.342689
chr19	0.794255
chr20	0.549367
chr21	0.559978
chr22:9	0.521859
chrX	0.300563
chr1	0.422817
chr2	0.332614
chr3	0.299573
chr4	0.278527
chr5	0.327976
chr6	0.325807
chr7	0.3548185
chr8	0.3174115
chr9:22	0.440585
chr10	0.4031715
chr11	0.389471
chr12	0.404396
chr13	0.346541
chr14	0.429244
chr15	0.563501
chr16	0.637967
chr17	0.66356
chr18	0.36139
chr19	0.737659
chr20	0.600144
chr21	0.524378
chr22:9	0.6616375
chrX	0.306771
chr1	0.408547
chr2	0.371029
chr3	0.289237
chr4	0.25749
chr5	0.3049805
chr6	0.32273
chr7	0.360202
chr8	0.364076
chr9:22	0.3972305
chr10	0.44497
chr11	0.3340355
chr12	0.38715
chr13	0.31229
chr14	0.45323
chr15	0.547792
chr16	0.607948
chr17	0.693073
chr18	0.350626
chr19	0.76159
chr20	0.620076
chr21	0.621932
chr22:9	0.7595945
chrX	0.295781
chr1	0.388682
chr2	0.354606
chr3	0.337343
chr4	0.253976
chr5	0.349887
chr6	0.282975
chr7	0.371806
chr8	0.3848145
chr9:22	0.357231
chr10	0.3993325
chr11	0.313511
chr12	0.388865
chr13	0.314229
chr14	0.435731
chr15	0.5839955
chr16	0.607709
chr17	0.741992
chr18	0.413541
chr19	0.711037
chr20	0.617086
chr21	0.55131
chr22:9	0.5855675
chrX	0.335897
chr1	0.403389
chr2	0.37273
chr3	0.280643
chr4	0.246395
chr5	0.304052
chr6	0.351195
chr7	0.384583
chr8	0.3468255
chr9:22	0.3525685
chr10	0.4436095
chr11	0.399532
chr12	0.378755
chr13	0.277784
chr14	0.464103
chr15	0.5268215
chr16	0.64541
chr17	0.7466005
chr18	0.396375
chr19	0.676679
chr20	0.654716
chr21	0.444824
chr22:9	0.5899855
chrX	0.334006
chr1	0.421342
chr2	0.396391
chr3	0.341183
chr4	0.270955
chr5	0.295387
chr6	0.310562
chr7	0.384409
chr8	0.3097045
chr9:22	0.4065265
chr10	0.345398
chr11	0.346441
chr12	0.3978375
chr13	0.39173
chr14	0.454822
chr15	0.595792
chr16	0.598538
chr17	0.7382195
chr18	0.357819
chr19	0.722902
chr20	0.547358
chr21	0.618768
chr22:9	0.5711905
chrX	0.317294
chr1	0.417411
chr2	0.345691
chr3	0.289908
chr4	0.272914
chr5	0.3143495
chr6	0.328268
chr7	0.3902815
chr8	0.29423
chr9:22	0.4198745
chr10	0.404669
chr11	0.3555025
chr12	0.395267
chr13	0.366425
chr14	0.436595
chr15	0.5155485
chr16	0.664112
chr17	0.7139905
chr18	0.36801
chr19	0.746509
chr20	0.625037
chr21	0.480581
chr22:9	0.7164135
chrX	0.430526
chr1	0.42801
chr2	0.31587
chr3	0.331232
chr4	0.264965
chr5	0.3369415
chr6	0.301023
chr7	0.379107
chr8	0.3354805
chr9:22	0.36012
chr10	0.370492
chr11	0.385036
chr12	0.3704635
chr13	0.372054
chr14	0.414861
chr15	0.5338535
chr16	0.646138
chr17	0.732175
chr18	0.386478
chr19	0.679559
chr20	0.649367
chr21	0.564099
chr22:9	0.5343505
chrX	0.3067
chr1	0.399887
chr2	0.341827
chr3	0.338792
chr4	0.323829
chr5	0.3142215
chr6	0.36096
chr7	0.3506135
chr8	0.345555
chr9:22	0.388424
chr10	0.39888
chr11	0.3698295
chr12	0.3705185
chr13	0.269005
chr14	0.454594
chr15	0.4978445
chr16	0.675597
chr17	0.62412
chr18	0.399457
chr19	0.787545
chr20	0.666016
chr21	0.571995
chr22:9	0.501296
chrX	0.330025
chr1	0.439102
chr2	0.347929
chr3	0.307791
chr4	0.252736
chr5	0.313961
chr6	0.301956
chr7	0.3649315
chr8	0.3299795
chr9:22	0.468465
chr10	0.387429
chr11	0.3133515
chr12	0.4114
chr13	0.359328
chr14	0.452964
chr15	0.536318
chr16	0.618965
chr17	0.643465
chr18	0.354155
chr19	0.820925
chr20	0.628143
chr21	0.529736
chr22:9	0.619756
chrX	0.315256
chr1	0.413137
chr2	0.32012
chr3	0.283009
chr4	0.275199
chr5	0.3643185
chr6	0.317406
chr7	0.3765615
chr8	0.3201695
chr9:22	0.358656
chr10	0.408588
chr11	0.3260935
chr12	0.4052165
chr13	0.352889
chr14	0.415752
chr15	0.450326
chr16	0.686427
chr17	0.662449
chr18	0.340134
chr19	0.805498
chr20	0.612993
chr21	0.56308
chr22:9	0.4466815
chrX	0.316456
chr1	0.435221
chr2	0.302814
chr3	0.387414
chr4	0.305415
chr5	0.3560975
chr6	0.341944
chr7	0.341823
chr8	0.358357
chr9:22	0.412489
chr10	0.370065
chr11	0.371465
chr12	0.3990495
chr13	0.325529
chr14	0.457413
chr15	0.5964405
chr16	0.634226
chr17	0.6591285
chr18	0.344433
chr19	0.721633
chr20	0.627214
chr21	0.524227
chr22:9	0.699798
chrX	0.331238
chr1	0.40735
chr2	0.347331
chr3	0.268386
chr4	0.271037
chr5	0.2996225
chr6	0.313896
chr7	0.3349345
chr8	0.3138335
chr9:22	0.3602375
chr10	0.4533605
chr11	0.348854
chr12	0.3951485
chr13	0.299702
chr14	0.446721
chr15	0.494775
chr16	0.637759
chr17	0.7212645
chr18	0.33562
chr19	0.76962
chr20	0.66789
chr21	0.579422
