chrom	start	end	condition	experiment	dln_median	mean_reads_per_site
chr4	89807411	90807411	2h	Exp.2	0.472583201717956	5.17647058823529
chr4	156167824	157167824	10min	Exp.1	0.388116397635409	35.946127946128
chr4	156167824	157167824	15min	Exp.1	0.388116397635409	47.0301003344482
chr4	156167824	157167824	30min	Exp.1	0.388116397635409	13.129963898917
chr4	156167824	157167824	1h	Exp.1	0.388116397635409	3.55203619909502
chr4	156167824	157167824	2h	Exp.1	0.388116397635409	3.55294117647059
chr4	156167824	157167824	10min	Exp.2	0.388116397635409	16.1111111111111
chr4	156167824	157167824	15min	Exp.2	0.388116397635409	16.2132867132867
chr4	156167824	157167824	30min	Exp.2	0.388116397635409	6.32183908045977
chr4	156167824	157167824	1h	Exp.2	0.388116397635409	2.4585635359116
chr4	156167824	157167824	2h	Exp.2	0.388116397635409	4.68029739776952
chr4	163596175	164596175	10min	Exp.1	0.370034418996044	36.3821656050955
chr4	163596175	164596175	15min	Exp.1	0.370034418996044	47.846394984326
chr4	163596175	164596175	30min	Exp.1	0.370034418996044	12.624584717608
chr4	163596175	164596175	1h	Exp.1	0.370034418996044	3.55652173913043
chr4	163596175	164596175	2h	Exp.1	0.370034418996044	3.79377431906615
chr4	163596175	164596175	10min	Exp.2	0.370034418996044	16.4322580645161
chr4	163596175	164596175	15min	Exp.2	0.370034418996044	16.5714285714286
chr4	163596175	164596175	30min	Exp.2	0.370034418996044	6.76173285198556
chr4	163596175	164596175	1h	Exp.2	0.370034418996044	2.63934426229508
chr4	163596175	164596175	2h	Exp.2	0.370034418996044	4.86397058823529
chr4	173945065	174945065	10min	Exp.1	0.330595378429567	40.6254180602007
chr4	173945065	174945065	15min	Exp.1	0.330595378429567	53.1033333333333
chr4	173945065	174945065	30min	Exp.1	0.330595378429567	12.520979020979
chr4	173945065	174945065	1h	Exp.1	0.330595378429567	3.83406113537118
chr4	173945065	174945065	2h	Exp.1	0.330595378429567	4.13168724279835
chr4	173945065	174945065	10min	Exp.2	0.330595378429567	18.4232081911263
chr4	173945065	174945065	15min	Exp.2	0.330595378429567	16.9727891156463
chr4	173945065	174945065	30min	Exp.2	0.330595378429567	7.34057971014493
chr4	173945065	174945065	1h	Exp.2	0.330595378429567	2.64102564102564
chr4	173945065	174945065	2h	Exp.2	0.330595378429567	5.06296296296296
chr7	18204169	19204169	10min	Exp.1	0.509134698521686	39.4396284829721
chr7	18204169	19204169	15min	Exp.1	0.509134698521686	51.1635802469136
chr7	18204169	19204169	30min	Exp.1	0.509134698521686	14.3936507936508
chr7	18204169	19204169	1h	Exp.1	0.509134698521686	4.54918032786885
chr7	18204169	19204169	2h	Exp.1	0.509134698521686	4.61594202898551
chr7	18204169	19204169	10min	Exp.2	0.509134698521686	19.4574132492114
chr7	18204169	19204169	15min	Exp.2	0.509134698521686	18.58934169279
chr7	18204169	19204169	30min	Exp.2	0.509134698521686	8.50836120401338
chr7	18204169	19204169	1h	Exp.2	0.509134698521686	3.01769911504425
chr7	18204169	19204169	2h	Exp.2	0.509134698521686	6.29065743944637
chr7	27485217	28485217	10min	Exp.1	0.586814898322325	29.8533333333333
chr7	27485217	28485217	15min	Exp.1	0.586814898322325	46.0690789473684
chr7	27485217	28485217	30min	Exp.1	0.586814898322325	14.7568493150685
chr7	27485217	28485217	1h	Exp.1	0.586814898322325	4.74206349206349
chr7	27485217	28485217	2h	Exp.1	0.586814898322325	5.28676470588235
chr7	27485217	28485217	10min	Exp.2	0.586814898322325	15.208480565371
chr7	27485217	28485217	15min	Exp.2	0.586814898322325	16.9724137931035
chr7	27485217	28485217	30min	Exp.2	0.586814898322325	8.30357142857143
chr7	27485217	28485217	1h	Exp.2	0.586814898322325	3.42523364485981
chr7	27485217	28485217	2h	Exp.2	0.586814898322325	6.90812720848057
chr7	36989027	37989027	10min	Exp.1	0.454545454545454	32.5070921985816
chr7	36989027	37989027	15min	Exp.1	0.454545454545454	48.2517730496454
chr7	36989027	37989027	30min	Exp.1	0.454545454545454	14.4022556390977
chr7	36989027	37989027	1h	Exp.1	0.454545454545454	4.56578947368421
chr7	36989027	37989027	2h	Exp.1	0.454545454545454	4.84322033898305
chr7	36989027	37989027	10min	Exp.2	0.454545454545454	15.0333333333333
chr7	36989027	37989027	15min	Exp.2	0.454545454545454	17.2888888888889
chr7	36989027	37989027	30min	Exp.2	0.454545454545454	7.14592274678112
chr7	36989027	37989027	1h	Exp.2	0.454545454545454	3.14917127071823
chr7	36989027	37989027	2h	Exp.2	0.454545454545454	5.8359375
chr7	130730482	131730482	10min	Exp.1	0.468572837852439	36.412213740458
chr7	130730482	131730482	15min	Exp.1	0.468572837852439	56.9384615384615
chr7	130730482	131730482	30min	Exp.1	0.468572837852439	19.8525896414343
chr7	130730482	131730482	1h	Exp.1	0.468572837852439	6.05701754385965
chr7	130730482	131730482	2h	Exp.1	0.468572837852439	6.60887096774194
chr7	130730482	131730482	10min	Exp.2	0.468572837852439	18.404
chr7	130730482	131730482	15min	Exp.2	0.468572837852439	21.6264591439689
chr7	130730482	131730482	30min	Exp.2	0.468572837852439	9.53413654618474
chr7	130730482	131730482	1h	Exp.2	0.468572837852439	3.95260663507109
chr7	130730482	131730482	2h	Exp.2	0.468572837852439	8.23694779116466
chr7	140419884	141419884	10min	Exp.1	0.443945420455967	40.9619771863118
chr7	140419884	141419884	15min	Exp.1	0.443945420455967	62.1940298507463
chr7	140419884	141419884	30min	Exp.1	0.443945420455967	18.5405405405405
chr7	140419884	141419884	1h	Exp.1	0.443945420455967	5.17446808510638
chr7	140419884	141419884	2h	Exp.1	0.443945420455967	5.764
chr7	140419884	141419884	10min	Exp.2	0.443945420455967	21.2758620689655
chr7	140419884	141419884	15min	Exp.2	0.443945420455967	23.3103448275862
chr7	140419884	141419884	30min	Exp.2	0.443945420455967	9.31474103585657
chr7	140419884	141419884	1h	Exp.2	0.443945420455967	3.76288659793814
chr7	140419884	141419884	2h	Exp.2	0.443945420455967	7.98846153846154
chr7	149527665	150527665	10min	Exp.1	0.391399408794876	43.9520547945206
chr7	149527665	150527665	15min	Exp.1	0.391399408794876	62.4206896551724
chr7	149527665	150527665	30min	Exp.1	0.391399408794876	19.6739130434783
chr7	149527665	150527665	1h	Exp.1	0.391399408794876	6.06837606837607
chr7	149527665	150527665	2h	Exp.1	0.391399408794876	6.61654135338346
chr7	149527665	150527665	10min	Exp.2	0.391399408794876	19.5323741007194
chr7	149527665	150527665	15min	Exp.2	0.391399408794876	22.2535211267606
chr7	149527665	150527665	30min	Exp.2	0.391399408794876	9.72661870503597
chr7	149527665	150527665	1h	Exp.2	0.391399408794876	4.26923076923077
chr7	149527665	150527665	2h	Exp.2	0.391399408794876	9.04411764705882
chr8	12177594	13177594	10min	Exp.1	0.384483973595971	37.2314814814815
chr8	12177594	13177594	15min	Exp.1	0.384483973595971	49.4027777777778
chr8	12177594	13177594	30min	Exp.1	0.384483973595971	14.0098039215686
chr8	12177594	13177594	1h	Exp.1	0.384483973595971	4.14942528735632
chr8	12177594	13177594	2h	Exp.1	0.384483973595971	4.96954314720812
chr8	12177594	13177594	10min	Exp.2	0.384483973595971	16.7666666666667
chr8	12177594	13177594	15min	Exp.2	0.384483973595971	17.078431372549
chr8	12177594	13177594	30min	Exp.2	0.384483973595971	7.17368421052632
chr8	12177594	13177594	1h	Exp.2	0.384483973595971	2.99305555555556
chr8	12177594	13177594	2h	Exp.2	0.384483973595971	6.36410256410256
chr8	21131310	22131310	10min	Exp.1	0.451091582481404	41.06
chr8	21131310	22131310	15min	Exp.1	0.451091582481404	66.28
chr8	21131310	22131310	30min	Exp.1	0.451091582481404	23.0812182741117
chr8	21131310	22131310	1h	Exp.1	0.451091582481404	8.37777777777778
chr8	21131310	22131310	2h	Exp.1	0.451091582481404	9.38341968911917
chr8	21131310	22131310	10min	Exp.2	0.451091582481404	19.41
chr8	21131310	22131310	15min	Exp.2	0.451091582481404	24.4670050761421
chr8	21131310	22131310	30min	Exp.2	0.451091582481404	11.0263157894737
chr8	21131310	22131310	1h	Exp.2	0.451091582481404	5.11585365853659
chr8	21131310	22131310	2h	Exp.2	0.451091582481404	11.9278350515464
chr8	29925747	30925747	10min	Exp.1	0.472295563112213	37.7547169811321
chr8	29925747	30925747	15min	Exp.1	0.472295563112213	61.3940520446097
chr8	29925747	30925747	30min	Exp.1	0.472295563112213	18.3397683397683
chr8	29925747	30925747	1h	Exp.1	0.472295563112213	5.75982532751092
chr8	29925747	30925747	2h	Exp.1	0.472295563112213	6.1953125
chr8	29925747	30925747	10min	Exp.2	0.472295563112213	18.4090909090909
chr8	29925747	30925747	15min	Exp.2	0.472295563112213	22.7170542635659
chr8	29925747	30925747	30min	Exp.2	0.472295563112213	10.4235294117647
chr8	29925747	30925747	1h	Exp.2	0.472295563112213	4.10891089108911
chr8	29925747	30925747	2h	Exp.2	0.472295563112213	8.18846153846154
chr8	57402135	58402135	10min	Exp.1	0.384499877989256	28.8422712933754
chr8	57402135	58402135	15min	Exp.1	0.384499877989256	43.2826086956522
chr8	57402135	58402135	30min	Exp.1	0.384499877989256	11.9501661129568
chr8	57402135	58402135	1h	Exp.1	0.384499877989256	4.03389830508475
chr8	57402135	58402135	2h	Exp.1	0.384499877989256	4.30181818181818
chr8	57402135	58402135	10min	Exp.2	0.384499877989256	13.8372093023256
chr8	57402135	58402135	15min	Exp.2	0.384499877989256	14.8392282958199
chr8	57402135	58402135	30min	Exp.2	0.384499877989256	6.80147058823529
chr8	57402135	58402135	1h	Exp.2	0.384499877989256	2.91666666666667
chr8	57402135	58402135	2h	Exp.2	0.384499877989256	5.42756183745583
chr8	66568670	67568670	10min	Exp.1	0.461263858636909	36.0676691729323
chr8	66568670	67568670	15min	Exp.1	0.461263858636909	51.8296296296296
chr8	66568670	67568670	30min	Exp.1	0.461263858636909	15.7509727626459
chr8	66568670	67568670	1h	Exp.1	0.461263858636909	5.14485981308411
chr8	66568670	67568670	2h	Exp.1	0.461263858636909	5.57264957264957
chr8	66568670	67568670	10min	Exp.2	0.461263858636909	14.9490196078431
chr8	66568670	67568670	15min	Exp.2	0.461263858636909	17.7566539923954
chr8	66568670	67568670	30min	Exp.2	0.461263858636909	8.59426229508197
chr8	66568670	67568670	1h	Exp.2	0.461263858636909	3.69072164948454
chr8	66568670	67568670	2h	Exp.2	0.461263858636909	6.84146341463415
chr8	72012178	73012178	10min	Exp.1	0.408496407793379	30.4099378881988
chr8	72012178	73012178	15min	Exp.1	0.408496407793379	42.7311178247734
chr8	72012178	73012178	30min	Exp.1	0.408496407793379	12.1916932907348
chr8	72012178	73012178	1h	Exp.1	0.408496407793379	3.63052208835341
chr8	72012178	73012178	2h	Exp.1	0.408496407793379	4.27372262773723
chr8	72012178	73012178	10min	Exp.2	0.408496407793379	13.9801324503311
chr8	72012178	73012178	15min	Exp.2	0.408496407793379	16.8626198083067
chr8	72012178	73012178	30min	Exp.2	0.408496407793379	7.01079136690648
chr8	72012178	73012178	1h	Exp.2	0.408496407793379	2.89423076923077
chr8	72012178	73012178	2h	Exp.2	0.408496407793379	5.39930555555556
chr8	112567764	113567764	10min	Exp.1	0.377322626907118	30.8348909657321
chr8	112567764	113567764	15min	Exp.1	0.377322626907118	42.7692307692308
chr8	112567764	113567764	30min	Exp.1	0.377322626907118	10.8561403508772
chr8	112567764	113567764	1h	Exp.1	0.377322626907118	3.30143540669856
chr8	112567764	113567764	2h	Exp.1	0.377322626907118	3.2972972972973
chr8	112567764	113567764	10min	Exp.2	0.377322626907118	16.2140468227425
chr8	112567764	113567764	15min	Exp.2	0.377322626907118	14.7058823529412
chr8	112567764	113567764	30min	Exp.2	0.377322626907118	6.71794871794872
chr8	112567764	113567764	1h	Exp.2	0.377322626907118	2.54913294797688
chr8	112567764	113567764	2h	Exp.2	0.377322626907118	4.48387096774194
chr8	121135600	122135600	10min	Exp.1	0.357421890775859	39.9158878504673
chr8	121135600	122135600	15min	Exp.1	0.357421890775859	51.8966565349544
chr8	121135600	122135600	30min	Exp.1	0.357421890775859	14.3610223642173
chr8	121135600	122135600	1h	Exp.1	0.357421890775859	3.93560606060606
chr8	121135600	122135600	2h	Exp.1	0.357421890775859	4.67586206896552
chr8	121135600	122135600	10min	Exp.2	0.357421890775859	20.1015384615385
chr8	121135600	122135600	15min	Exp.2	0.357421890775859	17.7777777777778
chr8	121135600	122135600	30min	Exp.2	0.357421890775859	7.71571906354515
chr8	121135600	122135600	1h	Exp.2	0.357421890775859	2.85849056603774
chr8	121135600	122135600	2h	Exp.2	0.357421890775859	5.65771812080537
chr8	130200760	131200760	10min	Exp.1	0.42180019915456	46.2910447761194
chr8	130200760	131200760	15min	Exp.1	0.42180019915456	64.8951310861423
chr8	130200760	131200760	30min	Exp.1	0.42180019915456	17.0114068441065
chr8	130200760	131200760	1h	Exp.1	0.42180019915456	5.4646017699115
chr8	130200760	131200760	2h	Exp.1	0.42180019915456	5.85887096774194
chr8	130200760	131200760	10min	Exp.2	0.42180019915456	23.070110701107
chr8	130200760	131200760	15min	Exp.2	0.42180019915456	22.4339622641509
chr8	130200760	131200760	30min	Exp.2	0.42180019915456	9.78294573643411
chr8	130200760	131200760	1h	Exp.2	0.42180019915456	3.82291666666667
chr8	130200760	131200760	2h	Exp.2	0.42180019915456	7.003861003861
chr9:22	136407554	137407554	10min	Exp.1	0.589546183878894	35.1041666666667
chr9:22	136407554	137407554	15min	Exp.1	0.589546183878894	62.7333333333333
chr9:22	136407554	137407554	30min	Exp.1	0.589546183878894	20.6218487394958
chr9:22	136407554	137407554	1h	Exp.1	0.589546183878894	7.33183856502242
chr9:22	136407554	137407554	2h	Exp.1	0.589546183878894	8.39484978540773
chr9:22	136407554	137407554	10min	Exp.2	0.589546183878894	17.6108786610879
chr9:22	136407554	137407554	15min	Exp.2	0.589546183878894	23.8319327731092
chr9:22	136407554	137407554	30min	Exp.2	0.589546183878894	10.25
chr9:22	136407554	137407554	1h	Exp.2	0.589546183878894	4.60824742268041
chr9:22	136407554	137407554	2h	Exp.2	0.589546183878894	10.4135021097046
chr9:22	139971095	140971095	10min	Exp.1	0.606097075512953	35.1304347826087
chr9:22	139971095	140971095	15min	Exp.1	0.606097075512953	65.9823788546256
chr9:22	139971095	140971095	30min	Exp.1	0.606097075512953	26.4200913242009
chr9:22	139971095	140971095	1h	Exp.1	0.606097075512953	8.62200956937799
chr9:22	139971095	140971095	2h	Exp.1	0.606097075512953	9.91162790697674
chr9:22	139971095	140971095	10min	Exp.2	0.606097075512953	18.8318181818182
chr9:22	139971095	140971095	15min	Exp.2	0.606097075512953	26.0990990990991
chr9:22	139971095	140971095	30min	Exp.2	0.606097075512953	12.7860465116279
chr9:22	139971095	140971095	1h	Exp.2	0.606097075512953	6.08376963350785
chr9:22	139971095	140971095	2h	Exp.2	0.606097075512953	13
chr9:22	144436243	145436243	10min	Exp.1	0.504117455696381	32.910447761194
chr9:22	144436243	145436243	15min	Exp.1	0.504117455696381	47.9225092250923
chr9:22	144436243	145436243	30min	Exp.1	0.504117455696381	14.5171102661597
chr9:22	144436243	145436243	1h	Exp.1	0.504117455696381	4.18884120171674
chr9:22	144436243	145436243	2h	Exp.1	0.504117455696381	5.14453125
chr9:22	144436243	145436243	10min	Exp.2	0.504117455696381	13.7777777777778
chr9:22	144436243	145436243	15min	Exp.2	0.504117455696381	17.2121212121212
chr9:22	144436243	145436243	30min	Exp.2	0.504117455696381	6.6796875
chr9:22	144436243	145436243	1h	Exp.2	0.504117455696381	3.03645833333333
chr9:22	144436243	145436243	2h	Exp.2	0.504117455696381	6.34509803921569
chr9:22	148671042	149671042	10min	Exp.1	0.635473173720959	39.9017341040462
chr9:22	148671042	149671042	15min	Exp.1	0.635473173720959	74.7321428571429
chr9:22	148671042	149671042	30min	Exp.1	0.635473173720959	29.583850931677
chr9:22	148671042	149671042	1h	Exp.1	0.635473173720959	10.4679487179487
chr9:22	148671042	149671042	2h	Exp.1	0.635473173720959	12.3202614379085
chr9:22	148671042	149671042	10min	Exp.2	0.635473173720959	18.0240963855422
chr9:22	148671042	149671042	15min	Exp.2	0.635473173720959	29.4320987654321
chr9:22	148671042	149671042	30min	Exp.2	0.635473173720959	15.2944785276074
chr9:22	148671042	149671042	1h	Exp.2	0.635473173720959	6.88321167883212
chr9:22	148671042	149671042	2h	Exp.2	0.635473173720959	15.9612903225806
chrX	13303099	14303099	10min	Exp.1	0.446128643909308	33.3537414965986
chrX	13303099	14303099	15min	Exp.1	0.446128643909308	47.877133105802
chrX	13303099	14303099	30min	Exp.1	0.446128643909308	12.637323943662
chrX	13303099	14303099	1h	Exp.1	0.446128643909308	3.85294117647059
chrX	13303099	14303099	2h	Exp.1	0.446128643909308	4.72834645669291
chrX	13303099	14303099	10min	Exp.2	0.446128643909308	16.0678571428571
chrX	13303099	14303099	15min	Exp.2	0.446128643909308	17.4844290657439
chrX	13303099	14303099	30min	Exp.2	0.446128643909308	6.37818181818182
chrX	13303099	14303099	1h	Exp.2	0.446128643909308	2.92753623188406
chrX	13303099	14303099	2h	Exp.2	0.446128643909308	5.8086642599278
chrX	21839265	22839265	10min	Exp.1	0.394074090713855	33.7037037037037
chrX	21839265	22839265	15min	Exp.1	0.394074090713855	45.9197324414716
chrX	21839265	22839265	30min	Exp.1	0.394074090713855	12.7754385964912
chrX	21839265	22839265	1h	Exp.1	0.394074090713855	3.85454545454545
chrX	21839265	22839265	2h	Exp.1	0.394074090713855	4.5984555984556
chrX	21839265	22839265	10min	Exp.2	0.394074090713855	16.1546391752577
chrX	21839265	22839265	15min	Exp.2	0.394074090713855	16.8310344827586
chrX	21839265	22839265	30min	Exp.2	0.394074090713855	7.13357400722022
chrX	21839265	22839265	1h	Exp.2	0.394074090713855	3.05263157894737
chrX	21839265	22839265	2h	Exp.2	0.394074090713855	4.92673992673993
chrX	30311838	31311838	10min	Exp.1	0.449240112496354	32.2103448275862
chrX	30311838	31311838	15min	Exp.1	0.449240112496354	44.1486486486486
chrX	30311838	31311838	30min	Exp.1	0.449240112496354	12.3763066202091
chrX	30311838	31311838	1h	Exp.1	0.449240112496354	3.86635944700461
chrX	30311838	31311838	2h	Exp.1	0.449240112496354	4.30830039525692
chrX	30311838	31311838	10min	Exp.2	0.449240112496354	15.4142857142857
chrX	30311838	31311838	15min	Exp.2	0.449240112496354	16.041958041958
chrX	30311838	31311838	30min	Exp.2	0.449240112496354	6.91187739463602
chrX	30311838	31311838	1h	Exp.2	0.449240112496354	3.08421052631579
chrX	30311838	31311838	2h	Exp.2	0.449240112496354	5.36823104693141
chrX	67441761	68441761	10min	Exp.1	0.512983901638912	45.1333333333333
chrX	67441761	68441761	15min	Exp.1	0.512983901638912	70.8247011952191
chrX	67441761	68441761	30min	Exp.1	0.512983901638912	21.1591836734694
chrX	67441761	68441761	1h	Exp.1	0.512983901638912	7.45248868778281
chrX	67441761	68441761	2h	Exp.1	0.512983901638912	8.23109243697479
chrX	67441761	68441761	10min	Exp.2	0.512983901638912	22.66
chrX	67441761	68441761	15min	Exp.2	0.512983901638912	25.8983739837398
chrX	67441761	68441761	30min	Exp.2	0.512983901638912	11.6344537815126
chrX	67441761	68441761	1h	Exp.2	0.512983901638912	5.22
chrX	67441761	68441761	2h	Exp.2	0.512983901638912	10.2448132780083
chrX	75518026	76518026	10min	Exp.1	0.420708934166068	26.3024193548387
chrX	75518026	76518026	15min	Exp.1	0.420708934166068	36.2151394422311
chrX	75518026	76518026	30min	Exp.1	0.420708934166068	9.0304347826087
chrX	75518026	76518026	1h	Exp.1	0.420708934166068	3
chrX	75518026	76518026	2h	Exp.1	0.420708934166068	3.49253731343284
chrX	75518026	76518026	10min	Exp.2	0.420708934166068	11.9336283185841
chrX	75518026	76518026	15min	Exp.2	0.420708934166068	12.0458333333333
chrX	75518026	76518026	30min	Exp.2	0.420708934166068	4.70243902439024
chrX	75518026	76518026	1h	Exp.2	0.420708934166068	2.66901408450704
chrX	75518026	76518026	2h	Exp.2	0.420708934166068	4.705
chrX	122041455	123041455	10min	Exp.1	0.399339566483526	36.4825174825175
chrX	122041455	123041455	15min	Exp.1	0.399339566483526	50.9305555555556
chrX	122041455	123041455	30min	Exp.1	0.399339566483526	14.2246376811594
chrX	122041455	123041455	1h	Exp.1	0.399339566483526	4.30222222222222
chrX	122041455	123041455	2h	Exp.1	0.399339566483526	4.92771084337349
chrX	122041455	123041455	10min	Exp.2	0.399339566483526	17.8652482269504
chrX	122041455	123041455	15min	Exp.2	0.399339566483526	18.5804195804196
chrX	122041455	123041455	30min	Exp.2	0.399339566483526	7.70967741935484
chrX	122041455	123041455	1h	Exp.2	0.399339566483526	2.94387755102041
chrX	122041455	123041455	2h	Exp.2	0.399339566483526	5.67300380228137
chrX	133259360	134259360	10min	Exp.1	0.511661016966044	31.2307692307692
chrX	133259360	134259360	15min	Exp.1	0.511661016966044	48.4223826714802
chrX	133259360	134259360	30min	Exp.1	0.511661016966044	16.3625954198473
chrX	133259360	134259360	1h	Exp.1	0.511661016966044	5.16517857142857
chrX	133259360	134259360	2h	Exp.1	0.511661016966044	5.39759036144578
chrX	133259360	134259360	10min	Exp.2	0.511661016966044	13.9198473282443
chrX	133259360	134259360	15min	Exp.2	0.511661016966044	17.6691729323308
chrX	133259360	134259360	30min	Exp.2	0.511661016966044	8.52822580645161
chrX	133259360	134259360	1h	Exp.2	0.511661016966044	3.2807881773399
chrX	133259360	134259360	2h	Exp.2	0.511661016966044	7.1328125
chrX	140919366	141919366	10min	Exp.1	0.36829892143397	37.4212454212454
chrX	140919366	141919366	15min	Exp.1	0.36829892143397	44.2290909090909
chrX	140919366	141919366	30min	Exp.1	0.36829892143397	12.730612244898
chrX	140919366	141919366	1h	Exp.1	0.36829892143397	3.60416666666667
chrX	140919366	141919366	2h	Exp.1	0.36829892143397	4
chrX	140919366	141919366	10min	Exp.2	0.36829892143397	17.258064516129
chrX	140919366	141919366	15min	Exp.2	0.36829892143397	16.3549618320611
chrX	140919366	141919366	30min	Exp.2	0.36829892143397	7.67241379310345
chrX	140919366	141919366	1h	Exp.2	0.36829892143397	3.00671140939597
chrX	140919366	141919366	2h	Exp.2	0.36829892143397	4.78026905829596
