chrom	dsn
chr19	0.375291
chr20	0.40703
chr21	0.588757
chr22:9	0.6658635
chrX	0.255901
chr1	0.306355
chr2	0.315208
chr3	0.453177
chr4	0.438451
chr5	0.3069945
chr6	0.363458
chr7	0.309969
chr8	0.1770115
chr9:22	0.3173535
chr10	0.7334235
chr11	0.183876
chr12	0.2921055
chr13	0.381091
chr14	0.364563
chr15	0.3653225
chr16	0.633376
chr17	0.418122
chr18	0.365513
chr19	0.267729
chr20	0.340303
chr21	0.570695
chr22:9	0.3683225
chrX	0.305357
chr1	0.439231
chr2	0.28983
chr3	0.381085
chr4	0.400195
chr5	0.3326915
chr6	0.338452
chr7	0.3154315
chr8	0.3226705
chr9:22	0.410705
chr10	0.374033
chr11	0.346867
chr12	0.3955705
chr13	0.304268
chr14	0.366204
chr15	0.322291
chr16	0.410585
chr17	0.2979805
chr18	0.205254
chr19	0.613734
chr20	0.635541
chr21	0.589799
chr22:9	0.753846
chrX	0.412444
chr1	0.386793
chr2	0.25022
chr3	0.42605
chr4	0.381128
chr5	0.4067565
chr6	0.273452
chr7	0.2476485
chr8	0.3172935
chr9:22	0.4369295
chr10	0.391069
chr11	0.310825
chr12	0.231161
chr13	0.421058
chr14	0.308033
chr15	0.453215
chr16	0.427224
chr17	0.5574465
chr18	0.392757
chr19	0.341513
chr20	0.708713
chr21	0.66448
chr22:9	0.465877
chrX	0.25926
chr1	0.413116
chr2	0.29765
chr3	0.315936
chr4	0.299227
chr5	0.4433615
chr6	0.338216
chr7	0.4672955
chr8	0.460936
chr9:22	0.397551
chr10	0.4088275
chr11	0.3670535
chr12	0.3802885
chr13	0.253194
chr14	0.305979
chr15	0.306803
chr16	0.521728
chr17	0.296464
chr18	0.470732
chr19	0.346846
chr20	0.392963
chr21	0.338625
chr22:9	0.4640025
chrX	0.407622
chr1	0.354367
chr2	0.360679
chr3	0.413073
chr4	0.290209
chr5	0.4390575
chr6	0.322956
chr7	0.290544
chr8	0.3175505
chr9:22	0.3165695
chr10	0.4890735
chr11	0.3272175
chr12	0.446355
chr13	0.289185
chr14	0.382653
chr15	0.6004005
chr16	0.387609
chr17	0.6359665
chr18	0.327896
chr19	0.481529
chr20	0.390089
chr21	0.64894
chr22:9	0.5052305
chrX	0.273817
chr1	0.305283
chr2	0.237186
chr3	0.361471
chr4	0.71214
chr5	0.2757905
chr6	0.354605
chr7	0.345
chr8	0.242447
chr9:22	0.3315405
chr10	0.3807085
chr11	0.3170635
chr12	0.373866
chr13	0.563943
chr14	0.423193
chr15	0.2991175
chr16	0.316099
chr17	0.344324
chr18	0.27482
chr19	0.502407
chr20	0.374307
chr21	0.415517
chr22:9	0.594734
chrX	0.259764
chr1	0.332701
chr2	0.365199
chr3	0.263653
chr4	0.344139
chr5	0.265335
chr6	0.301132
chr7	0.337633
chr8	0.299916
chr9:22	0.582271
chr10	0.534633
chr11	0.2617235
chr12	0.346734
chr13	0.318078
chr14	0.368751
chr15	0.4235415
chr16	0.395051
chr17	0.353532
chr18	0.356281
chr19	0.381192
chr20	0.450038
chr21	0.737944
chr22:9	0.6891985
chrX	0.387724
chr1	0.39061
chr2	0.384846
chr3	0.22487
chr4	0.432703
chr5	0.2910315
chr6	0.284641
chr7	0.3419575
chr8	0.393775
chr9:22	0.5140085
chr10	0.513321
chr11	0.2181775
chr12	0.29376
chr13	0.342593
chr14	0.700268
chr15	0.495776
chr16	0.257149
chr17	0.3189275
chr18	0.497034
chr19	0.444033
chr20	0.333653
chr21	0.438581
chr22:9	0.598037
chrX	0.211192
chr1	0.258457
chr2	0.281523
chr3	0.364138
chr4	0.530764
chr5	0.4112855
chr6	0.339017
chr7	0.2995985
chr8	0.325371
chr9:22	0.4382475
chr10	0.296302
chr11	0.232892
chr12	0.3381785
chr13	0.293403
chr14	0.679088
chr15	0.4825605
chr16	0.322835
chr17	0.2430285
chr18	0.374097
chr19	0.19493
chr20	0.603682
chr21	0.727875
chr22:9	0.551298
chrX	0.422462
chr1	0.299235
chr2	0.341265
chr3	0.39456
chr4	0.391721
chr5	0.389667
chr6	0.342538
chr7	0.303094
chr8	0.389998
chr9:22	0.307603
chr10	0.3867295
chr11	0.2063955
chr12	0.3826515
chr13	0.361264
chr14	0.497707
chr15	0.327884
chr16	0.348514
chr17	0.2309815
chr18	0.258677
chr19	0.23861
chr20	0.561592
chr21	0.747972
chr22:9	0.795779
chrX	0.370434
chr1	0.490059
chr2	0.418988
chr3	0.404284
chr4	0.360328
chr5	0.3705785
chr6	0.327954
chr7	0.383363
chr8	0.2522095
chr9:22	0.28822
chr10	0.513133
chr11	0.2781185
chr12	0.3264935
chr13	0.304437
chr14	0.398141
chr15	0.2619265
chr16	0.205566
chr17	0.5656385
chr18	0.27201
chr19	0.783425
chr20	0.583133
chr21	0.445115
chr22:9	0.5244115
chrX	0.253114
chr1	0.358723
chr2	0.316277
chr3	0.317839
chr4	0.581291
chr5	0.2951255
chr6	0.278032
chr7	0.55156
chr8	0.3180635
chr9:22	0.471819
chr10	0.3182995
chr11	0.3857605
chr12	0.252421
chr13	0.37113
chr14	0.542046
chr15	0.43448
chr16	0.384184
chr17	0.345867
chr18	0.264959
chr19	0.309975
chr20	0.40151
chr21	0.292582
chr22:9	0.593254
chrX	0.247704
chr1	0.47499
chr2	0.282735
chr3	0.394165
chr4	0.265872
chr5	0.375719
chr6	0.28106
chr7	0.2705605
chr8	0.3857395
chr9:22	0.3882345
chr10	0.3538225
chr11	0.197114
chr12	0.219806
chr13	0.498914
chr14	0.354685
chr15	0.541388
chr16	0.436376
chr17	0.2566815
chr18	0.324778
chr19	0.505357
chr20	0.754585
chr21	0.728627
chr22:9	0.500667
chrX	0.240927
chr1	0.371403
chr2	0.218911
chr3	0.350234
chr4	0.344146
chr5	0.4156865
chr6	0.269003
chr7	0.3184455
chr8	0.6063915
chr9:22	0.3551155
chr10	0.324879
chr11	0.2769745
chr12	0.342925
chr13	0.472088
chr14	0.334248
chr15	0.521867
chr16	0.347625
chr17	0.277884
chr18	0.224273
chr19	0.471128
chr20	0.675977
chr21	0.494741
chr22:9	0.51663
chrX	0.581643
chr1	0.360184
chr2	0.405084
chr3	0.233035
chr4	0.45036
chr5	0.3341815
chr6	0.259437
chr7	0.323868
chr8	0.2113555
chr9:22	0.30532
chr10	0.492366
chr11	0.366351
chr12	0.312645
chr13	0.419204
chr14	0.372612
chr15	0.3917995
chr16	0.318806
chr17	0.6768935
chr18	0.236122
chr19	0.349538
chr20	0.637083
chr21	0.568488
chr22:9	0.6603835
chrX	0.368697
chr1	0.372682
chr2	0.309125
chr3	0.256058
chr4	0.371865
chr5	0.4002495
chr6	0.306297
chr7	0.3376105
chr8	0.388269
chr9:22	0.3451625
chr10	0.5157615
chr11	0.332275
chr12	0.2516965
chr13	0.628435
chr14	0.320244
chr15	0.3985575
chr16	0.447126
chr17	0.4897665
chr18	0.283053
chr19	0.339603
chr20	0.553432
chr21	0.65637
chr22:9	0.6259505
chrX	0.285897
chr1	0.429474
chr2	0.381497
chr3	0.289994
chr4	0.278658
chr5	0.47911
chr6	0.325936
chr7	0.2554295
chr8	0.315276
chr9:22	0.345685
chr10	0.3003085
chr11	0.2876265
chr12	0.3111545
chr13	0.523422
chr14	0.255814
chr15	0.3279475
chr16	0.393335
chr17	0.484038
chr18	0.305932
chr19	0.553053
chr20	0.640614
chr21	0.746632
chr22:9	0.2189325
chrX	0.336926
chr1	0.564707
chr2	0.284902
chr3	0.526669
chr4	0.391662
chr5	0.265676
chr6	0.279415
chr7	0.3136255
chr8	0.302749
chr9:22	0.4223905
chr10	0.3661675
chr11	0.358552
chr12	0.309548
chr13	0.608977
chr14	0.37361
chr15	0.4266865
chr16	0.325693
chr17	0.3638595
chr18	0.276436
chr19	0.361333
chr20	0.413858
chr21	0.333196
chr22:9	0.566768
chrX	0.273484
chr1	0.350608
chr2	0.232811
chr3	0.265442
chr4	0.400767
chr5	0.380329
chr6	0.394092
chr7	0.274653
chr8	0.339108
chr9:22	0.427431
chr10	0.355568
chr11	0.298319
chr12	0.2593855
chr13	0.305756
chr14	0.399762
chr15	0.3582665
chr16	0.587006
chr17	0.261606
chr18	0.621551
chr19	0.391037
chr20	0.653156
chr21	0.530055
chr22:9	0.7421565
chrX	0.325454
chr1	0.41802
chr2	0.341801
chr3	0.347016
chr4	0.334415
chr5	0.295756
chr6	0.31749
chr7	0.512765
chr8	0.3263875
chr9:22	0.2909025
chr10	0.4269165
chr11	0.496888
chr12	0.361729
chr13	0.255195
chr14	0.390522
chr15	0.3034605
chr16	0.497885
chr17	0.4069275
chr18	0.32576
chr19	0.349258
chr20	0.503246
chr21	0.675511
chr22:9	0.590733
chrX	0.388569
chr1	0.591843
chr2	0.412275
chr3	0.337128
chr4	0.422772
chr5	0.3828535
chr6	0.333432
chr7	0.3221165
chr8	0.3104045
chr9:22	0.231027
chr10	0.3830815
chr11	0.3361935
chr12	0.335405
chr13	0.357098
chr14	0.286764
chr15	0.3276595
chr16	0.340442
chr17	0.328743
chr18	0.317975
chr19	0.574947
chr20	0.596714
chr21	0.518691
chr22:9	0.235924
chrX	0.293693
chr1	0.309528
chr2	0.310229
chr3	0.308038
chr4	0.606664
chr5	0.36543
chr6	0.302407
chr7	0.2871945
chr8	0.412957
chr9:22	0.6037935
chr10	0.358324
chr11	0.305085
chr12	0.36442
chr13	0.399075
chr14	0.337731
chr15	0.2796215
chr16	0.372984
chr17	0.3244155
chr18	0.320933
chr19	0.196253
chr20	0.57311
chr21	0.660903
chr22:9	0.511767
chrX	0.30097
chr1	0.354454
chr2	0.41673
chr3	0.296848
chr4	0.406526
chr5	0.3413885
chr6	0.294542
chr7	0.362474
chr8	0.231278
chr9:22	0.4793105
chr10	0.3451275
chr11	0.338486
chr12	0.297239
chr13	0.529714
chr14	0.525453
chr15	0.4803565
chr16	0.497255
chr17	0.3635335
chr18	0.341402
chr19	0.294581
chr20	0.426519
chr21	0.69123
chr22:9	0.772035
chrX	0.37295
chr1	0.368989
chr2	0.386083
chr3	0.305684
chr4	0.32405
chr5	0.331023
chr6	0.376837
chr7	0.2813445
chr8	0.2699585
chr9:22	0.426608
chr10	0.4441235
chr11	0.301975
chr12	0.3294345
chr13	0.31785
chr14	0.287179
chr15	0.435515
chr16	0.673275
chr17	0.3258195
chr18	0.343477
chr19	0.341364
chr20	0.704788
chr21	0.743535
chr22:9	0.438419
chrX	0.290187
chr1	0.407066
chr2	0.515522
chr3	0.317529
chr4	0.358815
chr5	0.310674
chr6	0.285173
chr7	0.3109255
chr8	0.2687525
chr9:22	0.3436255
chr10	0.6040895
chr11	0.359283
chr12	0.251528
chr13	0.199625
chr14	0.407103
chr15	0.5342085
chr16	0.422783
chr17	0.3825685
chr18	0.352488
chr19	0.372194
chr20	0.430948
chr21	0.61258
chr22:9	0.7196995
chrX	0.223064
chr1	0.396138
chr2	0.299556
chr3	0.246538
chr4	0.332963
chr5	0.527071
chr6	0.199448
chr7	0.3625985
chr8	0.36874
chr9:22	0.3998795
chr10	0.34195
chr11	0.291932
chr12	0.400441
chr13	0.406232
chr14	0.327891
chr15	0.575071
chr16	0.337927
chr17	0.291437
chr18	0.274042
chr19	0.451143
chr20	0.696238
chr21	0.649462
chr22:9	0.585999
chrX	0.184311
chr1	0.526156
chr2	0.304881
chr3	0.268264
chr4	0.381757
chr5	0.486605
chr6	0.462641
chr7	0.218764
chr8	0.3466225
chr9:22	0.6241495
chr10	0.241217
chr11	0.218658
chr12	0.250838
chr13	0.411632
chr14	0.485852
chr15	0.3122935
chr16	0.384849
chr17	0.338048
chr18	0.398157
chr19	0.557351
chr20	0.457467
chr21	0.391091
chr22:9	0.6770375
chrX	0.317927
chr1	0.342839
chr2	0.253418
chr3	0.304394
chr4	0.363409
chr5	0.259511
chr6	0.328731
chr7	0.3655175
chr8	0.3667005
chr9:22	0.344537
chr10	0.3477775
chr11	0.287832
chr12	0.316231
chr13	0.336344
chr14	0.407907
chr15	0.7582735
chr16	0.595089
chr17	0.475214
chr18	0.356687
chr19	0.630626
chr20	0.652056
chr21	0.331838
chr22:9	0.4616285
chrX	0.321053
chr1	0.358265
chr2	0.304298
chr3	0.32217
chr4	0.305086
chr5	0.344931
chr6	0.234788
chr7	0.3242745
chr8	0.3617855
chr9:22	0.3947295
chr10	0.530921
chr11	0.3885745
chr12	0.274055
chr13	0.293814
chr14	0.492549
chr15	0.471021
chr16	0.556378
chr17	0.3843045
chr18	0.205318
chr19	0.670832
chr20	0.634645
chr21	0.58416
chr22:9	0.6694045
chrX	0.23468
chr1	0.496433
chr2	0.215704
chr3	0.218342
chr4	0.38108
chr5	0.296358
chr6	0.302681
chr7	0.6007255
chr8	0.3034065
chr9:22	0.3928425
chr10	0.4026255
chr11	0.339737
chr12	0.2610115
chr13	0.460817
chr14	0.413081
chr15	0.3685865
chr16	0.595011
chr17	0.308386
chr18	0.41539
chr19	0.551485
chr20	0.316795
chr21	0.621043
chr22:9	0.5051775
chrX	0.256192
chr1	0.344746
chr2	0.391728
chr3	0.248681
chr4	0.623578
chr5	0.376374
chr6	0.327162
chr7	0.353052
chr8	0.3510495
chr9:22	0.3343115
chr10	0.394101
chr11	0.30447
chr12	0.299354
chr13	0.463135
chr14	0.362508
chr15	0.315398
chr16	0.26439
chr17	0.3758125
chr18	0.256267
chr19	0.304197
chr20	0.395435
chr21	0.681271
chr22:9	0.4979285
chrX	0.495284
chr1	0.311614
chr2	0.312101
chr3	0.308218
chr4	0.308996
chr5	0.3005745
chr6	0.280572
chr7	0.354504
chr8	0.3334
chr9:22	0.3941625
chr10	0.3962175
chr11	0.287393
chr12	0.253618
chr13	0.307631
chr14	0.561236
chr15	0.3832835
chr16	0.419898
chr17	0.207153
chr18	0.391861
chr19	0.516786
chr20	0.649881
chr21	0.61888
chr22:9	0.6163135
chrX	0.369545
chr1	0.399272
chr2	0.385627
chr3	0.303262
chr4	0.354902
chr5	0.348887
chr6	0.28504
chr7	0.3288205
chr8	0.250459
chr9:22	0.4390865
chr10	0.4254725
chr11	0.3494335
chr12	0.304657
chr13	0.339586
chr14	0.362733
chr15	0.5649285
chr16	0.31819
chr17	0.331829
chr18	0.283682
chr19	0.263477
chr20	0.564116
chr21	0.641192
chr22:9	0.5694155
chrX	0.361284
chr1	0.395947
chr2	0.382144
chr3	0.259132
chr4	0.333174
chr5	0.2928005
chr6	0.293332
chr7	0.4087205
chr8	0.268835
chr9:22	0.5512005
chr10	0.54045
chr11	0.362891
chr12	0.3360075
chr13	0.388096
chr14	0.385457
chr15	0.5121535
chr16	0.266603
chr17	0.272718
chr18	0.312071
chr19	0.380871
chr20	0.541608
chr21	0.591088
chr22:9	0.587905
chrX	0.309122
chr1	0.301365
chr2	0.454149
chr3	0.271387
chr4	0.250961
chr5	0.480324
chr6	0.366256
chr7	0.333095
chr8	0.36399
chr9:22	0.339811
chr10	0.232354
chr11	0.368024
chr12	0.6039865
chr13	0.367572
chr14	0.300095
chr15	0.452269
chr16	0.64527
chr17	0.40628
chr18	0.355301
chr19	0.268343
chr20	0.493327
chr21	0.741515
chr22:9	0.2360755
chrX	0.25412
chr1	0.290104
chr2	0.311315
chr3	0.290866
chr4	0.406302
chr5	0.4440415
chr6	0.292453
chr7	0.4205675
chr8	0.332063
chr9:22	0.348273
chr10	0.4091635
chr11	0.247416
chr12	0.3450285
chr13	0.315742
chr14	0.325394
chr15	0.497618
chr16	0.624412
chr17	0.2805565
chr18	0.28169
chr19	0.545354
chr20	0.579576
chr21	0.631399
chr22:9	0.6027815
chrX	0.297978
chr1	0.370916
chr2	0.423873
chr3	0.454923
chr4	0.292823
chr5	0.273987
chr6	0.436138
chr7	0.2018205
chr8	0.2462995
chr9:22	0.3418545
chr10	0.4904125
chr11	0.336934
chr12	0.29178
chr13	0.253538
chr14	0.363274
chr15	0.584425
chr16	0.279319
chr17	0.346166
chr18	0.393951
chr19	0.51453
chr20	0.357638
chr21	0.609792
chr22:9	0.690811
chrX	0.238238
chr1	0.343489
chr2	0.253938
chr3	0.391485
chr4	0.318723
chr5	0.4550335
chr6	0.2447
chr7	0.424316
chr8	0.2660915
chr9:22	0.3888665
chr10	0.5459515
chr11	0.3137745
chr12	0.313444
chr13	0.363336
chr14	0.271814
chr15	0.5299845
chr16	0.4434
chr17	0.6171485
chr18	0.207144
chr19	0.318048
chr20	0.507357
chr21	0.632141
chr22:9	0.602195
chrX	0.317681
chr1	0.29187
chr2	0.32584
chr3	0.291393
chr4	0.454916
chr5	0.650319
chr6	0.209638
chr7	0.410258
chr8	0.2562115
chr9:22	0.259105
chr10	0.295979
chr11	0.2749015
chr12	0.4746915
chr13	0.649235
chr14	0.427543
chr15	0.383563
chr16	0.328871
chr17	0.2264775
chr18	0.273801
chr19	0.285832
chr20	0.412154
chr21	0.635071
chr22:9	0.439734
chrX	0.426976
chr1	0.338819
chr2	0.303053
chr3	0.391876
chr4	0.323902
chr5	0.3742345
chr6	0.460045
chr7	0.4160085
chr8	0.2713275
chr9:22	0.3505235
chr10	0.4656685
chr11	0.2162105
chr12	0.262278
chr13	0.454409
chr14	0.298322
chr15	0.487327
chr16	0.370977
chr17	0.789529
chr18	0.266064
chr19	0.687963
chr20	0.344534
chr21	0.465009
chr22:9	0.4403195
chrX	0.244867
chr1	0.296013
chr2	0.368366
chr3	0.422932
chr4	0.363014
chr5	0.3708625
chr6	0.38706
chr7	0.3109495
chr8	0.3829295
chr9:22	0.365482
chr10	0.3308275
chr11	0.3906585
chr12	0.3046875
chr13	0.340628
chr14	0.355335
chr15	0.3346555
chr16	0.47193
chr17	0.594588
chr18	0.277195
chr19	0.433323
chr20	0.703212
chr21	0.63582
chr22:9	0.6581375
chrX	0.240903
chr1	0.408409
chr2	0.413541
chr3	0.306802
chr4	0.27371
chr5	0.3509175
chr6	0.407565
chr7	0.4350455
chr8	0.290037
chr9:22	0.325454
chr10	0.339068
chr11	0.345386
chr12	0.508531
chr13	0.335605
chr14	0.329697
chr15	0.293604
chr16	0.604079
chr17	0.352318
chr18	0.303536
chr19	0.515198
chr20	0.496232
chr21	0.525697
chr22:9	0.3794715
chrX	0.24446
chr1	0.352846
chr2	0.310384
chr3	0.3374
chr4	0.361286
chr5	0.4159995
chr6	0.276553
chr7	0.3357045
chr8	0.203806
chr9:22	0.4735745
chr10	0.4297365
chr11	0.39416
chr12	0.38546
chr13	0.482716
chr14	0.196763
chr15	0.443143
chr16	0.640652
chr17	0.4361895
chr18	0.288547
chr19	0.596809
chr20	0.368242
chr21	0.649119
chr22:9	0.7144465
chrX	0.344402
chr1	0.35896
chr2	0.378824
chr3	0.328928
chr4	0.307564
chr5	0.3289345
chr6	0.399533
chr7	0.328547
chr8	0.211315
chr9:22	0.4224945
chr10	0.5824865
chr11	0.259988
chr12	0.338728
chr13	0.272549
chr14	0.384874
chr15	0.3181685
chr16	0.723657
chr17	0.421
chr18	0.341598
chr19	0.454419
chr20	0.337112
chr21	0.688036
chr22:9	0.542192
chrX	0.327237
chr1	0.459113
chr2	0.377461
chr3	0.465422
chr4	0.395706
chr5	0.3969645
chr6	0.264882
chr7	0.3811655
chr8	0.2938345
chr9:22	0.3391035
chr10	0.616857
chr11	0.1949175
chr12	0.191765
chr13	0.394103
chr14	0.392718
chr15	0.38504
chr16	0.233333
chr17	0.2048035
chr18	0.250635
chr19	0.5457
chr20	0.322303
chr21	0.732802
chr22:9	0.3748125
chrX	0.34872
chr1	0.439824
chr2	0.228113
chr3	0.457472
chr4	0.338823
chr5	0.2965625
chr6	0.250046
chr7	0.2470295
chr8	0.636576
chr9:22	0.2739285
chr10	0.3092235
chr11	0.248562
chr12	0.338372
chr13	0.446079
chr14	0.313332
chr15	0.447918
chr16	0.257645
chr17	0.350388
chr18	0.369885
chr19	0.738789
chr20	0.598915
chr21	0.338316
chr22:9	0.3130005
chrX	0.37375
chr1	0.365816
chr2	0.374799
chr3	0.341161
chr4	0.312755
chr5	0.255176
chr6	0.318361
chr7	0.6502695
chr8	0.3783145
chr9:22	0.3005315
chr10	0.2494385
chr11	0.2740395
chr12	0.3957995
chr13	0.297643
chr14	0.303175
chr15	0.587433
chr16	0.382558
chr17	0.4019205
chr18	0.398658
chr19	0.331215
chr20	0.62145
chr21	0.601991
chr22:9	0.5477755
chrX	0.35319
chr1	0.430802
chr2	0.432405
chr3	0.269936
chr4	0.268598
chr5	0.527526
chr6	0.25154
chr7	0.3236035
chr8	0.3603235
chr9:22	0.307636
chr10	0.2933195
chr11	0.3615295
chr12	0.332183
chr13	0.344929
chr14	0.288419
chr15	0.4571195
chr16	0.543469
chr17	0.2843375
chr18	0.427676
chr19	0.234403
chr20	0.699828
chr21	0.455511
chr22:9	0.465085
chrX	0.376015
chr1	0.333725
chr2	0.371462
chr3	0.423381
chr4	0.360523
chr5	0.3233875
chr6	0.243682
chr7	0.2789985
chr8	0.391941
chr9:22	0.4263545
chr10	0.5656715
chr11	0.300906
chr12	0.3087395
chr13	0.328889
chr14	0.327517
chr15	0.5640395
chr16	0.227323
chr17	0.3391355
chr18	0.347038
chr19	0.307627
chr20	0.634453
chr21	0.707095
chr22:9	0.6493485
chrX	0.407133
chr1	0.228924
chr2	0.330517
chr3	0.339805
chr4	0.328215
chr5	0.421611
chr6	0.269103
chr7	0.5577205
chr8	0.2823205
chr9:22	0.345557
chr10	0.680135
chr11	0.267986
chr12	0.2876445
chr13	0.321656
chr14	0.365764
chr15	0.43813
chr16	0.255554
chr17	0.6658535
chr18	0.308187
chr19	0.527492
chr20	0.651732
chr21	0.618162
chr22:9	0.505797
chrX	0.309508
chr1	0.498779
chr2	0.298626
chr3	0.322744
chr4	0.366382
chr5	0.352048
chr6	0.290658
chr7	0.4146565
chr8	0.35918
chr9:22	0.4061405
chr10	0.278747
chr11	0.2456275
chr12	0.4288565
chr13	0.325789
chr14	0.329583
chr15	0.4766975
chr16	0.467241
chr17	0.302864
chr18	0.34648
chr19	0.340686
chr20	0.713355
chr21	0.414233
chr22:9	0.299751
chrX	0.327992
chr1	0.337883
chr2	0.331557
chr3	0.262197
chr4	0.581668
chr5	0.2901615
chr6	0.344113
chr7	0.305365
chr8	0.2758935
chr9:22	0.2882095
chr10	0.52776
chr11	0.4181125
chr12	0.327276
chr13	0.294468
chr14	0.567369
chr15	0.31434
chr16	0.460754
chr17	0.4148925
chr18	0.330436
chr19	0.359693
chr20	0.33471
chr21	0.288155
chr22:9	0.284889
chrX	0.401272
chr1	0.275832
chr2	0.290229
chr3	0.330316
chr4	0.423706
chr5	0.3421245
chr6	0.33355
chr7	0.3547095
chr8	0.297932
chr9:22	0.2771965
chr10	0.670778
chr11	0.3358825
chr12	0.3185955
chr13	0.396497
chr14	0.323033
chr15	0.325298
chr16	0.444268
chr17	0.4028125
chr18	0.218914
chr19	0.440245
chr20	0.677547
chr21	0.645754
chr22:9	0.5485675
chrX	0.272743
chr1	0.433535
chr2	0.227126
chr3	0.283295
chr4	0.401017
chr5	0.3800315
chr6	0.294158
chr7	0.663316
chr8	0.3032045
chr9:22	0.335714
chr10	0.380527
chr11	0.286185
chr12	0.433213
chr13	0.257321
chr14	0.279913
chr15	0.326068
chr16	0.568259
chr17	0.312432
chr18	0.25844
chr19	0.543915
chr20	0.376412
chr21	0.591057
chr22:9	0.695235
chrX	0.308728
chr1	0.49356
chr2	0.248156
chr3	0.446716
chr4	0.394879
chr5	0.2852865
chr6	0.349515
chr7	0.3892
chr8	0.3322165
chr9:22	0.3634955
chr10	0.4159995
chr11	0.2420895
chr12	0.210008
chr13	0.412645
chr14	0.346524
chr15	0.2462915
chr16	0.695803
chr17	0.397481
chr18	0.235421
chr19	0.430886
chr20	0.377403
chr21	0.673931
chr22:9	0.7112885
chrX	0.298322
chr1	0.284477
chr2	0.323327
chr3	0.602805
chr4	0.297662
chr5	0.4749595
chr6	0.484432
chr7	0.3827765
chr8	0.3579145
chr9:22	0.4791475
chr10	0.6852075
chr11	0.3276205
chr12	0.202991
chr13	0.373481
chr14	0.579031
chr15	0.439867
chr16	0.21136
chr17	0.386358
chr18	0.423098
chr19	0.405196
chr20	0.35984
chr21	0.409538
chr22:9	0.629576
chrX	0.263753
chr1	0.398395
chr2	0.263847
chr3	0.309368
chr4	0.215805
chr5	0.366839
chr6	0.387642
chr7	0.392481
chr8	0.219264
chr9:22	0.2948565
chr10	0.457175
chr11	0.389234
chr12	0.359138
chr13	0.415349
chr14	0.40785
chr15	0.5456895
chr16	0.376151
chr17	0.337802
chr18	0.366137
chr19	0.281816
chr20	0.548063
chr21	0.802969
chr22:9	0.548043
chrX	0.268613
chr1	0.357847
chr2	0.306223
chr3	0.303492
chr4	0.332249
chr5	0.5243045
chr6	0.339765
chr7	0.3066275
chr8	0.231587
chr9:22	0.330864
chr10	0.6156465
chr11	0.21279
chr12	0.414934
chr13	0.326942
chr14	0.337217
chr15	0.343489
chr16	0.608294
chr17	0.439695
chr18	0.332857
chr19	0.294044
chr20	0.475801
chr21	0.587036
chr22:9	0.5526585
chrX	0.293354
chr1	0.296831
chr2	0.320384
chr3	0.301996
chr4	0.461787
chr5	0.4276465
chr6	0.358917
chr7	0.357716
chr8	0.566083
chr9:22	0.402673
chr10	0.2278775
chr11	0.424443
chr12	0.2879865
chr13	0.520819
chr14	0.225996
chr15	0.624214
chr16	0.422446
chr17	0.3690055
chr18	0.260812
chr19	0.380533
chr20	0.401711
chr21	0.527049
chr22:9	0.260393
chrX	0.260921
chr1	0.459105
chr2	0.200013
chr3	0.259659
chr4	0.421099
chr5	0.3697465
chr6	0.296108
chr7	0.2613375
chr8	0.36621
chr9:22	0.4099025
chr10	0.407338
chr11	0.3146535
chr12	0.300304
chr13	0.318064
chr14	0.343102
chr15	0.6364815
chr16	0.609669
chr17	0.286037
chr18	0.442071
chr19	0.349976
chr20	0.30663
chr21	0.622999
chr22:9	0.460042
chrX	0.284387
chr1	0.337289
chr2	0.33848
chr3	0.310739
chr4	0.423832
chr5	0.36087
chr6	0.319668
chr7	0.3768765
chr8	0.545075
chr9:22	0.556532
chr10	0.251877
chr11	0.288626
chr12	0.3791205
chr13	0.254021
chr14	0.350728
chr15	0.369303
chr16	0.319451
chr17	0.4271695
chr18	0.352697
chr19	0.397758
chr20	0.43744
chr21	0.766007
chr22:9	0.549514
chrX	0.306344
chr1	0.34274
chr2	0.301725
chr3	0.270363
chr4	0.437751
chr5	0.3808855
chr6	0.419378
chr7	0.4038715
chr8	0.3124835
chr9:22	0.2321275
chr10	0.5538845
chr11	0.2507715
chr12	0.319076
chr13	0.32712
chr14	0.632312
chr15	0.3240445
chr16	0.298162
chr17	0.3043595
chr18	0.395257
chr19	0.474539
chr20	0.724106
chr21	0.601937
chr22:9	0.5855975
chrX	0.224439
chr1	0.42935
chr2	0.468777
chr3	0.448568
chr4	0.32457
chr5	0.2489675
chr6	0.350261
chr7	0.276568
chr8	0.227888
chr9:22	0.237785
chr10	0.377798
chr11	0.3581805
chr12	0.489831
chr13	0.337715
chr14	0.44611
chr15	0.424086
chr16	0.415603
chr17	0.232669
chr18	0.382173
chr19	0.17119
chr20	0.71835
chr21	0.788418
chr22:9	0.4732575
chrX	0.296264
chr1	0.300182
chr2	0.287367
chr3	0.299159
chr4	0.410341
chr5	0.3480735
chr6	0.23665
chr7	0.258408
chr8	0.2465205
chr9:22	0.4393565
chr10	0.377886
chr11	0.52177
chr12	0.3541765
chr13	0.407569
chr14	0.415062
chr15	0.4994685
chr16	0.472796
chr17	0.3774945
chr18	0.295414
chr19	0.6663
chr20	0.716899
chr21	0.715364
chr22:9	0.619637
chrX	0.254787
chr1	0.378963
chr2	0.312965
chr3	0.403082
chr4	0.257257
chr5	0.3528845
chr6	0.311444
chr7	0.302248
chr8	0.4170255
chr9:22	0.3104655
chr10	0.3812405
chr11	0.3743805
