chrom	start	end	log2_gpseq_score	atac_signal
chr4	170500001	171500000	0.09159213353093	0.920494666666667
chr4	170600001	171600000	0.0814044960417425	0.883405666666667
chr4	170700001	171700000	0.0851364865481245	0.868308666666667
chr4	170800001	171800000	0.0716906228289799	0.835877666666667
chr4	170900001	171900000	0.097647764436983	0.806944
chr4	171000001	172000000	0.0844696346799211	0.772894666666667
chr4	171100001	172100000	0.0723976972415352	0.730166
chr4	171200001	172200000	0.0752973591597016	0.706581333333333
chr4	171300001	172300000	0.0960401406861256	0.687526
chr4	171400001	172400000	0.110369723621611	0.679385
chr4	171500001	172500000	0.112174774145383	0.677922
chr4	171600001	172600000	0.117227174589994	0.685152
chr4	171700001	172700000	0.129572972288237	0.68782
chr4	171800001	172800000	0.127856698564226	0.695465
chr4	171900001	172900000	0.125617757710461	0.688112666666667
chr4	172000001	173000000	0.107550127446602	0.685963333333333
chr4	172100001	173100000	0.126906157519699	0.681561
chr4	172200001	173200000	0.130360129157907	0.680229333333333
chr4	172300001	173300000	0.116575807628429	0.675940666666667
chr4	172400001	173400000	0.104594118135729	0.676094666666667
chr4	172500001	173500000	0.103298130845546	0.681482333333333
chr4	172600001	173600000	0.0722711680823256	0.684653666666667
chr4	172700001	173700000	0.0702890424484802	0.685099666666667
chr4	172800001	173800000	0.0424879300618629	0.708857333333333
chr4	172900001	173900000	0.0414277911469191	0.720778333333333
chr4	173000001	174000000	0.0614352950178376	0.743205
chr4	173100001	174100000	0.058406543187602	0.785925
chr4	173200001	174200000	0.082663093441161	0.813905333333333
chr4	173300001	174300000	0.0957802669532065	0.891266666666667
chr4	173400001	174400000	0.0805136404936387	0.919998
chr4	173500001	174500000	0.0911966479051446	0.975513333333333
chr4	173600001	174600000	0.0924823883603714	0.972146
chr4	173700001	174700000	0.0713823739840133	0.98126
chr4	173800001	174800000	0.0885988584308343	0.966460333333333
chr4	173900001	174900000	0.0666520203435993	0.970132
chr4	174000001	175000000	0.0863957993185838	0.953948666666667
chr4	174100001	175100000	0.0762381068651493	0.928541666666667
chr4	174200001	175200000	0.0595087750047747	0.92365
chr4	174300001	175300000	0.0507072601453469	0.868234666666667
chr4	174400001	175400000	0.0465053076713199	0.870633
chr4	174500001	175500000	0.041807472799061	0.840311666666667
chr4	174600001	175600000	0.0567361616850203	0.838232
chr4	174700001	175700000	0.0570172585329982	0.832423333333333
chr4	174800001	175800000	0.0550843191376501	0.824139666666667
chr4	174900001	175900000	0.0847958416515885	0.811243666666667
chr4	175000001	176000000	0.0479742469229959	0.809655
chr4	175100001	176100000	0.0616897958776529	0.803558
chr4	175200001	176200000	0.0642648654230374	0.792774
chr4	175300001	176300000	0.0695423378573361	0.786667666666667
chr4	175400001	176400000	0.100411533214197	0.777196333333333
chr4	175500001	176500000	0.0953276377537565	0.757255666666667
chr4	175600001	176600000	0.0772622300461815	0.759143333333333
chr4	175700001	176700000	0.0777832735806581	0.768177
chr4	175800001	176800000	0.0737545521291196	0.784259666666667
chr4	175900001	176900000	0.0552544125176629	0.809408666666667
chr4	176000001	177000000	0.0552199727169953	0.841791333333333
chr4	176100001	177100000	0.0410047083720493	0.846327333333333
chr4	176200001	177200000	0.0541247781502226	0.871700666666667
chr4	176300001	177300000	0.0282719915707068	0.904497666666667
chr4	176400001	177400000	0.0194238548894566	0.906893666666667
chr4	176500001	177500000	0.0199634335625694	0.925397
chr4	176600001	177600000	0.0263687524289315	0.950764333333333
chr4	176700001	177700000	0.0177996700043432	0.938760333333333
chr4	176800001	177800000	0.0196762530405432	0.936909333333333
chr4	176900001	177900000	0.0252589922920719	0.912807666666667
chr4	177000001	178000000	0.0431725178915167	0.8898
chr4	177100001	178100000	0.0472010699026186	0.891923666666667
chr4	177200001	178200000	0.0444159816667485	0.878676333333333
chr4	177300001	178300000	0.0646001126585114	0.863485333333333
chr4	177400001	178400000	0.076922430268291	0.876838333333333
chr4	177500001	178500000	0.0783567614112645	0.859281333333333
chr4	177600001	178600000	0.0675233475096088	0.839666333333333
chr4	177700001	178700000	0.0895357958719577	0.848125666666667
chr4	177800001	178800000	0.0711892494102641	0.840364333333333
chr4	177900001	178900000	0.0566996151733505	0.846696333333333
chr4	178000001	179000000	0.0544441722034285	0.827133333333333
chr4	178100001	179100000	0.0543425913475217	0.820246333333333
chr4	178200001	179200000	0.0490055160300143	0.806440666666667
chr4	178300001	179300000	0.0383931431396147	0.775745
chr4	178400001	179400000	0.0271946170089908	0.747581
chr4	178500001	179500000	0.022170767444153	0.733252333333333
chr4	178600001	179600000	0.0337717690791176	0.714729333333333
chr4	178700001	179700000	0.0324712618249374	0.697519333333333
chr4	178800001	179800000	0.0576797194222925	0.687153666666667
chr4	178900001	179900000	0.0907199904381905	0.683059333333333
chr4	179000001	180000000	0.0899420870558977	0.680479333333333
chr4	179100001	180100000	0.0965445161177399	0.670734666666667
chr4	179200001	180200000	0.0870021184000357	0.671512
chr4	179300001	180300000	0.067380905310673	0.686379
chr4	179400001	180400000	0.0610194273593403	0.698671666666667
chr4	179500001	180500000	0.0549440254076447	0.719903666666667
chr4	179600001	180600000	0.0471737168398403	0.733898333333333
chr4	179700001	180700000	0.0459016590315345	0.751106
chr4	179800001	180800000	0.0550759323646934	0.769382
chr4	179900001	180900000	0.0645719373497935	0.776408
chr4	180000001	181000000	0.0559605724419953	0.79495
chr4	180100001	181100000	0.0485747666387484	0.808076666666667
chr4	180200001	181200000	0.0462232659316703	0.818796
chr4	180300001	181300000	0.0711091782969655	0.810557666666667
chr4	180400001	181400000	0.0906043352140481	0.805755
chr4	180500001	181500000	0.0891400685239127	0.823807666666667
chr4	180600001	181600000	0.0885157131565803	0.829318333333333
chr4	180700001	181700000	0.0969338359572384	0.824466666666667
chr4	180800001	181800000	0.0872496489081793	0.816786666666667
chr4	180900001	181900000	0.0904596928820187	0.824882
chr4	181000001	182000000	0.0857654454484155	0.811904
chr4	181100001	182100000	0.0909731372757018	0.810113666666667
chr4	181200001	182200000	0.0944576630624541	0.808734333333333
chr4	181300001	182300000	0.104209305409587	0.812463
chr4	181400001	182400000	0.104361993757448	0.804303666666667
chr4	181500001	182500000	0.128996620045953	0.790785666666667
chr4	181600001	182600000	0.154330762550173	0.799429666666667
chr4	181700001	182700000	0.159040896748209	0.8022
chr4	181800001	182800000	0.183061404092237	0.812578333333333
chr4	181900001	182900000	0.186678155638678	0.808792666666667
chr4	182000001	183000000	0.202849358765356	0.820156
chr4	182100001	183100000	0.218682904489938	0.846869666666667
chr4	182200001	183200000	0.226803419503287	0.883746
chr4	182300001	183300000	0.226652021591286	0.90114
chr4	182400001	183400000	0.237717174336888	0.928496333333333
chr4	182500001	183500000	0.234217892988859	0.934389
chr4	182600001	183600000	0.228437230846208	0.935608333333333
chr4	182700001	183700000	0.230976681244737	0.943148
chr4	182800001	183800000	0.241759717557749	0.988903333333333
chr4	182900001	183900000	0.244872989442817	1.02975566666667
chr4	183000001	184000000	0.246632290603213	1.036289
chr4	183100001	184100000	0.259454695470396	1.04868433333333
chr4	183200001	184200000	0.262983728983075	1.02826466666667
chr4	183300001	184300000	0.27857757797543	1.059473
chr4	183400001	184400000	0.296160166201234	1.08821433333333
chr4	183500001	184500000	0.314794163608998	1.125909
chr4	183600001	184600000	0.317556058511656	1.143049
chr4	183700001	184700000	0.341528533364136	1.15597866666667
chr4	183800001	184800000	0.353330664728944	1.121043
chr4	183900001	184900000	0.387979800726316	1.09842533333333
chr4	184000001	185000000	0.434507330920876	1.10557866666667
chr4	184100001	185100000	0.444767391108065	1.097247
chr4	184200001	185200000	0.466459929028411	1.097477
chr4	184300001	185300000	0.455979984513862	1.09138333333333
chr4	184400001	185400000	0.45346631262257	1.08711366666667
chr4	184500001	185500000	0.448371184543272	1.04647266666667
chr4	184600001	185600000	0.468304668421198	1.04188233333333
chr4	184700001	185700000	0.447106681663285	1.05918366666667
chr4	184800001	185800000	0.458166254875819	1.08332766666667
chr4	184900001	185900000	0.461175037953704	1.09166233333333
chr4	185000001	186000000	0.424459833894928	1.11951466666667
chr4	185100001	186100000	0.416813189931461	1.11794866666667
chr4	185200001	186200000	0.396720926825922	1.12355233333333
chr4	185300001	186300000	0.389875765816032	1.10712733333333
chr4	185400001	186400000	0.377067337080321	1.08306333333333
chr4	185500001	186500000	0.388145887303264	1.079199
chr4	185600001	186600000	0.373659110623605	1.05651133333333
chr4	185700001	186700000	0.37503084522027	1.03035633333333
chr4	185800001	186800000	0.333449930103118	0.997003333333333
chr4	185900001	186900000	0.309181741339965	0.969994
chr4	186000001	187000000	0.308285678653686	0.935637333333333
chr4	186100001	187100000	0.301703705095016	0.942603333333333
chr4	186200001	187200000	0.312640070954095	0.926538666666667
chr4	186300001	187300000	0.297661892733128	0.906686333333333
chr4	186400001	187400000	0.303114716562707	0.883158333333333
chr4	186500001	187500000	0.276120201742608	0.906400333333333
chr4	186600001	187600000	0.274130325580593	0.920812
chr4	186700001	187700000	0.215750349895347	0.947931333333333
chr4	186800001	187800000	0.214888522772984	0.94404
chr4	186900001	187900000	0.20622297461593	0.950833666666667
chr4	187000001	188000000	0.191854192608272	0.939253
chr4	187100001	188100000	0.164493245603004	0.903168
chr4	187200001	188200000	0.155493116982845	0.885804666666667
chr4	187300001	188300000	0.144960216866976	0.887239666666667
chr4	187400001	188400000	0.138879997873136	0.884298666666667
chr4	187500001	188500000	0.132116476785344	0.844490666666667
chr4	187600001	188600000	0.10439066429303	0.818337
chr4	187700001	188700000	0.13562169365672	0.768788
chr4	187800001	188800000	0.141671238098808	0.738529
chr4	187900001	188900000	0.161035461000125	0.721242333333333
chr4	188000001	189000000	0.150978988010627	0.729571333333333
chr4	188100001	189100000	0.162796143369381	0.753354666666667
chr5	100001	1100000	0.750409081354726	1.67060366666667
chr5	200001	1200000	0.757503311876515	1.72342666666667
chr5	300001	1300000	0.78847808131936	1.83688266666667
chr5	400001	1400000	0.785593339300307	1.85062466666667
chr5	500001	1500000	0.803706083374011	1.83133366666667
chr5	600001	1600000	0.776838184021332	1.80644566666667
chr5	700001	1700000	0.770244142527262	1.762658
chr5	800001	1800000	0.766412393122072	1.71252266666667
chr5	900001	1900000	0.747042653759684	1.72778333333333
chr5	1000001	2000000	0.703998210508161	1.68234066666667
chr5	1100001	2100000	0.665795905183117	1.555187
chr5	1200001	2200000	0.634456142908102	1.45269033333333
chr5	1300001	2300000	0.597416184679009	1.33408366666667
chr5	1400001	2400000	0.588479850358857	1.268558
chr5	1500001	2500000	0.550655358250486	1.185341
chr5	1600001	2600000	0.546215892615171	1.13801533333333
chr5	1700001	2700000	0.530086075032318	1.11402433333333
chr5	1800001	2800000	0.519037920895207	1.09985433333333
chr5	1900001	2900000	0.490325115634501	1.04664766666667
chr5	2000001	3000000	0.489054565429294	1.034331
chr5	2100001	3100000	0.488726128217255	1.037692
chr5	2200001	3200000	0.444482285660016	1.053799
chr5	2300001	3300000	0.44263788548546	1.05730933333333
chr5	2400001	3400000	0.424030061237841	1.07000066666667
chr5	2500001	3500000	0.414904580703285	1.057186
chr5	2600001	3600000	0.397930400453605	1.06829033333333
chr5	2700001	3700000	0.391989368032781	1.062411
chr5	2800001	3800000	0.393896653625054	1.02645033333333
chr5	2900001	3900000	0.406009586644188	1.01109666666667
chr5	3000001	4000000	0.40530745873132	0.997085333333333
chr5	3100001	4100000	0.409582165392423	0.980591666666667
chr5	3200001	4200000	0.451620952641339	0.933239666666667
chr5	3300001	4300000	0.433817323542576	0.909456333333333
chr5	3400001	4400000	0.428605110780729	0.861090666666667
chr5	3500001	4500000	0.420048095369398	0.848356333333333
chr5	3600001	4600000	0.436164934995339	0.81765
chr5	3700001	4700000	0.429676572612302	0.783343666666667
chr5	3800001	4800000	0.42330321535974	0.761439333333333
chr5	3900001	4900000	0.436376649800647	0.744205666666667
chr5	4000001	5000000	0.436255699634801	0.739315333333333
chr5	4100001	5100000	0.436802734882295	0.727049666666667
chr5	4200001	5200000	0.417787010516577	0.730099
chr5	4300001	5300000	0.41234467242559	0.733550666666667
chr5	4400001	5400000	0.420287588533842	0.759913666666666
chr5	4500001	5500000	0.407681682995257	0.796631
chr5	4600001	5600000	0.398129385490346	0.811532666666667
chr5	4700001	5700000	0.405949488291835	0.834698
chr5	4800001	5800000	0.39179305683241	0.847038333333333
chr5	4900001	5900000	0.375387000379241	0.851432
chr5	5000001	6000000	0.3581309514127	0.854249666666667
chr5	5100001	6100000	0.363876347143886	0.857796
chr5	5200001	6200000	0.369778424891815	0.862461333333333
chr5	5300001	6300000	0.377745524113344	0.857997333333333
chr5	5400001	6400000	0.390171150162589	0.877263
chr5	5500001	6500000	0.40606684157386	0.881898
chr5	5600001	6600000	0.418268072170837	0.902704333333333
chr5	5700001	6700000	0.410448050244922	0.915002333333333
chr5	5800001	6800000	0.418488765329604	0.979322333333333
chr5	5900001	6900000	0.43560494275073	0.986407666666667
chr5	6000001	7000000	0.436449725985413	0.980024333333333
chr5	6100001	7100000	0.448240261723264	0.974856666666667
chr5	6200001	7200000	0.443976160974872	0.940051333333333
chr5	6300001	7300000	0.462137770683156	0.909147333333333
chr5	6400001	7400000	0.45007748802319	0.867913666666667
chr5	6500001	7500000	0.464813990089811	0.831544
chr5	6600001	7600000	0.452476855833411	0.790394666666667
chr5	6700001	7700000	0.475956358784933	0.768033
chr5	6800001	7800000	0.463798032229401	0.713784666666667
chr5	6900001	7900000	0.447810643375491	0.733360333333333
chr5	7000001	8000000	0.452115077350405	0.744350666666667
chr5	7100001	8100000	0.427531669084139	0.744841
chr5	7200001	8200000	0.438527926629676	0.757570666666667
chr5	7300001	8300000	0.413533756324394	0.779163
chr5	7400001	8400000	0.419587374147931	0.780099333333333
chr5	7500001	8500000	0.415468158373982	0.775993666666667
chr5	7600001	8600000	0.410714437625999	0.778264666666667
chr5	7700001	8700000	0.39145829875859	0.765777666666667
chr5	7800001	8800000	0.393514354063395	0.744254666666667
chr5	7900001	8900000	0.395112028874025	0.709664666666667
chr5	8000001	9000000	0.382572569852791	0.688162
chr5	8100001	9100000	0.398751047431086	0.686145333333333
chr5	8200001	9200000	0.410770968903529	0.700008333333333
chr5	8300001	9300000	0.420532123173492	0.700878333333333
chr5	8400001	9400000	0.411047258725561	0.701885333333333
chr5	8500001	9500000	0.402293066828601	0.719733
chr5	8600001	9600000	0.399983032653649	0.7338
chr5	8700001	9700000	0.403987856385562	0.741773666666667
chr5	8800001	9800000	0.406677932474127	0.768339
chr5	8900001	9900000	0.408171967036699	0.786498
chr5	9000001	10000000	0.42001613153653	0.818813
chr5	9100001	10100000	0.410577796025966	0.844721333333333
chr5	9200001	10200000	0.387848894566444	0.873374
chr5	9300001	10300000	0.381755856309453	0.935467333333333
chr5	9400001	10400000	0.380811191653671	0.986257
chr5	9500001	10500000	0.381096125899354	1.037534
chr5	9600001	10600000	0.37937159927297	1.09582466666667
chr5	9700001	10700000	0.388227920948916	1.17658333333333
chr5	9800001	10800000	0.37670012849813	1.199428
chr5	9900001	10900000	0.382745890765534	1.20875966666667
chr5	10000001	11000000	0.368891112105413	1.206364
chr5	10100001	11100000	0.370512366340595	1.19688766666667
chr5	10200001	11200000	0.375864796933084	1.17440766666667
chr5	10300001	11300000	0.381233453163127	1.113867
chr5	10400001	11400000	0.382323331618699	1.06664366666667
chr5	10500001	11500000	0.382144848451313	0.999379
chr5	10600001	11600000	0.38616310483853	0.929246666666667
chr5	10700001	11700000	0.388005023885428	0.831529333333333
chr5	10800001	11800000	0.389711220190418	0.783131666666667
chr5	10900001	11900000	0.398749255519634	0.752798
chr5	11000001	12000000	0.405388522289478	0.733528333333333
chr5	11100001	12100000	0.421137918874786	0.709357
chr5	11200001	12200000	0.455915549893643	0.680666666666667
chr5	11300001	12300000	0.459462707461865	0.657490666666667
chr5	11400001	12400000	0.454535941092543	0.640182666666667
chr5	11500001	12500000	0.454067283795437	0.626603
chr5	11600001	12600000	0.455930955391255	0.609907333333333
chr5	11700001	12700000	0.465245384765419	0.595226
chr5	11800001	12800000	0.502656966182792	0.560192666666667
chr5	11900001	12900000	0.493860594734117	0.539843
chr5	12000001	13000000	0.50454620675264	0.529686333333333
chr5	12100001	13100000	0.497552277497151	0.520128333333333
chr5	12200001	13200000	0.464859811275794	0.520499666666667
chr5	12300001	13300000	0.44824161291288	0.538838
chr5	12400001	13400000	0.42128811782616	0.541879
chr5	12500001	13500000	0.414917713218165	0.554245666666667
chr5	12600001	13600000	0.392896999832566	0.566859333333333
chr5	12700001	13700000	0.374667646434631	0.597531
chr5	12800001	13800000	0.357490417216841	0.637775333333333
chr5	12900001	13900000	0.348815572251915	0.659659
chr5	13000001	14000000	0.356565335642543	0.683278
chr5	13100001	14100000	0.34259853888048	0.730197
chr5	13200001	14200000	0.330442819531941	0.812083333333333
chr5	13300001	14300000	0.347037730684327	0.854798333333333
chr5	13400001	14400000	0.362228865071162	0.888394
chr5	13500001	14500000	0.356943531315248	0.935443333333333
chr5	13600001	14600000	0.371074507850997	0.980303666666667
chr5	13700001	14700000	0.379595242102104	0.991777666666667
chr5	13800001	14800000	0.362283605283825	1.029241
chr5	13900001	14900000	0.35498288876252	1.05303366666667
chr5	14000001	15000000	0.360688472580691	1.04946733333333
chr5	14100001	15100000	0.363891146307999	1.04073633333333
chr5	14200001	15200000	0.364856489033143	0.981724333333333
chr5	14300001	15300000	0.334982695848275	0.934942666666667
chr5	14400001	15400000	0.313959934223142	0.915060333333333
chr5	14500001	15500000	0.306053268341006	0.87187
chr5	14600001	15600000	0.292818104910113	0.855790333333333
chr5	14700001	15700000	0.293906568269549	0.866244666666667
chr5	14800001	15800000	0.289794708205434	0.848081
chr5	14900001	15900000	0.282490144553375	0.843592666666667
chr5	15000001	16000000	0.275218644551515	0.857270666666667
chr5	15100001	16100000	0.276001563112714	0.852394
chr5	15200001	16200000	0.276900328057293	0.857781666666667
chr5	15300001	16300000	0.288746644242606	0.873096333333333
chr5	15400001	16400000	0.300941968359667	0.880186666666667
chr5	15500001	16500000	0.290309891366403	0.914536
chr5	15600001	16600000	0.281449966971492	0.920533
chr5	15700001	16700000	0.260630318767736	0.936790666666667
chr5	15800001	16800000	0.247440289775608	0.985537666666667
chr5	15900001	16900000	0.253185043447397	1.02248466666667
chr5	16000001	17000000	0.238575747301562	1.03173966666667
chr5	16100001	17100000	0.22855708353084	1.04839
chr5	16200001	17200000	0.219976626589876	1.08529833333333
chr5	16300001	17300000	0.221217482600132	1.10915366666667
chr5	16400001	17400000	0.22831718427592	1.115609
chr5	16500001	17500000	0.22155289316779	1.09399633333333
chr5	16600001	17600000	0.224845196660759	1.00140366666667
chr5	16700001	17700000	0.227990576879936	0.957233
chr5	16800001	17800000	0.247353028291551	0.890708666666667
chr5	16900001	17900000	0.26500262370804	0.821393
chr5	17000001	18000000	0.292010279346386	0.778786
chr5	17100001	18100000	0.316835336162141	0.732443333333333
chr5	17200001	18200000	0.345614212817841	0.675943333333333
chr5	17300001	18300000	0.387291980272194	0.631062
chr5	17400001	18400000	0.360469932720183	0.609976
chr5	17500001	18500000	0.380505111956131	0.586467333333333
chr5	17600001	18600000	0.387201411046767	0.641462333333333
chr5	17700001	18700000	0.372871065412658	0.639804666666667
chr5	17800001	18800000	0.36431093214566	0.649057666666667
chr5	17900001	18900000	0.305841825864969	0.654955333333333
chr5	18000001	19000000	0.283169595271	0.649511333333333
chr5	18100001	19100000	0.252242278522897	0.656600666666667
chr5	18200001	19200000	0.293005774626963	0.645155666666667
chr5	18300001	19300000	0.338831270217154	0.65438
chr5	18400001	19400000	0.375074818278762	0.654429666666667
chr5	18500001	19500000	0.410330083083857	0.649336666666667
chr5	18600001	19600000	0.408500779323007	0.632629
chr5	18700001	19700000	0.433407226560888	0.627207
chr5	18800001	19800000	0.441171131653274	0.603346333333333
chr5	18900001	19900000	0.474575475382385	0.593427333333333
chr5	19000001	20000000	0.457313659701749	0.596710666666667
chr5	19100001	20100000	0.489998356134166	0.584339333333333
chr5	19200001	20200000	0.448985463378895	0.585048666666667
chr5	19300001	20300000	0.387428004523792	0.574105666666667
chr5	19400001	20400000	0.394093104411649	0.563947
chr5	19500001	20500000	0.398090328551961	0.561722333333333
chr5	19600001	20600000	0.381111798090581	0.568288666666667
chr5	19700001	20700000	0.374265042501099	0.562878
chr5	19800001	20800000	0.376993713287496	0.522361
chr5	19900001	20900000	0.387542145966237	0.495703666666667
chr5	20000001	21000000	0.385223409033733	0.479978
chr5	20100001	21100000	0.401921441012188	0.482822666666667
chr5	20200001	21200000	0.402223559792416	0.478179333333333
chr5	20300001	21300000	0.407891707194586	0.46602
chr5	20400001	21400000	0.39015883221163	0.430069666666667
chr5	20500001	21500000	0.382359987544304	0.428866666666667
chr5	20600001	21600000	0.37807135248378	0.450543333333333
chr5	20700001	21700000	0.380105044596833	0.462768
chr5	20800001	21800000	0.356926160356091	0.508885
chr5	20900001	21900000	0.353260356361841	0.550518
chr5	21000001	22000000	0.340585504384138	0.548269
chr5	21100001	22100000	0.320849343356712	0.557943333333333
chr5	21200001	22200000	0.341011174106999	0.540819
chr5	21300001	22300000	0.333355767662259	0.548421666666667
chr5	21400001	22400000	0.342699266533413	0.585701333333333
chr5	21500001	22500000	0.338483046235908	0.595266666666667
chr5	21600001	22600000	0.3364874393489	0.575577333333333
chr5	21700001	22700000	0.321524175848701	0.570524666666667
chr5	21800001	22800000	0.328081747401898	0.57059
chr5	21900001	22900000	0.310731178138155	0.575005666666667
chr5	22000001	23000000	0.333266590258611	0.596968666666667
chr5	22100001	23100000	0.337068295391225	0.603933333333333
chr5	22200001	23200000	0.320870756914099	0.639177666666667
chr5	22300001	23300000	0.285127081010208	0.655333333333333
chr5	22400001	23400000	0.268776965726686	0.657262333333333
chr5	22500001	23500000	0.260449869320236	0.667965666666667
chr5	22600001	23600000	0.263915511711472	0.673748
chr5	22700001	23700000	0.28440853505657	0.668374
chr5	22800001	23800000	0.282883038045329	0.668316333333333
chr5	22900001	23900000	0.288797856178143	0.669780333333333
chr5	23000001	24000000	0.277048223378481	0.674773333333333
chr5	23100001	24100000	0.252751919445366	0.675280333333333
chr5	23200001	24200000	0.247665322926851	0.67515
chr5	23300001	24300000	0.269718014709715	0.678501
chr5	23400001	24400000	0.282541883589901	0.693326
chr5	23500001	24500000	0.270616095439794	0.694411
chr5	23600001	24600000	0.231031623059574	0.700359333333333
chr5	23700001	24700000	0.231730608203252	0.733949666666667
chr5	23800001	24800000	0.229799314766579	0.737208666666667
chr5	23900001	24900000	0.218527147633734	0.725561333333333
chr5	24000001	25000000	0.203012609782556	0.709866
chr5	24100001	25100000	0.211356419609151	0.699586333333333
chr5	24200001	25200000	0.221910784751792	0.686733333333333
chr5	24300001	25300000	0.216727643515364	0.669925
chr5	24400001	25400000	0.209961494794214	0.659015
chr5	24500001	25500000	0.222301376021324	0.653254666666667
chr5	24600001	25600000	0.253299694936459	0.639061
chr5	24700001	25700000	0.218217392923266	0.612333
chr5	24800001	25800000	0.236569363566218	0.605647
chr5	24900001	25900000	0.269215393630565	0.609771
chr5	25000001	26000000	0.293708236230514	0.621151333333333
chr5	25100001	26100000	0.312161504794258	0.624551333333333
chr5	25200001	26200000	0.336221635102976	0.622841
chr5	25300001	26300000	0.335344640856941	0.633103
chr5	25400001	26400000	0.333098546918769	0.633496666666667
chr5	25500001	26500000	0.324008093516845	0.631307666666667
chr5	25600001	26600000	0.328204446335481	0.636331
chr5	25700001	26700000	0.320207117847516	0.649743
chr5	25800001	26800000	0.283475749275042	0.665479666666667
chr5	25900001	26900000	0.247682031580559	0.67329
chr5	26000001	27000000	0.226060646002317	0.669971666666667
chr5	26100001	27100000	0.203433414805278	0.682285666666667
chr5	26200001	27200000	0.17634254723688	0.694709
chr5	26300001	27300000	0.159090923262963	0.696471
chr5	26400001	27400000	0.144111998983524	0.697079666666667
chr5	26500001	27500000	0.148862961367901	0.704334
chr5	26600001	27600000	0.132326677856194	0.710278333333333
chr5	26700001	27700000	0.149233914245701	0.707676
chr5	26800001	27800000	0.165329847269078	0.697873333333333
chr5	26900001	27900000	0.177727838968216	0.688994333333333
chr5	27000001	28000000	0.187817318796305	0.692365333333333
chr5	27100001	28100000	0.203161375094868	0.680354
chr5	27200001	28200000	0.215201701728431	0.670922333333333
chr5	27300001	28300000	0.242505834747434	0.6644
chr5	27400001	28400000	0.233047565532159	0.659368
chr5	27500001	28500000	0.204557237736692	0.660583333333333
chr5	27600001	28600000	0.203459409063041	0.663055
chr5	27700001	28700000	0.198802819222432	0.648498333333333
chr5	27800001	28800000	0.207711074078657	0.649933333333333
chr5	27900001	28900000	0.202418817856713	0.65187
chr5	28000001	29000000	0.227811812945817	0.651641
chr5	28100001	29100000	0.240090286072696	0.612809
chr5	28200001	29200000	0.228893758932718	0.555733333333333
chr5	28300001	29300000	0.24123136154107	0.525493666666667
chr5	28400001	29400000	0.248830188572669	0.530333333333333
chr5	28500001	29500000	0.279040991427655	0.520580333333333
chr5	28600001	29600000	0.282570785178755	0.516266666666667
chr5	28700001	29700000	0.327797581878829	0.516355333333333
chr5	28800001	29800000	0.301524583566928	0.521332333333333
chr5	28900001	29900000	0.314328003317868	0.520357666666667
chr5	29000001	30000000	0.285164866878902	0.529117
chr5	29100001	30100000	0.276790143475344	0.569697666666667
chr5	29200001	30200000	0.26681951878404	0.642624
chr5	29300001	30300000	0.244729504406903	0.675106333333333
chr5	29400001	30400000	0.259344896991478	0.664435333333333
chr5	29500001	30500000	0.247174983226893	0.657233333333333
chr5	29600001	30600000	0.267691403528527	0.651895666666667
chr5	29700001	30700000	0.244988436980992	0.655009333333333
chr5	29800001	30800000	0.270221566944872	0.646984666666667
chr5	29900001	30900000	0.273357808872161	0.649733333333333
chr5	30000001	31000000	0.25063146287391	0.65861
chr5	30100001	31100000	0.23852352359067	0.669453666666667
chr5	30200001	31200000	0.245992441889474	0.694282666666667
chr5	30300001	31300000	0.244658820405825	0.715289666666667
chr5	30400001	31400000	0.250867330448947	0.759922333333333
chr5	30500001	31500000	0.270039182135275	0.797031666666667
chr5	30600001	31600000	0.274153382554805	0.831832
chr5	30700001	31700000	0.293416455471514	0.876578
chr5	30800001	31800000	0.308784644815888	0.913791666666667
chr5	30900001	31900000	0.323683235999137	0.963803666666667
chr5	31000001	32000000	0.342008531937034	0.999998
chr5	31100001	32100000	0.369683654869394	1.032954
chr5	31200001	32200000	0.374591795204389	1.03892833333333
chr5	31300001	32300000	0.397317167302305	1.05819
chr5	31400001	32400000	0.400593322884668	1.064028
chr5	31500001	32500000	0.408532517525986	1.07967166666667
chr5	31600001	32600000	0.402221511219657	1.09168566666667
chr5	31700001	32700000	0.395883987123935	1.07885266666667
chr5	31800001	32800000	0.363132306111181	1.068444
chr5	31900001	32900000	0.344432004169621	1.023223
chr5	32000001	33000000	0.355174100488446	0.975407333333333
chr5	32100001	33100000	0.360267012799455	0.929731666666667
chr5	32200001	33200000	0.382735933255	0.893485333333333
chr5	32300001	33300000	0.358891479117142	0.861817333333333
chr5	32400001	33400000	0.368580795399924	0.836397666666667
chr5	32500001	33500000	0.33176031356758	0.841539666666667
chr5	32600001	33600000	0.306982176283559	0.826827666666667
chr5	32700001	33700000	0.285357026622507	0.822271333333333
chr5	32800001	33800000	0.309380324879418	0.819447333333333
chr5	32900001	33900000	0.327995360662895	0.829615666666667
chr5	33000001	34000000	0.33995065938514	0.851714
chr5	33100001	34100000	0.33247604472134	0.866163
chr5	33200001	34200000	0.328622292821995	0.846813
chr5	33300001	34300000	0.332116785408942	0.793836333333333
chr5	33400001	34400000	0.334265609022197	0.736816333333333
chr5	33500001	34500000	0.369852581526227	0.707943333333333
chr5	33600001	34600000	0.404689583034382	0.710871666666667
chr5	33700001	34700000	0.433239594918716	0.726022
chr5	33800001	34800000	0.439444845217151	0.729416
