chrom	start	end	layer	abs_res
chr11	105500000	105600000	4	0.0373002105607729
chr11	105800000	105900000	4	0.0280009641509929
chr11	105900000	106000000	4	0.0610044100496631
chr11	106200000	106300000	4	0.100554326879933
chr11	106400000	106500000	4	0.092964478706674
chr11	106800000	106900000	4	0.244777286552821
chr11	107000000	107100000	4	0.0465166922941361
chr11	107200000	107300000	4	0.080350472908778
chr11	107600000	107700000	4	0.0769302838943038
chr11	107900000	108000000	4	0.0994692433717788
chr11	108500000	108600000	4	0.127881074675716
chr11	108700000	108800000	4	0.0855562240561571
chr11	109400000	109500000	4	0.025309034155558
chr11	109500000	109600000	4	0.00681105498186161
chr11	109600000	109700000	4	0.00754601123807814
chr11	110200000	110300000	4	0.034364485965974
chr11	110400000	110500000	4	0.00244400222373443
chr11	110500000	110600000	4	0.146619435440984
chr11	110600000	110700000	4	0.084038294086007
chr11	110700000	110800000	4	0.0243150498239804
chr11	110800000	110900000	4	0.0799846288898035
chr11	111000000	111100000	4	0.136217062513959
chr11	111400000	111500000	4	0.0438827338479964
chr11	111600000	111700000	4	0.071162850505496
chr11	111700000	111800000	4	0.0933860561777128
chr11	112000000	112100000	4	0.141985523434503
chr11	112100000	112200000	4	0.040891353569978
chr11	112300000	112400000	4	0.0377517169218373
chr11	112500000	112600000	4	0.105986401429992
chr11	112900000	113000000	4	0.0511450516862031
chr11	113100000	113200000	4	0.105606822841623
chr11	113400000	113500000	4	0.0401110928786624
chr11	114200000	114300000	4	0.0358943505561771
chr11	115200000	115300000	4	0.00751096065504053
chr11	115300000	115400000	4	0.000289955698519139
chr11	115400000	115500000	4	0.126112005404764
chr11	115600000	115700000	4	0.0205198035075964
chr11	115700000	115800000	4	0.0305713969098292
chr11	115800000	115900000	4	0.0828471344016613
chr11	116800000	116900000	4	0.0420899990102841
chr11	121100000	121200000	4	0.0296597393113885
chr11	121600000	121700000	4	0.0253212237896177
chr11	122600000	122700000	4	0.0119773513651928
chr11	122800000	122900000	4	0.0616297383255761
chr11	122900000	123000000	4	0.0157188851192109
chr11	123000000	123100000	4	0.0498496828936347
chr11	123100000	123200000	4	0.000321541470858355
chr11	123200000	123300000	4	0.0383489127410949
chr11	123300000	123400000	4	0.103644618430437
chr11	123700000	123800000	4	0.0430121489870074
chr11	123900000	124000000	4	0.00513112625885116
chr11	124200000	124300000	4	0.0183539608253723
chr11	124300000	124400000	4	0.0596645206445548
chr11	124400000	124500000	4	0.0288637770052373
chr11	124500000	124600000	4	0.00855059829132482
chr11	124700000	124800000	4	0.0967897612171694
chr11	125300000	125400000	4	0.0898417994209227
chr11	125400000	125500000	4	0.0696047591775198
chr11	125600000	125700000	4	0.0236488664926394
chr11	126100000	126200000	4	0.00489404504899507
chr11	126600000	126700000	4	0.0235651332850336
chr11	126800000	126900000	4	0.0426843402656673
chr11	126900000	127000000	4	0.107959430990068
chr11	127300000	127400000	4	0.028929323083262
chr11	127800000	127900000	4	0.0445802453094617
chr11	128200000	128300000	4	0.0976827330240619
chr11	128500000	128600000	4	0.00297825301611994
chr11	128700000	128800000	4	0.126824971744829
chr11	128900000	129000000	4	0.0786763077201434
chr11	129600000	129700000	4	0.0836598181966758
chr11	129900000	130000000	4	0.0285712121988531
chr11	130100000	130200000	4	0.00380119778302076
chr11	130300000	130400000	4	0.0121431073114724
chr11	130400000	130500000	4	0.0709695162836564
chr11	130500000	130600000	4	0.00247688461606695
chr11	130700000	130800000	4	0.248831358246864
chr11	130800000	130900000	4	0.0500298811811621
chr12	9300000	9400000	4	0.00604033113394214
chr12	10000000	10100000	4	0.093908451632419
chr12	10400000	10500000	4	0.0365640230094124
chr12	11300000	11400000	4	0.15117099227146
chr12	11500000	11600000	4	0.0890768230328654
chr12	13100000	13200000	4	0.138967655778336
chr12	14300000	14400000	4	0.0965340071097625
chr12	14400000	14500000	4	0.0534601322026433
chr12	15300000	15400000	4	0.0532511985238251
chr12	15400000	15500000	4	0.182063726353033
chr12	15500000	15600000	4	0.0664884515437364
chr12	15600000	15700000	4	0.00290451546605414
chr12	15700000	15800000	4	0.139366772535151
chr12	15800000	15900000	4	0.068531972666547
chr12	16100000	16200000	4	0.0467171120839764
chr12	16200000	16300000	4	0.0105521661779496
chr12	16300000	16400000	4	0.0318825068296017
chr12	16500000	16600000	4	0.0488528823324775
chr12	16800000	16900000	4	0.122010240825838
chr12	17400000	17500000	4	0.113685362309189
chr12	17500000	17600000	4	0.139150245659433
chr12	17700000	17800000	4	0.0290522077417303
chr12	18000000	18100000	4	0.0483397686149201
chr12	18100000	18200000	4	0.0874100680117316
chr12	18800000	18900000	4	0.0212903785287364
chr12	20000000	20100000	4	0.110893197479693
chr12	20100000	20200000	4	0.0933015427024278
chr12	20600000	20700000	4	0.188501726050054
chr12	20700000	20800000	4	0.0623600756701791
chr12	21100000	21200000	4	0.111226005505513
chr12	21500000	21600000	4	0.036078455917365
chr12	21700000	21800000	4	0.172386735609149
chr12	21800000	21900000	4	0.0220956002777052
chr12	22000000	22100000	4	0.0417229434156199
chr12	22200000	22300000	4	0.01045492183048
chr12	22300000	22400000	4	0.0337697055769922
chr12	23000000	23100000	4	0.173598721243972
chr12	23100000	23200000	4	0.0764693460137945
chr12	23400000	23500000	4	0.119790654970238
chr12	23600000	23700000	4	0.0699963522962626
chr12	23700000	23800000	4	0.0718331160775806
chr12	23800000	23900000	4	0.0217171207945855
chr12	23900000	24000000	4	0.0474608575394252
chr12	24000000	24100000	4	0.0539854278554634
chr12	24200000	24300000	4	0.11184212824626
chr12	24300000	24400000	4	0.140602340259292
chr12	24600000	24700000	4	0.020726776453032
chr12	24900000	25000000	4	0.113841523888324
chr12	25700000	25800000	4	0.219844223478063
chr12	26800000	26900000	4	0.165860147508291
chr12	28100000	28200000	4	0.0456572804904224
chr12	28700000	28800000	4	0.0280160395223087
chr12	29000000	29100000	4	0.0597187500848775
chr12	29100000	29200000	4	0.0983267305036111
chr12	30200000	30300000	4	0.0236895629321679
chr12	32900000	33000000	4	0.110171143759016
chr12	33700000	33800000	4	0.101184085266065
chr12	33800000	33900000	4	0.120922826364982
chr12	40200000	40300000	4	0.00615428974814666
chr12	40700000	40800000	4	0.0633287432346162
chr12	41000000	41100000	4	0.0862804816058705
chr12	41200000	41300000	4	0.0124940412859403
chr12	41300000	41400000	4	0.00924494773181377
chr12	41500000	41600000	4	0.120606158576378
chr12	41800000	41900000	4	0.0558318586042353
chr12	42100000	42200000	4	0.133278908453542
chr12	43300000	43400000	4	0.0389668152394184
chr12	43400000	43500000	4	0.00201860124653928
chr12	43500000	43600000	4	0.121686352673437
chr12	43600000	43700000	4	0.00530301081477617
chr12	44300000	44400000	4	0.0835193349090692
chr12	44400000	44500000	4	0.050995405942922
chr12	44500000	44600000	4	0.0634679019482716
chr12	44600000	44700000	4	0.0453739710218474
chr12	44700000	44800000	4	0.0839850584781351
chr12	44900000	45000000	4	0.107771444095641
chr12	45100000	45200000	4	0.125765473496497
chr12	45200000	45300000	4	0.100258229949982
chr12	45600000	45700000	4	0.00904296274929953
chr12	45900000	46000000	4	0.0112082268859015
chr12	46000000	46100000	4	0.0223298471687835
chr12	46100000	46200000	4	0.137125865059614
chr12	46700000	46800000	4	0.0894020768996636
chr12	47700000	47800000	4	0.0209547340282405
chr12	58400000	58500000	4	0.0703593510004196
chr12	58500000	58600000	4	0.0488751252623736
chr12	58700000	58800000	4	0.0254618771881404
chr12	58900000	59000000	4	0.0112959510679485
chr12	59100000	59200000	4	0.0431497087798584
chr12	59300000	59400000	4	0.0680016698469287
chr12	59400000	59500000	4	0.0452191216360642
chr12	59500000	59600000	4	0.120660851987136
chr12	59600000	59700000	4	0.0619325506330546
chr12	60200000	60300000	4	0.0780983141059657
chr12	61000000	61100000	4	0.0486306727816822
chr12	61400000	61500000	4	0.191900145020849
chr12	61600000	61700000	4	0.0540763777819246
chr12	61900000	62000000	4	0.0460271958830696
chr12	62300000	62400000	4	0.206060380126977
chr12	63000000	63100000	4	0.0787324611264156
chr12	63300000	63400000	4	0.00774445061399042
chr12	63400000	63500000	4	0.0677099837966535
chr12	63500000	63600000	4	0.0333264477638933
chr12	63800000	63900000	4	0.0724825899673818
chr12	64200000	64300000	4	0.00272150868229448
chr12	64400000	64500000	4	0.0749420773306966
chr12	65400000	65500000	4	0.00305798062272598
chr12	65700000	65800000	4	0.0283950587689324
chr12	65800000	65900000	4	0.0500831152121088
chr12	66200000	66300000	4	0.0221921437544173
chr12	66300000	66400000	4	0.0972975359707866
chr12	66700000	66800000	4	0.0281361888616483
chr12	66800000	66900000	4	0.0759755283201877
chr12	66900000	67000000	4	0.00919542219625624
chr12	67100000	67200000	4	0.0445583108778872
chr12	67400000	67500000	4	0.071733166956418
chr12	67500000	67600000	4	0.093573224995808
chr12	67600000	67700000	4	0.0395968194149869
chr12	67800000	67900000	4	0.0325022260308785
chr12	67900000	68000000	4	0.108038585285162
chr12	68200000	68300000	4	0.0115228474099557
chr12	68600000	68700000	4	0.102231374610886
chr12	68800000	68900000	4	0.110095372887501
chr12	69200000	69300000	4	0.0172940358507066
chr12	69600000	69700000	4	0.0369751542966016
chr12	70300000	70400000	4	0.113433778076129
chr12	70400000	70500000	4	0.0610980325741249
chr12	70700000	70800000	4	0.0838446747302411
chr12	70800000	70900000	4	0.00853895035981488
chr12	70900000	71000000	4	0.0635770892158725
chr12	71000000	71100000	4	0.0293776730563109
chr12	71100000	71200000	4	0.0348059717447799
chr12	71200000	71300000	4	0.00807019068433879
chr12	71300000	71400000	4	0.0219916358442406
chr12	71500000	71600000	4	0.0249607270591472
chr12	71600000	71700000	4	0.108637364948662
chr12	71800000	71900000	4	0.0719167932360582
chr12	71900000	72000000	4	0.00886522913014081
chr12	72700000	72800000	4	0.0273963494163336
chr12	73000000	73100000	4	0.150792910331489
chr12	73100000	73200000	4	0.10161644639567
chr12	74000000	74100000	4	0.0280667917713337
chr12	74100000	74200000	4	0.226883311507018
chr12	74500000	74600000	4	0.082975348193861
chr12	75400000	75500000	4	0.0593882885462078
chr12	76000000	76100000	4	0.0353713697037267
chr12	76200000	76300000	4	0.111368057691951
chr12	76700000	76800000	4	0.132748844137837
chr12	77000000	77100000	4	0.0409891024025616
chr12	77300000	77400000	4	0.0599166118763901
chr12	77500000	77600000	4	0.187630087229144
chr12	77600000	77700000	4	0.0920110249621751
chr12	77700000	77800000	4	0.0250237934844828
chr12	77800000	77900000	4	0.120112574663794
chr12	78000000	78100000	4	0.0372238253374254
chr12	78600000	78700000	4	0.0482069054780403
chr12	78900000	79000000	4	0.116463483956422
chr12	79600000	79700000	4	0.0521595166513512
chr12	79900000	80000000	4	0.0366194801899996
chr12	80000000	80100000	4	0.0471742512929875
chr12	80100000	80200000	4	0.0347281374563833
chr12	80300000	80400000	4	0.00583586330597935
chr12	80400000	80500000	4	0.0401131739102526
chr12	80700000	80800000	4	0.00387039377922389
chr12	81500000	81600000	4	0.198276647719186
chr12	82000000	82100000	4	0.0455132276716257
chr12	82500000	82600000	4	0.00418793515322399
chr12	82600000	82700000	4	0.0687497795354387
chr12	83200000	83300000	4	0.0245149034999505
chr12	83700000	83800000	4	0.023694041251504
chr12	84200000	84300000	4	0.0264533221484728
chr12	84500000	84600000	4	0.123165485167471
chr12	85400000	85500000	4	0.00256836596704601
chr12	85700000	85800000	4	0.0557059224316989
chr12	85900000	86000000	4	0.109981481741801
chr12	86400000	86500000	4	0.0381780640191627
chr12	86500000	86600000	4	0.100370378146627
chr12	86600000	86700000	4	0.0551722813460735
chr12	86700000	86800000	4	0.212767518643304
chr12	87000000	87100000	4	0.0207257110492477
chr12	87100000	87200000	4	0.0363730187134769
chr12	87200000	87300000	4	0.0859533971664775
chr12	87300000	87400000	4	0.0513078473335632
chr12	87700000	87800000	4	0.111221795218793
chr12	87800000	87900000	4	0.0027672869792541
chr12	88000000	88100000	4	0.0458287668730717
chr12	88300000	88400000	4	0.111272397151995
chr12	88900000	89000000	4	0.0279679697238
chr12	89200000	89300000	4	0.082550888732812
chr12	89800000	89900000	4	0.169274674066118
chr12	90000000	90100000	4	0.0560339592643712
chr12	90100000	90200000	4	0.147165546676189
chr12	90400000	90500000	4	0.0442384261194352
chr12	90800000	90900000	4	0.0392233132581654
chr12	91000000	91100000	4	0.340921322016765
chr12	92100000	92200000	4	0.127115567926667
chr12	92200000	92300000	4	0.1651045430724
chr12	92400000	92500000	4	0.0330456507372239
chr12	92500000	92600000	4	0.0545100708365797
chr12	92600000	92700000	4	0.0491102638013791
chr12	92700000	92800000	4	0.0122965284785827
chr12	92900000	93000000	4	0.0356515052452157
chr12	93100000	93200000	4	0.0137090183440914
chr12	93200000	93300000	4	0.0425064905556136
chr12	93500000	93600000	4	0.0347586610076322
chr12	93600000	93700000	4	0.0025753318302342
chr12	94000000	94100000	4	0.144485388952084
chr12	96600000	96700000	4	0.0314011277400078
chr12	96900000	97000000	4	0.0256418007566294
chr12	97600000	97700000	4	0.0391624290689406
chr12	97800000	97900000	4	0.0682674252181699
chr12	98200000	98300000	4	0.170180066762189
chr12	98300000	98400000	4	0.0102440683152066
chr12	98400000	98500000	4	0.0756150679215697
chr12	98500000	98600000	4	0.138840409965017
chr12	98600000	98700000	4	0.0185890018905016
chr12	98700000	98800000	4	0.00753245701872236
chr12	99000000	99100000	4	0.0358842807603116
chr12	99200000	99300000	4	0.0169074126056865
chr12	99500000	99600000	4	0.146057606913101
chr12	99600000	99700000	4	0.227390036407902
chr12	99700000	99800000	4	0.168646569995307
chr12	100100000	100200000	4	0.0114202365556828
chr12	100300000	100400000	4	0.0636046182144308
chr12	100400000	100500000	4	0.161727464387535
chr12	100600000	100700000	4	0.0265416616579969
chr12	100700000	100800000	4	0.00208771420088007
chr12	100800000	100900000	4	0.0367595974800231
chr12	101100000	101200000	4	0.209540256839432
chr12	101200000	101300000	4	0.0695286149839883
chr12	101800000	101900000	4	0.0829205827106138
chr12	102000000	102100000	4	0.0604738246465094
chr12	102200000	102300000	4	0.108142282272868
chr12	102500000	102600000	4	0.0807249692142001
chr12	102800000	102900000	4	0.0455862767704418
chr12	103100000	103200000	4	0.00734212820439999
chr12	103500000	103600000	4	0.060456108813976
chr12	103600000	103700000	4	0.274567267551535
chr12	103800000	103900000	4	0.165491265394887
chr12	105200000	105300000	4	0.0573682835721615
chr12	105600000	105700000	4	0.0428698578610757
chr12	105700000	105800000	4	0.0305583782833951
chr12	106700000	106800000	4	0.0526428099300176
chr12	107800000	107900000	4	0.00725169359121333
chr12	108100000	108200000	4	0.0622459501644833
chr12	115500000	115600000	4	0.100170194191402
chr12	115900000	116000000	4	0.0293473092111537
chr12	116000000	116100000	4	0.0275565268723215
chr12	116500000	116600000	4	0.00396086201823629
chr12	117600000	117700000	4	0.0163980332471525
chr12	118200000	118300000	4	0.0789219308774178
chr12	118300000	118400000	4	0.233351197556817
chr12	118700000	118800000	4	0.0520447824901782
chr12	119100000	119200000	4	0.0782462951435247
chr12	119400000	119500000	4	0.0291486007880719
chr12	119700000	119800000	4	0.0892262724027459
chr12	125800000	125900000	4	0.0470327103904546
chr12	126000000	126100000	4	0.121262177282787
chr12	126100000	126200000	4	0.0400200698284289
chr12	126300000	126400000	4	0.0555451606436718
chr12	126500000	126600000	4	0.00542456771877767
chr12	126700000	126800000	4	0.0410239859795598
chr12	126800000	126900000	4	0.0222725361045374
chr12	126900000	127000000	4	0.0695298722061625
chr12	127200000	127300000	4	0.0537922616297296
chr12	127400000	127500000	4	0.137087690313226
chr12	127600000	127700000	4	0.103825427427035
chr12	127800000	127900000	4	0.0610333019665306
chr12	127900000	128000000	4	0.0634023998742309
chr12	128400000	128500000	4	0.0203708379421535
chr12	128600000	128700000	4	0.050846821882846
chr12	128900000	129000000	4	0.125963167807481
chr12	129300000	129400000	4	0.0878576776528068
chr12	129600000	129700000	4	0.0174079783514888
chr12	129700000	129800000	4	0.0911539487785411
chr12	129800000	129900000	4	0.0715654305061492
chr12	129900000	130000000	4	0.0146009771924744
chr12	130100000	130200000	4	0.00325409004824782
chr12	130300000	130400000	4	0.0916894391539054
chr12	130400000	130500000	4	0.0285876013037166
chr13	22200000	22300000	4	0.0962661405992548
chr13	26700000	26800000	4	0.0749725396376173
chr13	28900000	29000000	4	0.148428328065045
chr13	33000000	33100000	4	0.0663822686301902
chr13	33100000	33200000	4	0.037778871033698
chr13	33200000	33300000	4	0.0593369121050769
chr13	33700000	33800000	4	0.0609209329462564
chr13	34100000	34200000	4	0.0990037209090672
chr13	34700000	34800000	4	0.000391670593068438
chr13	34800000	34900000	4	0.0402508856614258
chr13	35100000	35200000	4	0.0536525871427323
chr13	35300000	35400000	4	0.0322007041091532
chr13	36000000	36100000	4	0.0666170349640378
chr13	36800000	36900000	4	0.162144575455411
chr13	37300000	37400000	4	0.0597712868755859
chr13	38500000	38600000	4	0.0857592962255681
chr13	38700000	38800000	4	0.000609473907080848
chr13	39600000	39700000	4	0.0382924461546989
chr13	39700000	39800000	4	0.0142898049034505
chr13	41200000	41300000	4	0.0110849865835209
chr13	41500000	41600000	4	0.0267876295798704
chr13	41600000	41700000	4	0.0380688311317444
chr13	42200000	42300000	4	0.129969311193119
chr13	42700000	42800000	4	0.0496595521586076
chr13	43300000	43400000	4	0.15843821562194
chr13	43900000	44000000	4	0.0057465631275843
chr13	47100000	47200000	4	0.0175598716701524
chr13	48000000	48100000	4	0.0903845713265938
chr13	48200000	48300000	4	0.058636940530254
chr13	48800000	48900000	4	0.124307102628222
chr13	49500000	49600000	4	9.53548909019756e-05
chr13	50800000	50900000	4	0.0653616460768218
chr13	51100000	51200000	4	0.0601535411668327
chr13	52000000	52100000	4	0.0648109153899398
chr13	52600000	52700000	4	0.0156692988649664
chr13	52800000	52900000	4	0.206794108192926
chr13	53300000	53400000	4	0.0901476509130226
chr13	53800000	53900000	4	0.141244992369666
chr13	54000000	54100000	4	0.114101579558817
chr13	54400000	54500000	4	0.105334374250331
chr13	54500000	54600000	4	0.00622287595977148
chr13	54600000	54700000	4	0.058474078005605
chr13	54700000	54800000	4	0.167613114387409
chr13	55300000	55400000	4	0.0600292546400586
chr13	55500000	55600000	4	0.0445846443096942
chr13	55700000	55800000	4	0.0628755851619531
chr13	56000000	56100000	4	0.1005527399553
chr13	56400000	56500000	4	0.0361228965417671
chr13	56600000	56700000	4	0.212514866916136
chr13	56800000	56900000	4	0.171896225083807
chr13	57100000	57200000	4	0.148594985102853
chr13	57200000	57300000	4	0.00793503648149066
chr13	57300000	57400000	4	0.00386665421275722
chr13	57500000	57600000	4	0.133470581008963
chr13	57600000	57700000	4	0.0327011273502985
chr13	58100000	58200000	4	0.352252522491567
chr13	58300000	58400000	4	0.0347959579613123
chr13	58400000	58500000	4	0.0896041847185328
chr13	58700000	58800000	4	0.0127669657926864
chr13	58800000	58900000	4	0.167703317747656
chr13	59100000	59200000	4	0.0274022316575696
chr13	59500000	59600000	4	0.116269552522968
chr13	60500000	60600000	4	0.0361331291096933
chr13	60900000	61000000	4	0.0819732315564911
chr13	61000000	61100000	4	0.00364504605640143
chr13	61500000	61600000	4	0.0263468882769555
chr13	61600000	61700000	4	0.313319936899523
chr13	61700000	61800000	4	0.00488213323885082
chr13	61800000	61900000	4	0.0550139862778298
chr13	61900000	62000000	4	0.103476175298507
chr13	62200000	62300000	4	0.0267209174825784
chr13	62300000	62400000	4	0.0928967935476687
chr13	62400000	62500000	4	0.0934615719574033
chr13	62800000	62900000	4	0.0263813068689649
chr13	63200000	63300000	4	0.0393635435709371
chr13	63300000	63400000	4	0.0983374467981567
chr13	63600000	63700000	4	0.0899449374657348
chr13	63800000	63900000	4	0.0863192106011075
chr13	63900000	64000000	4	0.118719777365255
chr13	64000000	64100000	4	0.0196316776334576
chr13	64200000	64300000	4	0.114247566672749
chr13	64700000	64800000	4	0.0351942597733391
chr13	64900000	65000000	4	0.132092546466167
chr13	65200000	65300000	4	0.0956298353551644
chr13	65400000	65500000	4	0.00148503533827998
chr13	65600000	65700000	4	0.131708361422423
chr13	66200000	66300000	4	0.0356899620617407
chr13	66500000	66600000	4	0.125646151122603
chr13	67000000	67100000	4	0.163971799804034
chr13	67200000	67300000	4	0.0912084877684688
chr13	67800000	67900000	4	0.0641917893197553
chr13	67900000	68000000	4	0.235375421015355
chr13	68200000	68300000	4	0.00202725355965263
chr13	69000000	69100000	4	0.085764723835486
chr13	69600000	69700000	4	0.138534870022784
chr13	70100000	70200000	4	0.0230692693270071
chr13	70300000	70400000	4	0.0917903888796443
chr13	70400000	70500000	4	0.0768505992771282
chr13	70600000	70700000	4	0.0725360795502199
chr13	71600000	71700000	4	0.161488650027808
chr13	71800000	71900000	4	0.224245797550608
chr13	72000000	72100000	4	0.0774125993149079
chr13	72100000	72200000	4	0.151696344922387
chr13	72500000	72600000	4	0.143412561992007
chr13	72700000	72800000	4	0.0589419438383463
chr13	73100000	73200000	4	0.0782533305122099
chr13	74000000	74100000	4	0.0359993477432446
chr13	74100000	74200000	4	0.0046380053699025
chr13	74400000	74500000	4	0.0221787352079913
chr13	74500000	74600000	4	0.046279376249795
chr13	74700000	74800000	4	0.102585533853099
chr13	75100000	75200000	4	0.176802510363
chr13	75200000	75300000	4	0.0613681563590744
chr13	75300000	75400000	4	0.0232178336431424
chr13	76000000	76100000	4	0.011213761284327
chr13	76100000	76200000	4	0.0800879085536896
chr13	76200000	76300000	4	0.0675480477771639
chr13	76300000	76400000	4	0.0329081132264607
chr13	76900000	77000000	4	0.19279150758211
chr13	77000000	77100000	4	0.0748130713769508
chr13	77400000	77500000	4	0.0613703234473436
chr13	77500000	77600000	4	0.0120092559628583
chr13	78000000	78100000	4	0.0758794012060742
chr13	78100000	78200000	4	0.0074410917953685
chr13	78200000	78300000	4	0.0841740237440226
chr13	78300000	78400000	4	0.00760061089553982
chr13	78500000	78600000	4	0.0560012396196124
chr13	78600000	78700000	4	0.0349240125485748
chr13	78900000	79000000	4	0.134774035538527
chr13	79300000	79400000	4	0.06031572665743
chr13	79400000	79500000	4	0.230475644284313
chr13	79700000	79800000	4	0.0624912435803884
chr13	80100000	80200000	4	0.0301615213413481
chr13	80300000	80400000	4	0.129296359576729
chr13	80800000	80900000	4	0.0856769332383967
chr13	81100000	81200000	4	0.214437339199426
chr13	81700000	81800000	4	0.291333088592975
chr13	81800000	81900000	4	0.114041988271186
chr13	82000000	82100000	4	0.108676266045013
chr13	82100000	82200000	4	0.0246453595066328
chr13	82400000	82500000	4	0.0672950388414018
chr13	82700000	82800000	4	0.0892919294254389
chr13	83000000	83100000	4	0.135384945336564
chr13	83500000	83600000	4	0.0252699427687697
chr13	83600000	83700000	4	0.153648860084031
chr13	84300000	84400000	4	0.110842424985571
chr13	84400000	84500000	4	0.13126793277181
chr13	84500000	84600000	4	0.079492433990437
chr13	84600000	84700000	4	0.0146860691744723
chr13	84900000	85000000	4	0.031963650352099
chr13	85100000	85200000	4	0.171066930309016
chr13	86000000	86100000	4	0.0367007014546757
chr13	86400000	86500000	4	0.25558626314621
chr13	86700000	86800000	4	0.00716602664078094
chr13	87100000	87200000	4	0.109404112806461
chr13	87200000	87300000	4	0.175302176493906
chr13	87500000	87600000	4	0.104318034068415
chr13	87800000	87900000	4	0.00891992773609959
chr13	88400000	88500000	4	0.194186689789975
chr13	88800000	88900000	4	0.0483423701938949
chr13	89000000	89100000	4	0.0693969633983121
chr13	89200000	89300000	4	0.0579994278154818
chr13	89300000	89400000	4	0.021591358762334
chr13	89400000	89500000	4	0.148487131234922
chr13	89800000	89900000	4	0.145909984149842
chr13	90100000	90200000	4	0.0671982092140309
chr13	90200000	90300000	4	0.220632531457533
chr13	90900000	91000000	4	0.112799415901739
chr13	91300000	91400000	4	0.260567041946377
chr13	91500000	91600000	4	0.0690937352416329
chr13	91700000	91800000	4	0.0420475154887459
chr13	92000000	92100000	4	0.131080892537578
chr13	92300000	92400000	4	0.0357006311472999
chr13	92500000	92600000	4	0.00486765982652537
chr13	92700000	92800000	4	0.0399271156268479
chr13	92900000	93000000	4	0.00131561599078752
chr13	93100000	93200000	4	0.0556121578014306
chr13	93600000	93700000	4	0.00498739488134654
chr13	94000000	94100000	4	0.00413927437734244
chr13	94100000	94200000	4	0.0115954386580295
chr13	94200000	94300000	4	0.0682491022926617
chr13	95000000	95100000	4	0.0655416401531172
chr13	95100000	95200000	4	0.0926935974495317
chr13	95300000	95400000	4	0.0624152902296018
chr13	95400000	95500000	4	0.076757738354354
chr13	95600000	95700000	4	0.0410162502657587
chr13	95700000	95800000	4	0.0146406372723683
chr13	95800000	95900000	4	0.0343984794842133
chr13	96600000	96700000	4	0.12046050684902
chr13	96700000	96800000	4	0.0295110307991234
chr13	97200000	97300000	4	0.0268541196877019
chr13	97300000	97400000	4	0.00560866265065534
chr13	97500000	97600000	4	0.0636967356881111
chr13	97700000	97800000	4	0.00977969263115629
chr13	98100000	98200000	4	0.0872668364353598
chr13	98600000	98700000	4	0.0466963073664827
chr13	98800000	98900000	4	0.0200246974573437
chr13	99300000	99400000	4	0.00478453787811858
chr13	99800000	99900000	4	0.0174682700353884
chr13	100000000	100100000	4	0.0916225550188948
chr13	100100000	100200000	4	0.0997413316106906
chr13	101000000	101100000	4	0.040270267228657
chr13	101200000	101300000	4	0.0210080188864496
chr13	101600000	101700000	4	0.0680224330496126
chr13	102200000	102300000	4	0.0763470855863405
chr13	102500000	102600000	4	0.0710954509549062
chr13	103100000	103200000	4	0.0388977556526663
chr13	103400000	103500000	4	0.119455798511857
chr13	103500000	103600000	4	0.0499426064863844
chr13	104200000	104300000	4	0.00759653169627857
chr13	104300000	104400000	4	0.0593956405720783
chr13	104400000	104500000	4	0.132943820729979
chr13	104600000	104700000	4	0.0270629176361678
chr13	104800000	104900000	4	0.200759920869652
chr13	105000000	105100000	4	0.0393536993727436
chr13	105100000	105200000	4	0.112911254575445
chr13	105200000	105300000	4	0.0151513438719713
chr13	105300000	105400000	4	0.11809534186637
chr13	105700000	105800000	4	0.097262636255879
chr13	105800000	105900000	4	0.119231825229025
chr13	106000000	106100000	4	0.0351105234997657
chr13	106100000	106200000	4	0.144455212294666
chr13	106400000	106500000	4	0.135428533684193
chr13	106500000	106600000	4	0.0971857284603984
chr13	106800000	106900000	4	0.0303922235503166
chr13	107900000	108000000	4	0.0394371401320546
chr13	108000000	108100000	4	0.10578688424521
chr13	108100000	108200000	4	0.194227526218321
chr13	108300000	108400000	4	0.0817831241959234
chr13	109300000	109400000	4	0.0396982372550788
chr13	109400000	109500000	4	0.0898590558891836
chr13	109600000	109700000	4	0.124468762388478
chr13	109800000	109900000	4	0.162076194467392
chr14	27600000	27700000	4	0.0321624977004718
chr14	29100000	29200000	4	0.0725147853975074
chr14	29500000	29600000	4	0.0660392066644267
chr14	29600000	29700000	4	0.0642659763448472
chr14	29800000	29900000	4	0.153656664239802
chr14	30000000	30100000	4	0.0489765571622934
chr14	32800000	32900000	4	0.152814936119594
chr14	33000000	33100000	4	0.00625958606775192
chr14	33400000	33500000	4	0.14272071351065
chr14	33500000	33600000	4	0.112900777770521
chr14	33700000	33800000	4	0.0128161460502463
chr14	34300000	34400000	4	0.0622091415947387
chr14	34400000	34500000	4	0.088098747773446
chr14	34900000	35000000	4	0.147526526583151
chr14	36400000	36500000	4	0.0294325526258322
chr14	36700000	36800000	4	0.0348224858541394
chr14	37400000	37500000	4	0.119671562245693
chr14	38000000	38100000	4	0.0191860697026898
chr14	39100000	39200000	4	0.0260258794863558
chr14	39200000	39300000	4	0.0345349515133738
chr14	39900000	40000000	4	0.143856732788322
chr14	40200000	40300000	4	0.126200490587218
chr14	40300000	40400000	4	0.0654554930431884
chr14	40400000	40500000	4	0.0331103154554181
chr14	40500000	40600000	4	0.042446036072988
chr14	40600000	40700000	4	0.0979552167936184
