chrom	start	end	gpseq_score	damid_sig_over_ctrl
chr1	221900001	2.22e+08	1.2221548562907	0.697848238050938
chr1	222000001	222100000	1.25916995259204	1.82844753563404
chr1	222100001	222200000	1.21585385809882	1.33928583934903
chr1	222200001	222300000	1.23991920431675	1.42271808534861
chr1	222300001	222400000	1.23436082238328	1.7622162938118
chr1	222400001	222500000	1.2116292522015	2.00750573277473
chr1	222500001	222600000	1.26903229707055	1.85413290262222
chr1	222600001	222700000	1.25116754867077	0.195436671376228
chr1	222700001	222800000	1.35000370819935	-0.0365757554769516
chr1	222800001	222900000	1.21063330748574	-0.935716756433249
chr1	222900001	2.23e+08	1.22036745798155	-0.12539393119514
chr1	223000001	223100000	1.25401153939835	0.543591689318419
chr1	223100001	223200000	1.31852468689275	0.432828407362103
chr1	223200001	223300000	1.43834210048599	-0.163189057912678
chr1	223300001	223400000	1.30212936129281	0.269261855445802
chr1	223400001	223500000	1.32240027239984	1.09219266921282
chr1	223500001	223600000	1.29357870124276	0.581735872849822
chr1	223600001	223700000	1.3245250604679	0.286147768236697
chr1	223700001	223800000	1.53370327521248	-0.329109193384647
chr1	223800001	223900000	1.37411472753204	-1.26748195290566
chr1	223900001	2.24e+08	1.36603685636707	-1.7542653888464
chr1	224000001	224100000	1.46174487907436	-1.03900609910488
chr1	224100001	224200000	1.36674176063199	-0.363760969042778
chr1	224200001	224300000	1.47603759630224	-0.948915706574917
chr1	224300001	224400000	1.35872546381299	-2.01454608440399
chr1	224400001	224500000	1.46386640699249	-1.77337543666363
chr1	224500001	224600000	1.37311422799578	-1.75655849277973
chr1	224600001	224700000	1.27990883692119	-1.67521538436413
chr1	224700001	224800000	1.38138376983604	0.085373636521399
chr1	224800001	224900000	1.40806008559111	-0.698996746167541
chr1	224900001	2.25e+08	1.33060768245345	-0.871321018505842
chr1	225000001	225100000	1.39122132488769	-0.172194164991379
chr1	225100001	225200000	1.2972497313606	0.0117419680580497
chr1	225200001	225300000	1.45425301112949	0.969929847866297
chr1	225300001	225400000	1.37683044847193	1.07279374375939
chr1	225400001	225500000	1.36492170572501	0.927029606699944
chr1	225500001	225600000	1.29739646984773	-1.00345030408353
chr1	225600001	225700000	1.37260099506021	-1.71889346241951
chr1	225700001	225800000	1.41640057028408	-1.7120646417141
chr1	225800001	225900000	1.53328701838865	-1.55589046180248
chr1	225900001	2.26e+08	1.46387967385588	-1.75065598189831
chr1	226000001	226100000	1.54339282823737	-1.83565746843815
chr1	226100001	226200000	1.42606982923246	-1.4104447722435
chr1	226200001	226300000	1.3995407983359	-1.60551927387714
chr1	226300001	226400000	1.63628129656638	-2.0921242505312
chr1	226400001	226500000	1.52799964604827	-1.50511640906334
chr1	226500001	226600000	1.52092309437094	-1.82717315852642
chr1	226600001	226700000	1.59821351949415	-1.49494100064039
chr1	226700001	226800000	1.61336325575393	-1.47639276087284
chr1	226800001	226900000	1.56672438199427	-1.40101800560951
chr1	226900001	2.27e+08	1.56578871386279	-1.64539260864258
chr1	227000001	227100000	1.55222846740433	-1.3380362868309
chr1	227100001	227200000	1.58553683179762	-1.10010929852724
chr1	227200001	227300000	1.45775066957097	-0.918360184505582
chr1	227300001	227400000	1.54834231315103	-0.766324023902416
chr1	227400001	227500000	1.41501077100865	-1.30592558532953
chr1	227500001	227600000	1.41273749066138	-1.19078481942415
chr1	227600001	227700000	1.64190709514585	-1.0217187538743
chr1	227700001	227800000	1.58571037921118	-0.36993534527719
chr1	227800001	227900000	1.64843810519312	-0.397706826403737
chr1	227900001	2.28e+08	1.80860390763889	-0.923619872797281
chr1	228000001	228100000	1.66643821838895	-0.549019142985344
chr1	228100001	228200000	1.74458802518416	-0.509526575729251
chr1	228200001	228300000	1.62968267792758	-1.22518203109503
chr1	228300001	228400000	1.69538315030639	-1.28086381852627
chr1	228400001	228500000	1.70669869466654	-0.859866271913052
chr1	228500001	228600000	1.90281700014744	-1.03422346711159
chr1	228600001	228700000	1.57204444853842	-1.56209915876389
chr1	228700001	228800000	3.0204370229678	-0.578849776089191
chr1	228800001	228900000	1.47623052766839	-1.11975971311331
chr1	228900001	2.29e+08	1.48506330934574	-1.33471647873521
chr1	229000001	229100000	1.51119443835473	-1.20450044944882
chr1	229100001	229200000	1.54350665105755	-1.11590584516525
chr1	229200001	229300000	1.55474626070368	-1.13002826869488
chr1	229300001	229400000	1.47226827982255	-1.36229789853096
chr1	229400001	229500000	1.51483297403988	-1.52405833899975
chr1	229500001	229600000	1.51516133798254	-1.23593497574329
chr1	229600001	229700000	1.41676041675028	-1.78920228779316
chr1	229700001	229800000	1.38750882449582	-1.4659875780344
chr1	229800001	229900000	1.37153226652683	0.252636645361781
chr1	229900001	2.3e+08	1.51598809830856	0.210858412459493
chr1	230000001	230100000	1.4557942495509	0.347921830788255
chr1	230100001	230200000	1.32109774312032	-0.019159191660583
chr1	230200001	230300000	1.41478070537843	-1.76341516971588
chr1	230300001	230400000	1.41526730646497	-1.16950600743294
chr1	230400001	230500000	1.44572013717635	-0.591860721632838
chr1	230500001	230600000	1.38429680318868	-0.0519793527782895
chr1	230600001	230700000	1.49856846969029	0.769416554830968
chr1	230700001	230800000	1.38636616590697	0.0645721936132759
chr1	230800001	230900000	1.43299850120913	-0.405471758567728
chr1	230900001	2.31e+08	1.44065355166385	-0.699898216873407
chr1	231000001	231100000	1.42173320476921	-0.479791000578553
chr1	231100001	231200000	1.43677406547038	-1.07435813993216
chr1	231200001	231300000	1.33507965934237	0.0614168899133802
chr1	231300001	231400000	1.3915731115906	-0.84771622903645
chr1	231400001	231500000	1.35270057658576	-1.20217491835356
chr1	231500001	231600000	1.37855237819435	-0.636961955204606
chr1	231600001	231700000	1.45848959104752	-0.244635373353958
chr1	231700001	231800000	1.31578655780894	-0.189481824450195
chr1	231800001	231900000	1.2738941816869	1.32299086544663
chr1	231900001	2.32e+08	1.42246608248766	1.37842262983322
chr1	232000001	232100000	1.31855762970116	1.11138455346227
chr1	232100001	232200000	1.29218536736485	1.3512681812048
chr1	232200001	232300000	1.3064436737745	0.688352096290328
chr1	232300001	232400000	1.25576823473246	-0.252771612070501
chr1	232400001	232500000	1.29564132414851	-0.835580004937947
chr1	232500001	232600000	1.2550689784742	-1.20743127539754
chr1	232600001	232700000	1.25119147511345	-1.40825466103852
chr1	232700001	232800000	1.23520409466901	-1.02905879914761
chr1	232800001	232900000	1.30143882274452	0.891921919584274
chr1	232900001	2.33e+08	1.21125009284831	1.5365193426609
chr1	233000001	233100000	1.36840902131001	0.674534206092358
chr1	233100001	233200000	1.28716116595339	0.885703924670816
chr1	233200001	233300000	1.40883336519186	1.14897266924381
chr1	233300001	233400000	1.33320380665652	0.220933130756021
chr1	233400001	233500000	1.21692564960263	-0.695637530740351
chr1	233500001	233600000	1.27926359776292	0.389577982015908
chr1	233600001	233700000	1.24689830883389	1.32594857513905
chr1	233700001	233800000	1.31891288442718	0.09372612927109
chr1	233800001	233900000	1.27676610312975	1.33519520461559
chr1	233900001	2.34e+08	1.34811043987682	1.72272080779076
chr1	234000001	234100000	1.30253797716659	1.75114240455441
chr1	234100001	234200000	1.24320948865779	1.7960938513279
chr1	234200001	234300000	1.31010401200131	0.859643705934286
chr1	234300001	234400000	1.34118495834752	1.12520287446678
chr1	234400001	234500000	1.32145070060174	0.8191372115165
chr1	234500001	234600000	1.35585111382928	-0.531711920397356
chr1	234600001	234700000	1.29696853017099	-1.65824753493071
chr1	234700001	234800000	1.35374751882039	-1.2656686231494
chr1	234800001	234900000	1.46620671585877	-0.763685782253742
chr1	234900001	2.35e+08	1.51926153271329	-0.599721816182137
chr1	235000001	235100000	1.44532072425217	-0.809775836393237
chr1	235100001	235200000	1.35810908896114	-1.16296673119068
chr1	235200001	235300000	1.3383597926464	-1.25141498744488
chr1	235300001	235400000	1.37863175844827	-1.61041036844254
chr1	235400001	235500000	1.33316460013788	-1.77706700265408
chr1	235500001	235600000	1.60055910555544	-1.74339436292648
chr1	235600001	235700000	1.32515287205971	-1.61575404703617
chr1	235700001	235800000	1.38379821969915	-1.46388386487961
chr1	235800001	235900000	1.28674338329722	-1.12186251431704
chr1	235900001	2.36e+08	1.40973252951246	-1.05373304337263
chr1	236000001	236100000	1.39330922867803	-1.19050489962101
chr1	236100001	236200000	1.40406531893588	-1.11079227626324
chr1	236200001	236300000	1.31901786662481	-1.29257086664438
chr1	236300001	236400000	1.41164621379209	-0.726027151290327
chr1	236400001	236500000	1.30442897862285	-0.667595759034157
chr1	236500001	236600000	1.42753589040741	-0.801277670264244
chr1	236600001	236700000	1.30502744550376	-1.16342124938965
chr1	236700001	236800000	1.36831768989547	-0.786686252430081
chr1	236800001	236900000	1.29239313602898	0.265609112381935
chr1	236900001	2.37e+08	1.26604674247238	-0.426234761299565
chr1	237000001	237100000	1.23766184956857	0.0555014811456204
chr1	237100001	237200000	1.34283214616138	1.42150069624186
chr1	237200001	237300000	1.21003668500995	1.44426406472921
chr1	237300001	237400000	1.24350216698831	1.83163486123085
chr1	237400001	237500000	1.27282356279965	1.93426473140717
chr1	237500001	237600000	1.22833106738465	0.718791447207332
chr1	237600001	237700000	1.20553298175374	1.18329091221094
chr1	237700001	237800000	1.20429094164872	1.11241427734494
chr1	237800001	237900000	1.19142871912093	0.0197831232100725
chr1	237900001	2.38e+08	1.17546690571408	-0.6169359408319
chr1	238000001	238100000	1.19943197043862	-0.9984575022012
chr1	238100001	238200000	1.1786858012893	-1.28350603580475
chr1	238200001	238300000	1.20500304593796	-0.849600397795439
chr1	238300001	238400000	1.19305185802089	-0.162019914202392
chr1	238400001	238500000	1.1816823100825	0.117910498008132
chr1	238500001	238600000	1.15628783473118	-0.258077691096696
chr1	238600001	238700000	1.20408181079796	0.173349512089044
chr1	238700001	238800000	1.28544989808465	0.856820157915354
chr1	238800001	238900000	1.2321447307987	1.18376823067665
chr1	238900001	2.39e+08	1.09914132492698	0.759199968352914
chr1	239000001	239100000	1.22318530651877	1.12970850430429
chr1	239100001	239200000	1.21216155087635	0.751987990736961
chr1	239200001	239300000	1.20264083166622	1.01685758766253
chr1	239300001	239400000	1.22796791583056	1.09985349364579
chr1	239400001	239500000	1.18849520017018	1.41765856593847
chr1	239500001	239600000	1.2133957991433	1.51574205011129
chr1	239600001	239700000	1.16743724180625	2.19876115322113
chr1	239700001	239800000	1.13731033533895	1.92167687118053
chr1	239800001	239900000	1.11117578515952	1.73900918364525
chr1	239900001	2.4e+08	1.22292664193068	1.91869712769985
chr1	240000001	240100000	1.16743689710486	1.30427534496412
chr1	240100001	240200000	1.11968902557674	0.325264400616288
chr1	240200001	240300000	1.17653829200379	0.518362022191286
chr1	240300001	240400000	1.21237088484363	0.765158742666245
chr1	240400001	240500000	1.17394033500696	0.847334438562393
chr1	240500001	240600000	1.27282394156712	1.36467385292053
chr1	240600001	240700000	1.27809067625142	1.26683012545109
chr1	240700001	240800000	1.18080881236514	0.615304117649794
chr1	240800001	240900000	1.22730896009015	0.895867987722158
chr1	240900001	2.41e+08	1.21405084862949	2.01693007349968
chr1	241000001	241100000	1.25233648779092	2.21123731732368
chr1	241100001	241200000	1.2839606217121	1.98851541280746
chr1	241200001	241300000	1.18904252001001	1.97966345250607
chr1	241300001	241400000	1.17206747468789	1.77802106440067
chr1	241400001	241500000	1.23495314678746	2.17277703881264
chr1	241500001	241600000	1.28462870442866	1.94294770658016
chr1	241600001	241700000	1.19063909559511	0.774985876679421
chr1	241700001	241800000	1.20130238012235	0.710777097195387
chr1	241800001	241900000	1.30189629889494	0.553988637030125
chr1	241900001	2.42e+08	1.29392841153083	0.744608174730092
chr1	242000001	242100000	1.25635084800583	-0.8903026483953
chr1	242100001	242200000	1.26353631135025	-1.44265469238162
chr1	242200001	242300000	1.27420442042883	-1.13498863950372
chr1	242300001	242400000	1.25933819716993	-1.16840018108487
chr1	242400001	242500000	1.28706033696303	-0.832439620792866
chr1	242500001	242600000	1.29517265262661	-0.667334944754839
chr1	242600001	242700000	1.23217528334894	-0.909857117664069
chr1	242700001	242800000	1.25180374094634	-0.16116367476061
chr1	242800001	242900000	1.27149259924196	0.281009697727859
chr1	242900001	2.43e+08	1.23180874834197	0.618198764650151
chr1	243000001	243100000	1.32552421731676	0.303167613595724
chr1	243100001	243200000	1.455432601083	0.308565428946167
chr1	243200001	243300000	1.27136059195038	-0.304918588907458
chr1	243300001	243400000	1.23736415514243	-0.763140496611595
chr1	243400001	243500000	1.27718470720998	-1.06804876029491
chr1	243500001	243600000	1.2071766740545	-0.618288321793079
chr1	243600001	243700000	1.29495548858232	-0.858501849323511
chr1	243700001	243800000	1.33603436999016	-0.398056733189151
chr1	243800001	243900000	1.19633779280841	-0.805029659159482
chr1	243900001	2.44e+08	1.22922781417072	-1.18678076602519
chr1	244000001	244100000	1.41252900099053	-0.593697276338935
chr1	244100001	244200000	1.35360805341526	-0.713967741280794
chr1	244200001	244300000	1.26738985126842	-0.928077034652233
chr1	244300001	244400000	1.40531086192018	-0.566746294870973
chr1	244400001	244500000	1.3617444570266	-0.797786267101765
chr1	244500001	244600000	1.31535777090137	-0.738548832386732
chr1	244600001	244700000	1.24859203298287	-0.113330851867795
chr1	244700001	244800000	1.35496022584072	0.4358886372298
chr1	244800001	244900000	1.34494530963943	-0.632462684437633
chr1	244900001	2.45e+08	1.29584258267292	-0.808422983624041
chr1	245000001	245100000	1.35908683743386	-1.20328963398933
chr1	245100001	245200000	1.29072688595403	-0.652857031114399
chr1	245200001	245300000	1.41645636520208	-0.240255127847195
chr1	245300001	245400000	1.32537834324995	-0.287829414336011
chr1	245400001	245500000	1.31326605454789	0.865426660235971
chr1	245500001	245600000	1.26805952081513	0.849151653237641
chr1	245600001	245700000	1.34041469799825	0.4548220153898
chr1	245700001	245800000	1.36542349659011	1.38632982671261
chr1	245800001	245900000	1.36349978238932	1.23519672602415
chr1	245900001	2.46e+08	1.32911158389773	1.0651815071702
chr1	246000001	246100000	1.31062658072304	0.440489395614713
chr1	246100001	246200000	1.31417993454806	0.161431872181129
chr1	246200001	246300000	1.24503294444546	0.309685402177274
chr1	246300001	246400000	1.27167608931625	0.0809697879478335
chr1	246400001	246500000	1.29384375756879	0.0568561295047402
chr1	246500001	246600000	1.24915816585493	0.193063597381115
chr1	246600001	246700000	1.36271876786695	-0.909061651676893
chr1	246700001	246800000	1.34140361208639	-1.51795185208321
chr1	246800001	246900000	1.31620749024796	-1.13573309630156
chr1	246900001	2.47e+08	1.32718598823952	-0.849045366235077
chr1	247000001	247100000	1.23976243505547	-1.47194743454456
chr1	247100001	247200000	1.17994117233739	-0.770939270779491
chr2	100001	2e+05	1.36409136147659	1.28833515942097
chr2	200001	3e+05	1.29254407125728	-0.055564405862242
chr2	300001	4e+05	1.27804309625968	0.957728710025549
chr2	400001	5e+05	1.25478637406065	0.672093311697245
chr2	500001	6e+05	1.23386986727768	0.531848466070369
chr2	600001	7e+05	1.35117984990837	-0.495555745530874
chr2	700001	8e+05	1.31520715283074	-0.529468105174601
chr2	800001	9e+05	1.41318007682544	-0.557549550943077
chr2	900001	1e+06	1.18031289231493	-1.0490561440587
chr2	1000001	1100000	1.37057221442227	-0.775966285169125
chr2	1100001	1200000	1.29478616273515	-0.329088754206896
chr2	1200001	1300000	1.29944684169066	0.176841543568298
chr2	1300001	1400000	1.33110650972571	0.258011389244348
chr2	1400001	1500000	1.32847958036851	0.331953855790198
chr2	1500001	1600000	1.3832132359779	-0.329512375220656
chr2	1600001	1700000	1.40933632500515	-0.0843300387263298
chr2	1700001	1800000	1.37704975431636	-0.117653888568748
chr2	1800001	1900000	1.43345902889979	0.127775791846216
chr2	1900001	2e+06	1.35017629306426	0.841693859547377
chr2	2000001	2100000	1.3317221406115	0.900599198043346
chr2	2100001	2200000	1.26438405898976	0.861559450626373
chr2	2200001	2300000	1.33552919195716	1.14398781657219
chr2	2300001	2400000	1.37262916839602	1.47804108560085
chr2	2400001	2500000	1.32765155032237	1.49092803001404
chr2	2500001	2600000	1.34242012873411	0.842854687571526
chr2	2600001	2700000	1.3050677462123	0.512691297754645
chr2	2700001	2800000	1.3779061641667	0.0456508508417755
chr2	2800001	2900000	1.36245493911474	0.43887201808393
chr2	2900001	3e+06	1.39318687781846	0.936441819369793
chr2	3000001	3100000	1.29229362427685	0.416285798326135
chr2	3100001	3200000	1.30805088043263	-0.539702774398029
chr2	3200001	3300000	1.45218737740548	-0.735261633247137
chr2	3300001	3400000	1.4141151295492	-1.15646694302559
chr2	3400001	3500000	1.34518964869752	-1.36853547692299
chr2	3500001	3600000	1.3018494982097	-0.805304509401321
chr2	3600001	3700000	1.31527335067459	-1.32976815998554
chr2	3700001	3800000	1.2565425455931	-0.000888986652716994
chr2	3800001	3900000	1.25326044349993	0.569823765009642
chr2	3900001	4e+06	1.33186988651797	1.1804023954086
chr2	4000001	4100000	1.26251322414239	1.03107058703899
chr2	4100001	4200000	1.25205983586146	1.08313735201955
chr2	4200001	4300000	1.38011278479885	0.989522608742118
chr2	4300001	4400000	1.26328789788817	1.26232561916113
chr2	4400001	4500000	1.29184262650106	0.960038666427135
chr2	4500001	4600000	1.40837179502921	1.43265782296658
chr2	4600001	4700000	1.44200347746372	1.30532210469246
chr2	4700001	4800000	1.35094178598454	1.17729829251766
chr2	4800001	4900000	1.32604801911497	1.16222478300333
chr2	4900001	5e+06	1.33465296549472	1.28280381858349
chr2	5000001	5100000	1.32720779414805	0.191632309556007
chr2	5100001	5200000	1.25596288211927	0.710820664465427
chr2	5200001	5300000	1.31703513221701	1.16473342105746
chr2	5300001	5400000	1.29787283000621	1.29102675020695
chr2	5400001	5500000	1.31014165041449	1.10032571107149
chr2	5500001	5600000	1.34576765351003	0.776956026256084
chr2	5600001	5700000	1.31931254127256	1.06616690866649
chr2	5700001	5800000	1.37679473545887	0.621948128193617
chr2	5800001	5900000	1.34320783007209	0.841583739221096
chr2	5900001	6e+06	1.30707765219508	1.04284833371639
chr2	6000001	6100000	1.32898456862095	0.959236934408545
chr2	6100001	6200000	1.28763659328961	1.00375407077372
chr2	6200001	6300000	1.32812716203654	1.11221710518003
chr2	6300001	6400000	1.44761727074303	1.10302219986916
chr2	6400001	6500000	1.38565923849406	1.32303266227245
chr2	6500001	6600000	1.39716683023672	1.30182883739471
chr2	6600001	6700000	1.34404700360256	1.4525802642107
chr2	6700001	6800000	1.29387365971838	1.26408029794693
chr2	6800001	6900000	1.28345961203667	1.29309620037675
chr2	6900001	7e+06	1.23868048916456	0.0882946493336931
chr2	7000001	7100000	1.25837161222691	-0.282211944274604
chr2	7100001	7200000	1.29153039071889	-0.844754034280777
chr2	7200001	7300000	1.22688190514187	0.412872763427822
chr2	7300001	7400000	1.30063303237032	1.23700462430716
chr2	7400001	7500000	1.28325333498286	1.78466748595238
chr2	7500001	7600000	1.38870580170851	1.23657622635365
chr2	7600001	7700000	1.27989787475017	1.75058791935444
chr2	7700001	7800000	1.24774541504752	1.8945936024189
chr2	7800001	7900000	1.28760387735394	1.64056183695793
chr2	7900001	8e+06	1.35957808667633	1.49510014057159
chr2	8000001	8100000	1.24643959272527	1.23825383931398
chr2	8100001	8200000	1.3301296290501	1.36581300199032
chr2	8200001	8300000	1.24150818391519	1.60451056361198
chr2	8300001	8400000	1.27793287521022	1.3032593652606
chr2	8400001	8500000	1.24414069302224	1.11766958385706
chr2	8500001	8600000	1.33539146365679	0.835802545771003
chr2	8600001	8700000	1.35910034836916	-0.0246264473535121
chr2	8700001	8800000	1.36910156213755	-0.61809344664216
chr2	8800001	8900000	1.23073630561128	-0.675204892409965
chr2	8900001	9e+06	1.29295410389514	-0.754529984295368
chr2	9000001	9100000	1.29045409912116	-0.313152889721096
chr2	9100001	9200000	1.31438985064488	-0.313221718370914
chr2	9200001	9300000	1.36078736048256	-1.00239528398961
chr2	9300001	9400000	1.36943755220494	-1.67555297613144
chr2	9400001	9500000	1.34453607178271	-1.585018196702
chr2	9500001	9600000	1.37828373292822	-1.71492497324944
chr2	9600001	9700000	1.38228558983597	-1.79753550291061
chr2	9700001	9800000	1.44357161476104	-2.40991032123566
chr2	9800001	9900000	1.47391092566363	-1.84407902359962
chr2	9900001	1e+07	1.4186216061985	-1.49943712353706
chr2	10000001	10100000	1.40539183570372	-1.60398353636265
chr2	10100001	10200000	1.55397085308643	-1.59218223690987
chr2	10200001	10300000	1.47680277825748	-1.90321578383446
chr2	10300001	10400000	1.56589952930524	-1.14742737263441
chr2	10400001	10500000	1.53588226958546	-1.53237199783325
chr2	10500001	10600000	1.5895602550037	-1.73607111275196
chr2	10600001	10700000	1.6826338716407	-1.43142991364002
chr2	10700001	10800000	1.51397376362673	-1.6802532941103
chr2	10800001	10900000	1.48354331670949	-1.70166780352592
chr2	10900001	1.1e+07	1.40088518898692	-1.67080483436584
chr2	11000001	11100000	1.54193382774166	-0.926192802190781
chr2	11100001	11200000	1.47415884690947	-0.581662685610354
chr2	11200001	11300000	1.43552130498243	-1.06338080316782
chr2	11300001	11400000	1.23199186999459	-0.73915309663862
chr2	11400001	11500000	1.2362531429661	-1.1794056892395
chr2	11500001	11600000	1.42960282343056	-1.27141521573067
chr2	11600001	11700000	1.32304028957649	-0.943284820020199
chr2	11700001	11800000	1.40802212195823	-0.473501356411725
chr2	11800001	11900000	1.31457453205466	-1.27547211162746
chr2	11900001	1.2e+07	1.30222681468773	-0.754668505489826
chr2	12000001	12100000	1.24699257880621	1.13163994848728
chr2	12100001	12200000	1.24672056619133	1.35321386158466
chr2	12200001	12300000	1.2422960872009	1.3382412225008
chr2	12300001	12400000	1.24205289896195	2.04291586875916
chr2	12400001	12500000	1.26980342885262	1.90262749791145
chr2	12500001	12600000	1.1905996985115	1.78026136606932
chr2	12600001	12700000	1.18714448335834	1.78705804347992
chr2	12700001	12800000	1.18607967743566	1.83793990910053
chr2	12800001	12900000	1.14144234148795	1.06554165426642
chr2	12900001	1.3e+07	1.23016760091487	2.03117593079805
chr2	13000001	13100000	1.33644545088832	1.99825694561005
chr2	13100001	13200000	1.21584435404428	1.31203858181834
chr2	13200001	13300000	1.1518563767301	-0.477410697191954
chr2	13300001	13400000	1.1907115341947	1.12165433242917
chr2	13400001	13500000	1.29119765909566	2.13909079432487
chr2	13500001	13600000	1.29929014613517	1.63485635519028
chr2	13600001	13700000	1.20947559117345	1.1473914206028
chr2	13700001	13800000	1.30316242512498	1.86772984862328
chr2	13800001	13900000	1.20939743008705	1.72591451704502
chr2	13900001	1.4e+07	1.29046955259113	1.80145646631718
chr2	14000001	14100000	1.22567350719294	1.62464489936829
chr2	14100001	14200000	1.21134702440778	1.74146043360233
chr2	14200001	14300000	1.16825589114835	1.78884711116552
chr2	14300001	14400000	1.12807902810363	0.637113502621651
chr2	14400001	14500000	1.17214035921964	0.6781957202591
chr2	14500001	14600000	1.2369714605496	1.54018227905035
chr2	14600001	14700000	1.20136239267515	1.45137588977814
chr2	14700001	14800000	1.1611279594706	0.969732419401407
chr2	14800001	14900000	1.22039564704732	1.10548478718847
chr2	14900001	1.5e+07	1.21368931838043	1.06221503317356
chr2	15000001	15100000	1.20956819162073	-0.639630936086178
chr2	15100001	15200000	1.14505603516203	-1.23731480613351
chr2	15200001	15300000	1.21225636008228	-1.05217376798391
chr2	15300001	15400000	1.23553901494071	-0.182152749877423
chr2	15400001	15500000	1.1763636046607	0.229480630345643
chr2	15500001	15600000	1.22134864313025	-0.234203192964196
chr2	15600001	15700000	1.29833812902696	-0.145332904951647
chr2	15700001	15800000	1.18091530162524	-1.28786513656378
chr2	15800001	15900000	1.34805366266549	0.109315420058556
chr2	15900001	1.6e+07	1.30710710675738	0.316833214927465
chr2	16000001	16100000	1.29082498497455	0.0454844584688544
chr2	16100001	16200000	1.31658356445544	-0.4753796890378
chr2	16200001	16300000	1.27374095526713	-0.223590344097465
chr2	16300001	16400000	1.27682154643795	0.121211296692491
chr2	16400001	16500000	1.2806603107665	0.340266611147672
chr2	16500001	16600000	1.3035237937299	1.87022905647755
chr2	16600001	16700000	1.26551899790892	1.47478802460246
chr2	16700001	16800000	1.25237066562061	1.04608056098223
chr2	16800001	16900000	1.23229092921561	0.753978137299418
chr2	16900001	1.7e+07	1.19723126815116	0.93392088022083
chr2	17000001	17100000	1.24217034805488	2.12842419445515
chr2	17100001	17200000	1.30245319207034	2.2344208419323
chr2	17200001	17300000	1.19940046887008	2.25407384037972
chr2	17300001	17400000	1.23656711717419	2.01110461950302
chr2	17400001	17500000	1.24024444264345	2.12212495803833
chr2	17500001	17600000	1.2620994880949	2.09837423563004
chr2	17600001	17700000	1.16831100080047	1.18042132453993
chr2	17700001	17800000	1.18558444157348	-0.611363654397428
chr2	17800001	17900000	1.19721626097245	-0.64410861954093
chr2	17900001	1.8e+07	1.23593306132864	-1.32441123425961
chr2	18000001	18100000	1.18886659603568	-0.933849006518722
chr2	18100001	18200000	1.25628715503459	1.0803134560585
chr2	18200001	18300000	1.24915483221219	1.12268809825182
chr2	18300001	18400000	1.23656429599432	-0.27196230776608
chr2	18400001	18500000	1.18359396792263	-0.732512874621898
chr2	18500001	18600000	1.20243096883592	-0.275294776447117
chr2	18600001	18700000	1.2447525913147	1.12300380393863
chr2	18700001	18800000	1.23918337642767	1.26822451502085
chr2	18800001	18900000	1.242625067003	1.65040167719126
chr2	18900001	1.9e+07	1.22607162126227	1.6822904586792
chr2	19000001	19100000	1.24440841391088	0.9094283727929
chr2	19100001	19200000	1.23287386087954	1.41444332301617
chr2	19200001	19300000	1.219027196561	1.130926451087
chr2	19300001	19400000	1.25668492155912	1.03696188328322
chr2	19400001	19500000	1.21225874480283	-0.719370711222291
chr2	19500001	19600000	1.22161554336627	0.0198789715766907
chr2	19600001	19700000	1.24822022842513	2.08331286907196
chr2	19700001	19800000	1.19399855253779	2.17487177848816
chr2	19800001	19900000	1.25488363800229	1.62652496397495
chr2	19900001	2e+07	1.26582512151654	0.84379815608263
chr2	20000001	20100000	1.36038706927633	0.102763654384762
chr2	20100001	20200000	1.27367579798092	-1.05304081365466
chr2	20200001	20300000	1.35391085217534	-1.34985037073493
chr2	20300001	20400000	1.34471876928878	-1.4409038066864
chr2	20400001	20500000	1.44973252686907	-1.66892402172089
chr2	20500001	20600000	1.33988823936697	-1.70908856987953
chr2	20600001	20700000	1.33642851531436	-1.39573141038418
chr2	20700001	20800000	1.34620805511931	-1.4619312107563
chr2	20800001	20900000	1.30779214268771	-1.25051416680217
chr2	20900001	2.1e+07	1.29889269834455	0.334287927299738
chr2	21000001	21100000	1.24556494888548	1.04895511269569
chr2	21100001	21200000	1.42110915121507	0.625570648536086
chr2	21200001	21300000	1.24556250494777	1.15966249853373
chr2	21300001	21400000	1.20909003277583	1.25392061173916
chr2	21400001	21500000	1.38327189121482	0.627638678997755
chr2	21500001	21600000	1.22592964961165	0.105298473406583
chr2	21600001	21700000	1.2706474918847	1.61331700086594
chr2	21700001	21800000	1.33631714784486	1.88619027882814
chr2	21800001	21900000	1.24375376420379	2.04896620810032
chr2	21900001	2.2e+07	1.33932769613418	1.91322082877159
chr2	22000001	22100000	1.21940079873364	0.903585629165173
chr2	22100001	22200000	1.22499165584323	1.94371756911278
chr2	22200001	22300000	1.30222438551885	1.81168523430824
chr2	22300001	22400000	1.26199900380341	1.659610247612
chr2	22400001	22500000	1.28702812999597	1.9731098562479
chr2	22500001	22600000	1.27127120654834	1.80838502943516
chr2	22600001	22700000	1.26163388702811	1.74332047700882
chr2	22700001	22800000	1.38456390141936	1.90220388174057
chr2	22800001	22900000	1.38045450862674	1.55708720386028
chr2	22900001	2.3e+07	1.23515130967257	1.10616480112076
chr2	23000001	23100000	1.2541415676956	1.48751918822527
chr2	23100001	23200000	1.25321910424418	1.49014007896185
chr2	23200001	23300000	1.23392086863172	1.23909267783165
chr2	23300001	23400000	1.32675195390963	1.25947804898024
