resolution	chrom	start	end	exp1	exp2
1Mb	chr10	54800000	55800000	0.368842885833462	0.354507816024841
1Mb	chr10	54900000	55900000	0.362854935887533	0.351754292842167
1Mb	chr10	55000000	56000000	0.359901127761471	0.314837177207463
1Mb	chr10	55100000	56100000	0.351157114166538	0.295808009766714
1Mb	chr10	55200000	56200000	0.376264483238066	0.324258870989145
1Mb	chr10	55300000	56300000	0.355000772439364	0.311718729265639
1Mb	chr10	55400000	56400000	0.364047582264793	0.314750922264392
1Mb	chr10	55500000	56500000	0.342987795458057	0.329427532577829
1Mb	chr10	55600000	56600000	0.341405839641589	0.32436503091908
1Mb	chr10	55700000	56700000	0.290826510118956	0.337946866955068
1Mb	chr10	55800000	56800000	0.223068129151862	0.308142466625972
1Mb	chr10	55900000	56900000	0.197293372470261	0.271371320894928
1Mb	chr10	56000000	57000000	0.203009423760235	0.253476737705353
1Mb	chr10	56100000	57100000	0.19916576548741	0.254279572175483
1Mb	chr10	56200000	57200000	0.18059632318863	0.22243822819077
1Mb	chr10	56300000	57300000	0.188734744322571	0.221695108681229
1Mb	chr10	56400000	57400000	0.176394253051135	0.218775710608031
1Mb	chr10	56500000	57500000	0.203726247489572	0.223347222590834
1Mb	chr10	56600000	57600000	0.238912405376178	0.260549643037236
1Mb	chr10	56700000	57700000	0.255535300478913	0.24551474296027
1Mb	chr10	56800000	57800000	0.287934497141974	0.271251890973752
1Mb	chr10	56900000	57900000	0.31336938050363	0.3064372727514
1Mb	chr10	57000000	58000000	0.305867449405222	0.351575147960403
1Mb	chr10	57100000	58100000	0.310767804727329	0.375202367366438
1Mb	chr10	57200000	58200000	0.328070446469952	0.414846466201332
1Mb	chr10	57300000	58300000	0.31176270662753	0.358933358103984
1Mb	chr10	57400000	58400000	0.297247026108451	0.340235940444279
1Mb	chr10	57500000	58500000	0.268110613316855	0.316270336261579
1Mb	chr10	57600000	58600000	0.214917348988104	0.263973300777622
1Mb	chr10	57700000	58700000	0.183933261238993	0.252899493086335
1Mb	chr10	57800000	58800000	0.191805963231886	0.242741314790732
1Mb	chr10	57900000	58900000	0.196706318553994	0.260980917752594
1Mb	chr10	58000000	59000000	0.228271280704465	0.255082406645612
1Mb	chr10	58100000	59100000	0.231577321180287	0.247584861593992
1Mb	chr10	58200000	59200000	0.234932797775375	0.26285862151331
1Mb	chr10	58300000	59300000	0.244319480920748	0.304068579314738
1Mb	chr10	58400000	59400000	0.271657654874092	0.327655988747048
1Mb	chr10	58500000	59500000	0.270279623049591	0.328498633190902
1Mb	chr10	58600000	59600000	0.280784798393326	0.253841662464503
1Mb	chr10	58700000	59700000	0.257123435810289	0.210249741235171
1Mb	chr10	58800000	59800000	0.236242854935888	0.217621221369994
1Mb	chr10	58900000	59900000	0.198578711571142	0.180982775551368
1Mb	chr10	59000000	60000000	0.176622895102735	0.162749807585127
1Mb	chr10	59100000	60100000	0.199987640970184	0.182734414395286
1Mb	chr10	59200000	60200000	0.197892785416345	0.170572467422172
1Mb	chr10	59300000	60300000	0.194407539008188	0.156061731999257
1Mb	chr10	59400000	60400000	0.19768268190947	0.146109238567903
1Mb	chr10	59500000	60500000	0.187919048354704	0.152279784495342
1Mb	chr10	59600000	60600000	0.191268345434884	0.205479179383742
1Mb	chr10	59700000	60700000	0.24109377413873	0.248726080840787
1Mb	chr10	59800000	60800000	0.24321952726711	0.226936755221742
1Mb	chr10	59900000	60900000	0.272992430094238	0.212711324610526
1Mb	chr10	60000000	61000000	0.295176888614244	0.248546935959022
1Mb	chr10	60100000	61100000	0.306899428394871	0.267178003662518
1Mb	chr10	60200000	61200000	0.322873474432257	0.272552350115449
1Mb	chr10	60300000	61300000	0.331734898810444	0.290725603121102
1Mb	chr10	60400000	61400000	0.303037231577321	0.275226253350673
1Mb	chr10	60500000	61500000	0.314636181059787	0.273375089572441
1Mb	chr10	60600000	61600000	0.352077861887842	0.305747233206826
1Mb	chr10	60700000	61700000	0.359246099181214	0.316462751134584
1Mb	chr10	60800000	61800000	0.385471960451105	0.35008890894132
1Mb	chr10	60900000	61900000	0.38816004943612	0.392678945831896
1Mb	chr10	61000000	62000000	0.388314537308821	0.394788874439343
1Mb	chr10	61100000	62100000	0.372482620114321	0.362449905783063
1Mb	chr10	61200000	62200000	0.381121581955816	0.385970965259163
1Mb	chr10	61300000	62300000	0.396119264637726	0.416903314843812
1Mb	chr10	61400000	62400000	0.409504093928627	0.43826800074312
1Mb	chr10	61500000	62500000	0.441025799474741	0.437106876509462
1Mb	chr10	61600000	62600000	0.42957515835007	0.407793465856312
1Mb	chr10	61700000	62700000	0.395878263556311	0.391862841370525
1Mb	chr10	61800000	62800000	0.40202688088985	0.411820908198201
1Mb	chr10	61900000	62900000	0.386769658581802	0.403261763847236
1Mb	chr10	62000000	63000000	0.383055770122046	0.403440908729
1Mb	chr10	62100000	63100000	0.38629383593388	0.41438865150349
1Mb	chr10	62200000	63200000	0.356403522323498	0.374114228084609
1Mb	chr10	62300000	63300000	0.371011895566198	0.35559595530667
1Mb	chr10	62400000	63400000	0.363503784952881	0.35567557525412
1Mb	chr10	62500000	63500000	0.357787733662908	0.376330316621991
1Mb	chr10	62600000	63600000	0.311991348679129	0.363100135353911
1Mb	chr10	62700000	63700000	0.305002317318091	0.391710236471244
1Mb	chr10	62800000	63800000	0.261065966321644	0.363922874810903
1Mb	chr10	62900000	63900000	0.264687162057779	0.359610127657316
1Mb	chr10	63000000	64000000	0.284405994129461	0.368673531675469
1Mb	chr10	63100000	64100000	0.278177043102117	0.378725550041137
1Mb	chr10	63200000	64200000	0.299582882743705	0.385320735688315
1Mb	chr10	63300000	64300000	0.309309439209022	0.3910931818785
1Mb	chr10	63400000	64400000	0.331178742468716	0.380264869025187
1Mb	chr10	63500000	64500000	0.324671713270508	0.353957111388307
1Mb	chr10	63600000	64600000	0.374583655183068	0.380762493696755
1Mb	chr10	63700000	64700000	0.399221381121582	0.346134451551262
1Mb	chr10	63800000	64800000	0.409973737061641	0.345484221980414
1Mb	chr10	63900000	64900000	0.433406457593079	0.366039438413971
1Mb	chr10	64000000	65000000	0.413712343581029	0.353910666418961
1Mb	chr10	64100000	65100000	0.409454657809362	0.347229225828711
1Mb	chr10	64200000	65200000	0.404140274988413	0.338537381565328
1Mb	chr10	64300000	65300000	0.387554456975128	0.329673027415802
1Mb	chr10	64400000	65400000	0.399925845821103	0.332240770721092
1Mb	chr10	64500000	65500000	0.413508419589062	0.340998964940683
1Mb	chr10	64600000	65600000	0.417951490807971	0.374638392738661
1Mb	chr10	64700000	65700000	0.372618569442299	0.346950556012633
1Mb	chr10	64800000	65800000	0.400414027498842	0.366165503330768
1Mb	chr10	64900000	65900000	0.371932643287502	0.331238886382335
1Mb	chr10	65000000	66000000	0.334923528503013	0.291282942753258
1Mb	chr10	65100000	66100000	0.326142437818631	0.293671541176783
1Mb	chr10	65200000	66200000	0.325036304650085	0.296491414315667
1Mb	chr10	65300000	66300000	0.296647613162367	0.289518033918098
1Mb	chr10	65400000	66400000	0.270279623049591	0.30930359085963
1Mb	chr10	65500000	66500000	0.24585818013286	0.300664826561215
1Mb	chr10	65600000	66600000	0.219873319944384	0.267529658430426
1Mb	chr10	65700000	66700000	0.259774447705855	0.289929403646594
1Mb	chr10	65800000	66800000	0.214015139811525	0.275989277847077
1Mb	chr10	65900000	66900000	0.250950100417117	0.315202101966613
1Mb	chr10	66000000	67000000	0.289324887996293	0.372004299477163
1Mb	chr10	66100000	67100000	0.298421133940986	0.380105629130285
1Mb	chr10	66200000	67200000	0.301486173335393	0.38381459168237
1Mb	chr10	66300000	67300000	0.345620268808899	0.410414289126569
1Mb	chr10	66400000	67400000	0.331172562953809	0.389275193078373
1Mb	chr10	66500000	67500000	0.350718368608064	0.387105549510338
1Mb	chr10	66600000	67600000	0.36009887223853	0.362084981023913
1Mb	chr10	66700000	67700000	0.343173180905299	0.358210143581306
1Mb	chr10	66800000	67800000	0.306503939440754	0.364898219167175
1Mb	chr10	66900000	67900000	0.300046346361811	0.38293877226041
1Mb	chr10	67000000	68000000	0.322657191410474	0.402671249236976
1Mb	chr10	67100000	68100000	0.322694268499923	0.383807956686749
1Mb	chr10	67200000	68200000	0.327613162366754	0.399214416518485
1Mb	chr10	67300000	68300000	0.316156341727175	0.387769049072428
1Mb	chr10	67400000	68400000	0.306083732427005	0.379269619682052
1Mb	chr10	67500000	68500000	0.30741850764715	0.386475224926352
1Mb	chr10	67600000	68600000	0.259292445543025	0.35001592398949
1Mb	chr10	67700000	68700000	0.264959060713734	0.35089837840707
1Mb	chr10	67800000	68800000	0.277528194036768	0.324006741155551
1Mb	chr10	67900000	68900000	0.235470415572378	0.310789829878712
1Mb	chr10	68000000	69000000	0.224724239147227	0.295841184744818
1Mb	chr10	68100000	69100000	0.189488645141356	0.295542609941878
1Mb	chr10	68200000	69200000	0.205326741850765	0.283792032697259
1Mb	chr10	68300000	69300000	0.200148308357794	0.274337163937472
1Mb	chr10	68400000	69400000	0.229902672640198	0.29261657687306
1Mb	chr10	68500000	69500000	0.23021782790051	0.267138193688793
1Mb	chr10	68600000	69600000	0.285629538081261	0.318512964781443
1Mb	chr10	68700000	69700000	0.266046655337556	0.31084290984368
1Mb	chr10	68800000	69800000	0.261807508110613	0.30489131877173
1Mb	chr10	68900000	69900000	0.318992739069983	0.318685474667587
1Mb	chr10	69000000	70000000	0.322243163911633	0.314691207303804
1Mb	chr10	69100000	70100000	0.399530356866986	0.363717189946655
1Mb	chr10	69200000	70200000	0.369071527885061	0.365322858886913
1Mb	chr10	69300000	70300000	0.365320562335857	0.38212266779904
1Mb	chr10	69400000	70400000	0.347350532983161	0.377803285649831
1Mb	chr10	69500000	70500000	0.354735053298316	0.418761113617665
1Mb	chr10	69600000	70600000	0.378112158195582	0.435375142652406
1Mb	chr10	69700000	70700000	0.445876718677584	0.469651530029991
1Mb	chr10	69800000	70800000	0.485017766105361	0.497233206826084
1Mb	chr10	69900000	70900000	0.485061022709717	0.497578226598371
1Mb	chr10	70000000	71000000	0.522644832380658	0.541773932429205
1Mb	chr10	70100000	71100000	0.54452031515526	0.584470129249715
1Mb	chr10	70200000	71200000	0.607501931098409	0.63903633323602
1Mb	chr10	70300000	71300000	0.700664297852619	0.71589612250856
1Mb	chr10	70400000	71400000	0.72019156496215	0.741659810504525
1Mb	chr10	70500000	71500000	0.731963540862042	0.753775312508294
1Mb	chr10	70600000	71600000	0.741547968484474	0.745667347859551
1Mb	chr10	70700000	71700000	0.781671558782636	0.824152711059211
1Mb	chr10	70800000	71800000	0.815121272980071	0.84780647044773
1Mb	chr10	70900000	71900000	0.80852773057315	0.843958172987606
1Mb	chr10	71000000	72000000	0.789945929244555	0.810285570211524
1Mb	chr10	71100000	72100000	0.812161285339101	0.813025823402957
1Mb	chr10	71200000	72200000	0.814404449250734	0.814611587356353
1Mb	chr10	71300000	72300000	0.79610690560791	0.80746569707264
1Mb	chr10	71400000	72400000	0.814528039548895	0.806271397860878
1Mb	chr10	71500000	72500000	0.839134867912869	0.824776400647576
1Mb	chr10	71600000	72600000	0.863142283330758	0.853777966506542
1Mb	chr10	71700000	72700000	0.850851228178588	0.809933915443616
1Mb	chr10	71800000	72800000	0.847199134867913	0.821923352530588
1Mb	chr10	71900000	72900000	0.864526494670169	0.847560975609756
1Mb	chr10	72000000	73000000	0.868549358875328	0.870571140423048
1Mb	chr10	72100000	73100000	0.862060868221845	0.894861859391173
1Mb	chr10	72200000	73200000	0.87208404140275	0.907461716075268
1Mb	chr10	72300000	73300000	0.903581028889232	0.952898166087211
1Mb	chr10	72400000	73400000	0.917837169782172	0.98463998513761
1Mb	chr10	72500000	73500000	0.924220608682219	NA
1Mb	chr10	72600000	73600000	0.940114321025799	NA
1Mb	chr10	72700000	73700000	0.928638961841495	NA
1Mb	chr10	72800000	73800000	0.935170709099336	NA
1Mb	chr10	72900000	73900000	0.919567433956434	0.972484673160116
1Mb	chr10	73000000	74000000	0.934280858952572	0.996231322487328
1Mb	chr10	73100000	74100000	0.910823420361502	0.946322885426896
1Mb	chr10	73200000	74200000	0.891636026571914	0.91681042490512
1Mb	chr10	73300000	74300000	0.830384674803028	0.828001008519335
1Mb	chr10	73400000	74400000	0.807749111694732	0.808659996284403
1Mb	chr10	73500000	74500000	0.752430094237603	0.733233366065978
1Mb	chr10	73600000	74600000	0.692581492352851	0.689721064784098
1Mb	chr10	73700000	74700000	0.685561563417272	0.711848775179809
1Mb	chr10	73800000	74800000	0.661826046655338	0.676212213699939
1Mb	chr10	73900000	74900000	0.670804881816778	0.707476313065634
1Mb	chr10	74000000	75000000	0.659910397033833	0.70914169696648
1Mb	chr10	74100000	75100000	0.64988104433802	0.749183895538629
1Mb	chr10	74200000	75200000	0.618099799165766	0.727434379893309
1Mb	chr10	74300000	75300000	0.647829445388537	0.766965683802649
1Mb	chr10	74400000	75400000	0.615553839023637	0.71369993895804
1Mb	chr10	74500000	75500000	0.633616561099953	0.720852464237374
1Mb	chr10	74600000	75600000	0.671194191255986	0.728549059157621
1Mb	chr10	74700000	75700000	0.739799165765488	0.74683510708883
1Mb	chr10	74800000	75800000	0.722057778464391	0.715816502561108
1Mb	chr10	74900000	75900000	0.694181986714043	0.710349266169484
1Mb	chr10	75000000	76000000	0.68231731809053	0.669291913267338
1Mb	chr10	75100000	76100000	0.684708790359957	0.654575492980175
1Mb	chr10	75200000	76200000	0.693564035223235	0.66085883383317
1Mb	chr10	75300000	76300000	0.706899428394871	0.646394543379602
1Mb	chr10	75400000	76400000	0.713344662443999	0.670499482470342
1Mb	chr10	75500000	76500000	0.698266646068284	0.67401603014942
1Mb	chr10	75600000	76600000	0.683899273906999	0.670877677220734
1Mb	chr10	75700000	76700000	0.585008496832999	0.600533453647921
1Mb	chr10	75800000	76800000	0.559048354704156	0.576269274662279
1Mb	chr10	75900000	76900000	0.511014985323652	0.475145306404098
1Mb	chr10	76000000	77000000	0.497438591070601	0.46787998619921
1Mb	chr10	76100000	77100000	0.519555074926618	0.464788078239868
1Mb	chr10	76200000	77200000	0.525808744013595	0.460249741235171
1Mb	chr10	76300000	77300000	0.498921674648541	0.476658085405664
1Mb	chr10	76400000	77400000	0.490301251351769	0.457854507816025
1Mb	chr10	76500000	77500000	0.510261084504867	0.450463122694339
1Mb	chr10	76600000	77600000	0.510180750811061	0.438108760848218
1Mb	chr10	76700000	77700000	0.49531901745713	0.445466970991799
1Mb	chr10	76800000	77800000	0.485852000617952	0.449852703097216
1Mb	chr10	76900000	77900000	0.466893248879963	0.493776374107593
1Mb	chr10	77000000	78000000	0.446958133786498	0.489350832028451
1Mb	chr10	77100000	78100000	0.40804572841032	0.462784309562356
1Mb	chr10	77200000	78200000	0.393221072145837	0.45957960667746
1Mb	chr10	77300000	78300000	0.366840723003244	0.433630138804109
1Mb	chr10	77400000	78400000	0.374972964622277	0.442487857958014
1Mb	chr10	77500000	78500000	0.334694886451414	0.439787414740307
1Mb	chr10	77600000	78600000	0.343692260157578	0.427008413174448
1Mb	chr10	77700000	78700000	0.33023327668778	0.404734732875077
1Mb	chr10	77800000	78800000	0.309803800401669	0.375746437007352
1Mb	chr10	77900000	78900000	0.338940213193265	0.384909365959819
1Mb	chr10	78000000	79000000	0.388740923837479	0.377703760715518
1Mb	chr10	78100000	79100000	0.409188938668315	0.419205658324266
1Mb	chr10	78200000	79200000	0.400271898655956	0.453316170811328
1Mb	chr10	78300000	79300000	0.461566507029198	0.477500729849519
1Mb	chr10	78400000	79400000	0.457073999691024	0.493491069295895
1Mb	chr10	78500000	79500000	0.50178896956589	0.505042596671886
1Mb	chr10	78600000	79600000	0.521687007569906	0.560690304944399
1Mb	chr10	78700000	79700000	0.566680055615635	0.584237904402983
1Mb	chr10	78800000	79800000	0.620534528039549	0.615249873935084
1Mb	chr10	78900000	79900000	0.637837169782173	0.615561718729266
1Mb	chr10	79000000	80000000	0.652025336011123	0.640164282491574
1Mb	chr10	79100000	80100000	0.699582882743705	0.683510708882932
1Mb	chr10	79200000	80200000	0.742536690869767	0.684320178348683
1Mb	chr10	79300000	80300000	0.733848292909007	0.679430186576077
1Mb	chr10	79400000	80400000	0.760203923991967	0.684784628042146
1Mb	chr10	79500000	80500000	0.722558319171945	0.675170519387457
1Mb	chr10	79600000	80600000	0.73972501158659	0.664760211258261
1Mb	chr10	79700000	80700000	0.735572377568361	0.639115953183471
1Mb	chr10	79800000	80800000	0.723639734280859	0.6308089386661
1Mb	chr10	79900000	80900000	0.721551058241928	0.647913957376788
1Mb	chr10	80000000	81000000	0.720630310520624	0.664382016507869
1Mb	chr10	80100000	81100000	0.686093001699367	0.62889805992728
1Mb	chr10	80200000	81200000	0.687396879344972	0.622209984341411
1Mb	chr10	80300000	81300000	0.685635717596169	0.637205074444652
1Mb	chr10	80400000	81400000	0.674228333075854	0.629740704371136
1Mb	chr10	80500000	81500000	0.698075081106133	0.62177207463043
1Mb	chr10	80600000	81600000	0.693001699366599	0.615754133602272
1Mb	chr10	80700000	81700000	0.673696894793759	0.641842936383662
1Mb	chr10	80800000	81800000	0.640803336938051	0.654582127975796
1Mb	chr10	80900000	81900000	0.606247489572068	0.623065898776507
1Mb	chr10	81000000	82000000	0.604134095473505	0.595139202208127
1Mb	chr10	81100000	82100000	0.576956588907771	0.588305156718597
1Mb	chr10	81200000	82200000	0.516471496987486	0.605974150057061
1Mb	chr10	81300000	82300000	0.488354704155724	0.58678574272141
1Mb	chr10	81400000	82400000	0.541449096245945	0.613617665012341
1Mb	chr10	81500000	82500000	0.499626139348062	0.581139361448022
1Mb	chr10	81600000	82600000	0.478442762243164	0.569249449295363
1Mb	chr10	81700000	82700000	0.455529120964004	0.55518325857905
1Mb	chr10	81800000	82800000	0.442681909470107	0.538834629369144
1Mb	chr10	81900000	82900000	0.466528657500386	0.557877066801136
1Mb	chr10	82000000	83000000	0.419916576548741	0.53799198492529
1Mb	chr10	82100000	83100000	0.417358257376796	0.52733618195812
1Mb	chr10	82200000	83200000	0.458353159276997	0.528477401204915
1Mb	chr10	82300000	83300000	0.438022555229415	0.484825765014995
1Mb	chr10	82400000	83400000	0.353202533601113	0.437246211417501
1Mb	chr10	82500000	83500000	0.330665842731346	0.442647097852916
1Mb	chr10	82600000	83600000	0.312164375096555	0.40851004538337
1Mb	chr10	82700000	83700000	0.299749729646223	0.382514132540673
1Mb	chr10	82800000	83800000	0.29660435655801	0.369098171395207
1Mb	chr10	82900000	83900000	0.269192028425769	0.356007325035166
1Mb	chr10	83000000	84000000	0.269402131932644	0.354328671143077
1Mb	chr10	83100000	84100000	0.267307276378805	0.345218822155578
1Mb	chr10	83200000	84200000	0.21673412637108	0.318512964781443
1Mb	chr10	83300000	84300000	0.193369380503631	0.323953661190584
1Mb	chr10	83400000	84400000	0.187282558319172	0.315905411502429
1Mb	chr10	83500000	84500000	0.208262011432103	0.32069587834072
1Mb	chr10	83600000	84600000	0.230427931407385	0.329925157249396
1Mb	chr10	83700000	84700000	0.223531592769968	0.331019931526845
1Mb	chr10	83800000	84800000	0.199524177352078	0.331232251386714
1Mb	chr10	83900000	84900000	0.192609300169937	0.324504365827119
1Mb	chr10	84000000	85000000	0.191608218754828	0.323867406247513
1Mb	chr10	84100000	85100000	0.18529275451877	0.335379123649779
1Mb	chr10	84200000	85200000	0.193653638189402	0.33642081796226
1Mb	chr10	84300000	85300000	0.226670786343272	0.339499455930359
1Mb	chr10	84400000	85400000	0.221856944229878	0.316449481143343
1Mb	chr10	84500000	85500000	0.239264637725939	0.307226837230288
1Mb	chr10	84600000	85600000	0.253143828209486	0.317643780355105
1Mb	chr10	84700000	85700000	0.313641279159586	0.322799171952547
1Mb	chr10	84800000	85800000	0.364140274988414	0.34134398471297
1Mb	chr10	84900000	85900000	0.372983160821876	0.354587435972293
1Mb	chr10	85000000	86000000	0.385527576085277	0.387603174181905
1Mb	chr10	85100000	86100000	0.378322261702457	0.367638472358608
1Mb	chr10	85200000	86200000	0.385762397651784	0.351535337986677
1Mb	chr10	85300000	86300000	0.39115093465163	0.361826216194698
1Mb	chr10	85400000	86400000	0.424427622431639	0.37646965153003
1Mb	chr10	85500000	86500000	0.39884443071219	0.35897980307333
1Mb	chr10	85600000	86600000	0.392219990730727	0.366563603068022
1Mb	chr10	85700000	86700000	0.35450023173181	0.36962897104488
1Mb	chr10	85800000	86800000	0.378353159276997	0.375461132195653
1Mb	chr10	85900000	86900000	0.37779700293527	0.386687544786221
1Mb	chr10	86000000	87000000	0.340200834234513	0.341994214283819
1Mb	chr10	86100000	87100000	0.319487100262629	0.33891557631572
1Mb	chr10	86200000	87200000	0.325907616252124	0.342743968788981
1Mb	chr10	86300000	87300000	0.287903599567434	0.311785079221848
1Mb	chr10	86400000	87400000	0.232430094237602	0.288748374426073
1Mb	chr10	86500000	87500000	0.246439054534219	0.310995514742961
1Mb	chr10	86600000	87600000	0.265107369071528	0.327443668887179
1Mb	chr10	86700000	87700000	0.33329213656728	0.360552297035484
1Mb	chr10	86800000	87800000	0.337654874092384	0.352006422675762
1Mb	chr10	86900000	87900000	0.412692723621196	0.390661907163141
1Mb	chr10	87000000	88000000	0.438529275451877	0.4276918177234
1Mb	chr10	87100000	88100000	0.47700911478449	0.456335093818838
1Mb	chr10	87200000	88200000	0.482014521860034	0.476518750497625
1Mb	chr10	87300000	88300000	0.536350996446779	0.523249024655644
1Mb	chr10	87400000	88400000	0.564918893866832	0.533924732609677
1Mb	chr10	87500000	88500000	0.573724702610845	0.548707502853048
1Mb	chr10	87600000	88600000	0.565079561254442	0.533606252819874
1Mb	chr10	87700000	88700000	0.543871466089912	0.522140980386953
1Mb	chr10	87800000	88800000	0.563485246408157	0.539969213620319
1Mb	chr10	87900000	88900000	0.534620732272517	0.52829162132753
1Mb	chr10	88000000	89000000	0.572000617951491	0.526924812229624
1Mb	chr10	88100000	89100000	0.583142283330759	0.526679317391651
1Mb	chr10	88200000	89200000	0.583611926463773	0.517974203137026
1Mb	chr10	88300000	89300000	0.559141047427777	0.494128028875502
1Mb	chr10	88400000	89400000	0.509717287192955	0.491493935614003
1Mb	chr10	88500000	89500000	0.47845512127298	0.438188380795669
1Mb	chr10	88600000	89600000	0.46452031515526	0.413473022107806
1Mb	chr10	88700000	89700000	0.421924918893867	0.394523474614507
1Mb	chr10	88800000	89800000	0.320747721303878	0.356684094588498
1Mb	chr10	88900000	89900000	0.280914568206396	0.326222829692933
1Mb	chr10	89000000	90000000	0.279511818322262	0.324982085511824
1Mb	chr10	89100000	90100000	0.264112467171327	0.314943337137398
1Mb	chr10	89200000	90200000	0.285425614089294	0.33274503038828
1Mb	chr10	89300000	90300000	0.290585509037541	0.362118156002017
1Mb	chr10	89400000	90400000	0.312281785879809	0.370113325725205
1Mb	chr10	89500000	90500000	0.306893248879963	0.391803126409937
1Mb	chr10	89600000	90600000	0.285203151552604	0.379734069375515
1Mb	chr10	89700000	90700000	0.30169009732736	0.393879880039279
1Mb	chr10	89800000	90800000	0.322422369843967	0.396368003397118
1Mb	chr10	89900000	90900000	0.366334002780782	0.418834098569495
1Mb	chr10	90000000	91000000	0.37271126216592	0.43150694020542
1Mb	chr10	90100000	91100000	0.38339564344199	0.450755062501659
1Mb	chr10	90200000	91200000	0.355989494824657	0.428375222272354
1Mb	chr10	90300000	91300000	0.366513208713116	0.436861381671489
1Mb	chr10	90400000	91400000	0.363652093310675	0.417752594283288
1Mb	chr10	90500000	91500000	0.329677120346053	0.347096525916293
1Mb	chr10	90600000	91600000	0.349260003089758	0.358455638419279
1Mb	chr10	90700000	91700000	0.350421751892477	0.353087926961969
1Mb	chr10	90800000	91800000	0.35037849528812	0.370856445234746
1Mb	chr10	90900000	91900000	0.329967557546733	0.352331537461186
1Mb	chr10	91000000	92000000	0.300973273598023	0.340786645080815
1Mb	chr10	91100000	92100000	0.307072454812298	0.339612250855915
1Mb	chr10	91200000	92200000	0.294756681600495	0.314253297592824
1Mb	chr10	91300000	92300000	0.272349760543798	0.276785477321585
1Mb	chr10	91400000	92400000	0.263574849374324	0.281615754133602
1Mb	chr10	91500000	92500000	0.306738761007261	0.35015525889753
1Mb	chr10	91600000	92600000	0.324653174725784	0.377431725895061
1Mb	chr10	91700000	92700000	0.289454657809362	0.387981368932297
1Mb	chr10	91800000	92800000	0.278195581646841	0.368209081982006
1Mb	chr10	91900000	92900000	0.277219218291364	0.387908383980467
1Mb	chr10	92000000	93000000	0.296474586744941	0.405610552297036
1Mb	chr10	92100000	93100000	0.301961995983315	0.403208683882269
1Mb	chr10	92200000	93200000	0.275964776765024	0.389368083017066
1Mb	chr10	92300000	93300000	0.295362274061486	0.38579845537302
1Mb	chr10	92400000	93400000	0.288181677738298	0.364015764749596
1Mb	chr10	92500000	93500000	0.276607446315465	0.354759945858436
1Mb	chr10	92600000	93600000	0.261109222926	0.362967435441493
1Mb	chr10	92700000	93700000	0.280012359029816	0.36184612118156
1Mb	chr10	92800000	93800000	0.297123435810289	0.383914116616684
1Mb	chr10	92900000	93900000	0.29242082496524	0.359324822845617
1Mb	chr10	93000000	94000000	0.301547968484474	0.35501207569203
1Mb	chr10	93100000	94100000	0.293316854626912	0.340833090050161
1Mb	chr10	93200000	94200000	0.37193882280241	0.407116696302981
1Mb	chr10	93300000	94300000	0.374058396415882	0.428016932508825
1Mb	chr10	93400000	94400000	0.383451259076163	0.445440431009316
1Mb	chr10	93500000	94500000	0.406754209794531	0.451478277024337
1Mb	chr10	93600000	94600000	0.45518924764406	0.417732689296425
1Mb	chr10	93700000	94700000	0.475995674339564	0.433610233817246
1Mb	chr10	93800000	94800000	0.475847365981771	0.439356140024948
1Mb	chr10	93900000	94900000	0.566198053452804	0.519865176888983
1Mb	chr10	94000000	95000000	0.536795921520161	0.498268266142945
1Mb	chr10	94100000	95100000	0.54899428394871	0.526878367260278
1Mb	chr10	94200000	95200000	0.518986559555075	0.525093553438255
1Mb	chr10	94300000	95300000	0.500973273598022	0.509063404018153
1Mb	chr10	94400000	95400000	0.538427313455893	0.52182250059715
1Mb	chr10	94500000	95500000	0.543927081724085	0.540300963401364
1Mb	chr10	94600000	95600000	0.530529893403368	0.550717906526182
1Mb	chr10	94700000	95700000	0.51925845821103	0.532637543459222
1Mb	chr10	94800000	95800000	0.509995365363819	0.512513601741023
1Mb	chr10	94900000	95900000	0.468450486636799	0.472769977971815
1Mb	chr10	95000000	96000000	0.48325042484165	0.513070941373179
1Mb	chr10	95100000	96100000	0.485691333230341	0.495129913214258
1Mb	chr10	95200000	96200000	0.494935887532829	0.479086493802914
1Mb	chr10	95300000	96300000	0.497525104279315	0.475291276307758
1Mb	chr10	95400000	96400000	0.47807199134868	0.48449401523395
1Mb	chr10	95500000	96500000	0.451042793140738	0.458212797579554
1Mb	chr10	95600000	96600000	0.416715587826356	0.465710342631174
1Mb	chr10	95700000	96700000	0.42619496369535	0.473048647787892
1Mb	chr10	95800000	96800000	0.443843658272826	0.476359510602723
1Mb	chr10	95900000	96900000	0.450016993665997	0.477626794766315
1Mb	chr10	96000000	97000000	0.468574076934961	0.464144483664641
1Mb	chr10	96100000	97100000	0.470749266182605	0.441605403540434
1Mb	chr10	96200000	97200000	0.447044646995211	0.432203614745615
1Mb	chr10	96300000	97300000	0.461776610536073	0.463839273866079
1Mb	chr10	96400000	97400000	0.447817086358721	0.442441412988668
1Mb	chr10	96500000	97500000	0.456709408311448	0.453647920592373
1Mb	chr10	96600000	97600000	0.450369226015758	0.432820669338359
1Mb	chr10	96700000	97700000	0.420837324270045	0.407275936197883
1Mb	chr10	96800000	97800000	0.410591688552449	0.412086308023037
1Mb	chr10	96900000	97900000	0.415461146300016	0.444425276679318
1Mb	chr10	97000000	98000000	0.400926927236212	0.444106796889515
1Mb	chr10	97100000	98100000	0.419317163602657	0.492728044799491
