chrom,start,end,status,fming
chr20,60300000,60400000,TRUE,13.6
chr20,60400000,60500000,TRUE,15
chr20,60500000,60600000,TRUE,16.3
chr20,60600000,60700000,TRUE,14.5
chr20,60700000,60800000,TRUE,15.7
chr20,60800000,60900000,TRUE,14.9
chr20,60900000,6.1e+07,TRUE,14.9
chr20,6.1e+07,61100000,TRUE,14.6
chr20,61100000,61200000,FALSE,13.4
chr20,61200000,61300000,TRUE,16.2
chr20,61300000,61400000,TRUE,14.2
chr20,61400000,61500000,TRUE,14
chr20,61500000,61600000,TRUE,14.9
chr20,61600000,61700000,FALSE,14.9
chr20,61700000,61800000,FALSE,13.6
chr20,61800000,61900000,TRUE,14.6
chr20,61900000,6.2e+07,TRUE,14.5
chr20,6.2e+07,62100000,TRUE,14.2
chr20,62100000,62200000,TRUE,14.3
chr20,62200000,62300000,TRUE,13.9
chr20,62300000,62400000,TRUE,13.7
chr20,62400000,62500000,TRUE,12.9
chr20,62500000,62600000,TRUE,12.6
chr20,62600000,62700000,TRUE,11.6
chr20,62700000,62800000,TRUE,12.2
chr20,62800000,62900000,TRUE,13.8
chr20,62900000,6.3e+07,TRUE,12.4
chr20,6.3e+07,63100000,FALSE,13.1
chr20,63100000,63200000,FALSE,12.8
chr20,63200000,63300000,FALSE,13.1
chr20,63300000,63400000,FALSE,15.2
chr20,63400000,63500000,FALSE,14.1
chr20,63500000,63600000,FALSE,12.4
chr20,63600000,63700000,FALSE,12.6
chr20,63700000,63800000,FALSE,11.5
chr20,63800000,63900000,FALSE,13.4
chr20,63900000,6.4e+07,FALSE,12.1
chr20,6.4e+07,64100000,FALSE,13.4
chr20,64100000,64200000,FALSE,12.3
chr20,64200000,64300000,FALSE,13.7
chr20,64300000,64400000,FALSE,12.9
chr21,0,1e+05,FALSE,14.7
chr21,1e+05,2e+05,FALSE,15.3
chr21,2e+05,3e+05,FALSE,14.6
chr21,3e+05,4e+05,FALSE,14.6
chr21,4e+05,5e+05,FALSE,14
chr21,5e+05,6e+05,FALSE,14.4
chr21,6e+05,7e+05,FALSE,13.8
chr21,7e+05,8e+05,FALSE,13.7
chr21,8e+05,9e+05,FALSE,13.2
chr21,9e+05,1e+06,FALSE,14.2
chr21,1e+06,1100000,FALSE,14.6
chr21,1100000,1200000,FALSE,14.9
chr21,1200000,1300000,FALSE,14.2
chr21,1300000,1400000,FALSE,13.9
chr21,1400000,1500000,FALSE,13.4
chr21,1500000,1600000,FALSE,13.4
chr21,1600000,1700000,FALSE,13.4
chr21,1700000,1800000,FALSE,14
chr21,1800000,1900000,FALSE,13.3
chr21,1900000,2e+06,FALSE,14.6
chr21,2e+06,2100000,FALSE,13.9
chr21,2100000,2200000,FALSE,13
chr21,2200000,2300000,FALSE,11.7
chr21,2400000,2500000,FALSE,11.6
chr21,2500000,2600000,FALSE,12.5
chr21,2600000,2700000,FALSE,12.5
chr21,2700000,2800000,FALSE,12.7
chr21,2900000,3e+06,FALSE,11.2
chr21,3e+06,3100000,FALSE,11.4
chr21,3200000,3300000,FALSE,11.8
chr21,3500000,3600000,FALSE,12.6
chr21,3600000,3700000,FALSE,11.7
chr21,4e+06,4100000,FALSE,11.7
chr21,4100000,4200000,FALSE,11.2
chr22:9,26700000,26800000,TRUE,19.1
chr22:9,26800000,26900000,TRUE,31.8
chr22:9,26900000,2.7e+07,TRUE,33.1
chr22:9,2.7e+07,27100000,FALSE,31.6
chr22:9,27100000,27200000,TRUE,25.8
chr22:9,27200000,27300000,TRUE,31.8
chr22:9,27300000,27400000,FALSE,27.5
chr22:9,27400000,27500000,TRUE,31.8
chr22:9,27500000,27600000,TRUE,33.1
chr22:9,27600000,27700000,TRUE,23.1
chr22:9,27700000,27800000,FALSE,32.9
chr22:9,27800000,27900000,FALSE,33.8
chr22:9,27900000,2.8e+07,TRUE,27.2
chr22:9,2.8e+07,28100000,FALSE,31.3
chr22:9,28100000,28200000,FALSE,25.1
chr22:9,28200000,28300000,FALSE,27.7
chr22:9,28300000,28400000,TRUE,26.7
chr22:9,28400000,28500000,TRUE,30.9
chr22:9,28500000,28600000,FALSE,28.8
chr22:9,28600000,28700000,TRUE,26.8
chr22:9,28700000,28800000,TRUE,29.3
chr22:9,28800000,28900000,TRUE,33.2
chr22:9,28900000,2.9e+07,FALSE,35.8
chr22:9,2.9e+07,29100000,TRUE,38.7
chr22:9,29100000,29200000,FALSE,41.7
chr22:9,29200000,29300000,TRUE,42.9
chr22:9,29300000,29400000,TRUE,45.7
chr22:9,29400000,29500000,FALSE,47.2
chr22:9,29500000,29600000,TRUE,53.4
chr22:9,29600000,29700000,TRUE,44.8
chr22:9,29700000,29800000,TRUE,39.1
chr22:9,29800000,29900000,TRUE,36.4
chr22:9,29900000,3e+07,TRUE,31.9
chr22:9,3e+07,30100000,TRUE,26.3
chr22:9,30100000,30200000,TRUE,21.6
chr22:9,47600000,47700000,FALSE,11.5
chr22:9,47700000,47800000,FALSE,11.2
chr3,6700000,6800000,FALSE,11.7
chr3,6800000,6900000,TRUE,18.2
chr3,6900000,7e+06,FALSE,12.4
chr3,19500000,19600000,FALSE,11.8
chr3,78600000,78700000,TRUE,11.7
chr3,78900000,7.9e+07,TRUE,12.7
chr3,7.9e+07,79100000,TRUE,12.4
chr3,79300000,79400000,FALSE,17.2
chr3,79400000,79500000,FALSE,15.3
chr3,79500000,79600000,FALSE,14.3
chr3,79600000,79700000,FALSE,15.4
chr3,79700000,79800000,FALSE,15.6
chr3,79900000,8e+07,FALSE,15.5
chr3,8e+07,80100000,FALSE,18.7
chr3,80100000,80200000,FALSE,24.1
chr3,80200000,80300000,FALSE,23.7
chr3,80300000,80400000,FALSE,22.1
chr3,80400000,80500000,FALSE,20.7
chr3,80600000,80700000,FALSE,12.6
chr3,81600000,81700000,TRUE,12.8
chr3,82500000,82600000,FALSE,11.8
chr3,86600000,86700000,FALSE,18.3
chr3,86700000,86800000,FALSE,11.2
chr3,88100000,88200000,TRUE,11.4
chr3,88300000,88400000,FALSE,14.6
chr3,88400000,88500000,FALSE,22.7
chr3,88500000,88600000,FALSE,18.2
chr3,95600000,95700000,FALSE,14.7
chr3,95800000,95900000,FALSE,14.6
chr3,105800000,105900000,FALSE,11.5
chr3,109800000,109900000,FALSE,13.3
chr3,140500000,140600000,FALSE,12.3
chr3,140600000,140700000,TRUE,16.4
chr3,140700000,140800000,FALSE,29
chr3,140800000,140900000,TRUE,30.2
chr3,140900000,1.41e+08,TRUE,22.6
chr3,1.41e+08,141100000,TRUE,14.6
chr3,141100000,141200000,TRUE,15.9
chr3,141200000,141300000,TRUE,13.6
chr3,141300000,141400000,FALSE,15.7
chr3,141600000,141700000,TRUE,17.6
chr3,141700000,141800000,FALSE,16.9
chr3,141900000,1.42e+08,TRUE,11.6
chr3,142100000,142200000,TRUE,14.8
chr3,142400000,142500000,TRUE,13.9
chr3,142500000,142600000,FALSE,12.6
chr3,142600000,142700000,TRUE,21.1
chr3,142700000,142800000,FALSE,21.6
chr3,142800000,142900000,FALSE,11.9
chr3,143900000,1.44e+08,FALSE,11.2
chr3,144100000,144200000,FALSE,11
chr3,144200000,144300000,FALSE,11.3
chr3,1.45e+08,145100000,FALSE,11.2
chr3,145700000,145800000,FALSE,12.2
chr3,1.46e+08,146100000,FALSE,11.5
chr3,146100000,146200000,FALSE,11.2
chr3,194400000,194500000,FALSE,11.3
chr3,194500000,194600000,FALSE,11.1
chr3,194600000,194700000,FALSE,11
chr4,7e+06,7100000,FALSE,11.8
chr4,7800000,7900000,TRUE,16.6
chr4,7900000,8e+06,TRUE,21
chr4,8e+06,8100000,TRUE,13.8
chr4,8100000,8200000,FALSE,16.3
chr4,8200000,8300000,TRUE,16.5
chr4,8500000,8600000,FALSE,13.2
chr4,9e+06,9100000,FALSE,13.6
chr4,9600000,9700000,FALSE,16.3
chr4,9700000,9800000,FALSE,16.9
chr4,9900000,1e+07,TRUE,14.6
chr4,1e+07,10100000,TRUE,14.6
chr4,10100000,10200000,FALSE,16
chr4,10200000,10300000,FALSE,11.8
chr4,10300000,10400000,FALSE,16.5
chr4,10400000,10500000,FALSE,11.6
chr4,10500000,10600000,TRUE,12.8
chr4,10600000,10700000,FALSE,12.7
chr4,1.1e+07,11100000,FALSE,12.9
chr4,11200000,11300000,FALSE,12.7
chr4,11800000,11900000,FALSE,13.1
chr4,11900000,1.2e+07,FALSE,11.5
chr4,13100000,13200000,FALSE,12.2
chr4,13400000,13500000,TRUE,16.3
chr4,13500000,13600000,FALSE,22.6
chr4,13600000,13700000,FALSE,12.2
chr4,13700000,13800000,FALSE,14.8
chr4,32100000,32200000,FALSE,13.8
chr4,77600000,77700000,TRUE,23.7
chr4,77700000,77800000,FALSE,13.7
chr4,77800000,77900000,FALSE,11.1
chr4,79600000,79700000,TRUE,11.9
chr4,81200000,81300000,FALSE,11.5
chr4,84400000,84500000,TRUE,12.6
chr4,8.6e+07,86100000,FALSE,14
chr4,86300000,86400000,FALSE,11.2
chr4,111700000,111800000,FALSE,12.1
chr4,1.12e+08,112100000,FALSE,11.8
chr4,112100000,112200000,FALSE,15
chr4,112200000,112300000,FALSE,13.7
chr4,112300000,112400000,FALSE,15.2
chr4,112400000,112500000,FALSE,14.1
chr4,112500000,112600000,FALSE,13.2
chr4,112600000,112700000,FALSE,13.7
chr4,112700000,112800000,FALSE,11.8
chr4,112800000,112900000,FALSE,11.4
chr4,1.28e+08,128100000,FALSE,12.3
chr4,130100000,130200000,FALSE,11.8
chr4,131600000,131700000,FALSE,11.2
chr4,187900000,1.88e+08,FALSE,11.2
chr5,9100000,9200000,FALSE,12.7
chr5,9300000,9400000,TRUE,14.1
chr5,9500000,9600000,FALSE,13.3
chr5,9600000,9700000,FALSE,12.2
chr5,9800000,9900000,FALSE,12.4
chr5,9900000,1e+07,FALSE,17.3
chr5,1e+07,10100000,FALSE,19.9
chr5,10700000,10800000,TRUE,15.2
chr5,10800000,10900000,FALSE,14.3
chr5,20700000,20800000,FALSE,15.8
chr5,20800000,20900000,FALSE,12.9
chr5,20900000,2.1e+07,FALSE,12.2
chr5,2.1e+07,21100000,FALSE,12.2
chr5,21200000,21300000,FALSE,11.7
chr5,21300000,21400000,FALSE,12.9
chr5,21400000,21500000,FALSE,14.1
chr5,21500000,21600000,FALSE,12.8
chr5,21600000,21700000,FALSE,14.5
chr5,21700000,21800000,TRUE,13.2
chr5,21800000,21900000,TRUE,14.1
chr5,21900000,2.2e+07,FALSE,14.6
chr5,2.2e+07,22100000,FALSE,13.9
chr5,22100000,22200000,FALSE,14.3
chr5,22200000,22300000,TRUE,13.7
chr5,22300000,22400000,FALSE,15.7
chr5,22400000,22500000,FALSE,14.7
chr5,22500000,22600000,TRUE,14.4
chr5,22600000,22700000,FALSE,13.9
chr5,22700000,22800000,FALSE,14.7
chr5,22800000,22900000,FALSE,13.3
chr5,22900000,2.3e+07,FALSE,13.6
chr5,2.3e+07,23100000,FALSE,14.3
chr5,23100000,23200000,FALSE,13.3
chr5,23200000,23300000,FALSE,12.2
chr5,23300000,23400000,FALSE,13.4
chr5,23400000,23500000,FALSE,15.1
chr5,23500000,23600000,FALSE,13
chr5,23600000,23700000,FALSE,12.9
chr5,23700000,23800000,FALSE,14.6
chr5,23800000,23900000,FALSE,12.5
chr5,23900000,2.4e+07,FALSE,12.3
chr5,2.4e+07,24100000,FALSE,13.2
chr5,24100000,24200000,FALSE,13.3
chr5,24200000,24300000,FALSE,12
chr5,24300000,24400000,FALSE,13.4
chr5,24400000,24500000,FALSE,13
chr5,24500000,24600000,TRUE,13.1
chr5,24600000,24700000,FALSE,11.1
chr5,24700000,24800000,FALSE,12.4
chr5,24800000,24900000,FALSE,12.9
chr5,24900000,2.5e+07,FALSE,11.3
chr5,2.5e+07,25100000,FALSE,12.7
chr5,25100000,25200000,FALSE,11.3
chr5,25200000,25300000,FALSE,11.9
chr5,25300000,25400000,FALSE,12.2
chr5,25400000,25500000,FALSE,13.7
chr5,25500000,25600000,FALSE,12.6
chr5,25600000,25700000,FALSE,11.6
chr5,25700000,25800000,FALSE,13
chr5,25800000,25900000,FALSE,12.3
chr5,25900000,2.6e+07,FALSE,12.8
chr5,2.6e+07,26100000,FALSE,13.4
chr5,26100000,26200000,FALSE,12.9
chr5,26200000,26300000,FALSE,14.3
chr5,26300000,26400000,FALSE,13.2
chr5,26400000,26500000,FALSE,13.7
chr5,26500000,26600000,FALSE,13.6
chr5,26600000,26700000,FALSE,12.9
chr5,26700000,26800000,FALSE,13.4
chr5,26800000,26900000,FALSE,12.3
chr5,26900000,2.7e+07,TRUE,12.4
chr5,2.7e+07,27100000,FALSE,11.6
chr5,27100000,27200000,FALSE,13.4
chr5,27200000,27300000,FALSE,12.2
chr5,27300000,27400000,FALSE,13.4
chr5,27400000,27500000,FALSE,14.2
chr5,27500000,27600000,FALSE,12.5
chr5,27600000,27700000,FALSE,13.2
chr5,27700000,27800000,FALSE,13.6
chr5,27800000,27900000,FALSE,12.6
chr5,27900000,2.8e+07,FALSE,12.5
chr5,2.8e+07,28100000,FALSE,12.6
chr5,28100000,28200000,FALSE,12.9
chr5,28200000,28300000,FALSE,12.7
chr5,28300000,28400000,FALSE,13.2
chr5,28400000,28500000,FALSE,14
chr5,28500000,28600000,FALSE,13.6
chr5,28600000,28700000,FALSE,13.4
chr5,28700000,28800000,FALSE,12.9
chr5,28800000,28900000,FALSE,12.3
chr5,28900000,2.9e+07,FALSE,13.3
chr5,2.9e+07,29100000,FALSE,12.9
chr5,29100000,29200000,FALSE,13
chr5,29200000,29300000,FALSE,13.2
chr5,29300000,29400000,FALSE,11.5
chr5,29400000,29500000,FALSE,12.6
chr5,29500000,29600000,FALSE,13.2
chr5,29600000,29700000,FALSE,14.3
chr5,29700000,29800000,FALSE,14.2
chr5,29800000,29900000,FALSE,13.3
chr5,29900000,3e+07,FALSE,14.8
chr5,3e+07,30100000,FALSE,13.2
chr5,30100000,30200000,FALSE,14.2
chr5,30200000,30300000,FALSE,14.6
chr5,30300000,30400000,FALSE,14
chr5,30400000,30500000,FALSE,12.8
chr5,30500000,30600000,FALSE,12.9
chr5,30600000,30700000,FALSE,13.6
chr5,30700000,30800000,FALSE,12.7
chr5,30800000,30900000,FALSE,14.4
chr5,30900000,3.1e+07,FALSE,13.2
chr5,3.1e+07,31100000,FALSE,13
chr5,31100000,31200000,FALSE,13
chr5,31200000,31300000,FALSE,12
chr5,31300000,31400000,FALSE,13.2
chr5,31400000,31500000,FALSE,13.5
chr5,31500000,31600000,FALSE,13.1
chr5,31600000,31700000,FALSE,12.4
chr5,31700000,31800000,FALSE,12.9
chr5,31800000,31900000,FALSE,13.9
chr5,31900000,3.2e+07,FALSE,13.9
chr5,3.2e+07,32100000,TRUE,12.5
chr5,32100000,32200000,TRUE,12.9
chr5,32200000,32300000,TRUE,12.8
chr5,32300000,32400000,TRUE,12.7
chr5,32400000,32500000,TRUE,13.8
chr5,32500000,32600000,TRUE,13.5
chr5,32600000,32700000,FALSE,13.5
chr5,32700000,32800000,TRUE,12.7
chr5,32800000,32900000,FALSE,13.8
chr5,32900000,3.3e+07,FALSE,12.8
chr5,3.3e+07,33100000,FALSE,13.4
chr5,33100000,33200000,FALSE,13.7
chr5,33200000,33300000,FALSE,15.1
chr5,33300000,33400000,FALSE,14.8
chr5,33400000,33500000,TRUE,14.2
chr5,33500000,33600000,TRUE,13.2
chr5,33600000,33700000,TRUE,15.2
chr5,33700000,33800000,TRUE,13.2
chr5,33800000,33900000,TRUE,14.2
chr5,33900000,3.4e+07,TRUE,14
chr5,3.4e+07,34100000,TRUE,13.6
chr5,34100000,34200000,FALSE,13.7
chr5,34200000,34300000,FALSE,14.4
chr5,34300000,34400000,FALSE,13
chr5,34400000,34500000,FALSE,12.7
chr5,34500000,34600000,FALSE,13.2
chr5,34600000,34700000,TRUE,13.7
chr5,34700000,34800000,TRUE,12.8
chr5,34800000,34900000,TRUE,13.1
chr5,34900000,3.5e+07,TRUE,13
chr5,3.5e+07,35100000,TRUE,13
chr5,35100000,35200000,TRUE,13.1
chr5,35200000,35300000,TRUE,14.3
chr5,35300000,35400000,FALSE,12
chr5,35400000,35500000,FALSE,12.7
chr5,35500000,35600000,FALSE,12.6
chr5,35600000,35700000,TRUE,13
chr5,35700000,35800000,TRUE,13.3
chr5,35800000,35900000,TRUE,13.6
chr5,35900000,3.6e+07,FALSE,12.8
chr5,3.6e+07,36100000,FALSE,13.2
chr5,36100000,36200000,TRUE,14.2
chr5,36200000,36300000,TRUE,12.6
chr5,36300000,36400000,FALSE,13.5
chr5,36400000,36500000,FALSE,14.2
chr5,36500000,36600000,FALSE,14.2
chr5,36600000,36700000,TRUE,12.6
chr5,36700000,36800000,FALSE,13.1
chr5,36800000,36900000,TRUE,14.5
chr5,36900000,3.7e+07,TRUE,13.3
chr5,3.7e+07,37100000,TRUE,14.2
chr5,37100000,37200000,TRUE,12.3
chr5,37200000,37300000,TRUE,12.3
chr5,37300000,37400000,TRUE,13.9
chr5,37400000,37500000,TRUE,13.4
chr5,37500000,37600000,TRUE,11.9
chr5,37600000,37700000,TRUE,13.9
chr5,37700000,37800000,FALSE,12.6
chr5,37800000,37900000,TRUE,14.9
chr5,37900000,3.8e+07,FALSE,14.6
chr5,3.8e+07,38100000,FALSE,14.6
chr5,38100000,38200000,FALSE,14.5
chr5,38200000,38300000,FALSE,13.9
chr5,38300000,38400000,FALSE,14.7
chr5,38400000,38500000,TRUE,15.2
chr5,38500000,38600000,TRUE,15.3
chr5,38600000,38700000,FALSE,17.6
chr5,38700000,38800000,FALSE,16.2
chr5,38800000,38900000,TRUE,17.7
chr5,38900000,3.9e+07,TRUE,20.5
chr5,3.9e+07,39100000,TRUE,18.7
chr5,39100000,39200000,TRUE,16.8
chr5,39200000,39300000,FALSE,16.5
chr5,39300000,39400000,TRUE,15
chr5,39400000,39500000,TRUE,12
chr5,39500000,39600000,FALSE,12
chr5,39900000,4e+07,FALSE,11.3
chr5,41300000,41400000,TRUE,11.3
chr5,41400000,41500000,FALSE,12.3
chr5,42100000,42200000,FALSE,20.2
chr5,42200000,42300000,FALSE,17.6
chr5,42300000,42400000,FALSE,14.4
chr5,42400000,42500000,FALSE,25.8
chr5,42500000,42600000,TRUE,19.8
chr5,42600000,42700000,TRUE,20.4
chr5,42700000,42800000,TRUE,14.2
chr5,42800000,42900000,TRUE,14.1
chr5,42900000,4.3e+07,FALSE,13.1
chr5,4.3e+07,43100000,TRUE,15.7
chr5,43100000,43200000,TRUE,15.6
chr5,43200000,43300000,TRUE,14.2
chr5,43300000,43400000,TRUE,12.1
chr5,45100000,45200000,FALSE,11.2
chr5,45600000,45700000,TRUE,14.9
chr5,4.7e+07,47100000,FALSE,11.4
chr5,49800000,49900000,FALSE,13.3
chr5,90900000,9.1e+07,FALSE,11.7
chr5,102300000,102400000,FALSE,13.8
chr5,109200000,109300000,FALSE,13.8
chr5,110200000,110300000,FALSE,11.2
chr5,135100000,135200000,FALSE,17.1
chr5,135200000,135300000,TRUE,15.5
chr5,135300000,135400000,TRUE,13.6
chr5,135400000,135500000,TRUE,13.2
chr5,135500000,135600000,FALSE,13.2
chr5,135600000,135700000,FALSE,12.8
chr5,135700000,135800000,FALSE,13.8
chr5,135800000,135900000,FALSE,13
chr5,135900000,1.36e+08,FALSE,14.2
chr5,1.36e+08,136100000,FALSE,14.1
chr5,136100000,136200000,FALSE,14.4
chr5,136200000,136300000,FALSE,15.3
chr5,136300000,136400000,FALSE,14.9
chr5,136400000,136500000,FALSE,15.4
chr5,136500000,136600000,FALSE,15.3
chr5,136600000,136700000,FALSE,14.9
chr5,136700000,136800000,FALSE,15.9
chr5,136800000,136900000,TRUE,16.2
chr5,136900000,1.37e+08,FALSE,17.8
chr5,1.37e+08,137100000,TRUE,17.4
chr5,137100000,137200000,FALSE,16.9
chr5,137200000,137300000,TRUE,16
chr5,137300000,137400000,TRUE,16.8
chr5,137400000,137500000,TRUE,16.1
chr5,137500000,137600000,TRUE,16.1
chr5,137600000,137700000,TRUE,15.3
chr5,137700000,137800000,TRUE,14.8
chr5,137800000,137900000,TRUE,13.7
chr5,137900000,1.38e+08,TRUE,14.8
chr5,1.38e+08,138100000,TRUE,16
chr5,138100000,138200000,TRUE,14.3
chr5,138200000,138300000,TRUE,14.6
chr5,138300000,138400000,TRUE,15.1
chr5,138400000,138500000,TRUE,15.7
chr5,138500000,138600000,TRUE,16.6
chr5,138600000,138700000,TRUE,15.7
chr5,138700000,138800000,TRUE,15.7
chr5,138800000,138900000,TRUE,15.6
chr5,138900000,1.39e+08,TRUE,15.1
chr5,1.39e+08,139100000,FALSE,13.5
chr5,139100000,139200000,FALSE,13.6
chr5,139200000,139300000,TRUE,13.5
chr5,139300000,139400000,FALSE,14.6
chr5,139400000,139500000,FALSE,15.2
chr5,139500000,139600000,TRUE,14.4
chr5,139600000,139700000,TRUE,13.8
chr5,139700000,139800000,FALSE,13.7
chr5,139800000,139900000,TRUE,14.2
chr5,139900000,1.4e+08,TRUE,14.8
chr5,1.4e+08,140100000,TRUE,15.2
chr5,140100000,140200000,FALSE,15.5
chr5,140200000,140300000,TRUE,13.4
chr5,140300000,140400000,TRUE,14.2
chr5,140400000,140500000,FALSE,15.4
chr5,140500000,140600000,FALSE,14.6
chr5,140600000,140700000,FALSE,13.2
chr5,140700000,140800000,TRUE,13.8
chr5,140800000,140900000,TRUE,13.5
chr5,140900000,1.41e+08,FALSE,14
chr5,1.41e+08,141100000,TRUE,13.7
chr5,141100000,141200000,FALSE,13.5
chr5,141200000,141300000,FALSE,13.5
chr5,141300000,141400000,TRUE,14.2
chr5,141400000,141500000,FALSE,14.1
chr5,141500000,141600000,FALSE,13.9
chr5,141600000,141700000,FALSE,15.1
chr5,141700000,141800000,FALSE,14.6
chr5,141800000,141900000,FALSE,12.9
chr5,141900000,1.42e+08,FALSE,13.2
chr5,1.42e+08,142100000,FALSE,12.7
chr5,142100000,142200000,FALSE,14.1
chr5,142200000,142300000,TRUE,12.4
chr5,142300000,142400000,FALSE,14.5
chr5,142400000,142500000,TRUE,14.8
chr5,142500000,142600000,TRUE,13.7
chr5,142600000,142700000,TRUE,15
chr5,142700000,142800000,FALSE,14.1
chr5,142800000,142900000,FALSE,14.5
chr5,142900000,1.43e+08,FALSE,14.1
chr5,1.43e+08,143100000,FALSE,14.3
chr5,143100000,143200000,FALSE,15.3
chr5,143200000,143300000,TRUE,16.3
chr5,143300000,143400000,FALSE,15.4
chr5,143400000,143500000,FALSE,13.4
chr5,143500000,143600000,FALSE,14.4
chr5,143600000,143700000,FALSE,13.2
chr5,143700000,143800000,FALSE,14.6
chr5,143800000,143900000,FALSE,14
chr5,143900000,1.44e+08,FALSE,14.4
chr5,1.44e+08,144100000,FALSE,15.1
chr5,144100000,144200000,FALSE,15.5
chr5,144200000,144300000,FALSE,13.2
chr5,144300000,144400000,FALSE,13.7
chr5,144400000,144500000,FALSE,14
chr5,144500000,144600000,FALSE,15.5
chr5,144600000,144700000,FALSE,16.1
chr5,144700000,144800000,FALSE,15.2
chr5,144800000,144900000,FALSE,14.8
chr5,144900000,1.45e+08,FALSE,15
chr5,1.45e+08,145100000,FALSE,16.1
chr5,145100000,145200000,TRUE,13.8
chr5,145200000,145300000,FALSE,15.1
chr5,145300000,145400000,TRUE,14.2
chr5,145400000,145500000,TRUE,13.6
chr5,145500000,145600000,TRUE,15.2
chr5,145600000,145700000,FALSE,14.4
chr5,145700000,145800000,FALSE,14.4
chr5,145800000,145900000,TRUE,14.6
chr5,145900000,1.46e+08,FALSE,13.8
chr5,1.46e+08,146100000,FALSE,14.4
chr5,146100000,146200000,FALSE,13.4
chr5,146200000,146300000,FALSE,14.5
chr5,146300000,146400000,FALSE,15.3
chr5,146400000,146500000,FALSE,14.7
chr5,146500000,146600000,FALSE,16.1
chr5,146600000,146700000,FALSE,15.1
chr5,146700000,146800000,TRUE,13
chr5,146800000,146900000,TRUE,14.2
chr5,146900000,1.47e+08,FALSE,14.6
chr5,1.47e+08,147100000,FALSE,15.6
chr5,147100000,147200000,FALSE,14.6
chr5,147200000,147300000,TRUE,14.3
chr5,147300000,147400000,FALSE,14
chr5,147400000,147500000,FALSE,14.3
chr5,147500000,147600000,TRUE,14
chr5,147600000,147700000,FALSE,12.2
chr5,147700000,147800000,TRUE,12.8
chr5,147800000,147900000,TRUE,13.8
chr5,147900000,1.48e+08,TRUE,13.6
chr5,1.48e+08,148100000,FALSE,14.7
chr5,148100000,148200000,FALSE,15.3
chr5,148200000,148300000,FALSE,15
chr5,148300000,148400000,FALSE,14.4
chr5,148400000,148500000,FALSE,13.3
chr5,148500000,148600000,TRUE,13.8
chr5,148600000,148700000,FALSE,12.8
chr5,148700000,148800000,TRUE,14.8
chr5,148800000,148900000,TRUE,14.3
chr5,148900000,1.49e+08,TRUE,13.9
chr5,1.49e+08,149100000,FALSE,13.5
chr5,149100000,149200000,TRUE,14.1
chr5,149200000,149300000,TRUE,15.2
chr5,149300000,149400000,TRUE,15.2
chr5,149400000,149500000,TRUE,16.1
chr5,149500000,149600000,TRUE,15
chr5,149600000,149700000,FALSE,14.1
chr5,149700000,149800000,TRUE,12.3
chr5,149800000,149900000,TRUE,12.9
chr5,149900000,1.5e+08,TRUE,13.6
chr5,1.5e+08,150100000,FALSE,14
chr5,150100000,150200000,TRUE,14.7
chr5,150200000,150300000,FALSE,14.2
chr5,150300000,150400000,FALSE,13.7
chr5,150400000,150500000,TRUE,13.1
chr5,150500000,150600000,FALSE,13.1
chr5,150600000,150700000,FALSE,12.3
chr5,150700000,150800000,FALSE,13.3
chr5,150800000,150900000,TRUE,12.6
chr5,150900000,1.51e+08,TRUE,11.6
chr5,1.51e+08,151100000,FALSE,12
chr5,151100000,151200000,TRUE,13.6
chr5,151200000,151300000,TRUE,13.5
chr5,151300000,151400000,FALSE,11.9
chr5,151400000,151500000,FALSE,13.4
chr5,151500000,151600000,FALSE,13.3
chr5,151600000,151700000,FALSE,14
chr5,151700000,151800000,FALSE,12.4
chr5,151800000,151900000,FALSE,13
chr5,151900000,1.52e+08,FALSE,13.5
chr5,1.52e+08,152100000,FALSE,15
chr5,152100000,152200000,FALSE,12.9
chr5,152200000,152300000,FALSE,13.4
chr5,152300000,152400000,FALSE,13
chr5,152400000,152500000,FALSE,14.4
chr5,152500000,152600000,FALSE,15
chr5,152600000,152700000,FALSE,13.3
chr5,152700000,152800000,FALSE,13.9
chr5,152800000,152900000,FALSE,13.9
chr5,152900000,1.53e+08,FALSE,13.6
chr5,1.53e+08,153100000,TRUE,14.9
chr5,153100000,153200000,FALSE,15.2
chr5,153200000,153300000,FALSE,15.9
chr5,153300000,153400000,TRUE,15.4
chr5,153400000,153500000,TRUE,14.1
chr5,153500000,153600000,FALSE,14.2
chr5,153600000,153700000,TRUE,14.9
chr5,153700000,153800000,FALSE,12.3
chr5,153800000,153900000,FALSE,14.2
chr5,153900000,1.54e+08,FALSE,14.6
chr5,1.54e+08,154100000,FALSE,14.2
chr5,154100000,154200000,TRUE,12.6
chr5,154200000,154300000,TRUE,13.5
chr5,154300000,154400000,FALSE,14.2
chr5,154400000,154500000,FALSE,11.7
chr5,154500000,154600000,FALSE,14.2
chr5,154600000,154700000,FALSE,15.9
chr5,154700000,154800000,FALSE,15.1
chr5,154800000,154900000,FALSE,11.7
chr5,154900000,1.55e+08,FALSE,11.2
chr5,157100000,157200000,FALSE,11.3
chr5,157200000,157300000,TRUE,11.5
chr5,157400000,157500000,FALSE,13.9
chr5,157700000,157800000,FALSE,11.2
chr5,157800000,157900000,FALSE,14.5
chr5,158700000,158800000,FALSE,14.9
chr5,1.6e+08,160100000,FALSE,12
chr5,160100000,160200000,FALSE,11.3
chr5,160200000,160300000,FALSE,12.1
