chrom	dsn
chr8	0.754459
chr9:22	0.8040765
chr10	0.7450685
chr11	0.3828025
chr12	0.767196
chr13	0.722226
chr14	0.809288
chr15	0.708725
chr16	0.786956
chr17	0.8085985
chr18	0.820639
chr19	0.834809
chr20	0.764994
chr21	0.807941
chr22:9	0.8106565
chrX	0.371764
chr1	0.676173
chr2	0.627737
chr3	0.748542
chr4	0.751601
chr5	0.5618485
chr6	0.729362
chr7	0.757749
chr8	0.668546
chr9:22	0.7525375
chr10	0.830611
chr11	0.834496
chr12	0.8137605
chr13	0.804185
chr14	0.833523
chr15	0.8119465
chr16	0.827712
chr17	0.842217
chr18	0.833586
chr19	0.621414
chr20	0.814623
chr21	0.794139
chr22:9	0.52949
chrX	0.302721
chr1	0.715831
chr2	0.784477
chr3	0.776521
chr4	0.352132
chr5	0.7878045
chr6	0.746452
chr7	0.7471195
chr8	0.594024
chr9:22	0.7779135
chr10	0.7783835
chr11	0.7791705
chr12	0.537397
chr13	0.804446
chr14	0.763054
chr15	0.834006
chr16	0.781223
chr17	0.8056965
chr18	0.772161
chr19	0.757911
chr20	0.861177
chr21	0.747348
chr22:9	0.423104
chrX	0.766486
chr1	0.753514
chr2	0.681661
chr3	0.60819
chr4	0.778187
chr5	0.704693
chr6	0.764651
chr7	0.789581
chr8	0.817702
chr9:22	0.7515915
chr10	0.3226705
chr11	0.8190915
chr12	0.6311645
chr13	0.76921
chr14	0.815354
chr15	0.4333305
chr16	0.769595
chr17	0.8182205
chr18	0.825218
chr19	0.772754
chr20	0.845144
chr21	0.811537
chr22:9	0.7376525
chrX	0.78907
chr1	0.757757
chr2	0.786486
chr3	0.772703
chr4	0.49214
chr5	0.711648
chr6	0.815192
chr7	0.735521
chr8	0.805956
chr9:22	0.7507305
chr10	0.76964
chr11	0.351112
chr12	0.7555085
chr13	0.792201
chr14	0.791452
chr15	0.802488
chr16	0.379825
chr17	0.817431
chr18	0.783403
chr19	0.828581
chr20	0.794476
chr21	0.757294
chr22:9	0.4777985
chrX	0.776398
chr1	0.727058
chr2	0.818412
chr3	0.540824
chr4	0.555626
chr5	0.7777985
chr6	0.805821
chr7	0.8040735
chr8	0.761886
chr9:22	0.6304605
chr10	0.4677945
chr11	0.79831
chr12	0.748237
chr13	0.670416
chr14	0.770102
chr15	0.729458
chr16	0.8231
chr17	0.8207615
chr18	0.60497
chr19	0.461477
chr20	0.817696
chr21	0.820831
chr22:9	0.855699
chrX	0.804427
chr1	0.728122
chr2	0.659287
chr3	0.767011
chr4	0.759857
chr5	0.786746
chr6	0.787208
chr7	0.753322
chr8	0.802552
chr9:22	0.747983
chr10	0.8159155
chr11	0.7781595
chr12	0.8022185
chr13	0.411027
chr14	0.77405
chr15	0.3433095
chr16	0.814068
chr17	0.7461195
chr18	0.783277
chr19	0.643771
chr20	0.382521
chr21	0.806986
chr22:9	0.6968055
chrX	0.827327
chr1	0.59434
chr2	0.771496
chr3	0.745672
chr4	0.732745
chr5	0.7007845
chr6	0.779203
chr7	0.7743875
chr8	0.7964565
chr9:22	0.7489145
chr10	0.6827325
chr11	0.7837485
chr12	0.691131
chr13	0.822384
chr14	0.808181
chr15	0.7012355
chr16	0.817195
chr17	0.725297
chr18	0.79409
chr19	0.798589
chr20	0.83053
chr21	0.827523
chr22:9	0.797157
chrX	0.30891
chr1	0.792518
chr2	0.725093
chr3	0.754041
chr4	0.59076
chr5	0.7180965
chr6	0.776001
chr7	0.7822735
chr8	0.788186
chr9:22	0.820401
chr10	0.729035
chr11	0.7574675
chr12	0.749382
chr13	0.306826
chr14	0.73225
chr15	0.692234
chr16	0.791459
chr17	0.793865
chr18	0.824584
chr19	0.415491
chr20	0.79854
chr21	0.845235
chr22:9	0.531886
chrX	0.827659
chr1	0.702897
chr2	0.703986
chr3	0.599357
chr4	0.755485
chr5	0.3475865
chr6	0.780218
chr7	0.744374
chr8	0.7826615
chr9:22	0.675396
chr10	0.81909
chr11	0.73473
chr12	0.523516
chr13	0.794669
chr14	0.710304
chr15	0.782844
chr16	0.826166
chr17	0.6890565
chr18	0.742728
chr19	0.810771
chr20	0.828665
chr21	0.867099
chr22:9	0.869871
chrX	0.786862
chr1	0.402492
chr2	0.784026
chr3	0.76996
chr4	0.772998
chr5	0.804056
chr6	0.787667
chr7	0.782247
chr8	0.842221
chr9:22	0.617012
chr10	0.7214325
chr11	0.703009
chr12	0.614149
chr13	0.377131
chr14	0.785107
chr15	0.8044655
chr16	0.842589
chr17	0.8095745
chr18	0.788156
chr19	0.457614
chr20	0.760259
chr21	0.839826
chr22:9	0.74227
chrX	0.807813
chr1	0.794156
chr2	0.400009
chr3	0.776011
chr4	0.760144
chr5	0.787768
chr6	0.511524
chr7	0.7220455
chr8	0.6321475
chr9:22	0.787274
chr10	0.5418145
chr11	0.816302
chr12	0.579531
chr13	0.788928
chr14	0.81781
chr15	0.8380425
chr16	0.657808
chr17	0.841113
chr18	0.789601
chr19	0.815898
chr20	0.805315
chr21	0.805773
chr22:9	0.8473205
chrX	0.794175
chr1	0.723834
chr2	0.764112
chr3	0.677644
chr4	0.718019
chr5	0.776967
chr6	0.770902
chr7	0.768517
chr8	0.765489
chr9:22	0.759186
chr10	0.344878
chr11	0.325889
chr12	0.8155375
chr13	0.847194
chr14	0.792391
chr15	0.578402
chr16	0.780509
chr17	0.819655
chr18	0.780018
chr19	0.605601
chr20	0.817759
chr21	0.808461
chr22:9	0.658146
chrX	0.778391
chr1	0.785468
chr2	0.580468
chr3	0.800667
chr4	0.809038
chr5	0.7804175
chr6	0.766719
chr7	0.7056845
chr8	0.727505
chr9:22	0.7424365
chr10	0.782737
chr11	0.7747685
chr12	0.774968
chr13	0.802049
chr14	0.792785
chr15	0.439982
chr16	0.74347
chr17	0.818211
chr18	0.815854
chr19	0.69954
chr20	0.841922
chr21	0.782111
chr22:9	0.3840755
chrX	0.340695
chr1	0.721857
chr2	0.71984
chr3	0.74632
chr4	0.734416
chr5	0.7883055
chr6	0.745753
chr7	0.7558875
chr8	0.8098035
chr9:22	0.7419645
chr10	0.792089
chr11	0.8087155
chr12	0.700439
chr13	0.787887
chr14	0.407783
chr15	0.36322
chr16	0.814905
chr17	0.6962305
chr18	0.776079
chr19	0.830782
chr20	0.756974
chr21	0.317531
chr22:9	0.391286
chrX	0.815433
chr1	0.72949
chr2	0.765666
chr3	0.799139
chr4	0.821212
chr5	0.523982
chr6	0.746658
chr7	0.4122695
chr8	0.7721355
chr9:22	0.7706405
chr10	0.789959
chr11	0.787556
chr12	0.73633
chr13	0.765372
chr14	0.762629
chr15	0.4301265
chr16	0.449399
chr17	0.8111215
chr18	0.744908
chr19	0.787981
chr20	0.777474
chr21	0.840471
chr22:9	0.829571
chrX	0.778597
chr1	0.719796
chr2	0.756729
chr3	0.801065
chr4	0.789412
chr5	0.6198075
chr6	0.546999
chr7	0.750183
chr8	0.7508285
chr9:22	0.7343475
chr10	0.8086205
chr11	0.7691535
chr12	0.7967405
chr13	0.389364
chr14	0.800548
chr15	0.43897
chr16	0.819748
chr17	0.8263575
chr18	0.289433
chr19	0.763543
chr20	0.79134
chr21	0.84802
chr22:9	0.5899905
chrX	0.732258
chr1	0.754688
chr2	0.81856
chr3	0.557831
chr4	0.816683
chr5	0.7892305
chr6	0.777757
chr7	0.804194
chr8	0.4684375
chr9:22	0.769529
chr10	0.772246
chr11	0.7358685
chr12	0.8006075
chr13	0.779547
chr14	0.449605
chr15	0.8102895
chr16	0.801992
chr17	0.66172
chr18	0.438773
chr19	0.755689
chr20	0.64916
chr21	0.773022
chr22:9	0.837783
chrX	0.44223
chr1	0.794708
chr2	0.802091
chr3	0.357348
chr4	0.689955
chr5	0.779972
chr6	0.731805
chr7	0.7708125
chr8	0.7399775
chr9:22	0.686571
chr10	0.666127
chr11	0.769665
chr12	0.394821
chr13	0.804979
chr14	0.790853
chr15	0.633501
chr16	0.804308
chr17	0.799634
chr18	0.811583
chr19	0.704479
chr20	0.738683
chr21	0.804833
chr22:9	0.848813
chrX	0.773567
chr1	0.787355
chr2	0.599511
chr3	0.744243
chr4	0.769271
chr5	0.453607
chr6	0.811314
chr7	0.794014
chr8	0.785668
chr9:22	0.60124
chr10	0.770081
chr11	0.6569525
chr12	0.7870785
chr13	0.699603
chr14	0.822424
chr15	0.703239
chr16	0.792957
chr17	0.8197155
chr18	0.844218
chr19	0.752275
chr20	0.814961
chr21	0.296445
chr22:9	0.3423365
chrX	0.741662
chr1	0.73322
chr2	0.755757
chr3	0.731072
chr4	0.784627
chr5	0.789633
chr6	0.742923
chr7	0.7893985
chr8	0.75133
chr9:22	0.7441915
chr10	0.834654
chr11	0.307387
chr12	0.8289515
chr13	0.764779
chr14	0.684891
chr15	0.405878
chr16	0.754914
chr17	0.8075245
chr18	0.763823
chr19	0.433739
chr20	0.829961
chr21	0.845912
chr22:9	0.69382
chrX	0.708054
chr1	0.749664
chr2	0.335955
chr3	0.797099
chr4	0.712706
chr5	0.762968
chr6	0.795935
chr7	0.623298
chr8	0.785881
chr9:22	0.7604195
chr10	0.7891995
chr11	0.478562
chr12	0.723307
chr13	0.83744
chr14	0.767109
chr15	0.7837095
chr16	0.82568
chr17	0.835089
chr18	0.773289
chr19	0.786013
chr20	0.778312
chr21	0.824892
chr22:9	0.5407315
chrX	0.781748
chr1	0.670493
chr2	0.668515
chr3	0.771018
chr4	0.739022
chr5	0.7093485
chr6	0.680711
chr7	0.766956
chr8	0.7381725
chr9:22	0.7675675
chr10	0.849817
chr11	0.5321355
chr12	0.805811
chr13	0.761224
chr14	0.801345
chr15	0.5132535
chr16	0.829917
chr17	0.8315055
chr18	0.295376
chr19	0.539494
chr20	0.811209
chr21	0.815504
chr22:9	0.8654625
chrX	0.691725
chr1	0.614506
chr2	0.751121
chr3	0.710971
chr4	0.791676
chr5	0.653667
chr6	0.801879
chr7	0.7997985
chr8	0.7795725
chr9:22	0.643404
chr10	0.748595
chr11	0.725059
chr12	0.7829385
chr13	0.737344
chr14	0.77314
chr15	0.774768
chr16	0.802671
chr17	0.655351
chr18	0.78245
chr19	0.466193
chr20	0.818698
chr21	0.37339
chr22:9	0.228457
chrX	0.802444
chr1	0.79759
chr2	0.762462
chr3	0.773306
chr4	0.791249
chr5	0.623724
chr6	0.797065
chr7	0.7830955
chr8	0.8311635
chr9:22	0.747578
chr10	0.7621415
chr11	0.719875
chr12	0.3301315
chr13	0.813055
chr14	0.779473
chr15	0.717372
chr16	0.786192
chr17	0.3836035
chr18	0.787917
chr19	0.450729
chr20	0.776665
chr21	0.817964
chr22:9	0.6206455
chrX	0.663236
chr1	0.784141
chr2	0.754567
chr3	0.823159
chr4	0.768732
chr5	0.804595
chr6	0.716628
chr7	0.666961
chr8	0.830164
chr9:22	0.8126395
chr10	0.651876
chr11	0.7998745
chr12	0.7712395
chr13	0.755099
chr14	0.492607
chr15	0.7567115
chr16	0.788144
chr17	0.8199165
chr18	0.742086
chr19	0.428107
chr20	0.35242
chr21	0.716485
chr22:9	0.340958
chrX	0.748524
chr1	0.785412
chr2	0.760104
chr3	0.363884
chr4	0.790969
chr5	0.8097705
chr6	0.794324
chr7	0.398744
chr8	0.7852535
chr9:22	0.7625695
chr10	0.7106405
chr11	0.8060325
chr12	0.756082
chr13	0.743803
chr14	0.752599
chr15	0.7695965
chr16	0.824453
chr17	0.7590045
chr18	0.837696
chr19	0.509787
chr20	0.76766
chr21	0.82888
chr22:9	0.4695735
chrX	0.668223
chr1	0.729819
chr2	0.778878
chr3	0.800538
chr4	0.713017
chr5	0.771998
chr6	0.773263
chr7	0.8261405
chr8	0.5395945
chr9:22	0.7849805
chr10	0.7554085
chr11	0.7829975
chr12	0.8231075
chr13	0.394984
chr14	0.710316
chr15	0.3513105
chr16	0.790163
chr17	0.76338
chr18	0.748698
chr19	0.815828
chr20	0.813745
chr21	0.838204
chr22:9	0.745287
chrX	0.631732
chr1	0.711903
chr2	0.768042
chr3	0.722749
chr4	0.770157
chr5	0.7336895
chr6	0.841422
chr7	0.7532495
chr8	0.615279
chr9:22	0.3322825
chr10	0.7442575
chr11	0.8110705
chr12	0.782318
chr13	0.671636
chr14	0.803115
chr15	0.8273735
chr16	0.517331
chr17	0.8138785
chr18	0.423541
chr19	0.744742
chr20	0.791193
chr21	0.803742
chr22:9	0.840727
chrX	0.764022
chr1	0.684093
chr2	0.485121
chr3	0.777731
chr4	0.783001
chr5	0.7241765
chr6	0.682239
chr7	0.769376
chr8	0.6038425
chr9:22	0.7659565
chr10	0.8088315
chr11	0.7728595
chr12	0.811762
chr13	0.824849
chr14	0.656513
chr15	0.8077945
chr16	0.688425
chr17	0.8321625
chr18	0.861791
chr19	0.763554
chr20	0.771627
chr21	0.770788
chr22:9	0.3927235
chrX	0.787432
chr1	0.674714
chr2	0.704201
chr3	0.666261
chr4	0.707385
chr5	0.7994655
chr6	0.770583
chr7	0.7679305
chr8	0.2757705
chr9:22	0.58954
chr10	0.7476315
chr11	0.7670705
chr12	0.7990055
chr13	0.699444
chr14	0.761901
chr15	0.739196
chr16	0.825197
chr17	0.829133
chr18	0.862459
chr19	0.807921
chr20	0.70123
chr21	0.796141
chr22:9	0.875283
chrX	0.733395
chr1	0.67079
chr2	0.637754
chr3	0.567487
chr4	0.794225
chr5	0.8179375
chr6	0.744958
chr7	0.7491205
chr8	0.740291
chr9:22	0.625524
chr10	0.7666095
chr11	0.7262245
chr12	0.8079425
chr13	0.787885
chr14	0.803617
chr15	0.792178
chr16	0.825563
chr17	0.630705
chr18	0.809869
chr19	0.826956
chr20	0.796345
chr21	0.835854
chr22:9	0.3650895
chrX	0.817453
chr1	0.775075
chr2	0.803605
chr3	0.765513
chr4	0.780233
chr5	0.3734405
chr6	0.555244
chr7	0.8115415
chr8	0.526307
chr9:22	0.643156
chr10	0.779998
chr11	0.8334085
chr12	0.7662555
chr13	0.783751
chr14	0.81931
chr15	0.8033185
chr16	0.802515
chr17	0.732923
chr18	0.841887
chr19	0.819467
chr20	0.741006
chr21	0.420187
chr22:9	0.4013245
chrX	0.734197
chr1	0.663342
chr2	0.659014
chr3	0.754517
chr4	0.753828
chr5	0.5960585
chr6	0.823548
chr7	0.784837
chr8	0.7503825
chr9:22	0.739103
chr10	0.759281
chr11	0.77351
chr12	0.820618
chr13	0.833963
chr14	0.625685
chr15	0.6596505
chr16	0.710263
chr17	0.7890935
chr18	0.850069
chr19	0.838956
chr20	0.842585
chr21	0.797014
chr22:9	0.465209
chrX	0.702462
chr1	0.802863
chr2	0.804395
chr3	0.643556
chr4	0.383574
chr5	0.7476075
chr6	0.732675
chr7	0.7184495
chr8	0.7153485
chr9:22	0.3378375
chr10	0.774822
chr11	0.744018
chr12	0.805831
chr13	0.779531
chr14	0.775924
chr15	0.7177025
chr16	0.791649
chr17	0.792965
chr18	0.822061
chr19	0.799292
chr20	0.760692
chr21	0.778291
chr22:9	0.71266
chrX	0.722905
chr1	0.814711
chr2	0.782044
chr3	0.347601
chr4	0.707532
chr5	0.777073
chr6	0.521391
chr7	0.77934
chr8	0.738057
chr9:22	0.567531
chr10	0.720131
chr11	0.8208385
chr12	0.752845
chr13	0.841326
chr14	0.810474
chr15	0.5295615
chr16	0.690116
chr17	0.8110075
chr18	0.783742
chr19	0.812115
chr20	0.782307
chr21	0.855369
chr22:9	0.832817
chrX	0.795417
chr1	0.61607
chr2	0.768158
chr3	0.767853
chr4	0.797599
chr5	0.7157285
chr6	0.800734
chr7	0.714597
chr8	0.5408165
chr9:22	0.7348765
chr10	0.8080055
chr11	0.76973
chr12	0.486974
chr13	0.7946
chr14	0.581225
chr15	0.7985655
chr16	0.826707
chr17	0.806536
chr18	0.544971
chr19	0.789937
chr20	0.798284
chr21	0.857171
chr22:9	0.833372
chrX	0.745035
chr1	0.777708
chr2	0.526174
chr3	0.751206
chr4	0.786696
chr5	0.648626
chr6	0.805562
chr7	0.6296165
chr8	0.727199
chr9:22	0.718586
chr10	0.412439
chr11	0.7616095
chr12	0.7366265
chr13	0.696733
chr14	0.772489
chr15	0.8241435
chr16	0.856485
chr17	0.83968
chr18	0.80071
chr19	0.525301
chr20	0.853967
chr21	0.851138
chr22:9	0.4449405
chrX	0.821135
chr1	0.757613
chr2	0.753296
chr3	0.814474
chr4	0.743075
chr5	0.772505
chr6	0.736737
chr7	0.7310175
chr8	0.7864845
chr9:22	0.5467155
chr10	0.837577
chr11	0.7947835
chr12	0.679804
chr13	0.79882
chr14	0.779838
chr15	0.726434
chr16	0.773281
chr17	0.81258
chr18	0.782674
chr19	0.836834
chr20	0.409237
chr21	0.709612
chr22:9	0.872772
chrX	0.424183
chr1	0.700824
chr2	0.756612
chr3	0.51913
chr4	0.630762
chr5	0.780289
chr6	0.307317
chr7	0.8125025
chr8	0.7462015
chr9:22	0.78921
chr10	0.7492675
chr11	0.7570275
chr12	0.788049
chr13	0.776499
chr14	0.819764
chr15	0.543751
chr16	0.818167
chr17	0.7453275
chr18	0.836071
chr19	0.693183
chr20	0.807642
chr21	0.869887
chr22:9	0.880609
chrX	0.742472
chr1	0.700812
chr2	0.750001
chr3	0.782
chr4	0.813541
chr5	0.3501055
chr6	0.785571
chr7	0.787178
chr8	0.4953665
chr9:22	0.800972
chr10	0.76602
chr11	0.5486855
chr12	0.831358
chr13	0.730044
chr14	0.739337
chr15	0.7611135
chr16	0.674765
chr17	0.78161
chr18	0.829029
chr19	0.845899
chr20	0.801663
chr21	0.663544
chr22:9	0.4912255
chrX	0.742275
chr1	0.68902
chr2	0.518603
chr3	0.773803
chr4	0.79261
chr5	0.3999515
chr6	0.736716
chr7	0.770931
chr8	0.779933
chr9:22	0.7346375
chr10	0.7555805
chr11	0.810733
chr12	0.831469
chr13	0.817247
chr14	0.732785
chr15	0.75523
chr16	0.760187
chr17	0.794904
chr18	0.357146
chr19	0.792287
chr20	0.854931
chr21	0.816459
chr22:9	0.66325
chrX	0.777732
chr1	0.717588
chr2	0.725898
chr3	0.768823
chr4	0.356507
chr5	0.764192
chr6	0.792439
chr7	0.8069645
chr8	0.499606
chr9:22	0.7819185
chr10	0.7762755
chr11	0.7836645
chr12	0.759796
chr13	0.701205
chr14	0.725641
chr15	0.8231725
chr16	0.794834
chr17	0.792805
chr18	0.824063
chr19	0.81464
chr20	0.751303
chr21	0.662203
chr22:9	0.8269725
chrX	0.731725
chr1	0.747794
chr2	0.753723
chr3	0.710964
chr4	0.802009
chr5	0.7717915
chr6	0.76192
chr7	0.8058295
chr8	0.318494
chr9:22	0.7665135
chr10	0.7794615
chr11	0.6835195
chr12	0.779486
chr13	0.685219
chr14	0.756853
chr15	0.4336185
chr16	0.79085
chr17	0.782869
chr18	0.439964
chr19	0.828104
chr20	0.80308
chr21	0.820891
chr22:9	0.5759405
chrX	0.760659
chr1	0.754916
chr2	0.708111
chr3	0.826272
chr4	0.349249
chr5	0.664294
chr6	0.724193
chr7	0.8087965
chr8	0.704508
chr9:22	0.6827985
chr10	0.8185895
chr11	0.788667
chr12	0.802633
chr13	0.771432
chr14	0.818905
chr15	0.6336
chr16	0.717797
chr17	0.734979
chr18	0.795948
chr19	0.812026
chr20	0.811813
chr21	0.828529
chr22:9	0.487779
chrX	0.7634
chr1	0.747714
chr2	0.760199
chr3	0.801339
chr4	0.673919
chr5	0.8039385
chr6	0.724434
chr7	0.76009
chr8	0.8106885
chr9:22	0.7767885
chr10	0.8109325
chr11	0.4599835
chr12	0.7938015
chr13	0.42673
chr14	0.398336
chr15	0.5263385
chr16	0.82006
chr17	0.799576
chr18	0.756706
chr19	0.783232
chr20	0.363847
chr21	0.815075
chr22:9	0.8655075
chrX	0.76761
chr1	0.726168
chr2	0.437366
chr3	0.786876
chr4	0.808541
chr5	0.7999975
chr6	0.774323
chr7	0.782309
chr8	0.73664
chr9:22	0.796531
chr10	0.3497565
chr11	0.785521
chr12	0.818891
chr13	0.816201
chr14	0.802138
chr15	0.713554
chr16	0.830389
chr17	0.8214795
chr18	0.793046
chr19	0.416925
chr20	0.482362
chr21	0.825021
chr22:9	0.458684
chrX	0.799649
chr1	0.693976
chr2	0.526922
chr3	0.790802
chr4	0.784912
chr5	0.7577095
chr6	0.773434
chr7	0.808084
chr8	0.8016645
chr9:22	0.76248
chr10	0.793872
chr11	0.737825
chr12	0.7033055
chr13	0.811552
chr14	0.761389
chr15	0.803685
chr16	0.790788
chr17	0.8041315
chr18	0.724858
chr19	0.32276
chr20	0.393639
chr21	0.782122
chr22:9	0.8169345
chrX	0.65864
chr1	0.576169
chr2	0.789233
chr3	0.684636
chr4	0.657855
chr5	0.760354
chr6	0.799387
chr7	0.807133
chr8	0.7655915
chr9:22	0.746073
chr10	0.7184375
chr11	0.7303845
chr12	0.7807685
chr13	0.68854
chr14	0.81342
chr15	0.716505
chr16	0.812172
chr17	0.658069
chr18	0.717945
chr19	0.347767
chr20	0.756683
chr21	0.825462
chr22:9	0.7189915
chrX	0.700829
chr1	0.509932
chr2	0.727759
chr3	0.78451
chr4	0.802842
chr5	0.708525
chr6	0.780089
chr7	0.7930985
chr8	0.783398
chr9:22	0.3754545
chr10	0.78379
chr11	0.7511925
chr12	0.7364495
chr13	0.749549
chr14	0.8236
chr15	0.7560545
chr16	0.826876
chr17	0.800147
chr18	0.779718
chr19	0.445974
chr20	0.853057
chr21	0.837909
chr22:9	0.301845
chrX	0.809641
chr1	0.774032
chr2	0.588796
chr3	0.787076
chr4	0.790733
chr5	0.720544
chr6	0.528466
chr7	0.721451
chr8	0.668334
chr9:22	0.8343975
chr10	0.6915865
chr11	0.777995
chr12	0.8039085
chr13	0.774997
chr14	0.790891
chr15	0.3753655
chr16	0.816941
chr17	0.785192
chr18	0.762345
chr19	0.861323
chr20	0.817335
chr21	0.780788
chr22:9	0.6675375
chrX	0.770374
chr1	0.794844
chr2	0.734254
chr3	0.713828
chr4	0.789724
chr5	0.756931
chr6	0.800307
chr7	0.7877165
chr8	0.357686
chr9:22	0.8413975
chr10	0.7683285
chr11	0.5469945
chr12	0.783727
chr13	0.80424
chr14	0.79992
chr15	0.3211275
chr16	0.823849
chr17	0.7839085
chr18	0.618705
chr19	0.743871
chr20	0.81718
chr21	0.785615
chr22:9	0.8549055
chrX	0.72407
chr1	0.727458
chr2	0.721855
chr3	0.809298
chr4	0.748718
chr5	0.7387
chr6	0.290296
chr7	0.7721805
chr8	0.764775
chr9:22	0.712433
chr10	0.7713735
chr11	0.7467965
chr12	0.799548
chr13	0.747808
chr14	0.761847
chr15	0.4734225
chr16	0.795627
chr17	0.75199
chr18	0.705871
chr19	0.814073
chr20	0.789204
chr21	0.822147
chr22:9	0.547371
chrX	0.783568
chr1	0.751552
chr2	0.741755
chr3	0.776685
chr4	0.78841
chr5	0.4321155
chr6	0.769929
chr7	0.7762985
chr8	0.848664
chr9:22	0.7811015
chr10	0.302725
chr11	0.6909005
chr12	0.8200185
chr13	0.80337
chr14	0.769158
chr15	0.7481345
chr16	0.57828
chr17	0.715291
chr18	0.816699
chr19	0.858546
chr20	0.741594
chr21	0.81856
chr22:9	0.4029905
chrX	0.750663
chr1	0.7301
chr2	0.768058
chr3	0.373594
chr4	0.76421
chr5	0.411375
chr6	0.780759
chr7	0.74619
chr8	0.7882655
chr9:22	0.776452
chr10	0.822884
chr11	0.8212535
chr12	0.680549
chr13	0.71922
chr14	0.743489
chr15	0.843432
chr16	0.75549
chr17	0.713101
chr18	0.782451
chr19	0.869762
chr20	0.865413
chr21	0.828278
chr22:9	0.4507245
chrX	0.802369
chr1	0.612636
chr2	0.779259
chr3	0.774935
chr4	0.689629
chr5	0.7163295
chr6	0.799457
chr7	0.7246005
chr8	0.647209
chr9:22	0.559775
chr10	0.817856
chr11	0.8009495
chr12	0.2581555
chr13	0.826965
chr14	0.776189
chr15	0.5697995
chr16	0.844288
chr17	0.809029
chr18	0.795597
chr19	0.85034
chr20	0.836467
chr21	0.806468
chr22:9	0.895004
chrX	0.709054
chr1	0.664332
chr2	0.81099
chr3	0.7629
chr4	0.811916
chr5	0.451669
chr6	0.776966
chr7	0.7866605
chr8	0.37219
chr9:22	0.79825
chr10	0.778088
chr11	0.61322
chr12	0.805317
chr13	0.401346
chr14	0.499507
chr15	0.7689645
chr16	0.850671
chr17	0.800391
chr18	0.84132
chr19	0.818025
chr20	0.782066
chr21	0.805401
chr22:9	0.6166675
chrX	0.766079
chr1	0.626811
chr2	0.790818
chr3	0.643379
chr4	0.78939
chr5	0.658745
chr6	0.703731
chr7	0.7998635
chr8	0.8106885
chr9:22	0.668033
chr10	0.787441
chr11	0.7524515
chr12	0.632527
chr13	0.672983
chr14	0.794619
chr15	0.738217
chr16	0.515514
chr17	0.8382595
chr18	0.847393
chr19	0.814712
chr20	0.674937
chr21	0.609093
chr22:9	0.253799
chrX	0.795827
chr1	0.789158
chr2	0.735134
chr3	0.650103
chr4	0.705032
chr5	0.7135365
chr6	0.719855
chr7	0.733128
chr8	0.7554525
chr9:22	0.6764065
chr10	0.6695175
chr11	0.827986
chr12	0.711255
chr13	0.664697
chr14	0.308079
chr15	0.74812
chr16	0.81198
chr17	0.827335
chr18	0.832148
chr19	0.849746
chr20	0.784815
chr21	0.733355
chr22:9	0.703907
chrX	0.76916
chr1	0.74763
chr2	0.72014
chr3	0.760197
chr4	0.80281
chr5	0.802499
chr6	0.678659
chr7	0.5139645
chr8	0.804439
chr9:22	0.740306
chr10	0.430607
chr11	0.47006
chr12	0.7311505
chr13	0.796566
chr14	0.768842
chr15	0.8243385
chr16	0.808878
chr17	0.814322
chr18	0.76222
chr19	0.772325
chr20	0.765288
chr21	0.807433
chr22:9	0.3508465
chrX	0.723059
chr1	0.814315
chr2	0.762233
chr3	0.742116
chr4	0.741033
chr5	0.757442
chr6	0.349193
chr7	0.797424
chr8	0.679756
chr9:22	0.8417735
chr10	0.73163
chr11	0.8323005
chr12	0.768935
chr13	0.693889
chr14	0.554631
chr15	0.733132
chr16	0.78941
chr17	0.790139
chr18	0.778584
chr19	0.76383
chr20	0.811719
chr21	0.794432
chr22:9	0.455237
chrX	0.62079
chr1	0.777822
chr2	0.75243
chr3	0.749722
chr4	0.757593
chr5	0.769148
chr6	0.770589
chr7	0.6892215
chr8	0.802696
chr9:22	0.819437
chr10	0.8217545
chr11	0.2876085
chr12	0.7641475
chr13	0.409048
chr14	0.624677
chr15	0.760433
chr16	0.805117
chr17	0.789704
chr18	0.823024
chr19	0.841461
chr20	0.446452
chr21	0.75737
chr22:9	0.846377
chrX	0.778777
chr1	0.793632
chr2	0.769365
chr3	0.36014
chr4	0.804986
chr5	0.752757
chr6	0.772888
chr7	0.791907
chr8	0.754589
chr9:22	0.482744
chr10	0.813863
chr11	0.8021655
chr12	0.768252
chr13	0.73157
chr14	0.555501
chr15	0.764967
chr16	0.544338
chr17	0.8113965
chr18	0.818861
chr19	0.551526
chr20	0.792003
chr21	0.759957
chr22:9	0.773053
chrX	0.737465
chr1	0.790286
chr2	0.601062
chr3	0.475138
chr4	0.737054
chr5	0.720901
chr6	0.747162
chr7	0.743065
chr8	0.7268795
chr9:22	0.7583715
chr10	0.792188
chr11	0.4046285
chr12	0.7798655
chr13	0.829716
chr14	0.797859
chr15	0.7542105
chr16	0.658834
chr17	0.66168
chr18	0.834648
chr19	0.831267
chr20	0.841205
chr21	0.806646
chr22:9	0.3247605
chrX	0.758304
chr1	0.78077
chr2	0.353449
chr3	0.75222
chr4	0.738047
chr5	0.7434095
chr6	0.732252
chr7	0.806965
chr8	0.7743585
chr9:22	0.7713125
chr10	0.789229
chr11	0.8008325
chr12	0.803494
chr13	0.73582
chr14	0.717059
chr15	0.7675715
chr16	0.727105
chr17	0.808992
chr18	0.472133
chr19	0.827022
chr20	0.780058
chr21	0.804939
chr22:9	0.422307
chrX	0.727566
chr1	0.732217
chr2	0.78114
