chrom	start	end	gpseq_score	dsn
chr12	101000000	102000000	0.35935733044956	0.2451955
chr12	102000000	103000000	0.33425614089294	0.243627
chr12	103000000	104000000	0.360735362274061	0.2442505
chr12	104000000	105000000	0.501782790050981	0.245113
chr12	105000000	106000000	0.487977753746331	0.2423575
chr12	106000000	107000000	0.447260930016994	0.2435005
chr12	107000000	108000000	0.483664452340491	0.2411435
chr12	108000000	109000000	0.512998609609146	0.2394375
chr12	109000000	110000000	0.692142746794377	0.2361445
chr12	110000000	111000000	0.715068747103352	0.23395
chr12	111000000	112000000	0.824211339409857	0.232685
chr12	112000000	113000000	0.643046500849684	0.2336335
chr12	113000000	114000000	0.712287965394717	0.233474
chr12	114000000	115000000	0.57702456357176	0.234411
chr12	115000000	116000000	0.443238065811834	0.2367715
chr12	116000000	117000000	0.485876718677584	0.236525
chr12	117000000	118000000	0.485913795767033	0.2364315
chr12	118000000	119000000	0.418662135022401	0.237226
chr12	119000000	120000000	0.393424996137803	0.235796
chr12	120000000	121000000	0.699558164684072	0.234989
chr12	121000000	122000000	0.773434265410165	0.234035
chr12	122000000	123000000	0.841977444770586	0.2338745
chr12	123000000	124000000	0.725629538081261	0.2358865
chr12	124000000	125000000	0.675723775683609	0.2374205
chr12	125000000	126000000	0.605536845357639	0.230991
chr12	126000000	127000000	0.321575776301561	0.232766
chr12	127000000	128000000	0.242533601112313	0.229509
chr12	128000000	129000000	0.255856635254133	0.22906
chr12	129000000	130000000	0.372630928472115	0.227656
chr13	21000000	22000000	0.820398578711571	0.290244
chr13	22000000	23000000	0.568552448632782	0.290402
chr13	23000000	24000000	0.502858025644987	0.283805
chr13	24000000	25000000	0.676601266800556	0.2789585
chr13	25000000	26000000	0.595346825274216	0.2734935
chr13	26000000	27000000	0.562076317009115	0.273376
chr13	27000000	28000000	0.547894330295072	0.2711365
chr13	28000000	29000000	0.521001081415109	0.271293
chr13	29000000	30000000	0.640661208095164	0.2700825
chr13	30000000	31000000	0.536350996446779	0.268034
chr13	31000000	32000000	0.563602657191411	0.2679315
chr13	32000000	33000000	0.483454348833617	0.2628855
chr13	33000000	34000000	0.392164375096555	0.2645165
chr13	34000000	35000000	0.44826819094701	0.264831
chr13	35000000	36000000	0.400667387610073	0.2671395
chr13	36000000	37000000	0.400976363355477	0.262075
chr13	37000000	38000000	0.420812606210413	0.261766
chr13	38000000	39000000	0.431997528194037	0.2619335
chr13	39000000	40000000	0.35134249961378	0.2604335
chr13	40000000	41000000	0.448842885833462	0.257394
chr13	41000000	42000000	0.437559091611309	0.258179
chr13	42000000	43000000	0.476360265719142	0.2584465
chr13	43000000	44000000	0.407001390390854	0.260042
chr13	44000000	45000000	0.453526958133787	0.2593845
chr13	45000000	46000000	0.518034914259231	0.2586485
chr13	46000000	47000000	0.519901127761471	0.258455
chr13	47000000	48000000	0.478115247953036	0.2598265
chr13	48000000	49000000	0.408441217364437	0.25863
chr13	49000000	50000000	0.467647149698749	0.260064
chr13	50000000	51000000	0.442892012976981	0.2605885
chr13	51000000	52000000	0.471911014985324	0.2610305
chr13	52000000	53000000	0.350613316854627	0.257465
chr13	53000000	54000000	0.406068283639735	0.256843
chr13	54000000	55000000	0.322372933724703	0.2577715
chr13	55000000	56000000	0.29654256140893	0.254932
chr13	56000000	57000000	0.341832226170246	0.254823
chr13	57000000	58000000	0.268197126525568	0.2545005
chr13	58000000	59000000	0.183086667696586	0.2542805
chr13	59000000	60000000	0.245969411401205	0.254483
chr13	60000000	61000000	0.195643441989804	0.253666
chr13	61000000	62000000	0.205042484164993	0.2515325
chr13	62000000	63000000	0.318269735825738	0.249105
chr13	63000000	64000000	0.214447705855091	0.249418
chr13	64000000	65000000	0.251018075081106	0.247753
chr13	65000000	66000000	0.189902672640198	0.247422
chr13	66000000	67000000	0.224989958288275	0.248817
chr13	67000000	68000000	0.186089911941913	0.2463975
chr13	68000000	69000000	0.21081415108914	0.245643
chr13	69000000	70000000	0.143723157732118	0.2480915
chr13	70000000	71000000	0.253421906380349	0.244384
chr13	71000000	72000000	0.186077552912097	0.2475615
chr13	72000000	73000000	0.167347443225707	0.2450835
chr13	73000000	74000000	0.359616870075699	0.2477
chr13	74000000	75000000	0.225057932952263	0.244407
chr13	75000000	76000000	0.187572995519852	0.245205
chr13	76000000	77000000	0.26741850764715	0.247823
chr13	77000000	78000000	0.228258921674649	0.2470945
chr13	78000000	79000000	0.262326587362892	0.2483
chr13	79000000	80000000	0.134608373242701	0.2479035
chr13	80000000	81000000	0.147894330295072	0.244394
chr13	81000000	82000000	0.13518924764406	0.2439445
chr13	82000000	83000000	0.315909161130852	0.2430615
chr13	83000000	84000000	0.295838096709408	0.242074
chr13	84000000	85000000	0.185268036459138	0.2413905
chr13	85000000	86000000	0.117855708326897	0.2415865
chr13	86000000	87000000	0.159752819403677	0.241145
chr13	87000000	88000000	0.106343272053144	0.241406
chr13	88000000	89000000	0.189649312528967	0.2419015
chr13	89000000	90000000	0.323497605437973	0.2419505
chr13	90000000	91000000	0.152430094237603	0.2416965
chr13	91000000	92000000	0.181288428858335	0.2399745
chr13	92000000	93000000	0.128781090684381	0.2432195
chr13	93000000	94000000	0.186059014367372	0.2414525
chr13	94000000	95000000	0.144668623513054	0.2399165
chr13	95000000	96000000	0.29847057006025	0.240666
chr13	96000000	97000000	0.341937277923683	0.240069
chr13	97000000	98000000	0.305830372315773	0.2400555
chr13	98000000	99000000	0.321872393017149	0.2394555
chr13	99000000	100000000	0.460244090838869	0.237898
chr13	100000000	101000000	0.412216900973274	0.236415
chr13	101000000	102000000	0.235359184304033	0.234278
chr13	102000000	103000000	0.159468561717905	0.231105
chr13	103000000	104000000	0.188246562644832	0.230656
chr13	104000000	105000000	0.135943148462846	0.2291485
chr13	105000000	106000000	0.157342808589526	0.228882
chr13	106000000	107000000	0.285215510582419	0.2286335
chr13	107000000	108000000	0.18819094701066	0.229828
chr13	108000000	109000000	0.160426386528657	0.2329385
chr13	109000000	110000000	0.18773984242237	0.233622
chr14	21000000	22000000	0.685444152634019	0.2782415
chr14	22000000	23000000	0.714419898038004	0.275863
chr14	23000000	24000000	0.766809825428704	0.2752265
chr14	24000000	25000000	0.70603429630774	0.2714915
chr14	25000000	26000000	0.513109840877491	0.270177
chr14	26000000	27000000	0.437454039857871	0.2680205
chr14	27000000	28000000	0.518510736907153	0.2702435
chr14	28000000	29000000	0.527310366136259	0.26443
chr14	29000000	30000000	0.333699984551213	0.2620515
chr14	30000000	31000000	0.385323652093311	0.2592455
chr14	31000000	32000000	0.492278696122355	0.2579105
chr14	32000000	33000000	0.531073690715279	0.2542065
chr14	33000000	34000000	0.374812297234667	0.251864
chr14	34000000	35000000	0.46033678356249	0.2513975
chr14	35000000	36000000	0.53940367681137	0.248626
chr14	36000000	37000000	0.448058087440137	0.253282
chr14	37000000	38000000	0.418866059014368	0.2561245
chr14	38000000	39000000	0.415788660590144	0.254103
chr14	39000000	40000000	0.302128842885834	0.25218
chr14	40000000	41000000	0.245369998455122	0.2540295
chr14	41000000	42000000	0.483491425923065	0.252823
chr14	42000000	43000000	0.367347443225707	0.2546145
chr14	43000000	44000000	0.39018693032597	0.2538795
chr14	44000000	45000000	0.337834080024718	0.253076
chr14	45000000	46000000	0.408929399042175	0.2545275
chr14	46000000	47000000	0.393054225243319	0.258026
chr14	47000000	48000000	0.513282867294918	0.2574965
chr14	48000000	49000000	0.458779545805655	0.2598115
chr14	49000000	50000000	0.429568978835162	0.256469
chr14	50000000	51000000	0.531221999073073	0.2561055
chr14	51000000	52000000	0.456462227715125	0.254077
chr14	52000000	53000000	0.535312837942222	0.2479535
chr14	53000000	54000000	0.506849992275606	0.24916
chr14	54000000	55000000	0.45496678510737	0.2475265
chr14	55000000	56000000	0.536678510736907	0.2485605
chr14	56000000	57000000	0.487124980689016	0.249283
chr14	57000000	58000000	0.459873319944384	0.2520065
chr14	58000000	59000000	0.412933724702611	0.2493285
chr14	59000000	60000000	0.374806117719759	0.2480115
chr14	60000000	61000000	0.418390236366446	0.2463795
chr14	61000000	62000000	0.429383593387919	0.2461495
chr14	62000000	63000000	0.41798856789742	0.2446485
chr14	63000000	64000000	0.368583346207323	0.2466265
chr14	64000000	65000000	0.493910088058088	0.245639
chr14	65000000	66000000	0.73374324115557	0.2432405
chr14	66000000	67000000	0.461381121581956	0.242364
chr14	67000000	68000000	0.596490035532211	0.242512
chr14	68000000	69000000	0.569182759153407	0.243469
chr14	69000000	70000000	0.67485246408157	0.2428235
chr14	70000000	71000000	0.603479066893249	0.243731
chr14	71000000	72000000	0.629037540553067	0.2426765
chr14	72000000	73000000	0.539521087594624	0.2434865
chr14	73000000	74000000	0.695924609918122	0.2426395
chr14	74000000	75000000	0.791521705546115	0.239816
chr14	75000000	76000000	0.671225088830527	0.2437505
chr14	76000000	77000000	0.56431330140584	0.2451255
chr14	77000000	78000000	0.652674185076472	0.2433575
chr14	78000000	79000000	0.404739687934498	0.2431615
chr14	79000000	80000000	0.316786652247799	0.24465
chr14	80000000	81000000	0.236700139039086	0.2418485
chr14	81000000	82000000	0.352522786961224	0.2358915
chr14	82000000	83000000	0.19787424687162	0.2338
chr14	83000000	84000000	0.153740151398116	0.234007
chr14	84000000	85000000	0.176394253051135	0.2339755
chr14	85000000	86000000	0.185181523250425	0.2344905
chr14	86000000	87000000	0.197515835006952	0.235042
chr14	87000000	88000000	0.252340491271435	0.2375585
chr14	88000000	89000000	0.255745403985787	0.2377195
chr14	89000000	90000000	0.397281013440445	0.240141
chr14	90000000	91000000	0.460194654719605	0.2411405
chr14	91000000	92000000	0.512924455430249	0.2403485
chr14	92000000	93000000	0.618890777074	0.237077
chr14	93000000	94000000	0.692365209331068	0.2371995
chr14	94000000	95000000	0.564368917040013	0.236299
chr14	95000000	96000000	0.593591843040322	0.236926
chr14	96000000	97000000	0.573786497759926	0.236421
chr14	97000000	98000000	0.493106751120038	0.235523
chr14	98000000	99000000	0.360327514290128	0.23676
chr14	99000000	100000000	0.541980534528039	0.232914
chr14	100000000	101000000	0.702326587362892	0.2357365
chr14	101000000	102000000	0.710922292600031	0.23392
chr14	102000000	103000000	0.665027035377723	0.2306805
chr14	103000000	104000000	0.684307121890932	0.231606
chr15	31000000	32000000	0.793832844121737	0.254656
chr15	32000000	33000000	0.620997991657655	0.256144
chr15	33000000	34000000	0.531512436273753	0.2541345
chr15	34000000	35000000	0.537036922601576	0.251564
chr15	35000000	36000000	0.455349915031671	0.249734
chr15	36000000	37000000	0.467758380967094	0.2518925
chr15	37000000	38000000	0.430650393944075	0.2532085
chr15	38000000	39000000	0.484560482002163	0.250331
chr15	39000000	40000000	0.581103043411093	0.2496365
chr15	40000000	41000000	0.653996601266801	0.2476415
chr15	41000000	42000000	0.895621813687626	0.246662
chr15	42000000	43000000	1	0.2460085
chr15	43000000	44000000	0.851493897729029	0.249655
chr15	44000000	45000000	0.661801328595705	0.252135
chr15	45000000	46000000	0.552250888305268	0.254086
chr15	46000000	47000000	0.469062258612699	0.258205
chr15	47000000	48000000	0.512807044646995	0.2584515
chr15	48000000	49000000	0.421541788969566	0.253812
chr15	49000000	50000000	0.449572068592616	0.2558865
chr15	50000000	51000000	0.548839796076008	0.2526385
chr15	51000000	52000000	0.585991039703384	0.253583
chr15	52000000	53000000	0.541504711880118	0.2568175
chr15	53000000	54000000	0.407613162366755	0.2572115
chr15	54000000	55000000	0.390242545960142	0.259241
chr15	55000000	56000000	0.547282558319172	0.2584845
chr15	56000000	57000000	0.488435037849529	0.2561535
chr15	57000000	58000000	0.600587053916268	0.253314
chr15	58000000	59000000	0.535677429321798	0.2521415
chr15	59000000	60000000	0.53737679592152	0.24749
chr15	60000000	61000000	0.457308821257531	0.2464245
chr15	61000000	62000000	0.563930171481539	0.2484115
chr15	62000000	63000000	0.727100262629384	0.24344
chr15	63000000	64000000	0.781683917812452	0.2388355
chr15	64000000	65000000	0.853465162984706	0.2368205
chr15	65000000	66000000	0.715179978371698	0.2344245
chr15	66000000	67000000	0.871237447860343	0.2327235
chr15	67000000	68000000	0.766235130542253	0.230634
chr15	68000000	69000000	0.739391317781555	0.233464
chr15	69000000	70000000	0.722051598949483	0.233347
chr15	70000000	71000000	0.7841680828055	0.2329025
chr15	71000000	72000000	0.675532210721459	0.2322675
chr15	72000000	73000000	0.77161748802719	0.232409
chr15	73000000	74000000	0.71549513363201	0.230202
chr15	74000000	75000000	0.834988413409548	0.2336375
chr15	75000000	76000000	0.799320253360111	0.235888
chr15	76000000	77000000	0.699063803491426	0.2375535
chr15	77000000	78000000	0.649133323034142	0.2384565
chr15	78000000	79000000	0.664050672022246	0.239946
chr15	79000000	80000000	0.696400432566044	0.2382375
chr15	80000000	81000000	0.608892321952727	0.2415975
chr15	81000000	82000000	0.596082187548277	0.2398105
chr15	82000000	83000000	0.53721612853391	0.2391135
chr15	83000000	84000000	0.663995056388073	0.239102
chr15	84000000	85000000	0.517342808589526	0.2403415
chr15	85000000	86000000	0.702734435346826	0.240867
chr15	86000000	87000000	0.453922447087903	0.2438425
chr15	87000000	88000000	0.46027498841341	0.242024
chr15	88000000	89000000	0.496011123126835	0.242044
chr15	89000000	90000000	0.629334157268654	0.2410795
chr15	90000000	91000000	0.694422987795458	0.2421845
chr15	91000000	92000000	0.476613625830373	0.238219
chr15	92000000	93000000	0.426565734589835	0.237803
chr15	93000000	94000000	0.322138112158196	0.2333345
chr15	94000000	95000000	0.251537154333385	0.229662
chr15	95000000	96000000	0.134052216900974	0.229215
chr15	96000000	97000000	0.251475359184304	0.2277415
chr15	97000000	98000000	0.160271898655955	0.2290635
chr15	98000000	99000000	0.274827746021938	0.229845
chr15	99000000	100000000	0.428271280704465	0.232182
chr16	1000000	2000000	1	0.203288
chr16	2000000	3000000	1	0.209899
chr16	3000000	4000000	0.993579484010505	0.220333
chr16	4000000	5000000	0.947505020855863	0.2272695
chr16	5000000	6000000	0.849794531129307	0.2330985
chr16	6000000	7000000	0.58954426077553	0.2430255
chr16	7000000	8000000	0.657036922601576	0.239783
chr16	8000000	9000000	0.69641279159586	0.232734
chr16	9000000	10000000	0.645264946701684	0.2308445
chr16	10000000	11000000	0.715210875946238	0.22881
chr16	11000000	12000000	0.918207940676657	0.2288795
chr16	12000000	13000000	0.879382048509192	0.233728
chr16	13000000	14000000	0.650826510118956	0.234367
chr16	14000000	15000000	0.648008651320871	0.230493
chr16	15000000	16000000	0.993684535763943	0.2279295
chr16	16000000	17000000	0.88807662598486	0.2335615
chr16	17000000	18000000	0.784439981461456	0.23804
chr16	18000000	19000000	0.70275297389155	0.230567
chr16	19000000	20000000	0.783815850455739	0.2253425
chr16	20000000	21000000	0.607786188784181	0.224333
chr16	21000000	22000000	0.824075390081878	0.219045
chr16	22000000	23000000	0.688323806581184	0.2215675
chr16	23000000	24000000	0.85351459910397	0.228626
chr16	24000000	25000000	0.781498532365209	0.233646
chr16	25000000	26000000	0.682162830217828	0.239811
chr16	26000000	27000000	0.639703383284412	0.243858
chr16	27000000	28000000	0.807019928935579	0.238798
chr16	28000000	29000000	1	0.2325305
chr16	29000000	30000000	1	0.232655
chr16	30000000	31000000	0.998764097018384	0.24186
chr16	49000000	50000000	0.721390390854318	0.253485
chr16	50000000	51000000	0.799258458211031	0.248745
chr16	51000000	52000000	0.542987795458057	0.244137
chr16	52000000	53000000	0.451191101498533	0.241286
chr16	53000000	54000000	0.52045110458829	0.23664
chr16	54000000	55000000	0.600562335856635	0.23612
chr16	55000000	56000000	0.656999845512127	0.2349365
chr16	56000000	57000000	0.728799629229106	0.235415
chr16	57000000	58000000	0.890078788815078	0.234142
chr16	58000000	59000000	0.565932334311757	0.2325765
chr16	59000000	60000000	0.430131314691797	0.236413
chr16	60000000	61000000	0.38928472114939	0.233032
chr16	61000000	62000000	0.385478139966013	0.2357325
chr16	62000000	63000000	0.362774602193728	0.234186
chr16	63000000	64000000	0.409856326278387	0.2361835
chr16	64000000	65000000	0.468629692569134	0.2394045
chr16	65000000	66000000	0.432325042484165	0.240117
chr16	66000000	67000000	0.892575312837942	0.235155
chr16	67000000	68000000	0.929355785570833	0.2316065
chr16	68000000	69000000	0.863488336165611	0.225754
chr16	69000000	70000000	0.903049590607137	0.220778
chr16	70000000	71000000	0.827060095782481	0.2202335
chr16	71000000	72000000	0.707226942685	0.2240035
chr16	72000000	73000000	0.59710180750811	0.222796
chr16	73000000	74000000	0.512535145991039	0.2219095
chr16	74000000	75000000	0.671478448941758	0.2224265
chr16	75000000	76000000	0.637398424223699	0.2240305
chr16	76000000	77000000	0.338810443380195	0.2249825
chr16	77000000	78000000	0.436595087285648	0.2269335
chr16	78000000	79000000	0.515408620423297	0.231031
chr16	79000000	80000000	0.453842113394099	0.229852
chr16	80000000	81000000	0.492402286420516	0.228071
chr16	81000000	82000000	0.786435964776765	0.2266055
chr16	82000000	83000000	0.483522323497605	0.228923
chr16	83000000	84000000	0.642131932643288	0.228299
chr16	84000000	85000000	0.861961995983315	0.2264385
chr16	85000000	86000000	0.901832226170246	0.2212705
chr16	86000000	87000000	0.895448787270199	0.2223545
chr16	87000000	88000000	0.982264792213811	0.2159135
chr16	88000000	89000000	1	0.214233
chr16	89000000	90000000	1	0.2090125
chr17	0	1000000	1	0.216681
chr17	1000000	2000000	0.97004171172563	0.21699
chr17	2000000	3000000	1	0.2172075
chr17	3000000	4000000	1	0.2173755
chr17	4000000	5000000	1	0.218388
chr17	5000000	6000000	0.972482620114321	0.220873
chr17	6000000	7000000	0.954926618260467	0.2258025
chr17	7000000	8000000	0.994277769195118	0.226631
chr17	8000000	9000000	0.855195427158968	0.2276155
chr17	9000000	10000000	0.87427158968021	0.2248575
chr17	10000000	11000000	0.754864823111385	0.2249425
chr17	11000000	12000000	0.633140738452032	0.2224725
chr17	12000000	13000000	0.749797620886761	0.222058
chr17	13000000	14000000	0.626015757763016	0.2221145
chr17	14000000	15000000	0.652525876718678	0.2249475
chr17	15000000	16000000	0.702956897883516	0.2248045
chr17	16000000	17000000	0.959005098099799	0.225951
chr17	17000000	18000000	0.963213347752202	0.224047
chr17	18000000	19000000	1	0.223941
chr17	19000000	20000000	0.904582110304341	0.2279425
chr17	20000000	21000000	0.876842267881971	0.2313375
chr17	27000000	28000000	0.992139657036923	0.2343835
chr17	28000000	29000000	0.890103506874711	0.2419615
chr17	29000000	30000000	0.914389000463464	0.241046
chr17	30000000	31000000	0.979644677892786	0.239641
chr17	31000000	32000000	0.747356712498069	0.240651
chr17	32000000	33000000	0.787424687162058	0.238468
chr17	33000000	34000000	0.833560945465781	0.239841
chr17	34000000	35000000	0.791398115247953	0.2435525
chr17	35000000	36000000	0.842150471188012	0.2424545
chr17	36000000	37000000	1	0.240407
chr17	37000000	38000000	1	0.235235
chr17	38000000	39000000	1	0.233462
chr17	39000000	40000000	1	0.2333665
chr17	40000000	41000000	0.968212575312838	0.2297445
chr17	41000000	42000000	1	0.230375
chr17	42000000	43000000	1	0.2277095
chr17	43000000	44000000	1	0.2279875
chr17	44000000	45000000	0.853224161903291	0.225403
chr17	45000000	46000000	1	0.2250005
chr17	46000000	47000000	0.863117565271127	0.22498
chr17	47000000	48000000	0.87858489108605	0.226322
chr17	48000000	49000000	0.852538235748494	0.228321
chr17	49000000	50000000	0.586003398733199	0.2331445
chr17	50000000	51000000	0.516743395643442	0.233872
chr17	51000000	52000000	0.609578248107523	0.2358825
chr17	52000000	53000000	0.514778309902673	0.233332
chr17	53000000	54000000	0.429451568051908	0.233325
chr17	54000000	55000000	0.507134249961378	0.2323295
chr17	55000000	56000000	0.658952572223081	0.234115
chr17	56000000	57000000	0.799202842576858	0.233845
chr17	57000000	58000000	0.857593078943303	0.2330185
chr17	58000000	59000000	0.745162984705701	0.229436
chr17	59000000	60000000	0.583463618105979	0.227547
chr17	60000000	61000000	0.880661208095165	0.2219955
chr17	61000000	62000000	0.696054379731191	0.220116
chr17	62000000	63000000	0.784501776610536	0.2215965
chr17	63000000	64000000	0.605716051289974	0.224059
chr17	64000000	65000000	0.551490807971574	0.225562
chr17	65000000	66000000	0.743537772284876	0.2268165
chr17	66000000	67000000	0.477070909933571	0.2299205
chr17	67000000	68000000	0.407823265873629	0.2283905
chr17	68000000	69000000	0.41647458674494	0.231122
chr17	69000000	70000000	0.430446469952109	0.2320555
chr17	70000000	71000000	0.602626293835934	0.229735
chr17	71000000	72000000	0.763596477676503	0.227826
chr17	72000000	73000000	0.903024872547505	0.229117
chr17	73000000	74000000	0.902814769040631	0.233241
chr17	74000000	75000000	0.882657191410474	0.233036
chr17	75000000	76000000	0.967854163448169	0.2289055
chr17	76000000	77000000	1	0.223087
chr17	77000000	78000000	1	0.2201695
chr17	78000000	79000000	1	0.217113
chr18	1000000	2000000	0.352516607446316	0.2186075
chr18	2000000	3000000	0.558312992430094	0.218388
chr18	3000000	4000000	0.479876409701839	0.222563
chr18	4000000	5000000	0.527909779082342	0.224146
chr18	5000000	6000000	0.495424069210568	0.224852
chr18	6000000	7000000	0.597725938513827	0.2276925
chr18	7000000	8000000	0.641977444770586	0.2281825
chr18	8000000	9000000	0.587535918430404	0.224839
chr18	9000000	10000000	0.540868221844585	0.2275955
chr18	10000000	11000000	0.576462227715125	0.2301915
chr18	11000000	12000000	0.623333848292909	0.23067
chr18	12000000	13000000	0.674704155723776	0.232138
chr18	13000000	14000000	0.800852773057315	0.2359595
chr18	20000000	21000000	0.564424532674186	0.238349
chr18	21000000	22000000	0.596897883516144	0.245779
chr18	22000000	23000000	0.333737061640661	0.244836
chr18	23000000	24000000	0.387628611154024	0.2439775
chr18	24000000	25000000	0.355377722848757	0.237907
chr18	25000000	26000000	0.251704001235903	0.2373595
chr18	26000000	27000000	0.23282558319172	0.234821
chr18	27000000	28000000	0.320061795149081	0.2350525
chr18	28000000	29000000	0.292952263247336	0.232434
chr18	29000000	30000000	0.307640970183841	0.2275705
chr18	30000000	31000000	0.290752355940059	0.2305235
chr18	31000000	32000000	0.287471033523869	0.233069
chr18	32000000	33000000	0.333075853545497	0.23493
chr18	33000000	34000000	0.490919202842577	0.236404
chr18	34000000	35000000	0.497481847674958	0.2363495
chr18	35000000	36000000	0.435210875946238	0.2365875
chr18	36000000	37000000	0.288150780163757	0.235281
chr18	37000000	38000000	0.327131160203924	0.2327905
chr18	38000000	39000000	0.129924300942376	0.2355545
chr18	39000000	40000000	0.242304959060714	0.232224
chr18	40000000	41000000	0.16514753591843	0.2357885
chr18	41000000	42000000	0.343809670940831	0.232095
chr18	42000000	43000000	0.340849683299861	0.2336635
chr18	43000000	44000000	0.47826355631083	0.2376575
chr18	44000000	45000000	0.571376486945775	0.236017
chr18	45000000	46000000	0.652760698285185	0.236807
chr18	46000000	47000000	0.598207940676657	0.236865
chr18	47000000	48000000	0.582777691951182	0.235344
chr18	48000000	49000000	0.360605592460992	0.232182
chr18	49000000	50000000	0.293681446006489	0.2330705
chr18	50000000	51000000	0.287860342963078	0.2320695
chr18	51000000	52000000	0.325852000617952	0.233734
chr18	52000000	53000000	0.310242545960142	0.23426
chr18	53000000	54000000	0.382443998146145	0.2311975
chr18	54000000	55000000	0.36756372624749	0.2314755
chr18	55000000	56000000	0.520383129924301	0.2314935
chr18	56000000	57000000	0.524498686853082	0.2314575
chr18	57000000	58000000	0.357855708326897	0.2297265
chr18	58000000	59000000	0.265459601421289	0.229152
chr18	59000000	60000000	0.303278232658737	0.2288975
chr18	60000000	61000000	0.359153406457593	0.227385
chr18	61000000	62000000	0.24032133477522	0.2275905
chr18	62000000	63000000	0.232504248416499	0.2267455
chr18	63000000	64000000	0.209306349451568	0.2227835
chr18	64000000	65000000	0.277002935269581	0.21964
chr18	65000000	66000000	0.28279932025336	0.218498
chr18	66000000	67000000	0.150224007415418	0.2180975
chr18	67000000	68000000	0.287866522477986	0.2192955
chr18	68000000	69000000	0.217488027189866	0.219542
chr18	69000000	70000000	0.217679592152016	0.2207795
chr18	70000000	71000000	0.236941140120501	0.224198
chr18	71000000	72000000	0.232708172408466	0.223762
chr18	72000000	73000000	0.401810597868067	0.2239045
chr18	73000000	74000000	0.293174725784026	0.2233095
chr18	74000000	75000000	0.386287656418971	0.223045
chr18	75000000	76000000	0.368280549976827	0.2225645
chr19	1000000	2000000	1	0.213708
chr19	2000000	3000000	1	0.2131395
chr19	3000000	4000000	1	0.215443
chr19	4000000	5000000	1	0.2183585
chr19	5000000	6000000	1	0.218809
chr19	6000000	7000000	1	0.2227565
chr19	7000000	8000000	1	0.223655
chr19	8000000	9000000	1	0.228101
chr19	9000000	10000000	1	0.2282475
chr19	10000000	11000000	1	0.2293
chr19	11000000	12000000	1	0.2295555
chr19	12000000	13000000	1	0.2267665
chr19	13000000	14000000	1	0.2267845
chr19	14000000	15000000	1	0.227428
chr19	15000000	16000000	0.892284875637263	0.2274145
chr19	16000000	17000000	1	0.2286685
chr19	17000000	18000000	1	0.228492
chr19	18000000	19000000	1	0.2308955
chr19	19000000	20000000	1	0.2293945
chr19	20000000	21000000	0.607464854008961	0.229842
chr19	21000000	22000000	0.952102579947474	0.229947
chr19	22000000	23000000	0.874358102888923	0.2294635
chr19	30000000	31000000	0.930777073999691	0.2240885
chr19	31000000	32000000	0.818211030434111	0.2269305
chr19	32000000	33000000	0.877398424223698	0.224046
chr19	33000000	34000000	0.970325969411402	0.2254285
chr19	34000000	35000000	1	0.2293185
chr19	35000000	36000000	1	0.224866
chr19	36000000	37000000	1	0.2256125
chr19	37000000	38000000	0.960284257685772	0.226018
chr19	38000000	39000000	1	0.225873
chr19	39000000	40000000	1	0.2225985
chr19	40000000	41000000	0.944921983624286	0.2222695
chr19	41000000	42000000	1	0.223211
chr19	42000000	43000000	0.945688243472887	0.221274
chr19	43000000	44000000	1	0.222616
chr19	44000000	45000000	0.838974200525259	0.2233275
chr19	45000000	46000000	1	0.2216735
chr19	46000000	47000000	1	0.2232305
chr19	47000000	48000000	1	0.2245815
chr19	48000000	49000000	1	0.22498
chr19	49000000	50000000	1	0.2257695
chr19	50000000	51000000	1	0.2248695
chr19	51000000	52000000	1	0.2246285
chr19	52000000	53000000	0.940528348524641	0.2247145
chr19	53000000	54000000	0.999165765487409	0.2221245
chr19	54000000	55000000	1	0.219156
chr19	55000000	56000000	1	0.2209495
chr19	56000000	57000000	1	0.2194085
chr19	57000000	58000000	0.836452958442762	0.221063
chr19	58000000	59000000	1	0.221048
chr2	1000000	2000000	0.368694577475668	0.2506385
chr2	2000000	3000000	0.325110458828982	0.2464995
chr2	3000000	4000000	0.389865595550749	0.2464935
chr2	4000000	5000000	0.24447396879345	0.2453155
chr2	5000000	6000000	0.18181986714043	0.244192
chr2	6000000	7000000	0.21203769504094	0.2454615
chr2	7000000	8000000	0.255090375405531	0.2449025
chr2	8000000	9000000	0.33065348370153	0.245494
chr2	9000000	10000000	0.391317781554148	0.253115
chr2	10000000	11000000	0.573656727946857	0.253421
chr2	11000000	12000000	0.520568515371543	0.2495595
chr2	12000000	13000000	0.104118646686235	0.244665
chr2	13000000	14000000	0.165753128379423	0.2437665
chr2	14000000	15000000	0.111657654874092	0.2415285
chr2	15000000	16000000	0.21132705082651	0.2443245
chr2	16000000	17000000	0.270879035995674	0.242716
chr2	17000000	18000000	0.224273134558937	0.246062
chr2	18000000	19000000	0.214237602348216	0.2482065
chr2	19000000	20000000	0.208589525722231	0.249999
chr2	20000000	21000000	0.425336011123127	0.253287
chr2	21000000	22000000	0.224711880117411	0.2514615
chr2	22000000	23000000	0.153375560018539	0.252794
chr2	23000000	24000000	0.320166846902518	0.253522
chr2	24000000	25000000	0.391583500695196	0.256062
chr2	25000000	26000000	0.636743395643442	0.2587315
chr2	26000000	27000000	0.678096709408312	0.259952
chr2	27000000	28000000	0.723108295998765	0.2598315
chr2	28000000	29000000	0.546689324887997	0.261958
