chrom	start	end	layer	abs_res
chr7	9300000	10300000	3	0.0809452479881867
chr7	9400000	10400000	3	0.0800323324845886
chr7	9500000	10500000	3	0.0854274617006115
chr7	9600000	10600000	3	0.06478209756644
chr7	9700000	10700000	3	0.0979007651720672
chr7	9800000	10800000	3	0.0276877752964814
chr7	9900000	10900000	3	0.0567721305724765
chr7	10000000	11000000	3	0.0355211749261715
chr7	10100000	11100000	3	0.0450992876762191
chr7	10300000	11300000	3	0.0369712527741007
chr7	10400000	11400000	3	0.0207666764410675
chr7	10500000	11500000	3	0.0223729367856456
chr7	10600000	11600000	3	0.0283667714937499
chr7	10700000	11700000	3	0.000981153202494769
chr7	10800000	11800000	3	0.016283619324124
chr7	10900000	11900000	3	0.0120122616100439
chr7	11000000	12000000	3	0.00347880685605006
chr7	11200000	12200000	3	0.0447588772287591
chr7	11500000	12500000	3	0.0545563174038651
chr7	11700000	12700000	3	0.0612469025423206
chr7	11800000	12800000	3	0.0318972749327842
chr7	11900000	12900000	3	0.0170562972265944
chr7	12000000	13000000	3	0.0314909950977033
chr7	12100000	13100000	3	0.029656445123846
chr7	12200000	13200000	3	0.0326872994214867
chr7	12300000	13300000	3	0.0141188177641155
chr7	12400000	13400000	3	0.0119885375864116
chr7	12500000	13500000	3	0.0183061933458097
chr7	12600000	13600000	3	0.0133547831892686
chr7	12700000	13700000	3	0.0301039753706976
chr7	12800000	13800000	3	0.0130427895691247
chr7	12900000	13900000	3	0.00271675265689658
chr7	13000000	14000000	3	0.0398519284718763
chr7	13100000	14100000	3	0.0494728344400855
chr7	13200000	14200000	3	0.0587870916623169
chr7	13300000	14300000	3	0.0271126173796581
chr7	13400000	14400000	3	0.00754518733068114
chr7	13500000	14500000	3	0.00877212870111391
chr7	13600000	14600000	3	0.00829365055062025
chr7	13700000	14700000	3	0.000185528247549233
chr7	13800000	14800000	3	0.00441926467392017
chr7	13900000	14900000	3	0.0039972430388359
chr7	14000000	15000000	3	0.0490899167634233
chr7	15200000	16200000	3	0.0716765386029973
chr7	15300000	16300000	3	0.0658456982819285
chr7	15600000	16600000	3	0.0478669606240629
chr7	15700000	16700000	3	0.0601468711682681
chr7	15800000	16800000	3	0.048577782235726
chr7	15900000	16900000	3	0.0206359960784761
chr7	16000000	17000000	3	0.0175185701908907
chr7	16100000	17100000	3	0.02825850788965
chr7	16200000	17200000	3	0.000459651584222218
chr7	16300000	17300000	3	0.00995492790430897
chr7	16400000	17400000	3	0.0163953566114584
chr7	16500000	17500000	3	0.0249147076198003
chr7	16600000	17600000	3	0.0261741055940311
chr7	17100000	18100000	3	0.00117512071702634
chr7	17200000	18200000	3	0.00690448362609549
chr7	17300000	18300000	3	0.00965555660236577
chr7	17400000	18400000	3	0.0232868752584526
chr7	17500000	18500000	3	0.0338919261149208
chr7	17600000	18600000	3	0.074953563745049
chr7	17700000	18700000	3	0.0648056025414261
chr7	17800000	18800000	3	0.0457281669798872
chr7	17900000	18900000	3	0.0484125802536161
chr7	18000000	19000000	3	0.053177474976401
chr7	18100000	19100000	3	0.0279349149530375
chr7	18200000	19200000	3	0.0106562157221792
chr7	18300000	19300000	3	0.00743463986690428
chr7	18400000	19400000	3	0.0193380716772554
chr7	18500000	19500000	3	0.0162850204139378
chr7	18600000	19600000	3	0.00232551218971273
chr7	18700000	19700000	3	0.0136123335573331
chr7	18800000	19800000	3	0.00531586639959461
chr7	18900000	19900000	3	0.0106669811420728
chr7	19000000	20000000	3	0.00732647703961542
chr7	19100000	20100000	3	0.0247058612000957
chr7	19200000	20200000	3	0.00960396993205101
chr7	19300000	20300000	3	0.018306370624437
chr7	19400000	20400000	3	0.012607298105762
chr7	19500000	20500000	3	0.00669208592135046
chr7	19600000	20600000	3	0.030327905009692
chr7	19700000	20700000	3	0.00470674175553045
chr7	19800000	20800000	3	0.0159693084497126
chr7	19900000	20900000	3	0.0160381253321443
chr7	20000000	21000000	3	0.022808024785942
chr7	20100000	21100000	3	0.0336804811180622
chr7	20200000	21200000	3	0.0689603175935527
chr7	77600000	78600000	3	0.0104885599632855
chr7	77700000	78700000	3	0.0379763493023498
chr7	79000000	80000000	3	0.0178185504886148
chr7	79300000	80300000	3	0.0503226477992012
chr7	79400000	80400000	3	0.036041645437023
chr7	79500000	80500000	3	0.0556581326544088
chr7	79600000	80600000	3	0.0513450670270338
chr7	80000000	81000000	3	0.0589813706594013
chr7	80100000	81100000	3	0.0562213451915448
chr7	80200000	81200000	3	0.0188989462190658
chr7	80300000	81300000	3	0.0109170276769715
chr7	80400000	81400000	3	0.00441710535909633
chr7	80500000	81500000	3	0.0123471775007146
chr7	80600000	81600000	3	0.00328546185323033
chr7	80700000	81700000	3	0.0142121262845254
chr7	80800000	81800000	3	0.0158176612592071
chr7	80900000	81900000	3	0.0152185517435474
chr7	81000000	82000000	3	0.00014225613197115
chr7	81200000	82200000	3	0.00868868408458908
chr7	81300000	82300000	3	0.00933755849239927
chr7	81400000	82400000	3	0.00631118127080418
chr7	81500000	82500000	3	0.00884271733487081
chr7	81600000	82600000	3	0.024629683980187
chr7	81700000	82700000	3	0.0563786999191575
chr7	81800000	82800000	3	0.0340484782917003
chr7	81900000	82900000	3	0.0579331461043004
chr7	82000000	83000000	3	0.0559638198962029
chr7	82100000	83100000	3	0.0488782432960608
chr7	82200000	83200000	3	0.0547508485744487
chr7	82300000	83300000	3	0.0617515985376971
chr7	82400000	83400000	3	0.0465432645273814
chr7	82500000	83500000	3	0.0341231138587679
chr7	82600000	83600000	3	0.00743291066229094
chr7	82800000	83800000	3	0.030406416332295
chr7	83000000	84000000	3	0.0175637067824752
chr7	83100000	84100000	3	0.0022351380575645
chr7	83200000	84200000	3	0.0193082356070187
chr7	83300000	84300000	3	0.0068482342792408
chr7	83400000	84400000	3	0.0103021108442823
chr7	83500000	84500000	3	0.0202854005644694
chr7	83600000	84600000	3	0.035284533565303
chr7	83700000	84700000	3	0.0209528803061868
chr7	83800000	84800000	3	0.0346899420654552
chr7	83900000	84900000	3	0.0212625978490446
chr7	84000000	85000000	3	0.0226090916714001
chr7	84100000	85100000	3	0.010603187701405
chr7	84200000	85200000	3	0.00585347617699195
chr7	84300000	85300000	3	0.00700521719179139
chr7	84400000	85400000	3	0.000929946431894984
chr7	84700000	85700000	3	0.0125444392849198
chr7	84800000	85800000	3	0.00935421621964345
chr7	84900000	85900000	3	0.0179740920507053
chr7	85000000	86000000	3	0.0146454745908826
chr7	85100000	86100000	3	0.0196250844238121
chr7	85200000	86200000	3	0.0523883670404993
chr7	85300000	86300000	3	0.0461664892616819
chr7	85400000	86400000	3	0.0670735002286037
chr7	85500000	86500000	3	0.0469436670593793
chr7	85600000	86600000	3	0.0351371936638322
chr7	85700000	86700000	3	0.0794310291595226
chr7	85800000	86800000	3	0.0712027567283256
chr7	85900000	86900000	3	0.0736509657360574
chr7	86000000	87000000	3	0.0705674468898016
chr7	86100000	87100000	3	0.0724697606172153
chr7	86200000	87200000	3	0.0611017888309402
chr7	86300000	87300000	3	0.00698056817488262
chr7	86900000	87900000	3	0.0876154306453873
chr7	87000000	88000000	3	0.0868163424640096
chr7	87100000	88100000	3	0.0734475569151996
chr7	87200000	88200000	3	0.0705099947964953
chr7	87300000	88300000	3	0.025805596246994
chr7	87400000	88400000	3	0.0151593628354032
chr7	87500000	88500000	3	0.0161998710399608
chr7	87800000	88800000	3	0.0241577908565175
chr7	87900000	88900000	3	0.0120550700696893
chr7	88000000	89000000	3	0.000692737554489372
chr7	88100000	89100000	3	0.00203418954475822
chr7	88200000	89200000	3	0.0351240091453921
chr7	88300000	89300000	3	0.039810872068551
chr7	88400000	89400000	3	0.0440645279275001
chr7	88500000	89500000	3	0.0570205001621053
chr7	88600000	89600000	3	0.0715053337915686
chr7	88700000	89700000	3	0.0410690395166717
chr7	88800000	89800000	3	0.0344364475781307
chr7	88900000	89900000	3	0.0201050150606883
chr7	89000000	90000000	3	0.0171012060593189
chr7	89100000	90100000	3	0.0564244103863808
chr7	89200000	90200000	3	0.03054804958047
chr7	89300000	90300000	3	0.0434743467145157
chr7	89400000	90400000	3	0.0446609150653223
chr7	89500000	90500000	3	0.0434163035413216
chr7	89600000	90600000	3	0.01878752180505
chr7	89700000	90700000	3	0.0270810965817614
chr7	89800000	90800000	3	0.0252779339785666
chr7	89900000	90900000	3	0.0176352729596275
chr7	90000000	91000000	3	0.00775910134580535
chr7	90300000	91300000	3	0.0127212948916936
chr7	90400000	91400000	3	0.0281612478560577
chr7	90500000	91500000	3	0.0227716482519182
chr7	90600000	91600000	3	0.0199423660787866
chr7	90900000	91900000	3	0.057021732316195
chr7	92500000	93500000	3	0.0796672942975056
chr7	92600000	93600000	3	0.0964105840706055
chr7	92700000	93700000	3	0.0627388447871743
chr7	92800000	93800000	3	0.0766354697644303
chr7	92900000	93900000	3	0.0984018628207487
chr7	93000000	94000000	3	0.0610970921992953
chr7	93100000	94100000	3	0.0245024426015569
chr7	93200000	94200000	3	0.0274198408315274
chr7	93300000	94300000	3	0.0101679821734426
chr7	107600000	108600000	3	0.0243156757595064
chr7	107700000	108700000	3	0.0212074470243547
chr7	107800000	108800000	3	0.0246006493072327
chr7	107900000	108900000	3	0.0180647295573219
chr7	108200000	109200000	3	0.0617562103781819
chr7	108400000	109400000	3	0.0913850540786177
chr7	108500000	109500000	3	0.103741807343062
chr7	109100000	110100000	3	0.102555340836532
chr7	109200000	110200000	3	0.0559616036234366
chr7	109300000	110300000	3	0.0618525612855413
chr7	109400000	110400000	3	0.0217418856536421
chr7	109500000	110500000	3	0.0581777216457611
chr7	109600000	110600000	3	0.0204569928858373
chr7	110800000	111800000	3	0.0164974659245046
chr7	110900000	111900000	3	0.0247766924133249
chr7	111000000	112000000	3	0.050469581832933
chr7	111100000	112100000	3	0.0225972542904018
chr7	111200000	112200000	3	0.0117347376198134
chr7	111300000	112300000	3	0.0185463950787916
chr7	111400000	112400000	3	0.0159300907590618
chr7	111500000	112500000	3	0.00465796193091471
chr7	112300000	113300000	3	0.0333037343972248
chr7	112500000	113500000	3	0.0739039483522455
chr7	112600000	113600000	3	0.0385832825742046
chr7	112700000	113700000	3	0.034685349326938
chr7	112800000	113800000	3	0.0118092984967006
chr7	112900000	113900000	3	0.0134100779840773
chr7	113000000	114000000	3	0.0710337183024664
chr7	113100000	114100000	3	0.0788377131907286
chr7	113200000	114200000	3	0.0340298035592477
chr7	113400000	114400000	3	0.0238444706320499
chr7	113500000	114500000	3	0.0247940506424338
chr7	113600000	114600000	3	0.0247722920763102
chr7	113700000	114700000	3	0.0125706920988143
chr7	114200000	115200000	3	0.0585189112643583
chr7	114300000	115300000	3	0.0535350865437769
chr7	114400000	115400000	3	0.0511247895034514
chr7	114900000	115900000	3	0.0613727326440746
chr7	117200000	118200000	3	0.0182461365209389
chr7	117300000	118300000	3	0.0419009398079598
chr7	117400000	118400000	3	0.0492878118719649
chr7	117500000	118500000	3	0.0406711311942698
chr7	117600000	118600000	3	0.0116326719209452
chr7	117700000	118700000	3	0.0200705159906121
chr7	117800000	118800000	3	0.0146148733109718
chr7	117900000	118900000	3	0.0467538654080784
chr7	118800000	119800000	3	0.0258692291598904
chr7	118900000	119900000	3	0.0348868352044746
chr7	119000000	120000000	3	0.054675588802641
chr7	119100000	120100000	3	0.0405302321333252
chr7	119200000	120200000	3	0.0520673103207174
chr7	123600000	124600000	3	0.0737213092020147
chr7	123700000	124700000	3	0.0570207780664117
chr7	123800000	124800000	3	0.0691378211731078
chr7	123900000	124900000	3	0.0445671515341463
chr7	124000000	125000000	3	0.017224855180617
chr7	124100000	125100000	3	0.00919648420167851
chr7	124200000	125200000	3	0.00223233088856664
chr7	124300000	125300000	3	0.000586143113268874
chr7	124400000	125400000	3	0.00518824607010801
chr7	124500000	125500000	3	0.0218509257869929
chr7	124600000	125600000	3	0.00331585234131522
chr7	124700000	125700000	3	0.0191204383691918
chr7	124800000	125800000	3	0.0160664930164318
chr7	124900000	125900000	3	0.0405001605543626
chr7	125000000	126000000	3	0.0518531013481688
chr7	125100000	126100000	3	0.0787149982683855
chr7	125200000	126200000	3	0.0781772458255507
chr7	125300000	126300000	3	0.074122944276448
chr7	125400000	126400000	3	0.0910840276692042
chr7	125500000	126500000	3	0.107226893881532
chr7	125700000	126700000	3	0.0829108730239283
chr7	125800000	126800000	3	0.0672919765528392
chr7	125900000	126900000	3	0.0637016102973804
chr7	126000000	127000000	3	0.0363480592022647
chr7	126100000	127100000	3	0.0130950419769832
chr7	126200000	127200000	3	0.0227999061048469
chr7	126400000	127400000	3	0.0189462572483504
chr7	126500000	127500000	3	0.0279264755837095
chr7	126600000	127600000	3	0.0366333529963184
chr7	132600000	133600000	3	3.43871410807125e-05
chr7	132700000	133700000	3	0.0102335556758151
chr7	132800000	133800000	3	0.0273209836623137
chr7	132900000	133900000	3	0.0292866934892154
chr7	134000000	135000000	3	0.0682558613019833
chr7	134100000	135100000	3	0.0397242568969526
chr7	134200000	135200000	3	0.0543625417303227
chr7	134300000	135300000	3	0.0681284105548162
chr7	134400000	135400000	3	0.0605449226955854
chr7	134500000	135500000	3	0.0629884192046289
chr7	134600000	135600000	3	0.0661755653022894
chr7	135300000	136300000	3	0.0576338316416923
chr7	135400000	136400000	3	0.0347024702356851
chr7	135500000	136500000	3	0.0360645015439279
chr7	135600000	136600000	3	0.000420190569930808
chr7	135700000	136700000	3	0.00967175828390055
chr7	135800000	136800000	3	0.023025184811524
chr7	135900000	136900000	3	0.0235602896853089
chr7	136000000	137000000	3	0.0379778988561887
chr7	136100000	137100000	3	0.0525777408351308
chr7	136200000	137200000	3	0.041134104627907
chr7	136300000	137300000	3	0.0730571079815347
chr7	136400000	137400000	3	0.0475904002729503
chr7	136500000	137500000	3	0.0294302392239106
chr7	136600000	137600000	3	0.00200936230036309
chr7	136700000	137700000	3	0.0135424787014254
chr7	136800000	137800000	3	0.031132919195274
chr7	136900000	137900000	3	0.026495382969403
chr7	137000000	138000000	3	0.0485661396934263
chr7	137100000	138100000	3	0.0332384385619438
chr7	140900000	141900000	3	0.00531143302381065
chr7	141000000	142000000	3	0.00421525526523229
chr7	141100000	142100000	3	0.00906712717596244
chr7	141200000	142200000	3	0.00781505421437496
chr7	141300000	142300000	3	0.0254963756035284
chr7	141400000	142400000	3	0.0535231226876829
chr7	141500000	142500000	3	0.0996917626352847
chr7	141600000	142600000	3	0.0823281179887438
chr7	141700000	142700000	3	0.0729665490255844
chr7	141800000	142800000	3	0.0705682564578214
chr7	141900000	142900000	3	0.0580460894380583
chr7	142000000	143000000	3	0.0729939813248422
chr7	142100000	143100000	3	0.0661982684055633
chr7	142200000	143200000	3	0.052188819261683
chr7	142300000	143300000	3	0.0233133535451416
chr7	142400000	143400000	3	0.0092895473495971
chr7	142500000	143500000	3	0.0186594379382385
chr7	142600000	143600000	3	0.0272468308741819
chr7	142700000	143700000	3	0.0172259846927016
chr7	142800000	143800000	3	0.00242721653031992
chr7	142900000	143900000	3	0.00528750744655654
chr7	143000000	144000000	3	0.014620699573308
chr7	143100000	144100000	3	0.0382192894313446
chr7	143200000	144200000	3	0.00822480027359748
chr7	143300000	144300000	3	0.0045455766382749
chr7	143400000	144400000	3	0.00916591572332177
chr7	143500000	144500000	3	0.0356422886934166
chr7	143600000	144600000	3	0.0304612923039478
chr7	143700000	144700000	3	0.0345503862200465
chr7	144800000	145800000	3	0.111967768641877
chr7	145100000	146100000	3	0.0980533137599739
chr7	145200000	146200000	3	0.0933466900553257
chr7	145300000	146300000	3	0.0870509950087105
chr7	145400000	146400000	3	0.0708551017569914
chr7	145500000	146500000	3	0.0980570823145492
chr7	145600000	146600000	3	0.101665438700163
chr7	145700000	146700000	3	0.0839221039435351
chr7	145800000	146800000	3	0.0399793793376498
chr7	145900000	146900000	3	0.0483800047198985
chr7	146000000	147000000	3	0.0140092886648945
chr7	146100000	147100000	3	0.0245287028745427
chr7	146200000	147200000	3	0.0386597865717094
chr7	146300000	147300000	3	0.0440615931508929
chr7	146500000	147500000	3	0.0667141183657154
chr7	146600000	147600000	3	0.0730732860136358
chr7	147300000	148300000	3	0.0323975206503897
chr7	147400000	148400000	3	0.0305234572842885
chr7	147500000	148500000	3	0.0816126942492282
chr7	147600000	148600000	3	0.0939423696530613
chr7	147700000	148700000	3	0.0896772134428185
chr8	12700000	13700000	3	0.000451164495155557
chr8	13000000	14000000	3	0.00226345603831115
chr8	13100000	14100000	3	0.00259729301573899
chr8	13200000	14200000	3	0.0147491945994931
chr8	14500000	15500000	3	0.0530184183379147
chr8	14600000	15600000	3	0.0446923938234614
chr8	14700000	15700000	3	0.0505851472421478
chr8	14800000	15800000	3	0.0486702647605585
chr8	14900000	15900000	3	0.0786887890361456
chr8	15000000	16000000	3	0.0883088102717254
chr8	15100000	16100000	3	0.0934678877509542
chr8	15200000	16200000	3	0.122226734929406
chr8	15500000	16500000	3	0.140552318853361
chr8	16200000	17200000	3	0.069800126216017
chr8	31700000	32700000	3	0.0392671090675667
chr8	33600000	34600000	3	0.0523794665385183
chr8	33800000	34800000	3	0.0912164705123935
chr8	33900000	34900000	3	0.113392717745229
chr8	51600000	52600000	3	0.107525820662034
chr8	51900000	52900000	3	0.0744773280075106
chr8	58300000	59300000	3	0.101893296947074
chr8	63600000	64600000	3	0.0292228326988521
chr8	63900000	64900000	3	0.0658702064125114
chr8	64000000	65000000	3	0.0683375367229862
chr8	64100000	65100000	3	0.055490013423238
chr8	64200000	65200000	3	0.000403590716963912
chr8	64300000	65300000	3	0.033435290340327
chr8	64400000	65400000	3	0.0629951134697752
chr8	64500000	65500000	3	0.0558099227150423
chr8	64600000	65600000	3	0.0462652699616037
chr8	64700000	65700000	3	0.0633217592501391
chr8	64800000	65800000	3	0.0453282759957276
chr8	64900000	65900000	3	0.0629485438821227
chr8	65000000	66000000	3	0.0566655199083898
chr8	65100000	66100000	3	0.0574679219033151
chr8	65200000	66200000	3	0.062080149615227
chr8	65300000	66300000	3	0.0328406745654836
chr8	65400000	66400000	3	0.0320638346277441
chr8	65500000	66500000	3	0.0332676938254399
chr8	65600000	66600000	3	0.0239873940922476
chr8	71700000	72700000	3	0.00117646741256147
chr8	72900000	73900000	3	0.0248667300227206
chr8	75700000	76700000	3	0.00841573286027145
chr8	75800000	76800000	3	0.0116911962125707
chr8	75900000	76900000	3	0.028711653488405
chr8	76000000	77000000	3	0.0297931270971575
chr8	76100000	77100000	3	0.0215582022894402
chr8	76200000	77200000	3	0.0358056515745056
chr8	76300000	77300000	3	0.0155643845158467
chr8	76700000	77700000	3	0.00504789774232165
chr8	76800000	77800000	3	0.0144804759415053
chr8	76900000	77900000	3	0.0202335535173956
chr8	77000000	78000000	3	0.0082770355747786
chr8	77100000	78100000	3	0.00345744381947118
chr8	77200000	78200000	3	0.00975205115654585
chr8	77300000	78300000	3	0.00327586008418102
chr8	77400000	78400000	3	0.0101558855692355
chr8	77500000	78500000	3	0.0167326175360553
chr8	77600000	78600000	3	0.032001254811199
chr8	77700000	78700000	3	0.043697887571413
chr8	77800000	78800000	3	0.0569229348003703
chr8	77900000	78900000	3	0.074570314416398
chr8	78000000	79000000	3	0.0820071202107058
chr8	78100000	79100000	3	0.0811299073864113
chr8	78200000	79200000	3	0.0561566151472485
chr8	78300000	79300000	3	0.0744268780711577
chr8	78500000	79500000	3	0.0692760456295126
chr8	78600000	79600000	3	0.0356365701600296
chr8	79000000	80000000	3	0.0237046859603143
chr8	79100000	80100000	3	0.0402404102550045
chr8	79200000	80200000	3	0.0614210734760988
chr8	79300000	80300000	3	0.0692011843524343
chr8	79400000	80400000	3	0.060073762540548
chr8	79500000	80500000	3	0.069015983998733
chr8	79600000	80600000	3	0.0517844784416592
chr8	79700000	80700000	3	0.0475653783409884
chr8	79800000	80800000	3	0.0302908354979432
chr8	79900000	80900000	3	0.0553035311143342
chr8	80000000	81000000	3	0.0292224962296595
chr8	80100000	81100000	3	0.00361149278566535
chr8	80300000	81300000	3	0.0202052935620572
chr8	80400000	81400000	3	0.0337003423205413
chr8	80900000	81900000	3	0.0753263815671945
chr8	81000000	82000000	3	0.055114048286071
chr8	81100000	82100000	3	0.0405896087768976
chr8	81200000	82200000	3	0.0230841397528372
chr8	81300000	82300000	3	0.0185207070209399
chr8	81400000	82400000	3	0.0187678962624293
chr8	81500000	82500000	3	0.00129615412196924
chr8	81600000	82600000	3	0.0280795888951344
chr8	81700000	82700000	3	0.0400476653330608
chr8	81800000	82800000	3	0.0713609121415769
chr8	81900000	82900000	3	0.0662770851959526
chr8	82000000	83000000	3	0.0595345175018162
chr8	82100000	83100000	3	0.0352660526901654
chr8	82200000	83200000	3	0.0290147866299995
chr8	82300000	83300000	3	0.0405973389991952
chr8	82400000	83400000	3	0.037515025929624
chr8	82500000	83500000	3	0.0412137479208266
chr8	82700000	83700000	3	0.0186752602270112
chr8	83000000	84000000	3	0.0195550694610024
chr8	83100000	84100000	3	0.0676602426948427
chr8	83200000	84200000	3	0.0904361141400174
chr8	83300000	84300000	3	0.0476287338240078
chr8	83400000	84400000	3	0.0367634010695159
chr8	83500000	84500000	3	0.0169439095292824
chr8	83600000	84600000	3	0.0313979301381501
chr8	83700000	84700000	3	0.0256622364896523
chr8	83800000	84800000	3	0.036106366210592
chr8	83900000	84900000	3	0.0322120240020587
chr8	84000000	85000000	3	0.0346406405059388
chr8	84100000	85100000	3	0.0348817180891702
chr8	84200000	85200000	3	0.0704397266462793
chr8	84300000	85300000	3	0.0594485355684703
chr8	84400000	85400000	3	0.0672951375138863
chr8	84500000	85500000	3	0.0303527909050568
chr8	85000000	86000000	3	0.00654179588318181
chr8	85500000	86500000	3	0.00887103575752404
chr8	85600000	86600000	3	0.0011030388943358
chr8	85700000	86700000	3	0.000143755593922715
chr8	85800000	86800000	3	0.0134664780484985
chr8	85900000	86900000	3	0.0183874795963708
chr8	86000000	87000000	3	0.0305249243865919
chr8	86100000	87100000	3	0.00284279639705439
chr8	86200000	87200000	3	0.0092333178163545
chr8	86300000	87300000	3	0.000720770171838204
chr8	86400000	87400000	3	0.00630065317127223
chr8	86500000	87500000	3	0.00108006676913735
chr8	86600000	87600000	3	0.0331093935792945
chr8	86700000	87700000	3	0.0373171631482067
chr8	86800000	87800000	3	0.0306364917357836
chr8	86900000	87900000	3	0.0309090732149253
chr8	87000000	88000000	3	0.0142341447529779
chr8	87200000	88200000	3	0.0433091168341395
chr8	87300000	88300000	3	0.022046923499366
chr8	87400000	88400000	3	0.026389310500298
chr8	87500000	88500000	3	0.0294011447464367
chr8	87600000	88600000	3	0.00842858748479836
chr8	87800000	88800000	3	0.0131700124388238
chr8	87900000	88900000	3	0.011408269118076
chr8	88000000	89000000	3	0.0327695628921446
chr8	88100000	89100000	3	0.0250309301539168
chr8	88200000	89200000	3	0.0038247415051512
chr8	88300000	89300000	3	0.0159247885176921
chr8	88400000	89400000	3	0.047391156366464
chr8	88500000	89500000	3	0.0541453240026298
chr8	88600000	89600000	3	0.053903192697486
chr8	88700000	89700000	3	0.0659976502936227
chr8	88800000	89800000	3	0.0763220856624066
chr8	88900000	89900000	3	0.0576623525993501
chr8	89000000	90000000	3	0.0609514484961927
chr8	89100000	90100000	3	0.0476028615353905
chr8	89200000	90200000	3	0.0415570359822611
chr8	89300000	90300000	3	0.00851942657756036
chr8	89400000	90400000	3	0.0183901940732112
chr8	89500000	90500000	3	0.0524350301830854
chr8	89600000	90600000	3	0.0733817482809588
chr8	89700000	90700000	3	0.0793694034741542
chr8	89800000	90800000	3	0.0953050741579399
chr8	89900000	90900000	3	0.0859844262731538
chr8	90000000	91000000	3	0.0692863149802655
chr8	90100000	91100000	3	0.0679044886656888
chr8	90200000	91200000	3	0.0409275923969806
chr8	90300000	91300000	3	0.0411643866428741
chr8	90500000	91500000	3	0.0554372199948549
chr8	90600000	91600000	3	0.0323758268245994
chr8	90700000	91700000	3	0.00215534342151734
chr8	90800000	91800000	3	0.0103788782487788
chr8	90900000	91900000	3	0.0113180391397022
chr8	91000000	92000000	3	0.0148339889092621
chr8	91100000	92100000	3	0.0273357709427953
chr8	91700000	92700000	3	0.0464432356877188
chr8	92200000	93200000	3	0.0251621671343378
chr8	92300000	93300000	3	0.00925141618241314
chr8	92400000	93400000	3	0.026315603517253
chr8	92500000	93500000	3	0.00692200077603182
chr8	92600000	93600000	3	0.0178853538379768
chr8	92700000	93700000	3	0.0239373327333004
chr8	93800000	94800000	3	0.00326993336833184
chr8	93900000	94900000	3	0.0167005067257373
chr8	94000000	95000000	3	0.0104158641554414
chr8	96300000	97300000	3	0.0146657685129341
chr8	96400000	97400000	3	0.018781443746074
chr8	96500000	97500000	3	0.0164557018299615
chr8	104000000	105000000	3	0.0248241732946675
chr8	104100000	105100000	3	0.00748045921662781
chr8	104200000	105200000	3	0.0120890708170829
chr8	104300000	105300000	3	0.0354722540966232
chr8	104400000	105400000	3	0.0817553796774195
chr8	104500000	105500000	3	0.0667072909966334
chr8	104600000	105600000	3	0.0596745648688996
chr8	104700000	105700000	3	0.0799970337753051
chr8	104800000	105800000	3	0.0541155734677207
chr8	104900000	105900000	3	0.0487541406198082
chr8	105000000	106000000	3	0.0504358453553075
chr8	105100000	106100000	3	0.0398106708707509
chr8	105200000	106200000	3	0.0117632516253329
chr8	105800000	106800000	3	0.0736440184881964
chr8	105900000	106900000	3	0.050447434484713
chr8	106000000	107000000	3	0.0654176861720462
chr8	106100000	107100000	3	0.0646560798478641
chr8	106200000	107200000	3	0.078833194074925
chr8	106300000	107300000	3	0.0423205984932242
chr8	106400000	107400000	3	0.0548805929264485
chr8	106500000	107500000	3	0.0526388788593103
chr8	106600000	107600000	3	0.02320461728412
chr8	106800000	107800000	3	0.035275950193332
chr8	106900000	107900000	3	0.0509831646307043
chr8	107700000	108700000	3	0.00764576165225117
chr8	108000000	109000000	3	0.0528629950801824
chr8	110500000	111500000	3	0.053236630576037
chr8	110600000	111600000	3	0.0260189276762657
chr8	110700000	111700000	3	0.0297780794073932
chr8	110800000	111800000	3	0.0449416651663148
chr8	110900000	111900000	3	0.0358700870707595
chr8	111000000	112000000	3	0.0647690889894216
chr8	111100000	112100000	3	0.0521011846790991
chr8	111200000	112200000	3	0.0663299599433564
chr8	111300000	112300000	3	0.0505465941354904
chr8	111400000	112400000	3	0.0196417532008943
chr8	111500000	112500000	3	0.0292961362188307
chr8	111600000	112600000	3	0.0118381127512796
chr8	111700000	112700000	3	0.0316131256876061
chr8	111800000	112800000	3	0.029787572024204
chr8	111900000	112900000	3	0.012570777989965
chr8	112000000	113000000	3	0.0170463572092398
chr8	112100000	113100000	3	0.0120311604780862
chr8	112200000	113200000	3	0.00213720881428958
chr8	112300000	113300000	3	0.0134584784159301
chr8	112400000	113400000	3	0.0199713064851619
chr8	112500000	113500000	3	0.00996636173615746
chr8	113000000	114000000	3	0.00618303171480039
chr8	113100000	114100000	3	0.0143379262266127
chr8	113200000	114200000	3	0.0222849338601382
chr8	113700000	114700000	3	0.0614683506363621
chr8	113800000	114800000	3	0.0279080540061382
chr8	114100000	115100000	3	0.0415666059311401
chr8	116200000	117200000	3	0.0441136677196114
chr8	116300000	117300000	3	0.0353639554049043
chr8	116400000	117400000	3	0.0257914229516655
chr8	116500000	117500000	3	0.0101281988639741
chr8	116600000	117600000	3	0.00137886766758089
chr8	116700000	117700000	3	4.53820664212559e-05
chr8	116800000	117800000	3	0.00977460939440086
chr8	116900000	117900000	3	0.00113623765140958
chr8	117000000	118000000	3	0.00588605179679286
chr8	117100000	118100000	3	0.0189904250813496
chr8	117200000	118200000	3	0.0587442650495625
chr8	117300000	118300000	3	0.0455400324426146
chr8	117400000	118400000	3	0.0318064524187098
chr8	117500000	118500000	3	0.0454754631307808
chr8	117600000	118600000	3	0.0168824173036718
