chrom	start	end	gpseq_score	GC_percentage
chr16	9400001	10400000	1.61248942538125	0.427042
chr16	9500001	10500000	1.63623753504981	0.426996
chr16	9600001	10600000	1.6236656679629	0.424862
chr16	9700001	10700000	1.63019620040036	0.430298
chr16	9800001	10800000	1.63067928361307	0.435759
chr16	9900001	10900000	1.6218917119379	0.439943
chr16	10000001	11000000	1.62933774384608	0.447299
chr16	10100001	11100000	1.62455054381522	0.454587
chr16	10200001	11200000	1.62448363270671	0.458925
chr16	10300001	11300000	1.63427908008671	0.465046
chr16	10400001	11400000	1.67844572293563	0.469997
chr16	10500001	11500000	1.70127437584672	0.477574
chr16	10600001	11600000	1.72813264945086	0.488065
chr16	10700001	11700000	1.7584744805747	0.488756
chr16	10800001	11800000	1.81000217585035	0.491499
chr16	10900001	11900000	1.79431356820836	0.489111
chr16	11000001	12000000	1.78083151465439	0.485139
chr16	11100001	12100000	1.77335604321718	0.483308
chr16	11200001	12200000	1.79537302406728	0.482276
chr16	11300001	12300000	1.8101972783596	0.478924
chr16	11400001	12400000	1.79047176159318	0.474327
chr16	11500001	12500000	1.77611620788895	0.470448
chr16	11600001	12600000	1.76491581345137	0.467059
chr16	11700001	12700000	1.77294258175214	0.467344
chr16	11800001	12800000	1.75643628686989	0.462364
chr16	11900001	12900000	1.79277823392493	0.463127
chr16	12000001	13000000	1.81274271066901	0.4632
chr16	12100001	13100000	1.83034908330718	0.458871
chr16	12200001	13200000	1.83140067450875	0.456093
chr16	12300001	13300000	1.83575995680943	0.451739
chr16	12400001	13400000	1.76777749708354	0.447074
chr16	12500001	13500000	1.76719017512771	0.442048
chr16	12600001	13600000	1.75137913662294	0.436985
chr16	12700001	13700000	1.7033040132458	0.429573
chr16	12800001	13800000	1.67408992482634	0.424818
chr16	12900001	13900000	1.6730116321442	0.422016
chr16	13000001	14000000	1.66443406464279	0.420605
chr16	13100001	14100000	1.65409387120621	0.420108
chr16	13200001	14200000	1.6276870490831	0.418353
chr16	13300001	14300000	1.59250363856344	0.41334
chr16	13400001	14400000	1.63133203237487	0.41462
chr16	13500001	14500000	1.63579681140674	0.422313
chr16	13600001	14600000	1.62099509768772	0.423907
chr16	13700001	14700000	1.60678964851638	0.423944
chr16	13800001	14800000	1.61065221639111	0.430181
chr16	13900001	14900000	1.59980483812453	0.435343
chr16	14000001	15000000	1.59742768629612	0.438096
chr16	14100001	15100000	1.59926905042669	0.446245
chr16	14200001	15200000	1.63094603285698	0.449017
chr16	14300001	15300000	1.6659877398145	0.460503
chr16	14400001	15400000	1.66422259814919	0.461958
chr16	14500001	15500000	1.65014983318116	0.457615
chr16	14600001	15600000	1.73902401887475	0.458457
chr16	14700001	15700000	1.95518930938291	0.463888
chr16	14800001	15800000	1.95672924721954	0.463417
chr16	14900001	15900000	1.98285858748239	0.465463
chr16	15000001	16000000	1.93001401754738	0.46588
chr16	15100001	16100000	1.92246283795407	0.462701
chr16	15200001	16200000	1.94187576796025	0.466656
chr16	15300001	16300000	1.93595247329156	0.467254
chr16	15400001	16400000	1.92595673814028	0.468798
chr16	15500001	16500000	1.92719836119082	0.478272
chr16	15600001	16600000	1.91596833739002	0.479353
chr16	15700001	16700000	1.89858914071964	0.475718
chr16	15800001	16800000	1.91801775413888	0.472763
chr16	15900001	16900000	1.85367822827134	0.465342
chr16	16000001	17000000	1.82480647696341	0.462204
chr16	16100001	17100000	1.83192942793099	0.457651
chr16	16200001	17200000	1.79527377716092	0.450073
chr16	16300001	17300000	1.71479906401036	0.445759
chr16	16400001	17400000	1.74836115103235	0.445952
chr16	16500001	17500000	1.78566328169817	0.437246
chr16	16600001	17600000	1.7899266981856	0.437299
chr16	16700001	17700000	1.79916132218262	0.437294
chr16	16800001	17800000	1.80799452382149	0.43583
chr16	16900001	17900000	1.82936598816071	0.436311
chr16	17000001	18000000	1.84085460494671	0.434984
chr16	17100001	18100000	1.80739397679252	0.434947
chr16	17200001	18200000	1.79393948770958	0.435651
chr16	17300001	18300000	1.81348920089931	0.432079
chr16	17400001	18400000	1.80822287982199	0.431157
chr16	17500001	18500000	1.77883119280257	0.439934
chr16	17600001	18600000	1.76694065785649	0.44051
chr16	17700001	18700000	1.7419379222974	0.439876
chr16	17800001	18800000	1.71885780553644	0.443737
chr16	17900001	18900000	1.68430952699453	0.441464
chr16	18000001	19000000	1.67452258551436	0.445281
chr16	18100001	19100000	1.6446400525651	0.448577
chr16	18200001	19200000	1.6647281213987	0.453212
chr16	18300001	19300000	1.69884606706243	0.45667
chr16	18400001	19400000	1.72493225892541	0.455802
chr16	18500001	19500000	1.75158672151404	0.445308
chr16	18600001	19600000	1.71185755405328	0.441628
chr16	18700001	19700000	1.72860321573135	0.443065
chr16	18800001	19800000	1.71170145840733	0.443919
chr16	18900001	19900000	1.68953229369343	0.44982
chr16	19000001	20000000	1.68027686457074	0.44939
chr16	19100001	20100000	1.67791060834753	0.447193
chr16	19200001	20200000	1.68981369468624	0.443485
chr16	19300001	20300000	1.64166499784015	0.440661
chr16	19400001	20400000	1.59877838551229	0.441877
chr16	19500001	20500000	1.58222428223904	0.439878
chr16	19600001	20600000	1.5938062140593	0.4398
chr16	19700001	20700000	1.56710080986096	0.437848
chr16	19800001	20800000	1.5569755866344	0.431993
chr16	19900001	20900000	1.57371432006238	0.427067
chr16	20000001	21000000	1.58170140662635	0.427427
chr16	20100001	21100000	1.61515265412813	0.427241
chr16	20200001	21200000	1.61961125236324	0.428203
chr16	20300001	21300000	1.63230954013721	0.429238
chr16	20400001	21400000	1.63190028793755	0.427543
chr16	20500001	21500000	1.62133041157403	0.428172
chr16	20600001	21600000	1.65336571222608	0.435043
chr16	20700001	21700000	1.69013334702819	0.436188
chr16	20800001	21800000	1.73632386392286	0.44043
chr16	20900001	21900000	1.73864110532937	0.443894
chr16	21000001	22000000	1.76632751884449	0.439574
chr16	21100001	22100000	1.71282501864019	0.43703
chr16	21200001	22200000	1.72559598480478	0.440919
chr16	21300001	22300000	1.76178991775371	0.445315
chr16	21400001	22400000	1.7936985758236	0.447396
chr16	21500001	22500000	1.77780340209314	0.446354
chr16	21600001	22600000	1.76166134176586	0.442588
chr16	21700001	22700000	1.6924776036469	0.442117
chr16	21800001	22800000	1.6773861190725	0.439697
chr16	21900001	22900000	1.66886458557499	0.438515
chr16	22000001	23000000	1.67705841308149	0.440546
chr16	22100001	23100000	1.69902234088574	0.443273
chr16	22200001	23200000	1.67260094810245	0.437944
chr16	22300001	23300000	1.6740060206248	0.434878
chr16	22400001	23400000	1.72258272349505	0.437541
chr16	22500001	23500000	1.73485520851257	0.441825
chr16	22600001	23600000	1.73319508921033	0.444278
chr16	22700001	23700000	1.74834248461673	0.445922
chr16	22800001	23800000	1.76319882668237	0.449752
chr16	22900001	23900000	1.77099714874359	0.450565
chr16	23000001	24000000	1.75844103365756	0.450867
chr16	23100001	24100000	1.76104611171114	0.452001
chr16	23200001	24200000	1.75586571088763	0.453257
chr16	23300001	24300000	1.73102400199433	0.450943
chr16	23400001	24400000	1.68459874207368	0.447952
chr16	23500001	24500000	1.67770456640766	0.445401
chr16	23600001	24600000	1.66025705764124	0.440792
chr16	23700001	24700000	1.67738158260674	0.439625
chr16	23800001	24800000	1.66281250758122	0.434617
chr16	23900001	24900000	1.69700567794931	0.435714
chr16	24000001	25000000	1.68471760266372	0.437688
chr16	24100001	25100000	1.67625189005733	0.438437
chr16	24200001	25200000	1.67404714578372	0.440397
chr16	24300001	25300000	1.67714700371275	0.442596
chr16	24400001	25400000	1.6654026768095	0.438504
chr16	24500001	25500000	1.66938680266236	0.434987
chr16	24600001	25600000	1.67343990542734	0.433867
chr16	24700001	25700000	1.68146618870918	0.430608
chr16	24800001	25800000	1.67763255544625	0.432706
chr16	24900001	25900000	1.64337712911609	0.42797
chr16	25000001	26000000	1.64217705676433	0.426437
chr16	25100001	26100000	1.64044899192923	0.423253
chr16	25200001	26200000	1.63738713894418	0.41879
chr16	25300001	26300000	1.62172397894197	0.413026
chr16	25400001	26400000	1.63148435299181	0.413508
chr16	25500001	26500000	1.62929520315156	0.410963
chr16	25600001	26600000	1.6215494602068	0.41089
chr16	25700001	26700000	1.63520881337053	0.413315
chr16	25800001	26800000	1.65741145224366	0.413783
chr16	25900001	26900000	1.66323008179028	0.417011
chr16	26000001	27000000	1.67130393291735	0.417011
chr16	26100001	27100000	1.69337908036517	0.421254
chr16	26200001	27200000	1.68825363819457	0.426021
chr16	26300001	27300000	1.70930057698693	0.434924
chr16	26400001	27400000	1.72940779392383	0.441033
chr16	26500001	27500000	1.75679856502866	0.451141
chr16	26600001	27600000	1.77760639946552	0.45639
chr16	26700001	27700000	1.75057810532374	0.460794
chr16	26800001	27800000	1.77207691241975	0.467476
chr16	26900001	27900000	1.78081282812165	0.473155
chr16	27000001	28000000	1.80094304279576	0.476889
chr16	27100001	28100000	1.85198847859209	0.479669
chr16	27200001	28200000	1.88775596402685	0.47798
chr16	27300001	28300000	1.90547998966296	0.478327
chr16	27400001	28400000	1.92575095728771	0.481317
chr16	27500001	28500000	1.93844602805044	0.481679
chr16	27600001	28600000	1.98562909668955	0.484269
chr16	27700001	28700000	2.02763286964347	0.486614
chr16	27800001	28800000	2.05038183808726	0.485163
chr16	27900001	28900000	2.04865752123601	0.487469
chr16	28000001	29000000	2.0738944876959	0.492375
chr16	28100001	29100000	2.0489812744421	0.491222
chr16	28200001	29200000	2.09681899306775	0.497443
chr16	28300001	29300000	2.12638822458823	0.499785
chr16	28400001	29400000	2.08876388680809	0.499255
chr16	28500001	29500000	2.07740378803371	0.497304
chr16	28600001	29600000	2.03750093061567	0.489437
chr16	28700001	29700000	2.00945116772979	0.490853
chr16	28800001	29800000	2.04252462589412	0.490126
chr16	28900001	29900000	2.0650394304923	0.492529
chr16	29000001	30000000	1.96432870904974	0.489846
chr16	29100001	30100000	1.92442790510468	0.496081
chr16	29200001	30200000	1.93941702189969	0.497094
chr16	29300001	30300000	1.93339697209892	0.492968
chr16	29400001	30400000	1.97433268719874	0.490324
chr16	29500001	30500000	1.96582086824994	0.493594
chr16	29600001	30600000	1.95595856384685	0.503503
chr16	29700001	30700000	1.92992962824785	0.502507
chr16	29800001	30800000	1.93223807019315	0.506117
chr16	29900001	30900000	1.92467823184399	0.500776
chr16	30000001	31000000	1.93448636823953	0.505961
chr16	30100001	31100000	1.93623065249278	0.504955
chr16	30200001	31200000	1.93136132623005	0.506076
chr16	30300001	31300000	1.92291043242373	0.508242
chr16	48400001	49400000	1.54308277935714	0.434544
chr16	48500001	49500000	1.60597899587838	0.435608
chr16	48600001	49600000	1.62993465098425	0.44054
chr16	48700001	49700000	1.6332492131859	0.448064
chr16	48800001	49800000	1.6727109538659	0.457709
chr16	48900001	49900000	1.66144545444783	0.467552
chr16	49000001	50000000	1.67172861618738	0.470284
chr16	49100001	50100000	1.65945344806368	0.469179
chr16	49200001	50200000	1.62593585584069	0.471665
chr16	49300001	50300000	1.62330160707996	0.472669
chr16	49400001	50400000	1.65936435699094	0.47526
chr16	49500001	50500000	1.67151400794604	0.475765
chr16	49600001	50600000	1.66988703449744	0.473121
chr16	49700001	50700000	1.71038160759424	0.47533
chr16	49800001	50800000	1.6698834823872	0.470118
chr16	49900001	50900000	1.6793886204711	0.460523
chr16	50000001	51000000	1.6837729906093	0.45751
chr16	50100001	51100000	1.65183691226063	0.460046
chr16	50200001	51200000	1.66925431460652	0.461142
chr16	50300001	51300000	1.65063954143829	0.460765
chr16	50400001	51400000	1.61958627597378	0.455756
chr16	50500001	51500000	1.58427444012082	0.450634
chr16	50600001	51600000	1.55862100593076	0.443214
chr16	50700001	51700000	1.5173246351997	0.432557
chr16	50800001	51800000	1.52016256330505	0.425843
chr16	50900001	51900000	1.5010274801973	0.423946
chr16	51000001	52000000	1.48834839680032	0.418659
chr16	51100001	52100000	1.49526882112417	0.412892
chr16	51200001	52200000	1.47104888028866	0.405791
chr16	51300001	52300000	1.45677317307551	0.401781
chr16	51400001	52400000	1.45829670045828	0.397711
chr16	51500001	52500000	1.44954389463362	0.394528
chr16	51600001	52600000	1.42767841641118	0.393749
chr16	51700001	52700000	1.43247906764623	0.394164
chr16	51800001	52800000	1.41214438561923	0.395689
chr16	51900001	52900000	1.41276218027178	0.395859
chr16	52000001	53000000	1.39072105327274	0.395395
chr16	52100001	53100000	1.39568591229329	0.398601
chr16	52200001	53200000	1.38262434430994	0.40311
chr16	52300001	53300000	1.390430750518	0.399468
chr16	52400001	53400000	1.37334453835603	0.400573
chr16	52500001	53500000	1.37155641616778	0.401798
chr16	52600001	53600000	1.39430511963112	0.407067
chr16	52700001	53700000	1.39015369300736	0.404136
chr16	52800001	53800000	1.39765580432807	0.401817
chr16	52900001	53900000	1.39718971689761	0.399833
chr16	53000001	54000000	1.40367205646159	0.400363
chr16	53100001	54100000	1.40534648120344	0.397812
chr16	53200001	54200000	1.43088995097028	0.398591
chr16	53300001	54300000	1.44753074244217	0.408376
chr16	53400001	54400000	1.46582992143154	0.416487
chr16	53500001	54500000	1.47037020269845	0.42167
chr16	53600001	54600000	1.47748911061012	0.420088
chr16	53700001	54700000	1.48445765164964	0.423968
chr16	53800001	54800000	1.50888943396558	0.426774
chr16	53900001	54900000	1.51260162003556	0.428932
chr16	54000001	55000000	1.53312875875538	0.432548
chr16	54100001	55100000	1.54418839447165	0.438046
chr16	54200001	55200000	1.56054046587344	0.441467
chr16	54300001	55300000	1.54850820745104	0.438557
chr16	54400001	55400000	1.54240824951635	0.433974
chr16	54500001	55500000	1.54242529433915	0.432356
chr16	54600001	55600000	1.52796956821802	0.430188
chr16	54700001	55700000	1.53237709928902	0.42884
chr16	54800001	55800000	1.53369510057113	0.43374
chr16	54900001	55900000	1.55205017113719	0.439245
chr16	55000001	56000000	1.5455371149129	0.438956
chr16	55100001	56100000	1.54630820294162	0.433744
chr16	55200001	56200000	1.53334897710898	0.427694
chr16	55300001	56300000	1.53358918625419	0.428907
chr16	55400001	56400000	1.55315593636968	0.437824
chr16	55500001	56500000	1.5629228068192	0.435217
chr16	55600001	56600000	1.58552275009869	0.437134
chr16	55700001	56700000	1.59281845838633	0.44435
chr16	55800001	56800000	1.5757216057195	0.443547
chr16	55900001	56900000	1.57903960463208	0.441035
chr16	56000001	57000000	1.60573857704583	0.447795
chr16	56100001	57100000	1.6203041467723	0.456397
chr16	56200001	57200000	1.66325259412991	0.4674
chr16	56300001	57300000	1.67756624290883	0.467245
chr16	56400001	57400000	1.65918404886455	0.462299
chr16	56500001	57500000	1.69371832038284	0.469975
chr16	56600001	57600000	1.70700684830479	0.47821
chr16	56700001	57700000	1.72310421491353	0.481903
chr16	56800001	57800000	1.77365296524773	0.489781
chr16	56900001	57900000	1.7959760765817	0.495728
chr16	57000001	58000000	1.77905487401356	0.495146
chr16	57100001	58100000	1.74267884838145	0.498707
chr16	57200001	58200000	1.69611440327956	0.493601
chr16	57300001	58300000	1.71800603644855	0.493652
chr16	57400001	58400000	1.69725396495481	0.488455
chr16	57500001	58500000	1.65292738693281	0.485831
chr16	57600001	58600000	1.63050018236823	0.4812
chr16	57700001	58700000	1.59810437680021	0.474348
chr16	57800001	58800000	1.55699668234339	0.46675
chr16	57900001	58900000	1.5078620973486	0.458749
chr16	58000001	59000000	1.48041281504819	0.448363
chr16	58100001	59100000	1.46282469380511	0.433929
chr16	58200001	59200000	1.43826084690264	0.425462
chr16	58300001	59300000	1.40060232513849	0.420435
chr16	58400001	59400000	1.39629913715275	0.416844
chr16	58500001	59500000	1.38001072621265	0.4077
chr16	58600001	59600000	1.37311096864715	0.398437
chr16	58700001	59700000	1.35818210350161	0.390008
chr16	58800001	59800000	1.35830502121503	0.381502
chr16	58900001	59900000	1.34792265682869	0.376231
chr16	59000001	60000000	1.34324996923126	0.373606
chr16	59100001	60100000	1.32316146964192	0.371206
chr16	59200001	60200000	1.32511125492063	0.370747
chr16	59300001	60300000	1.33157872555171	0.371023
chr16	59400001	60400000	1.3128347858484	0.370593
chr16	59500001	60500000	1.30309097452432	0.370836
chr16	59600001	60600000	1.28685862598521	0.368992
chr16	59700001	60700000	1.29392935874832	0.369018
chr16	59800001	60800000	1.28692550888254	0.367467
chr16	59900001	60900000	1.29475805049763	0.367437
chr16	60000001	61000000	1.30852059717656	0.366369
chr16	60100001	61100000	1.32028179319749	0.366426
chr16	60200001	61200000	1.32405072677798	0.364604
chr16	60300001	61300000	1.31732488119036	0.361932
chr16	60400001	61400000	1.31328935950322	0.359691
chr16	60500001	61500000	1.32688670499202	0.358777
chr16	60600001	61600000	1.34412666640043	0.35947
chr16	60700001	61700000	1.34943799248877	0.358913
chr16	60800001	61800000	1.35795908066784	0.358339
chr16	60900001	61900000	1.34408310304844	0.359183
chr16	61000001	62000000	1.31977501808651	0.361212
chr16	61100001	62100000	1.31664304962357	0.363551
chr16	61200001	62200000	1.31103924421207	0.365161
chr16	61300001	62300000	1.32171170646608	0.365221
chr16	61400001	62400000	1.32954188510295	0.366253
chr16	61500001	62500000	1.29315419795862	0.366305
chr16	61600001	62600000	1.28308431498792	0.367771
chr16	61700001	62700000	1.26329026881731	0.368986
chr16	61800001	62800000	1.24884454199933	0.371772
chr16	61900001	62900000	1.25501285775134	0.37001
chr16	62000001	63000000	1.26723897847207	0.36878
chr16	62100001	63100000	1.25479355060637	0.368053
chr16	62200001	63200000	1.24461559737465	0.367288
chr16	62300001	63300000	1.22817028703057	0.36707
chr16	62400001	63400000	1.23498486718146	0.365909
chr16	62500001	63500000	1.2498844467536	0.365233
chr16	62600001	63600000	1.25241486351358	0.362295
chr16	62700001	63700000	1.27320200103259	0.361694
chr16	62800001	63800000	1.31008933580787	0.361113
chr16	62900001	63900000	1.32126291165053	0.362369
chr16	63000001	64000000	1.30515022569224	0.362325
chr16	63100001	64100000	1.32950966566128	0.36046
chr16	63200001	64200000	1.36592558516012	0.360066
chr16	63300001	64300000	1.40201492343667	0.361706
chr16	63400001	64400000	1.41338711433298	0.363137
chr16	63500001	64500000	1.42705119893379	0.364541
chr16	63600001	64600000	1.43987899363275	0.366807
chr16	63700001	64700000	1.4348755828877	0.366246
chr16	63800001	64800000	1.45506843546002	0.366969
chr16	63900001	64900000	1.43779741624078	0.368145
chr16	64000001	65000000	1.46898615397154	0.370086
chr16	64100001	65100000	1.46357831414871	0.373946
chr16	64200001	65200000	1.46360286435867	0.377628
chr16	64300001	65300000	1.46987906981854	0.379511
chr16	64400001	65400000	1.45980888086616	0.381568
chr16	64500001	65500000	1.46006773681518	0.384221
chr16	64600001	65600000	1.47032446201855	0.388622
chr16	64700001	65700000	1.48274710137958	0.39426
chr16	64800001	65800000	1.47417959116871	0.399419
chr16	64900001	65900000	1.4933796721998	0.404336
chr16	65000001	66000000	1.49136623144915	0.410169
chr16	65100001	66100000	1.49774146694143	0.414053
chr16	65200001	66200000	1.51916870148397	0.418225
chr16	65300001	66300000	1.52989264615034	0.423849
chr16	65400001	66400000	1.55307880400821	0.433933
chr16	65500001	66500000	1.56332403042896	0.442685
chr16	65600001	66600000	1.57541657977259	0.450412
chr16	65700001	66700000	1.61110580140863	0.455631
chr16	65800001	66800000	1.61752359142464	0.457956
chr16	65900001	66900000	1.63780658496588	0.458893
chr16	66000001	67000000	1.70122225281387	0.467365
chr16	66100001	67100000	1.72422260234353	0.471117
chr16	66200001	67200000	1.74509508709746	0.474333
chr16	66300001	67300000	1.79813927303295	0.48497
chr16	66400001	67400000	1.82758328437259	0.482235
chr16	66500001	67500000	1.86302553152814	0.48716
chr16	66600001	67600000	1.86274925500546	0.489736
chr16	66700001	67700000	1.86360552689752	0.491606
chr16	66800001	67800000	1.8813963314872	0.496026
chr16	66900001	67900000	1.91685257217341	0.502861
chr16	67000001	68000000	1.92274984595313	0.504735
chr16	67100001	68100000	1.92795603638154	0.506427
chr16	67200001	68200000	1.92223891432604	0.502155
chr16	67300001	68300000	1.88696782206325	0.493806
chr16	67400001	68400000	1.87564868446974	0.496288
chr16	67500001	68500000	1.89384075998803	0.492555
chr16	67600001	68600000	1.91729498322911	0.488842
chr16	67700001	68700000	1.92408749724352	0.486518
chr16	67800001	68800000	1.92572398494579	0.485767
chr16	67900001	68900000	1.85913858290955	0.480708
chr16	68000001	69000000	1.84440429325736	0.46886
chr16	68100001	69100000	1.84243752432724	0.463091
chr16	68200001	69200000	1.86333181718254	0.467676
chr16	68300001	69300000	1.87603664940851	0.463153
chr16	68400001	69400000	1.87110400422372	0.4606
chr16	68500001	69500000	1.81562319268292	0.453349
chr16	68600001	69600000	1.83634614102016	0.449673
chr16	68700001	69700000	1.80202359645377	0.441502
chr16	68800001	69800000	1.77445961506609	0.436546
chr16	68900001	69900000	1.80966135650829	0.435749
chr16	69000001	70000000	1.82366567195746	0.442186
chr16	69100001	70100000	1.81865707705163	0.44407
chr16	69200001	70200000	1.77629169422409	0.441553
chr16	69300001	70300000	1.73871700315325	0.446762
chr16	69400001	70400000	1.72576486139814	0.447034
chr16	69500001	70500000	1.76805770336816	0.456047
chr16	69600001	70600000	1.70902863986554	0.458827
chr16	69700001	70700000	1.76235863009479	0.469693
chr16	69800001	70800000	1.84161875315515	0.481641
chr16	69900001	70900000	1.80757789570969	0.4817
chr16	70000001	71000000	1.72650105717415	0.477507
chr16	70100001	71100000	1.66447741261033	0.473499
chr16	70200001	71200000	1.66515926176897	0.467167
chr16	70300001	71300000	1.66265045806196	0.458522
chr16	70400001	71400000	1.65189905757284	0.45433
chr16	70500001	71500000	1.63548087399437	0.450952
chr16	70600001	71600000	1.65039850743123	0.447051
chr16	70700001	71700000	1.62481530155123	0.44195
chr16	70800001	71800000	1.58834716401997	0.426843
chr16	70900001	71900000	1.58588288493202	0.426425
chr16	71000001	72000000	1.59617565506052	0.425884
chr16	71100001	72100000	1.62350645085308	0.429798
chr16	71200001	72200000	1.61372306188437	0.436379
chr16	71300001	72300000	1.58740331212829	0.438169
chr16	71400001	72400000	1.58083527492724	0.434178
chr16	71500001	72500000	1.5650157500793	0.422797
chr16	71600001	72600000	1.53499009882996	0.416226
chr16	71700001	72700000	1.51497669351468	0.41074
chr16	71800001	72800000	1.49128123375907	0.407916
chr16	71900001	72900000	1.48841268835369	0.407738
chr16	72000001	73000000	1.47720147395526	0.410397
chr16	72100001	73100000	1.44581415362587	0.412348
chr16	72200001	73200000	1.44797811731183	0.412194
chr16	72300001	73300000	1.46448695576851	0.413515
chr16	72400001	73400000	1.47840230939439	0.419121
chr16	72500001	73500000	1.4720327188422	0.425594
chr16	72600001	73600000	1.45238900200761	0.431919
chr16	72700001	73700000	1.4570212916968	0.432448
chr16	72800001	73800000	1.45690546975095	0.434879
chr16	72900001	73900000	1.44855214228741	0.433317
chr16	73000001	74000000	1.44102418052451	0.425942
chr16	73100001	74100000	1.44329415624555	0.417989
chr16	73200001	74200000	1.42995150609292	0.411402
chr16	73300001	74300000	1.41845372511671	0.409481
chr16	73400001	74400000	1.42703056224498	0.410829
chr16	73500001	74500000	1.43986507293439	0.417666
chr16	73600001	74600000	1.47352339903406	0.415859
chr16	73700001	74700000	1.4844992708441	0.420782
chr16	73800001	74800000	1.50503116088705	0.428645
chr16	73900001	74900000	1.49565027184366	0.429832
chr16	74000001	75000000	1.52381864556846	0.434499
chr16	74100001	75100000	1.56827803248934	0.440067
chr16	74200001	75200000	1.5804452911589	0.448638
chr16	74300001	75300000	1.59371464381512	0.46131
chr16	74400001	75400000	1.55674261702389	0.460786
chr16	74500001	75500000	1.53815066467678	0.453827
chr16	74600001	75600000	1.51703986154818	0.460989
chr16	74700001	75700000	1.49237592907435	0.461484
chr16	74800001	75800000	1.47816958658735	0.455375
chr16	74900001	75900000	1.45275665708402	0.449918
chr16	75000001	76000000	1.41810714427821	0.443793
chr16	75100001	76100000	1.38283078141878	0.435295
chr16	75200001	76200000	1.34500650180992	0.423918
chr16	75300001	76300000	1.32562094235216	0.407273
chr16	75400001	76400000	1.31314403585009	0.399476
chr16	75500001	76500000	1.28485461557617	0.393142
chr16	75600001	76600000	1.26216973862303	0.381366
chr16	75700001	76700000	1.23656391885208	0.373098
chr16	75800001	76800000	1.23542098580369	0.366398
chr16	75900001	76900000	1.2634936642724	0.365724
chr16	76000001	77000000	1.27145558186894	0.365044
chr16	76100001	77100000	1.2802350345499	0.366308
chr16	76200001	77200000	1.30367621727662	0.370194
chr16	76300001	77300000	1.30424795756034	0.375583
chr16	76400001	77400000	1.31514052993427	0.377859
chr16	76500001	77500000	1.33858582481067	0.382595
chr16	76600001	77600000	1.36162369210062	0.386813
chr16	76700001	77700000	1.37279184875429	0.392024
chr16	76800001	77800000	1.37388947775944	0.39854
chr16	76900001	77900000	1.37482770504472	0.405138
chr16	77000001	78000000	1.37880199127609	0.41218
chr16	77100001	78100000	1.3886773057361	0.418269
chr16	77200001	78200000	1.39844951607473	0.420944
chr16	77300001	78300000	1.42369234198511	0.421503
chr16	77400001	78400000	1.42966283590846	0.423996
chr16	77500001	78500000	1.4136546828475	0.424258
chr16	77600001	78600000	1.41805452861992	0.426207
chr16	77700001	78700000	1.42830662386825	0.42802
chr16	77800001	78800000	1.44098371935085	0.429272
chr16	77900001	78900000	1.45426680925767	0.427461
chr16	78000001	79000000	1.46102683252654	0.425612
chr16	78100001	79100000	1.47966640622637	0.426057
chr16	78200001	79200000	1.46653120591343	0.426653
chr16	78300001	79300000	1.45679747790126	0.426978
chr16	78400001	79400000	1.45886319609678	0.430334
chr16	78500001	79500000	1.47016167410722	0.432364
chr16	78600001	79600000	1.46072600676337	0.43338
chr16	78700001	79700000	1.45738413596704	0.433274
chr16	78800001	79800000	1.42800831058932	0.430552
chr16	78900001	79900000	1.41446196716111	0.429481
chr16	79000001	80000000	1.40035871553052	0.427879
chr16	79100001	80100000	1.37682629946627	0.425738
chr16	79200001	80200000	1.38304806860343	0.423739
chr16	79300001	80300000	1.38376815330581	0.42078
chr16	79400001	80400000	1.39132863922422	0.41795
chr16	79500001	80500000	1.38794900377261	0.415313
chr16	79600001	80600000	1.37808635135792	0.412692
chr16	79700001	80700000	1.37343869643162	0.413264
chr16	79800001	80800000	1.38160230180005	0.415007
chr16	79900001	80900000	1.38607743431154	0.412721
chr16	80000001	81000000	1.39056683248615	0.414839
chr16	80100001	81100000	1.40373734027749	0.41486
chr16	80200001	81200000	1.40663480229916	0.421821
chr16	80300001	81300000	1.44601958073164	0.430047
chr16	80400001	81400000	1.43578714345669	0.431529
chr16	80500001	81500000	1.45448082482779	0.438319
chr16	80600001	81600000	1.49251694535183	0.447965
chr16	80700001	81700000	1.51774377490293	0.454905
chr16	80800001	81800000	1.51854588738756	0.46383
chr16	80900001	81900000	1.54367490581261	0.47235
chr16	81000001	82000000	1.55617300087797	0.475312
chr16	81100001	82100000	1.56000865306126	0.475719
chr16	81200001	82200000	1.55668122089737	0.468582
chr16	81300001	82300000	1.52165361933491	0.461331
chr16	81400001	82400000	1.51758685994398	0.459402
chr16	81500001	82500000	1.49930776650047	0.453492
chr16	81600001	82600000	1.45194383199693	0.445812
chr16	81700001	82700000	1.41683719428678	0.438674
chr16	81800001	82800000	1.41539796918381	0.429066
chr16	81900001	82900000	1.37876666515912	0.423367
chr16	82000001	83000000	1.37272108738306	0.418288
chr16	82100001	83100000	1.37368962056787	0.417258
chr16	82200001	83200000	1.3874083237526	0.418354
chr16	82300001	83300000	1.39117350805685	0.41966
chr16	82400001	83400000	1.40384714068256	0.418693
chr16	82500001	83500000	1.40784555089884	0.418841
chr16	82600001	83600000	1.43885722975287	0.41931
chr16	82700001	83700000	1.46566685613081	0.418964
chr16	82800001	83800000	1.47142698696818	0.421612
chr16	82900001	83900000	1.47004623447662	0.424688
chr16	83000001	84000000	1.50024018332383	0.43404
chr16	83100001	84100000	1.52504991344473	0.445391
chr16	83200001	84200000	1.54017715846645	0.448852
