chrom	start	end	gpseq_score	eigen
chr11	3.6e+07	3.7e+07	0.343638650615642	-0.0455250160399128
chr11	3.7e+07	3.8e+07	0.264269789452393	-0.0811568274415714
chr11	3.8e+07	3.9e+07	0.301603853915346	-0.0797094039597139
chr11	3.9e+07	4e+07	0.354099695178845	-0.0833479885146757
chr11	4e+07	4.1e+07	0.272474059829915	-0.0798901022938841
chr11	4.1e+07	4.2e+07	0.269394192292482	-0.0796101408831573
chr11	4.2e+07	4.3e+07	0.364510849061653	-0.0800519687300971
chr11	4.3e+07	4.4e+07	0.343299650613821	0.00375863001763562
chr11	4.4e+07	4.5e+07	0.657572426571215	0.0790508394234268
chr11	4.5e+07	4.6e+07	0.661994569863779	0.103502324744504
chr11	4.6e+07	4.7e+07		0.122849360521073
chr11	4.7e+07	4.8e+07		0.119113021585556
chr11	4.8e+07	4.9e+07		-0.0683767244138634
chr11	4.9e+07	5e+07		-0.0821150522925555
chr11	5e+07	5.1e+07		-0.0795849772354251
chr11	5.1e+07	5.2e+07		-0.0733876037468488
chr11	5.2e+07	5.3e+07		-0.0734211401486363
chr11	5.3e+07	5.4e+07		-0.0733349833610612
chr11	5.4e+07	5.5e+07		-0.0793393642446781
chr11	5.5e+07	5.6e+07		-0.0762360072362864
chr11	5.6e+07	5.7e+07		-0.0626177490626688
chr11	5.7e+07	5.8e+07	0.386520056687994	0.0323725825541975
chr11	5.8e+07	5.9e+07	0.343809539138465	-0.0591262000279158
chr11	5.9e+07	6e+07	0.319010976825959	0.0131583955500213
chr11	6e+07	6.1e+07	0.514947585298672	0.0843126264862983
chr11	6.1e+07	6.2e+07	0.848601294673863	0.136122786256871
chr11	6.2e+07	6.3e+07	0.838696598638464	0.129795549197147
chr11	6.3e+07	6.4e+07	0.712984911191132	0.121284411870738
chr11	6.4e+07	6.5e+07	0.968176197346127	0.123108949663322
chr11	6.5e+07	6.6e+07	1.01345613451571	0.0989694918366706
chr11	6.6e+07	6.7e+07	0.890529851484412	0.109568881337616
chr11	6.7e+07	6.8e+07	0.95625372780823	0.111937138672809
chr11	6.8e+07	6.9e+07	0.967246617006501	0.128344726370416
chr11	6.9e+07	7e+07	0.959818892781445	0.109398926852035
chr11	7e+07	7.1e+07	0.903777576966791	0.0922136678774144
chr11	7.1e+07	7.2e+07	0.876513677984896	0.0878221870657857
chr11	7.2e+07	7.3e+07	0.815116783115179	0.13477624986448
chr11	7.3e+07	7.4e+07	0.63792737721516	0.130631445827494
chr11	7.4e+07	7.5e+07	0.685442445448296	0.125968662637438
chr11	7.5e+07	7.6e+07	0.689162724356721	0.133684248929689
chr11	7.6e+07	7.7e+07	0.597821625986038	0.128330294203224
chr11	7.7e+07	7.8e+07	0.523504836222472	0.123551557103016
chr11	7.8e+07	7.9e+07	0.31980717535555	0.0834751775191862
chr11	7.9e+07	8e+07	0.198057569231637	-0.0189879906467202
chr11	8e+07	8.1e+07	0.187391013452605	-0.0860632649066539
chr11	8.1e+07	8.2e+07	0.237077164968386	-0.0874803119481717
chr11	8.2e+07	8.3e+07	0.214213889152352	-0.0766463883199762
chr11	8.3e+07	8.4e+07	0.207768429801573	-0.0566955100958299
chr11	8.4e+07	8.5e+07	0.235021236253507	-0.0791195291834978
chr11	8.5e+07	8.6e+07	0.235464769941271	0.00557579537236533
chr11	8.6e+07	8.7e+07	0.214600284764675	0.03685133902504
chr11	8.7e+07	8.8e+07	0.188157132224973	-0.0855142687663511
chr11	8.8e+07	8.9e+07	0.170352494449651	-0.0897813843929148
chr11	8.9e+07	9e+07	0.16250217661378	-0.0899543341298574
chr11	9e+07	9.1e+07	0.124637672414234	-0.0888155791918931
chr11	9.1e+07	9.2e+07	0.174665135180293	-0.0912217126225346
chr11	9.2e+07	9.3e+07	0.162213899914069	-0.0818740869963015
chr11	9.3e+07	9.4e+07	0.241145816507881	-0.011139394607268
chr11	9.4e+07	9.5e+07	0.199991853146452	-0.0401651333710273
chr11	9.5e+07	9.6e+07	0.197886330302318	0.055523646106988
chr11	9.6e+07	9.7e+07	0.133301362852501	-0.0338157567507688
chr11	9.7e+07	9.8e+07	0.142335838408801	-0.088100960857025
chr11	9.8e+07	9.9e+07	0.185815865636144	-0.0876359667918552
chr11	9.9e+07	1e+08	0.175538541863411	-0.0860160210537082
chr11	1e+08	1.01e+08	0.127898834692905	-0.0812698033343742
chr11	1.01e+08	1.02e+08	0.130180681450051	-0.0878463946587272
chr11	1.02e+08	1.03e+08	0.144450193586737	0.0148261519552801
chr11	1.03e+08	1.04e+08	0.0990476785368347	-0.075713594956812
chr11	1.04e+08	1.05e+08	0.204614891052627	-0.0887447137383246
chr11	1.05e+08	1.06e+08	0.179273304740096	-0.0881381326414203
chr11	1.06e+08	1.07e+08	0.207957043451755	-0.0870320676267412
chr11	1.07e+08	1.08e+08	0.140469964267254	-0.0385922958646426
chr11	1.08e+08	1.09e+08	0.197548147684249	0.0664950490623022
chr11	1.09e+08	1.1e+08	0.175630287214373	-0.0904687592964775
chr11	1.1e+08	1.11e+08	0.203017751368048	-0.0741465254490599
chr11	1.11e+08	1.12e+08	0.267395259568861	0.047144223387358
chr11	1.12e+08	1.13e+08	0.274440885168837	-0.0149057174757808
chr11	1.13e+08	1.14e+08	0.316610724138858	-0.0104214863516318
chr11	1.14e+08	1.15e+08	0.319518521290338	-0.0464515897080644
chr11	1.15e+08	1.16e+08	0.302432121530875	-0.0549895031389592
chr11	1.16e+08	1.17e+08	0.397428345043069	0.0613880460694187
chr11	1.17e+08	1.18e+08	0.604130671512261	0.11099971538589
chr11	1.18e+08	1.19e+08	0.62438873655576	0.107567423578757
chr11	1.19e+08	1.2e+08	0.697722405653267	0.109799502204709
chr11	1.2e+08	1.21e+08	0.469573982892127	0.103779611462232
chr11	1.21e+08	1.22e+08	0.26766821626116	0.0130680490634262
chr11	1.22e+08	1.23e+08	0.266632138266995	-0.0411462390390602
chr11	1.23e+08	1.24e+08	0.228118496031332	0.0152416360084884
chr11	1.24e+08	1.25e+08	0.195234087888293	-0.0449915411221959
chr11	1.25e+08	1.26e+08	0.309919109407073	0.0942285985687086
chr11	1.26e+08	1.27e+08	0.300797388541745	0.0678464272797388
chr11	1.27e+08	1.28e+08	0.240107346759778	-0.0724738559920715
chr11	1.28e+08	1.29e+08	0.122498751290972	-0.0630153042556413
chr11	1.29e+08	1.3e+08	0.187661781625254	-0.0438005549982878
chr12	1e+06	2e+06	0.694193000271051	0.109754971556156
chr12	2e+06	3e+06	0.807670634782643	0.0986221542358341
chr12	3e+06	4e+06	0.721523401528215	0.0964458511879794
chr12	4e+06	5e+06	0.611683742149098	0.0351871669158287
chr12	5e+06	6e+06	0.700664374046145	-0.0167289479184411
chr12	6e+06	7e+06	0.778158374024658	0.132574405960677
chr12	7e+06	8e+06	0.616164658139389	0.0874524910452402
chr12	8e+06	9e+06	0.544195691386382	0.0774658758683798
chr12	9e+06	1e+07	0.45935400041221	0.0264970597549605
chr12	1e+07	1.1e+07	0.403345703930617	-0.0462905615637061
chr12	1.1e+07	1.2e+07	0.413880763234785	-0.0407568317524158
chr12	1.2e+07	1.3e+07	0.40691699913759	0.0956968383061136
chr12	1.3e+07	1.4e+07	0.403067897567659	-0.0584086628142002
chr12	1.4e+07	1.5e+07	0.358947929935933	-0.0672220593889385
chr12	1.5e+07	1.6e+07	0.285896744861989	-0.0695210148060135
chr12	1.6e+07	1.7e+07	0.289248670806088	-0.0777352004881852
chr12	1.7e+07	1.8e+07	0.247849361923831	-0.0800221879328825
chr12	1.8e+07	1.9e+07	0.287701524700823	-0.0544765000420626
chr12	1.9e+07	2e+07	0.28062485997843	0.00320307697737788
chr12	2e+07	2.1e+07	0.309416527556375	-0.0770385943115668
chr12	2.1e+07	2.2e+07	0.290423148961832	-0.0723017740834746
chr12	2.2e+07	2.3e+07	0.325517362094835	-0.0618180137905189
chr12	2.3e+07	2.4e+07	0.266571432044691	-0.0572381403190805
chr12	2.4e+07	2.5e+07	0.295519837109643	-0.0224118741403881
chr12	2.5e+07	2.6e+07	0.390725335200976	-0.00504003717022092
chr12	2.6e+07	2.7e+07	0.397167450333386	0.0274045096185142
chr12	2.7e+07	2.8e+07	0.44158397241129	0.0631464413906341
chr12	2.8e+07	2.9e+07	0.377185923089847	-0.0578534552276773
chr12	2.9e+07	3e+07	0.38527193070389	-0.0361629672984777
chr12	3e+07	3.1e+07	0.45536117781302	-0.00699322002178083
chr12	3.1e+07	3.2e+07	0.535799894282525	0.0855402267855922
chr12	3.2e+07	3.3e+07	0.416721646944817	0.062858715486685
chr12	3.3e+07	3.4e+07	0.381936456497511	-0.0711784877022167
chr12	3.4e+07	3.5e+07		-0.0669742681562379
chr12	3.5e+07	3.6e+07		-0.0828067673462969
chr12	3.6e+07	3.7e+07		-0.0828748068654145
chr12	3.7e+07	3.8e+07		-0.0834022387550149
chr12	3.8e+07	3.9e+07		-0.0804624341940302
chr12	3.9e+07	4e+07		-0.0732749622673816
chr12	4e+07	4.1e+07	0.244506441912254	-0.0853634396449951
chr12	4.1e+07	4.2e+07	0.280153651865493	-0.0813120907677441
chr12	4.2e+07	4.3e+07	0.247746728170544	-1.61583339215801e-05
chr12	4.3e+07	4.4e+07	0.290095937187494	-0.0722137171532703
chr12	4.4e+07	4.5e+07	0.274189543656174	-0.0902160406170313
chr12	4.5e+07	4.6e+07	0.279641647708205	-0.0667184047077262
chr12	4.6e+07	4.7e+07	0.287577393676392	-0.054573424135161
chr12	4.7e+07	4.8e+07	0.441943402418968	0.0231221134442451
chr12	4.8e+07	4.9e+07	0.53074429444064	0.117953483071582
chr12	4.9e+07	5e+07	0.733319389850164	0.110725111562488
chr12	5e+07	5.1e+07	0.798893010276075	0.0974866311016363
chr12	5.1e+07	5.2e+07	0.721408597174339	0.105139498407364
chr12	5.2e+07	5.3e+07	0.80315584107616	0.107140762855513
chr12	5.3e+07	5.4e+07	0.816993362057616	0.115894447842026
chr12	5.4e+07	5.5e+07	0.642774089076163	0.0976174182402609
chr12	5.5e+07	5.6e+07	0.473996142938896	0.0680563969777444
chr12	5.6e+07	5.7e+07	0.657174099753474	0.115924348736472
chr12	5.7e+07	5.8e+07	0.666810963509708	0.11657945993406
chr12	5.8e+07	5.9e+07	0.362057464760925	-0.0726969776635093
chr12	5.9e+07	6e+07	0.256668046308784	-0.0841694076654277
chr12	6e+07	6.1e+07	0.346271904272317	-0.0868784271022649
chr12	6.1e+07	6.2e+07	0.366797788713133	-0.0714624926878662
chr12	6.2e+07	6.3e+07	0.257378373060787	-0.0163611902303693
chr12	6.3e+07	6.4e+07	0.24951269864346	-0.0863646109608325
chr12	6.4e+07	6.5e+07	0.272886601566521	0.0533753128197986
chr12	6.5e+07	6.6e+07	0.268200020698221	-0.0819892406122994
chr12	6.6e+07	6.7e+07	0.256538139651477	-0.0800093879418933
chr12	6.7e+07	6.8e+07	0.246347551414153	-0.0776462681194315
chr12	6.8e+07	6.9e+07	0.232625411110704	-0.00745055966251717
chr12	6.9e+07	7e+07	0.337422977378918	-0.0454587592368668
chr12	7e+07	7.1e+07	0.204173796854298	-0.0901256907581433
chr12	7.1e+07	7.2e+07	0.227236304639643	-0.0872333862689596
chr12	7.2e+07	7.3e+07	0.112132690444448	-0.0841439810147387
chr12	7.3e+07	7.4e+07	0.216243593767252	-0.092417732953179
chr12	7.4e+07	7.5e+07	0.207085316178547	-0.0914332436830361
chr12	7.5e+07	7.6e+07	0.213945191265623	-0.0855926157308436
chr12	7.6e+07	7.7e+07	0.208153763374177	-0.0629420180343817
chr12	7.7e+07	7.8e+07	0.226471429567199	-0.0850517826124733
chr12	7.8e+07	7.9e+07	0.186349195108691	-0.0192989721505685
chr12	7.9e+07	8e+07	0.243374342679713	0.021402357481467
chr12	8e+07	8.1e+07	0.193555780420438	-0.0374625139719909
chr12	8.1e+07	8.2e+07	0.183341774931623	-0.0564326486002079
chr12	8.2e+07	8.3e+07	0.184883290961685	-0.0624303311660003
chr12	8.3e+07	8.4e+07	0.170662419765452	-0.0823663080478807
chr12	8.4e+07	8.5e+07	0.163027446039346	-0.0745309635268973
chr12	8.5e+07	8.6e+07	0.0990495587203623	-0.0857988793851362
chr12	8.6e+07	8.7e+07	0.110690934581168	-0.0870997873608142
chr12	8.7e+07	8.8e+07	0.140900749704028	-0.0879252147717191
chr12	8.8e+07	8.9e+07	0.0733695490876261	-0.0823824736824185
chr12	8.9e+07	9e+07	0.134237557243911	-0.0892110906215836
chr12	9e+07	9.1e+07	0.161965669700149	-0.0911695069876056
chr12	9.1e+07	9.2e+07	0.144914156633585	-0.0890989450783957
chr12	9.2e+07	9.3e+07	0.170827598413028	-0.0737826481559482
chr12	9.3e+07	9.4e+07	0.258114244779046	0.0784281796405807
chr12	9.4e+07	9.5e+07	0.377476801375492	0.0897550921913467
chr12	9.5e+07	9.6e+07	0.412417595517487	0.103579554540834
chr12	9.6e+07	9.7e+07	0.355135388942989	-0.0455691523602083
chr12	9.7e+07	9.8e+07	0.236846366596991	-0.0863243976732742
chr12	9.8e+07	9.9e+07	0.249384625037713	-0.0501572045212522
chr12	9.9e+07	1e+08	0.208186103585716	-0.0809150078875356
chr12	1e+08	1.01e+08	0.20223475994972	-0.00147146002301138
chr12	1.01e+08	1.02e+08	0.259546420146051	0.0409261538709738
chr12	1.02e+08	1.03e+08	0.248915654933825	-0.0751738469179004
chr12	1.03e+08	1.04e+08	0.304353094492916	-0.0417009333052394
chr12	1.04e+08	1.05e+08	0.422871570572726	0.106484783967196
chr12	1.05e+08	1.06e+08	0.448061348462402	0.0795259928944149
chr12	1.06e+08	1.07e+08	0.459991341921728	0.0814606452044193
chr12	1.07e+08	1.08e+08	0.480386479543526	0.0675518544994066
chr12	1.08e+08	1.09e+08	0.562429895042174	0.0992667584966284
chr12	1.09e+08	1.1e+08	0.659987677357609	0.135395848116412
chr12	1.1e+08	1.11e+08	0.684654726064824	0.119544473606878
chr12	1.11e+08	1.12e+08	0.796404406006812	0.124133000696136
chr12	1.12e+08	1.13e+08	0.671510643460551	0.130139491570336
chr12	1.13e+08	1.14e+08	0.694252745456007	0.135744723960126
chr12	1.14e+08	1.15e+08	0.551707527988669	0.0585653173717212
chr12	1.15e+08	1.16e+08	0.43415093469547	-0.00500777059316993
chr12	1.16e+08	1.17e+08	0.44085815552888	0.111124888933962
chr12	1.17e+08	1.18e+08	0.461448523485909	0.0589072634381696
chr12	1.18e+08	1.19e+08	0.36299094626019	0.0579130033835176
chr12	1.19e+08	1.2e+08	0.409312034726279	0.0848992090284832
chr12	1.2e+08	1.21e+08	0.643806823809976	0.124058360095288
chr12	1.21e+08	1.22e+08	0.773461446343056	0.116074636978534
chr12	1.22e+08	1.23e+08	0.763833780566701	0.112292518753548
chr12	1.23e+08	1.24e+08	0.705724591387473	0.125412986543004
chr12	1.24e+08	1.25e+08	0.687910176664325	0.127984785824683
chr12	1.25e+08	1.26e+08	0.487998242795202	0.019381116647485
chr12	1.26e+08	1.27e+08	0.312650977747642	-0.0590232765863271
chr12	1.27e+08	1.28e+08	0.334338593380587	-0.0582157357642355
chr12	1.28e+08	1.29e+08	0.368099425703098	-0.0436588585884487
chr12	1.29e+08	1.3e+08	0.429735030361019	-0.0541387926672715
chr13	2.1e+07	2.2e+07	0.72152703204951	0.0945117501896367
chr13	2.2e+07	2.3e+07	0.658943442502098	-0.0716379513483626
chr13	2.3e+07	2.4e+07	0.569516800024677	0.129484949657857
chr13	2.4e+07	2.5e+07	0.631633078217484	0.135258064899069
chr13	2.5e+07	2.6e+07	0.592147773497973	0.13276528175271
chr13	2.6e+07	2.7e+07	0.550035985972876	0.130835507372629
chr13	2.7e+07	2.8e+07	0.612282059937185	0.135010030289144
chr13	2.8e+07	2.9e+07	0.544984201031489	0.11549139451867
chr13	2.9e+07	3e+07	0.656577003077447	0.0751483702384927
chr13	3e+07	3.1e+07	0.552493584824826	0.137970111936438
chr13	3.1e+07	3.2e+07	0.56777086884969	0.134846050116946
chr13	3.2e+07	3.3e+07	0.487501238903051	0.128294043965321
chr13	3.3e+07	3.4e+07	0.414916184934256	0.112614876811771
chr13	3.4e+07	3.5e+07	0.421659630786175	0.0776285987389782
chr13	3.5e+07	3.6e+07	0.377969163583688	0.102728836411049
chr13	3.6e+07	3.7e+07	0.343001704369587	0.120416135593647
chr13	3.7e+07	3.8e+07	0.397018180456071	-0.0211795232563936
chr13	3.8e+07	3.9e+07	0.380693042770816	0.0555110675539224
chr13	3.9e+07	4e+07	0.3442385908131	0.12341496644603
chr13	4e+07	4.1e+07	0.449481472607266	0.125537013351139
chr13	4.1e+07	4.2e+07	0.430914081199991	0.135381308866206
chr13	4.2e+07	4.3e+07	0.429330573500504	0.0987686298277401
chr13	4.3e+07	4.4e+07	0.470144712392938	0.109143816267594
chr13	4.4e+07	4.5e+07	0.493184873066525	0.137012247133985
chr13	4.5e+07	4.6e+07	0.494436317632611	0.140048770426371
chr13	4.6e+07	4.7e+07	0.513559061331876	0.123616708688618
chr13	4.7e+07	4.8e+07	0.470338331377575	-0.0578541364113409
chr13	4.8e+07	4.9e+07	0.456946120940991	0.106826717839172
chr13	4.9e+07	5e+07	0.417150403934924	0.14131828938865
chr13	5e+07	5.1e+07	0.409935735054836	0.133233501221539
chr13	5.1e+07	5.2e+07	0.431099420766976	0.141575964240734
chr13	5.2e+07	5.3e+07	0.394181184471008	0.123508644809159
chr13	5.3e+07	5.4e+07	0.329889831102408	0.025453230093765
chr13	5.4e+07	5.5e+07	0.245420292709196	-0.0788321195621543
chr13	5.5e+07	5.6e+07	0.246202987928455	-0.119730523343255
chr13	5.6e+07	5.7e+07	0.359509841072336	-0.12149643377247
chr13	5.7e+07	5.8e+07	0.295684496753365	-0.120007575856696
chr13	5.8e+07	5.9e+07	0.189460517004154	-0.118032571588755
chr13	5.9e+07	6e+07	0.246275550316881	0.00734070401284101
chr13	6e+07	6.1e+07	0.145221857288886	0.0127827947180775
chr13	6.1e+07	6.2e+07	0.153027735962046	-0.0960147600083198
chr13	6.2e+07	6.3e+07	0.169521252493277	-0.105314651559815
chr13	6.3e+07	6.4e+07	0.239108530134733	-0.1198659473199
chr13	6.4e+07	6.5e+07	0.19681942118592	-0.113469394051072
chr13	6.5e+07	6.6e+07	0.154809481321016	-0.112672534341536
chr13	6.6e+07	6.7e+07	0.148209901332078	-0.0685971031597494
chr13	6.7e+07	6.8e+07	0.139107622591665	-0.0985972944320051
chr13	6.8e+07	6.9e+07	0.15643448327888	-0.117440833855548
chr13	6.9e+07	7e+07	0.11093554676638	-0.112529218119503
chr13	7e+07	7.1e+07	0.179243200908767	-0.11049122675324
chr13	7.1e+07	7.2e+07	0.106115904143368	0.00908451355192425
chr13	7.2e+07	7.3e+07	0.116151344039638	0.060854444451416
chr13	7.3e+07	7.4e+07	0.254172048161752	0.0953110794277571
chr13	7.4e+07	7.5e+07	0.197438810801676	-0.0683143586656376
chr13	7.5e+07	7.6e+07	0.17204716859317	0.0645008218279649
chr13	7.6e+07	7.7e+07	0.193412843891372	-0.0920796347106442
chr13	7.7e+07	7.8e+07	0.166073475014049	-0.00839629045755669
chr13	7.8e+07	7.9e+07	0.186370128197342	-0.108495940964653
chr13	7.9e+07	8e+07	0.104667581204977	-0.0896961194613426
chr13	8e+07	8.1e+07	0.0721618748351512	-0.118110472241244
chr13	8.1e+07	8.2e+07	0.148364981806729	-0.112569854562983
chr13	8.2e+07	8.3e+07	0.195551279931938	-0.115630269426765
chr13	8.3e+07	8.4e+07	0.248639326994383	-0.119729119799424
chr13	8.4e+07	8.5e+07	0.112442818248156	-0.113504059921089
chr13	8.5e+07	8.6e+07	0.0780872998402921	-0.106888954408806
chr13	8.6e+07	8.7e+07	0.12360477494036	-0.118044834624126
chr13	8.7e+07	8.8e+07	0.133572160626001	-0.114575176961105
chr13	8.8e+07	8.9e+07	0.22811749569146	-0.110129320745828
chr13	8.9e+07	9e+07	0.263978606221148	-0.113872550442017
chr13	9e+07	9.1e+07	0.13791690118064	-0.10643760001627
chr13	9.1e+07	9.2e+07	0.14326734720755	-0.0685496950651514
chr13	9.2e+07	9.3e+07	0.0893666345494682	-0.108129053850199
chr13	9.3e+07	9.4e+07	0.136363411436275	-0.0306566377481518
chr13	9.4e+07	9.5e+07	0.0867492518232528	0.056131942994648
chr13	9.5e+07	9.6e+07	0.207418663831241	0.0699810140122786
chr13	9.6e+07	9.7e+07	0.258270441659234	0.0250074701467791
chr13	9.7e+07	9.8e+07	0.25497057580787	0.0499432638486617
chr13	9.8e+07	9.9e+07	0.273773366747075	0.0749351772762519
chr13	9.9e+07	1e+08	0.367007148947593	0.0754837176094843
chr13	1e+08	1.01e+08	0.292342414920517	0.0569509022225437
chr13	1.01e+08	1.02e+08	0.187596034527061	-0.104258965194236
chr13	1.02e+08	1.03e+08	0.133419169687039	-0.0119076127929368
chr13	1.03e+08	1.04e+08	0.10196025716517	-0.0947137424589626
chr13	1.04e+08	1.05e+08	0.193735704942232	-0.108357143016267
chr13	1.05e+08	1.06e+08	0.162759331739765	-0.113799630734356
chr13	1.06e+08	1.07e+08	0.179628964546044	-0.0202755019235668
chr13	1.07e+08	1.08e+08	0.116261979822996	-0.0853203939442654
chr13	1.08e+08	1.09e+08	0.0923188903204188	-0.0796755285349394
chr13	1.09e+08	1.1e+08	0.211349327438479	-0.0775646713796443
chr14	2.1e+07	2.2e+07	0.663256995411037	0.0897212911472833
chr14	2.2e+07	2.3e+07	0.677402624568606	0.0705219336438139
chr14	2.3e+07	2.4e+07	0.731544859365003	0.085922811462704
chr14	2.4e+07	2.5e+07	0.678164435674217	0.038180693234494
chr14	2.5e+07	2.6e+07	0.682323858513281	-0.133687190549083
chr14	2.6e+07	2.7e+07	0.510222003313299	-0.0725339721260983
chr14	2.7e+07	2.8e+07	0.481178899797921	-0.146594012735113
chr14	2.8e+07	2.9e+07	0.670081431864799	-0.145513292976256
chr14	2.9e+07	3e+07	0.409841025441559	-0.107347959601991
chr14	3e+07	3.1e+07	0.396954985130908	0.00693819486495896
chr14	3.1e+07	3.2e+07	0.47240452499062	0.114388677829472
chr14	3.2e+07	3.3e+07	0.501381906676396	0.0583758794463886
chr14	3.3e+07	3.4e+07	0.433407673370218	-0.0375562797012987
chr14	3.4e+07	3.5e+07	0.479151733188609	0.122578760763784
chr14	3.5e+07	3.6e+07	0.532934572471766	0.114513331606569
chr14	3.6e+07	3.7e+07	0.430845064802873	0.0298443058893367
chr14	3.7e+07	3.8e+07	0.432623753270499	-0.118784948291077
chr14	3.8e+07	3.9e+07	0.451259394396598	-0.14003293274665
chr14	3.9e+07	4e+07	0.298405540768665	-0.0443810624011826
chr14	4e+07	4.1e+07	0.280900419141862	-0.150202247602164
chr14	4.1e+07	4.2e+07	0.425883245024123	-0.15059641185484
chr14	4.2e+07	4.3e+07	0.363940476382229	-0.144287605111864
chr14	4.3e+07	4.4e+07	0.351739904399646	-0.130573461920189
chr14	4.4e+07	4.5e+07	0.294357026377268	-0.0927233311790734
chr14	4.5e+07	4.6e+07	0.3336457342374	-0.0831052329851062
chr14	4.6e+07	4.7e+07	0.458062664958521	-0.147467571773917
chr14	4.7e+07	4.8e+07	0.498898337024965	-0.145363486317407
chr14	4.8e+07	4.9e+07	0.530912647608846	-0.151449917476508
chr14	4.9e+07	5e+07	0.40305173365486	0.0626173225307218
chr14	5e+07	5.1e+07	0.47956995275008	0.129385932752885
chr14	5.1e+07	5.2e+07	0.445012331310798	0.118222278888494
chr14	5.2e+07	5.3e+07	0.513897753118417	0.0935487364513867
chr14	5.3e+07	5.4e+07	0.476841159139926	-0.0422989076832332
chr14	5.4e+07	5.5e+07	0.482966554683561	0.116872922878623
chr14	5.5e+07	5.6e+07	0.530741605533108	0.121585403379572
chr14	5.6e+07	5.7e+07	0.549444184712964	0.0970888610204393
chr14	5.7e+07	5.8e+07	0.420781608009859	0.0147224352219446
chr14	5.8e+07	5.9e+07	0.422083844637064	0.0765711402408316
chr14	5.9e+07	6e+07	0.353777755197675	-0.109380066318192
chr14	6e+07	6.1e+07	0.33065745687841	-0.088778584533089
chr14	6.1e+07	6.2e+07	0.384157711526458	-0.0693995207764805
chr14	6.2e+07	6.3e+07	0.41319478592213	-0.144108144998201
chr14	6.3e+07	6.4e+07	0.336022179470459	0.0669703641065327
chr14	6.4e+07	6.5e+07	0.46526218562574	0.140093393536593
chr14	6.5e+07	6.6e+07	0.646292987967841	0.116041832035366
chr14	6.6e+07	6.7e+07	0.490221713802456	-0.0739299463281731
chr14	6.7e+07	6.8e+07	0.540512037870573	0.138966723319414
chr14	6.8e+07	6.9e+07	0.566682124232202	0.117697131854827
chr14	6.9e+07	7e+07	0.680621047141862	0.144538952923226
chr14	7e+07	7.1e+07	0.612634399878558	0.0681578171439418
chr14	7.1e+07	7.2e+07	0.557008328000087	0.0447424355857727
chr14	7.2e+07	7.3e+07	0.54561080230802	0.0244362153610816
chr14	7.3e+07	7.4e+07	0.632132964424534	0.122098819151142
chr14	7.4e+07	7.5e+07	0.727872725002338	0.131104904776035
chr14	7.5e+07	7.6e+07	0.688142586859976	0.129158769462703
chr14	7.6e+07	7.7e+07	0.598456592484626	0.126225094347528
chr14	7.7e+07	7.8e+07	0.589749979061721	0.117369113670743
chr14	7.8e+07	7.9e+07	0.370639886881831	-0.079566147995745
chr14	7.9e+07	8e+07	0.302149518342238	-0.113262968415569
chr14	8e+07	8.1e+07	0.257691130985273	-0.14109626511467
chr14	8.1e+07	8.2e+07	0.227743285885329	-0.0305860693033279
chr14	8.2e+07	8.3e+07	0.176262308392084	-0.102881588817211
chr14	8.3e+07	8.4e+07	0.126008383407092	-0.124528829575588
chr14	8.4e+07	8.5e+07	0.145637812015978	-0.112401360218957
chr14	8.5e+07	8.6e+07	0.15230998431828	-0.0822445397323768
chr14	8.6e+07	8.7e+07	0.176990029221338	-0.143142655279214
chr14	8.7e+07	8.8e+07	0.312693180824513	-0.135438588716938
chr14	8.8e+07	8.9e+07	0.246913307650482	-0.0558717009978933
chr14	8.9e+07	9e+07	0.300630087369717	0.0715697951100365
chr14	9e+07	9.1e+07	0.401033173550231	0.107077269830582
chr14	9.1e+07	9.2e+07	0.4996699676482	0.109682004012828
chr14	9.2e+07	9.3e+07	0.553735276911626	0.117013731539096
chr14	9.3e+07	9.4e+07	0.621865694011133	0.114710353580756
chr14	9.4e+07	9.5e+07	0.537235634249979	0.0864498288962863
chr14	9.5e+07	9.6e+07	0.559147270520136	0.051766968111469
chr14	9.6e+07	9.7e+07	0.475552734304149	0.0531148396748788
chr14	9.7e+07	9.8e+07	0.401010777222684	-0.105714608457997
chr14	9.8e+07	9.9e+07	0.396679162787604	-0.101163232923829
chr14	9.9e+07	1e+08	0.398565145564702	0.0835868277217117
chr14	1e+08	1.01e+08	0.610342903875074	0.112409955778001
chr14	1.01e+08	1.02e+08	0.636214712848443	0.0826696444169546
chr14	1.02e+08	1.03e+08	0.635004864702539	0.100929159181014
chr14	1.03e+08	1.04e+08	0.684997940412931	0.106481960345705
chr15	3.1e+07	3.2e+07	0.745767254801322	0.0534830397018375
chr15	3.2e+07	3.3e+07	0.628366466535314	-0.120741757098145
chr15	3.3e+07	3.4e+07	0.559771983676503	-0.106457058991492
chr15	3.4e+07	3.5e+07	0.541328002705015	-0.0103718121433979
chr15	3.5e+07	3.6e+07	0.504974790111131	-0.109774505875558
chr15	3.6e+07	3.7e+07	0.437133523251852	-0.0527167925561053
chr15	3.7e+07	3.8e+07	0.411320725109647	-0.1177184197637
chr15	3.8e+07	3.9e+07	0.514317064303008	-0.128544409705536
chr15	3.9e+07	4e+07	0.635651785659621	-0.101917238162265
chr15	4e+07	4.1e+07	0.654430988993485	0.107133659561619
chr15	4.1e+07	4.2e+07	0.827295442779402	0.120631602587315
