chrom	start	end	gpseq_score	damid_sig_over_ctrl
chr1	158900001	159900000	1.35415022410266	0.68617596921511
chr1	159000001	1.6e+08	1.37652676115273	0.493604875886813
chr1	159100001	160100000	1.39350524776731	0.258790598595515
chr1	159200001	160200000	1.41579908573137	0.0972882991749793
chr1	159300001	160300000	1.42019166765071	-0.190149236945435
chr1	159400001	160400000	1.41477331356972	-0.453460375992581
chr1	159500001	160500000	1.42094365019721	-0.522924750400707
chr1	159600001	160600000	1.41656332502091	-0.617877734685317
chr1	159700001	160700000	1.4103661013921	-0.834304043548182
chr1	159800001	160800000	1.43851839197553	-0.921313546830788
chr1	159900001	160900000	1.46024191188411	-0.854075173107558
chr1	160000001	1.61e+08	1.47054393034568	-0.897489549597376
chr1	160100001	161100000	1.44656692504504	-0.911260158797377
chr1	160200001	161200000	1.42762412401695	-0.966738886614912
chr1	160300001	161300000	1.42430259489793	-0.997233303865069
chr1	160400001	161400000	1.42418727153341	-1.01234032668697
chr1	160500001	161500000	1.43293411234942	-1.13298998505401
chr1	160600001	161600000	1.43725468677416	-1.21849061297777
chr1	160700001	161700000	1.4499697855431	-1.20591632200929
chr1	160800001	161800000	1.42366055576708	-1.2106402102724
chr1	160900001	161900000	1.3939683423655	-1.22838304530829
chr1	161000001	1.62e+08	1.38475285600088	-1.14593235540757
chr1	161100001	162100000	1.39491871198615	-1.06341359857091
chr1	161200001	162200000	1.4094205599378	-0.959807473454566
chr1	161300001	162300000	1.39632660430064	-0.835457328740449
chr1	161400001	162400000	1.40163005897158	-0.745016800943704
chr1	161500001	162500000	1.39040414936535	-0.732794346507581
chr1	161600001	162600000	1.37074391456655	-0.744456067416759
chr1	161700001	162700000	1.35523597341125	-0.700347989235015
chr1	161800001	162800000	1.35203008552432	-0.636827300801815
chr1	161900001	162900000	1.34822174358526	-0.516633421530423
chr1	162000001	1.63e+08	1.33675207400141	-0.302431073093321
chr1	162100001	163100000	1.32570581388859	-0.0894697474478744
chr1	162200001	163200000	1.31169322878151	0.0994305697293021
chr1	162300001	163300000	1.30544563047855	0.183786354756448
chr1	162400001	163400000	1.28727519019991	0.249880887914915
chr1	162500001	163500000	1.28028173316999	0.373693985354621
chr1	162600001	163600000	1.27042170120208	0.497674929297063
chr1	162700001	163700000	1.25864136341449	0.611084558221046
chr1	162800001	163800000	1.25361844092365	0.710047672106884
chr1	162900001	163900000	1.22051348936893	0.671508289810736
chr1	163000001	1.64e+08	1.21674485513189	0.641762687203009
chr1	163100001	164100000	1.22335613148472	0.612459177609999
chr1	163200001	164200000	1.20775269824627	0.620544862460811
chr1	163300001	164300000	1.20873549997319	0.699529426631052
chr1	163400001	164400000	1.20599605465522	0.817436973883305
chr1	163500001	164500000	1.21405177107	0.839447454663459
chr1	163600001	164600000	1.20997069676071	0.649070258114953
chr1	163700001	164700000	1.21820583989665	0.453842445828486
chr1	163800001	164800000	1.20872257277276	0.274312962554395
chr1	163900001	164900000	1.22491321456167	0.176178175657988
chr1	164000001	1.65e+08	1.22589150335085	0.087635032646358
chr1	164100001	165100000	1.21508527889739	-0.0975663217902184
chr1	164200001	165200000	1.23243887158948	-0.125226577911526
chr1	164300001	165300000	1.22588472443638	-0.17244693018496
chr1	164400001	165400000	1.23404160751062	-0.303330124821514
chr1	164500001	165500000	1.23290815365471	-0.299032690643799
chr1	164600001	165600000	1.23806294220321	-0.156977666958701
chr1	164700001	165700000	1.23687686420784	-0.164295359521639
chr1	164800001	165800000	1.24676488983151	-0.162085233486723
chr1	164900001	165900000	1.25590867376948	-0.296755868836772
chr1	165000001	1.66e+08	1.25312283931581	-0.25580441393191
chr1	165100001	166100000	1.26474792147146	-0.120755970517639
chr1	165200001	166200000	1.26653593439021	-0.138803969642613
chr1	165300001	166300000	1.28015407941331	-0.0613314587273635
chr1	165400001	166400000	1.2799008569962	0.097464694918599
chr1	165500001	166500000	1.29026525218641	0.111174392648973
chr1	165600001	166600000	1.31249780346457	0.248410583292134
chr1	165700001	166700000	1.31630736716683	0.46837413102854
chr1	165800001	166800000	1.32612469994	0.646157278451137
chr1	165900001	166900000	1.34370230448291	0.721168716917746
chr1	166000001	1.67e+08	1.35571284823437	0.597953621584456
chr1	166100001	167100000	1.38279717026881	0.465422695192974
chr1	166200001	167200000	1.37148715929779	0.310508876803797
chr1	166300001	167300000	1.30994061511215	0.0469533973815851
chr1	166400001	167400000	1.29893633498851	-0.209699433202622
chr1	166500001	167500000	1.30520437286984	-0.44976938815671
chr1	166600001	167600000	1.30874905391745	-0.684842428507982
chr1	166700001	167700000	1.30131212254644	-0.934347003194271
chr1	166800001	167800000	1.29557308784482	-1.16481385731022
chr1	166900001	167900000	1.29852641570276	-1.14472267654608
chr1	167000001	1.68e+08	1.29575492688237	-1.17480592522421
chr1	167100001	168100000	1.28584718920574	-1.20776673901477
chr1	167200001	168200000	1.28554042579417	-1.2269590028713
chr1	167300001	168300000	1.3349009369966	-1.15501164696761
chr1	167400001	168400000	1.33023910565959	-1.01768510217778
chr1	167500001	168500000	1.3066012701158	-0.788714032303542
chr1	167600001	168600000	1.29287387110996	-0.613914656545967
chr1	167700001	168700000	1.29436630697757	-0.414333646353334
chr1	167800001	168800000	1.3023339683875	-0.202562454994768
chr1	167900001	168900000	1.27629630401642	-0.158028809744865
chr1	168000001	1.69e+08	1.26740835759667	-0.0584232591744512
chr1	168100001	169100000	1.2503875630659	0.0283388182613999
chr1	168200001	169200000	1.23333001537485	0.16652203687685
chr1	168300001	169300000	1.21014681762044	0.252971568938665
chr1	168400001	169400000	1.21254159043628	0.24819161997395
chr1	168500001	169500000	1.20229587517944	0.209068082860758
chr1	168600001	169600000	1.19955674504894	0.229234384141018
chr1	168700001	169700000	1.215941538102	0.288392804852774
chr1	168800001	169800000	1.20842331174603	0.259321316137066
chr1	168900001	169900000	1.21070114389734	0.267547113058245
chr1	169000001	1.7e+08	1.20269392892568	0.274374910016632
chr1	169100001	170100000	1.21701378516493	0.340906956256222
chr1	169200001	170200000	1.20529682283708	0.399474867417011
chr1	169300001	170300000	1.19663687897989	0.475298174342606
chr1	169400001	170400000	1.20312895857833	0.552820609977935
chr1	169500001	170500000	1.19723213413033	0.5517751974368
chr1	169600001	170600000	1.19528278028397	0.448327273208415
chr1	169700001	170700000	1.17526742897184	0.366203921515262
chr1	169800001	170800000	1.17125410247051	0.375238515873207
chr1	169900001	170900000	1.16264307917757	0.442222441899357
chr1	170000001	1.71e+08	1.16873611483467	0.559404889362631
chr1	170100001	171100000	1.16690607440598	0.674048071554862
chr1	170200001	171200000	1.18396300241914	0.684885705015622
chr1	170300001	171300000	1.19370319667151	0.663548019281588
chr1	170400001	171400000	1.18914139586007	0.66112185550388
chr1	170500001	171500000	1.20755048733742	0.530708928513341
chr1	170600001	171600000	1.21351563271602	0.419947619219311
chr1	170700001	171700000	1.2279798715233	0.365189867974259
chr1	170800001	171800000	1.23722083672525	0.243416659850627
chr1	170900001	171900000	1.2621655413251	0.260796003565192
chr1	171000001	1.72e+08	1.24236411103228	0.165406617186964
chr1	171100001	172100000	1.23069588113453	0.113786691837013
chr1	171200001	172200000	1.23578638101415	0.135564661957324
chr1	171300001	172300000	1.22974079273702	0.129867836623453
chr1	171400001	172400000	1.22163479037848	0.0271665145130828
chr1	171500001	172500000	1.20451916790249	0.138486478035338
chr1	171600001	172600000	1.19585491287716	0.276527090673335
chr1	171700001	172700000	1.18350990193664	0.422595197432675
chr1	171800001	172800000	1.17973941288832	0.629740974199958
chr1	171900001	172900000	1.16793901665305	0.734992946800776
chr1	172000001	1.73e+08	1.18847230798432	0.821248514135368
chr1	172100001	173100000	1.19526494878766	0.897415003706701
chr1	172200001	173200000	1.19808150678366	0.935564877693541
chr1	172300001	173300000	1.20495047645515	1.02005441810004
chr1	172400001	173400000	1.20427188494648	1.11268902447075
chr1	172500001	173500000	1.22338224218525	0.986468754224479
chr1	172600001	173600000	1.22942721428893	1.01411993417889
chr1	172700001	173700000	1.24158338802694	0.926214513569357
chr1	172800001	173800000	1.24016444579734	0.727383201052653
chr1	172900001	173900000	1.25931923666468	0.457935970653998
chr1	173000001	1.74e+08	1.25766823399896	0.215795072247492
chr1	173100001	174100000	1.24750901663142	0.0368202531572751
chr1	173200001	174200000	1.24003634310069	-0.115218619829757
chr1	173300001	174300000	1.24412504765828	-0.213495698431288
chr1	173400001	174400000	1.25902292292115	-0.175525812925553
chr1	173500001	174500000	1.25621117954455	0.0388791628463514
chr1	173600001	174600000	1.25527509635365	0.154218909843112
chr1	173700001	174700000	1.25786795019437	0.234456957182847
chr1	173800001	174800000	1.25395072325718	0.414462065272965
chr1	173900001	174900000	1.24384564036578	0.659226390593685
chr1	174000001	1.75e+08	1.22855350615299	0.730306705259718
chr1	174100001	175100000	1.24778721144195	0.73488536881865
chr1	174200001	175200000	1.26212004941056	0.708338123733411
chr1	174300001	175300000	1.26891155066764	0.743953822395997
chr1	174400001	175400000	1.28114770058085	0.61440079312888
chr1	174500001	175500000	1.2860348717063	0.477893418386811
chr1	174600001	175600000	1.28616522680609	0.251082846015925
chr1	174700001	175700000	1.28655374009937	0.0783604531886522
chr1	174800001	175800000	1.29580619010823	-0.103216383237159
chr1	174900001	175900000	1.29784457478986	-0.339520130086457
chr1	175000001	1.76e+08	1.30469700742603	-0.358556671965634
chr1	175100001	176100000	1.29837198255731	-0.432396404319443
chr1	175200001	176200000	1.28381916866038	-0.506645523780026
chr1	175300001	176300000	1.28134957213153	-0.507564485012554
chr1	175400001	176400000	1.27398194945184	-0.36377208119724
chr1	175500001	176500000	1.25765903075444	-0.197325630895793
chr1	175600001	176600000	1.25719026475766	-0.0165840811468661
chr1	175700001	176700000	1.25922581367423	0.17717316692695
chr1	175800001	176800000	1.25418201090346	0.400831801109016
chr1	175900001	176900000	1.24733364071187	0.570245192153379
chr1	176000001	1.77e+08	1.25790124163076	0.734855046523735
chr1	176100001	177100000	1.26488432917514	0.894214275414124
chr1	176200001	177200000	1.29464389106471	1.07497479864396
chr1	176300001	177300000	1.30709110263232	1.07689847848378
chr1	176400001	177400000	1.31006393132431	1.05136843203567
chr1	176500001	177500000	1.31181851353735	1.06020736007951
chr1	176600001	177600000	1.30953219936742	1.059618851142
chr1	176700001	177700000	1.30034142067191	1.03147888754495
chr1	176800001	177800000	1.29005131067149	0.969862875798717
chr1	176900001	177900000	1.29572821574562	1.02046171845868
chr1	177000001	1.78e+08	1.29667266488935	0.912974500758573
chr1	177100001	178100000	1.26375295855578	0.706802003802732
chr1	177200001	178200000	1.25873658926576	0.672984386170283
chr1	177300001	178300000	1.24418074116599	0.520275917416439
chr1	177400001	178400000	1.23126722905407	0.368113280730322
chr1	177500001	178500000	1.24030313512081	0.122154238754883
chr1	177600001	178600000	1.24959795967255	-0.0261101671028882
chr1	177700001	178700000	1.27039360111917	-0.102095023514703
chr1	177800001	178800000	1.28297572642909	-0.173841768810526
chr1	177900001	178900000	1.28918087328096	-0.243395807710476
chr1	178000001	1.79e+08	1.29329989831856	-0.295590907125734
chr1	178100001	179100000	1.31975962120804	-0.327671500830911
chr1	178200001	179200000	1.31588912484553	-0.526050276509486
chr1	178300001	179300000	1.31911687548815	-0.621547221574001
chr1	178400001	179400000	1.32510099598696	-0.636150989062153
chr1	178500001	179500000	1.33809136839128	-0.46402875342872
chr1	178600001	179600000	1.33300731482783	-0.352434629607014
chr1	178700001	179700000	1.31886835413484	-0.319837018880062
chr1	178800001	179800000	1.31366123559867	-0.387964357933961
chr1	178900001	179900000	1.2994929076748	-0.537143084201962
chr1	179000001	1.8e+08	1.29413822321986	-0.604045550134033
chr1	179100001	180100000	1.27999522231808	-0.537553996769711
chr1	179200001	180200000	1.28433356648906	-0.500900670913979
chr1	179300001	180300000	1.30532175900778	-0.489210539488122
chr1	179400001	180400000	1.31263650791439	-0.525898381462321
chr1	179500001	180500000	1.30071519398279	-0.750332944160327
chr1	179600001	180600000	1.29821042572848	-0.937045657401904
chr1	179700001	180700000	1.29429812762012	-1.06535504032858
chr1	179800001	180800000	1.29224198396755	-1.05377201263793
chr1	179900001	180900000	1.30253673001911	-1.06199827690609
chr1	180000001	1.81e+08	1.3081259236014	-1.08374672387727
chr1	180100001	181100000	1.32445031255226	-1.18968058012426
chr1	180200001	181200000	1.32711633896852	-1.15468393986113
chr1	180300001	181300000	1.30092934805865	-0.945212802658789
chr1	180400001	181400000	1.31679161366824	-0.78282963198144
chr1	180500001	181500000	1.33549566395464	-0.608525341642089
chr1	180600001	181600000	1.33662708895017	-0.394649423272349
chr1	180700001	181700000	1.34249585955492	-0.260716964681633
chr1	180800001	181800000	1.35165292473423	-0.119162746281363
chr1	180900001	181900000	1.35002661016184	0.113948309808038
chr1	181000001	1.82e+08	1.35371422002246	0.313453028961085
chr1	181100001	182100000	1.35193780482274	0.479734725251328
chr1	181200001	182200000	1.35118181947296	0.608580376447644
chr1	181300001	182300000	1.36631880631001	0.517994427739177
chr1	181400001	182400000	1.33563596025026	0.373973234753939
chr1	181500001	182500000	1.33691449609879	0.400962850341457
chr1	181600001	182600000	1.3341711706364	0.251017460806179
chr1	181700001	182700000	1.32897524235244	0.172659176124143
chr1	181800001	182800000	1.31343949480218	-0.00626874326553661
chr1	181900001	182900000	1.31295319311686	-0.251339473117259
chr1	182000001	1.83e+08	1.30631708306811	-0.439699019108084
chr1	182100001	183100000	1.29687959223502	-0.608468030486838
chr1	182200001	183200000	1.29663864975432	-0.827618749756948
chr1	182300001	183300000	1.30251413145913	-1.01055922221451
chr1	182400001	183400000	1.31325487405591	-1.11208478810266
chr1	182500001	183500000	1.30321451295077	-1.32289331075735
chr1	182600001	183600000	1.30120934997734	-1.420845457213
chr1	182700001	183700000	1.28728416273265	-1.49307900284417
chr1	182800001	183800000	1.29653132421718	-1.47367218684405
chr1	182900001	183900000	1.28961969615647	-1.45855147730559
chr1	183000001	1.84e+08	1.27142374803294	-1.49905811142176
chr1	183100001	184100000	1.24737664457357	-1.39446471015923
chr1	183200001	184200000	1.24389519654545	-1.21435296155512
chr1	183300001	184300000	1.22162702723954	-0.987849130406976
chr1	183400001	184400000	1.20512516138482	-0.883078278526664
chr1	183500001	184500000	1.19517764321056	-0.785024769306183
chr1	183600001	184600000	1.19617290308386	-0.668220240175724
chr1	183700001	184700000	1.18802795860032	-0.663332805484533
chr1	183800001	184800000	1.17534355328124	-0.62798860527575
chr1	183900001	184900000	1.16701213604892	-0.439531165361404
chr1	184000001	1.85e+08	1.16309061937835	-0.231765017844737
chr1	184100001	185100000	1.17533565898588	-0.19141438655206
chr1	184200001	185200000	1.15619033172683	-0.185747320005903
chr1	184300001	185300000	1.14719592006732	-0.205976873735199
chr1	184400001	185400000	1.15007955769994	-0.0610134910570923
chr1	184500001	185500000	1.15228060137688	0.108738114520675
chr1	184600001	185600000	1.14721991344558	0.218398631572491
chr1	184700001	185700000	1.14098125085608	0.316135241485899
chr1	184800001	185800000	1.14065233444868	0.49158207966364
chr1	184900001	185900000	1.1385233970842	0.528361222437816
chr1	185000001	1.86e+08	1.13648350822733	0.657111822395818
chr1	185100001	186100000	1.13907347923157	0.898270501249936
chr1	185200001	186200000	1.13731146547451	1.02929309313884
chr1	185300001	186300000	1.14378332741644	1.1094624622562
chr1	185400001	186400000	1.14162291518768	1.01768826253014
chr1	185500001	186500000	1.12863108810814	1.03034361507045
chr1	185600001	186600000	1.11758636971854	1.12473019394325
chr1	185700001	186700000	1.12694886956375	1.23845425001578
chr1	185800001	186800000	1.09840969857601	1.24026978359791
chr1	185900001	186900000	1.08993503135196	1.16835865980014
chr1	186000001	1.87e+08	1.08378640446339	1.03801338404417
chr1	186100001	187100000	1.07035280743677	0.961412251591682
chr1	186200001	187200000	1.07109721713406	0.956758938580751
chr1	186300001	187300000	1.05232363113633	0.95908208721783
chr1	186400001	187400000	1.04994552345529	1.10383286373224
chr1	186500001	187500000	1.05345961779639	1.07404159063008
chr1	186600001	187600000	1.06331785109307	1.03716169207823
chr1	186700001	187700000	1.05625229030323	1.03082755647134
chr1	186800001	187800000	1.06813933882638	1.00920580310281
chr1	186900001	187900000	1.07580995638288	1.12241749465466
chr1	187000001	1.88e+08	1.08545740297084	1.22253346359357
chr1	187100001	188100000	1.10648467164924	1.22693283116445
chr1	187200001	188200000	1.10878731909758	1.19804567739368
chr1	187300001	188300000	1.12810754436373	1.14984954625368
chr1	187400001	188400000	1.12935070921213	1.11589939732105
chr1	187500001	188500000	1.13162783194477	1.11184396889061
chr1	187600001	188600000	1.12673989519825	1.03775632043369
chr1	187700001	188700000	1.12201005082776	0.959464990552515
chr1	187800001	188800000	1.11084432148941	0.88295764291659
chr1	187900001	188900000	1.1063533941334	0.8130842022039
chr1	188000001	1.89e+08	1.09884298591114	0.725021579262102
chr1	188100001	189100000	1.09271028561739	0.645168303247774
chr1	188200001	189200000	1.09614265566351	0.609517199853435
chr1	188300001	189300000	1.09810545069832	0.675537697309628
chr1	188400001	189400000	1.08731322872174	0.674097999809019
chr1	188500001	189500000	1.09211402659571	0.721426152784552
chr1	188600001	189600000	1.09705757743512	0.796595853923063
chr1	188700001	189700000	1.0894021475774	0.832263011892501
chr1	188800001	189800000	1.09173416493743	0.887110446167353
chr1	188900001	189900000	1.07677945484574	0.898359684708703
chr1	189000001	1.9e+08	1.08242024853695	0.88659416008828
chr1	189100001	190100000	1.08811546740949	0.906901610298955
chr1	189200001	190200000	1.08291843596941	0.943010447320703
chr1	189300001	190300000	1.09039110702638	0.984393373427156
chr1	189400001	190400000	1.08611638037501	0.999471419916954
chr1	189500001	190500000	1.08108734886618	0.953131070579402
chr1	189600001	190600000	1.06772516893302	0.95104920908343
chr1	189700001	190700000	1.06743446440512	1.03825640358962
chr1	189800001	190800000	1.06680473155437	1.11554870435037
chr1	189900001	190900000	1.07131961515717	1.21437636489049
chr1	190000001	1.91e+08	1.07322794292225	1.2812128651794
chr1	190100001	191100000	1.07090994842436	1.38079337403178
chr1	190200001	191200000	1.07598702856908	1.39973676085472
chr1	190300001	191300000	1.0661946296803	1.42453642010689
chr1	190400001	191400000	1.09325168681377	1.51615326955914
chr1	190500001	191500000	1.09639926723793	1.60124939292669
chr1	190600001	191600000	1.09625229725129	1.59333703532815
chr1	190700001	191700000	1.09943685261805	1.54604883216321
chr1	190800001	191800000	1.11088625140903	1.50440390236676
chr1	190900001	191900000	1.12668793463382	1.4665217141062
chr1	191000001	1.92e+08	1.12677915665633	1.51680777929723
chr1	191100001	192100000	1.1198372804259	1.50794459438883
chr1	191200001	192200000	1.11182870143285	1.52376670367084
chr1	191300001	192300000	1.12148640675867	1.56755499488674
chr1	191400001	192400000	1.09546860755091	1.56812613270246
chr1	191500001	192500000	1.09344518020928	1.37401857859455
chr1	191600001	192600000	1.0859230549391	1.15954396071611
chr1	191700001	192700000	1.07890058417451	1.07351898656925
chr1	191800001	192800000	1.08111730739213	0.85440640864661
chr1	191900001	192900000	1.08520481727358	0.687522005971987
chr1	192000001	1.93e+08	1.07422197245688	0.468637294557411
chr1	192100001	193100000	1.0720210191478	0.178042399531696
chr1	192200001	193200000	1.06546340933708	-0.0223479782580398
chr1	192300001	193300000	1.05869902579028	-0.130386727543082
chr1	192400001	193400000	1.05945191308055	-0.169235442520585
chr1	192500001	193500000	1.05356580889433	-0.0523129765107296
chr1	192600001	193600000	1.05864554136152	0.15500086566899
chr1	192700001	193700000	1.06689871922724	0.232642879332416
chr1	192800001	193800000	1.06795654440193	0.452612681644969
chr1	192900001	193900000	1.05775530259299	0.613206932842731
chr1	193000001	1.94e+08	1.08043727882915	0.863423689752817
chr1	193100001	194100000	1.09534695908509	1.14907838255167
chr1	193200001	194200000	1.10990579093104	1.40982076197863
chr1	193300001	194300000	1.10285248718399	1.47635792050511
chr1	193400001	194400000	1.11726876420154	1.5182640228048
chr1	193500001	194500000	1.12703867233827	1.61290331725031
chr1	193600001	194600000	1.13270979315241	1.67826756827533
chr1	193700001	194700000	1.13287769966093	1.75102442793548
chr1	193800001	194800000	1.13298136472552	1.84112100169063
chr1	193900001	194900000	1.13644983684022	1.85768174722791
chr1	194000001	1.95e+08	1.1162807063423	1.84701399728656
chr1	194100001	195100000	1.10921527631006	1.84779461249709
chr1	194200001	195200000	1.11152743690181	1.79164888113737
chr1	194300001	195300000	1.13078540763633	1.76795830890536
chr1	194400001	195400000	1.12324202168649	1.70635373666883
chr1	194500001	195500000	1.11911932153079	1.64924576178193
chr1	194600001	195600000	1.11959198779991	1.57432653656229
chr1	194700001	195700000	1.11340916200478	1.50951134221628
chr1	194800001	195800000	1.11236794377737	1.39714801723138
chr1	194900001	195900000	1.09442112871811	1.40116771930829
chr1	195000001	1.96e+08	1.10321941325271	1.38854509765282
chr1	195100001	196100000	1.09616783835708	1.34327317995951
chr1	195200001	196200000	1.09311556391223	1.33532634882256
chr1	195300001	196300000	1.08323278694503	1.28974492637441
chr1	195400001	196400000	1.06437945246309	1.29315626529977
chr1	195500001	196500000	1.05644046286259	1.28364786474034
chr1	195600001	196600000	1.05801473005109	1.3174703162536
chr1	195700001	196700000	1.06428347845224	1.40460989817977
chr1	195800001	196800000	1.06753371030644	1.44545224003494
chr1	195900001	196900000	1.08834705665611	1.46471826009452
chr1	196000001	1.97e+08	1.08201465853488	1.52750641666353
chr1	196100001	197100000	1.07718747320679	1.4988072108198
chr1	196200001	197200000	1.06018364141291	1.32312564335763
chr1	196300001	197300000	1.06606018190354	1.35350741192698
chr1	196400001	197400000	1.05905540607374	1.33978159666061
chr1	196500001	197500000	1.04911178341382	1.2831087292172
chr1	196600001	197600000	1.04520115567502	1.16839837729
chr1	196700001	197700000	1.06109569452822	0.949742336636409
chr1	196800001	197800000	1.06342658824544	0.733654855405912
chr1	196900001	197900000	1.05805764617101	0.438027802323923
chr1	197000001	1.98e+08	1.05929301716458	0.229926266828552
chr1	197100001	198100000	1.06301853693828	0.20278943377547
chr1	197200001	198200000	1.07806063419787	0.231285094097257
chr1	197300001	198300000	1.07104526106123	0.102396706822328
chr1	197400001	198400000	1.07382996446041	0.0750085679022595
chr1	197500001	198500000	1.08469859751792	0.101088375053369
chr1	197600001	198600000	1.0884417891724	0.217330208984204
chr1	197700001	198700000	1.07034213746858	0.269349460718222
chr1	197800001	198800000	1.07515591090586	0.371443050247617
chr1	197900001	198900000	1.07822123382018	0.409869331433438
chr1	198000001	1.99e+08	1.07935505400201	0.405255270744674
chr1	198100001	199100000	1.09123550062494	0.387506782305427
chr1	198200001	199200000	1.09027641853689	0.37794617919717
chr1	198300001	199300000	1.09071804945902	0.455940727880225
chr1	198400001	199400000	1.10366019274868	0.493127502044663
chr1	198500001	199500000	1.10846159278468	0.464510980630294
chr1	198600001	199600000	1.11731764076356	0.291003472862067
chr1	198700001	199700000	1.12436247274597	0.140920625460567
chr1	198800001	199800000	1.11802548352432	-0.0424807716335636
chr1	198900001	199900000	1.1224449812839	-0.0935179013654124
chr1	199000001	2e+08	1.13140381155933	-0.29092583163525
chr1	199100001	200100000	1.12458994585734	-0.516732918535126
chr1	199200001	200200000	1.13768929470832	-0.619163616531296
chr1	199300001	200300000	1.13825317715616	-0.848853794605238
chr1	199400001	200400000	1.15442816880317	-1.1517164273269
chr1	199500001	200500000	1.16206663459323	-1.37103525909479
chr1	199600001	200600000	1.16660570455048	-1.48944723248482
chr1	199700001	200700000	1.17485302516128	-1.5371914857626
chr1	199800001	200800000	1.18546869007377	-1.54654523611069
chr1	199900001	200900000	1.20014177141712	-1.54093846291304
chr1	200000001	2.01e+08	1.24323638535242	-1.51228932082653
chr1	200100001	201100000	1.28294570959371	-1.46351223617792
chr1	200200001	201200000	1.31258055170833	-1.48744397610426
chr1	200300001	201300000	1.36967021061655	-1.44400223091245
chr1	200400001	201400000	1.40482013229649	-1.42266539260745
chr1	200500001	201500000	1.45193726729849	-1.45950502708554
chr1	200600001	201600000	1.47744952096012	-1.47976552143693
chr1	200700001	201700000	1.5100023234708	-1.47088153466582
chr1	200800001	201800000	1.51980992906633	-1.51118014831096
chr1	200900001	201900000	1.55529179191499	-1.57226802621037
chr1	201000001	2.02e+08	1.56121620057579	-1.59465636584908
chr1	201100001	202100000	1.57897342295501	-1.60615921054035
chr1	201200001	202200000	1.59605647197696	-1.61714955437928
chr1	201300001	202300000	1.59617962310163	-1.64866747502238
chr1	201400001	202400000	1.60078521704182	-1.64756013710052
chr1	201500001	202500000	1.6129949927277	-1.54902904186398
chr1	201600001	202600000	1.62092939230781	-1.53179677788168
chr1	201700001	202700000	1.604701594275	-1.54619327995926
chr1	201800001	202800000	1.64172889838332	-1.52501512825489
chr1	201900001	202900000	1.62051800598167	-1.49730290189385
chr1	202000001	2.03e+08	1.61282348538693	-1.47483715832233
chr1	202100001	203100000	1.63215981612509	-1.46069380164146
chr1	202200001	203200000	1.6371854813327	-1.46521472021937
chr1	202300001	203300000	1.61453870822771	-1.50057570531964
chr1	202400001	203400000	1.62574210191856	-1.47446711137891
chr1	202500001	203500000	1.63564602196163	-1.54716066509485
chr1	202600001	203600000	1.63082373112704	-1.55445792391896
chr1	202700001	203700000	1.65932553677983	-1.5393662853539
chr1	202800001	203800000	1.63091503605425	-1.54133762553334
chr1	202900001	203900000	1.63277332760863	-1.53052402660251
chr1	203000001	2.04e+08	1.63071024834642	-1.5433016166091
chr1	203100001	204100000	1.59429550323502	-1.60842233657837
chr1	203200001	204200000	1.58984456030374	-1.60202135890722
chr1	203300001	204300000	1.61179308088897	-1.55463995158672
chr1	203400001	204400000	1.58240982227797	-1.60627737060189
chr1	203500001	204500000	1.57053820043092	-1.62373656824231
chr1	203600001	204600000	1.58329511045983	-1.63672527343035
chr1	203700001	204700000	1.57099795130847	-1.61675637602806
chr1	203800001	204800000	1.57883467790621	-1.55523430690169
chr1	203900001	204900000	1.58943935252731	-1.532005995363
chr1	204000001	2.05e+08	1.6151024810454	-1.52454808846116
chr1	204100001	205100000	1.61041307876329	-1.46797313317657
chr1	204200001	205200000	1.58103664335802	-1.48502487406135
chr1	204300001	205300000	1.56682759083305	-1.55158155187964
chr1	204400001	205400000	1.56411147540179	-1.57662225186825
chr1	204500001	205500000	1.57016224993435	-1.58093643546104
chr1	204600001	205600000	1.57282960532567	-1.5524907207489
chr1	204700001	205700000	1.55176693226968	-1.62091565132141
chr1	204800001	205800000	1.53369684605654	-1.69039081647992
chr1	204900001	205900000	1.5066534632566	-1.69394884154201
chr1	205000001	2.06e+08	1.49973114797657	-1.57145273014903
chr1	205100001	206100000	1.50365007849928	-1.42687598362565
chr1	205200001	206200000	1.5049946560543	-1.34023872867227
chr1	205300001	206300000	1.48862003240427	-1.30770647440106
chr1	205400001	206400000	1.48732415281133	-1.15639209765941
chr1	205500001	206500000	1.44843107147684	-0.983823543824256
chr1	205600001	206600000	1.42635953590114	-0.907840151526034
chr1	205700001	206700000	1.43090504644571	-0.840380403138697
chr1	205800001	206800000	1.43867223289428	-0.830781155265868
chr1	205900001	206900000	1.41923551450863	-0.876096583046019
chr1	206000001	2.07e+08	1.37797858807325	-0.851008771144552
chr1	206100001	207100000	1.37007707713524	-0.855577088034479
chr1	206200001	207200000	1.35573888324489	-0.797434060088126
chr1	206300001	207300000	1.32414622454897	-0.62671115532401
chr1	206400001	207400000	1.31279334096495	-0.489752745478181
chr1	206500001	207500000	1.30538340112615	-0.484895488981856
chr1	206600001	207600000	1.29240859999423	-0.395881922458066
chr1	206700001	207700000	1.27559641469035	-0.19962952050264
chr1	206800001	207800000	1.26153034630264	-0.0095663642778527
chr1	206900001	207900000	1.25675680338905	0.176285866503604
chr1	207000001	2.08e+08	1.24248554511229	0.07141136040329
chr1	207100001	208100000	1.23885907665025	-0.00820291652926244
chr1	207200001	208200000	1.25152160487037	-0.0150615631591063
chr1	207300001	208300000	1.26354708870755	-0.0871655754733365
