chrom	dsn
chr13	0.274154
chr14	0.390218
chr15	0.593712
chr16	0.603381
chr17	0.7459425
chr18	0.323081
chr19	0.798995
chr20	0.59398
chr21	0.355345
chr22:9	0.27551
chrX	0.268865
chr1	0.355729
chr2	0.28646
chr3	0.262573
chr4	0.22046
chr5	0.259609
chr6	0.250101
chr7	0.3280205
chr8	0.2598365
chr9:22	0.3172055
chr10	0.34104
chr11	0.3018305
chr12	0.323932
chr13	0.23796
chr14	0.387865
chr15	0.5841065
chr16	0.610246
chr17	0.705429
chr18	0.284345
chr19	0.784732
chr20	0.628661
chr21	0.431006
chr22:9	0.6973905
chrX	0.283353
chr1	0.344353
chr2	0.283376
chr3	0.256163
chr4	0.207616
chr5	0.282064
chr6	0.265718
chr7	0.3153
chr8	0.2575965
chr9:22	0.330779
chr10	0.3465305
chr11	0.2811595
chr12	0.315085
chr13	0.34615
chr14	0.415762
chr15	0.429082
chr16	0.655125
chr17	0.7415545
chr18	0.314015
chr19	0.801029
chr20	0.522342
chr21	0.633127
chr22:9	0.1833435
chrX	0.266516
chr1	0.335587
chr2	0.300148
chr3	0.256913
chr4	0.224828
chr5	0.2651765
chr6	0.265577
chr7	0.3197085
chr8	0.290791
chr9:22	0.3282665
chr10	0.34106
chr11	0.3714465
chr12	0.363201
chr13	0.243459
chr14	0.37381
chr15	0.4191455
chr16	0.67777
chr17	0.741001
chr18	0.261983
chr19	0.771792
chr20	0.611033
chr21	0.510277
chr22:9	0.679218
chrX	0.275405
chr1	0.380987
chr2	0.286829
chr3	0.25199
chr4	0.225418
chr5	0.2776135
chr6	0.264505
chr7	0.3167665
chr8	0.2765865
chr9:22	0.302161
chr10	0.3184885
chr11	0.3119495
chr12	0.314863
chr13	0.288617
chr14	0.409008
chr15	0.51488
chr16	0.630471
chr17	0.739058
chr18	0.306314
chr19	0.779427
chr20	0.579596
chr21	0.54826
chr22:9	0.692409
chrX	0.258294
chr1	0.351794
chr2	0.271544
chr3	0.255056
chr4	0.220293
chr5	0.259306
chr6	0.26185
chr7	0.3110235
chr8	0.2723805
chr9:22	0.355075
chr10	0.3274855
chr11	0.338283
chr12	0.296914
chr13	0.217203
chr14	0.443279
chr15	0.5429195
chr16	0.678268
chr17	0.749017
chr18	0.300113
chr19	0.781273
chr20	0.616203
chr21	0.57019
chr22:9	0.2235795
chrX	0.255312
chr1	0.367248
chr2	0.279591
chr3	0.289647
chr4	0.206499
chr5	0.257857
chr6	0.265126
chr7	0.3163685
chr8	0.268872
chr9:22	0.304789
chr10	0.3635395
chr11	0.2865735
chr12	0.3786795
chr13	0.247313
chr14	0.370512
chr15	0.484526
chr16	0.700178
chr17	0.7649995
chr18	0.319248
chr19	0.758809
chr20	0.571353
chr21	0.406382
chr22:9	0.3767965
chrX	0.262074
chr1	0.357729
chr2	0.294559
chr3	0.258025
chr4	0.228868
chr5	0.2541265
chr6	0.261446
chr7	0.3265095
chr8	0.311117
chr9:22	0.3289985
chr10	0.3125595
chr11	0.318939
chr12	0.351648
chr13	0.268021
chr14	0.431464
chr15	0.4715775
chr16	0.635562
chr17	0.74957
chr18	0.29585
chr19	0.790421
chr20	0.628296
chr21	0.42927
chr22:9	0.6412375
chrX	0.262641
chr1	0.321444
chr2	0.307552
chr3	0.252025
chr4	0.231808
chr5	0.2785345
chr6	0.267996
chr7	0.3269405
chr8	0.25581
chr9:22	0.374794
chr10	0.342058
chr11	0.3422615
chr12	0.3860905
chr13	0.234104
chr14	0.405277
chr15	0.451949
chr16	0.633125
chr17	0.7390605
chr18	0.338952
chr19	0.800255
chr20	0.643448
chr21	0.406604
chr22:9	0.5820255
chrX	0.252267
chr1	0.389409
chr2	0.311347
chr3	0.259132
chr4	0.219662
chr5	0.2727285
chr6	0.229575
chr7	0.3057985
chr8	0.2790695
chr9:22	0.3067465
chr10	0.30897
chr11	0.3065675
chr12	0.337229
chr13	0.264747
chr14	0.380471
chr15	0.488315
chr16	0.634919
chr17	0.7504085
chr18	0.309094
chr19	0.798747
chr20	0.568168
chr21	0.499841
chr22:9	0.5728825
chrX	0.255255
chr1	0.35383
chr2	0.291408
chr3	0.26445
chr4	0.198587
chr5	0.2665895
chr6	0.245745
chr7	0.305455
chr8	0.2428155
chr9:22	0.2677735
chr10	0.29648
chr11	0.336954
chr12	0.3066945
chr13	0.23328
chr14	0.505828
chr15	0.448558
chr16	0.62754
chr17	0.744337
chr18	0.309819
chr19	0.78227
chr20	0.608838
chr21	0.413221
chr22:9	0.570482
chrX	0.281011
chr1	0.364002
chr2	0.268667
chr3	0.268215
chr4	0.214745
chr5	0.2507225
chr6	0.250123
chr7	0.2976155
chr8	0.270426
chr9:22	0.315669
chr10	0.326183
chr11	0.3539785
chr12	0.3177015
chr13	0.272187
chr14	0.404434
chr15	0.487405
chr16	0.597519
chr17	0.6983805
chr18	0.309577
chr19	0.821993
chr20	0.595918
chr21	0.536825
chr22:9	0.5017395
chrX	0.254063
chr1	0.402769
chr2	0.286773
chr3	0.255369
chr4	0.21187
chr5	0.271048
chr6	0.230747
chr7	0.332557
chr8	0.276863
chr9:22	0.3027475
chr10	0.3464085
chr11	0.32577
chr12	0.3600775
chr13	0.309087
chr14	0.329299
chr15	0.446473
chr16	0.684682
chr17	0.7167465
chr18	0.305999
chr19	0.813183
chr20	0.576371
chr21	0.540594
chr22:9	0.256567
chrX	0.234021
chr1	0.375937
chr2	0.304367
chr3	0.253522
chr4	0.20463
chr5	0.256774
chr6	0.258008
chr7	0.269319
chr8	0.289932
chr9:22	0.296814
chr10	0.3416005
chr11	0.324461
chr12	0.3164245
chr13	0.270048
chr14	0.414393
chr15	0.5931855
chr16	0.620758
chr17	0.7451775
chr18	0.330385
chr19	0.794687
chr20	0.539635
chr21	0.477091
chr22:9	0.6563925
chrX	0.260285
chr1	0.365529
chr2	0.268441
chr3	0.2453
chr4	0.214871
chr5	0.2650325
chr6	0.282232
chr7	0.305089
chr8	0.2718915
chr9:22	0.3616285
chr10	0.344746
chr11	0.3104495
chr12	0.3241205
chr13	0.223663
chr14	0.327448
chr15	0.5781325
chr16	0.639379
chr17	0.723645
chr18	0.287162
chr19	0.733706
chr20	0.598728
chr21	0.365911
chr22:9	0.7186305
chrX	0.281538
chr1	0.353256
chr2	0.272506
chr3	0.249024
chr4	0.231938
chr5	0.275364
chr6	0.25305
chr7	0.3154405
chr8	0.3351985
chr9:22	0.298437
chr10	0.310632
chr11	0.285784
chr12	0.3682295
chr13	0.237124
chr14	0.452749
chr15	0.479389
chr16	0.570787
chr17	0.706561
chr18	0.331921
chr19	0.840826
chr20	0.624488
chr21	0.370496
chr22:9	0.193251
chrX	0.268712
chr1	0.429805
chr2	0.281467
chr3	0.253948
chr4	0.224429
chr5	0.244512
chr6	0.270268
chr7	0.308929
chr8	0.2556815
chr9:22	0.3381265
chr10	0.3227615
chr11	0.3560235
chr12	0.361309
chr13	0.221719
chr14	0.367416
chr15	0.4152905
chr16	0.66694
chr17	0.6986575
chr18	0.247376
chr19	0.777974
chr20	0.613528
chr21	0.366407
chr22:9	0.689155
chrX	0.274306
chr1	0.33898
chr2	0.303012
chr3	0.251853
chr4	0.217197
chr5	0.2551405
chr6	0.252408
chr7	0.314935
chr8	0.26714
chr9:22	0.31592
chr10	0.3615305
chr11	0.2967885
chr12	0.3294565
chr13	0.250401
chr14	0.424249
chr15	0.42734
chr16	0.623124
chr17	0.691978
chr18	0.310835
chr19	0.837371
chr20	0.669793
chr21	0.440982
chr22:9	0.200331
chrX	0.267636
chr1	0.359814
chr2	0.29978
chr3	0.265282
chr4	0.208359
chr5	0.30356
chr6	0.252407
chr7	0.3202095
chr8	0.265993
chr9:22	0.321021
chr10	0.3418335
chr11	0.3107785
chr12	0.3341395
chr13	0.280451
chr14	0.359138
chr15	0.4930385
chr16	0.678205
chr17	0.7429675
chr18	0.309309
chr19	0.777494
chr20	0.609508
chr21	0.420843
chr22:9	0.5535545
chrX	0.260251
chr1	0.399967
chr2	0.289604
chr3	0.268388
chr4	0.219871
chr5	0.2694105
chr6	0.251194
chr7	0.274801
chr8	0.2448245
chr9:22	0.3214475
chr10	0.337822
chr11	0.28657
chr12	0.3467205
chr13	0.285722
chr14	0.413115
chr15	0.5194955
chr16	0.618182
chr17	0.721643
chr18	0.259279
chr19	0.814312
chr20	0.60396
chr21	0.520426
chr22:9	0.474058
chrX	0.277566
chr1	0.334358
chr2	0.281815
chr3	0.250174
chr4	0.220513
chr5	0.270112
chr6	0.234574
chr7	0.286482
chr8	0.289795
chr9:22	0.291624
chr10	0.313605
chr11	0.2713635
chr12	0.3806995
chr13	0.268904
chr14	0.469699
chr15	0.394909
chr16	0.624285
chr17	0.7235175
chr18	0.309765
chr19	0.829024
chr20	0.617705
chr21	0.46778
chr22:9	0.5077865
chrX	0.273404
chr1	0.334008
chr2	0.278519
chr3	0.269855
chr4	0.217473
chr5	0.2564705
chr6	0.260746
chr7	0.28442
chr8	0.2830965
chr9:22	0.31994
chr10	0.335146
chr11	0.2763555
chr12	0.358374
chr13	0.262822
chr14	0.360257
chr15	0.4480615
chr16	0.623915
chr17	0.7314155
chr18	0.285372
chr19	0.820032
chr20	0.6109
chr21	0.378534
chr22:9	0.658305
chrX	0.256497
chr1	0.345827
chr2	0.245715
chr3	0.256581
chr4	0.204782
chr5	0.2452055
chr6	0.283147
chr7	0.3489315
chr8	0.2382255
chr9:22	0.3305835
chr10	0.358396
chr11	0.307039
chr12	0.3161755
chr13	0.251215
chr14	0.398213
chr15	0.4647
chr16	0.616826
chr17	0.7324135
chr18	0.365941
chr19	0.779258
chr20	0.670133
chr21	0.393178
chr22:9	0.3834185
chrX	0.258436
chr1	0.381882
chr2	0.275679
chr3	0.300145
chr4	0.225522
chr5	0.2850125
chr6	0.249815
chr7	0.3195225
chr8	0.242756
chr9:22	0.3115515
chr10	0.3458725
chr11	0.3615275
chr12	0.357386
chr13	0.21007
chr14	0.428621
chr15	0.406153
chr16	0.65735
chr17	0.7347685
chr18	0.322635
chr19	0.783104
chr20	0.626173
chr21	0.398224
chr22:9	0.625005
chrX	0.249031
chr1	0.379585
chr2	0.281688
chr3	0.266741
chr4	0.215675
chr5	0.2690245
chr6	0.287571
chr7	0.2780735
chr8	0.244994
chr9:22	0.390234
chr10	0.3404355
chr11	0.290484
chr12	0.32899
chr13	0.222338
chr14	0.475031
chr15	0.450942
chr16	0.636925
chr17	0.7481235
chr18	0.297615
chr19	0.781835
chr20	0.531859
chr21	0.60512
chr22:9	0.526289
chrX	0.27089
chr1	0.370942
chr2	0.279698
chr3	0.256202
chr4	0.217331
chr5	0.261785
chr6	0.25707
chr7	0.2951765
chr8	0.246542
chr9:22	0.30447
chr10	0.326047
chr11	0.3021485
chr12	0.412358
chr13	0.254495
chr14	0.390892
chr15	0.5168635
chr16	0.634321
chr17	0.7244805
chr18	0.321664
chr19	0.803199
chr20	0.599873
chr21	0.484597
chr22:9	0.678505
chrX	0.277911
chr1	0.33713
chr2	0.275607
chr3	0.250801
chr4	0.213814
chr5	0.268293
chr6	0.247988
chr7	0.312735
chr8	0.2679045
chr9:22	0.340808
chr10	0.3498685
chr11	0.3088855
chr12	0.3811185
chr13	0.240484
chr14	0.387427
chr15	0.426935
chr16	0.675067
chr17	0.683413
chr18	0.314687
chr19	0.768246
chr20	0.646839
chr21	0.566101
chr22:9	0.39254
chrX	0.264745
chr1	0.332846
chr2	0.288627
chr3	0.272002
chr4	0.225542
chr5	0.253433
chr6	0.268953
chr7	0.3401975
chr8	0.2570855
chr9:22	0.3139685
chr10	0.322451
chr11	0.303124
chr12	0.3568995
chr13	0.237311
chr14	0.346507
chr15	0.446706
chr16	0.642936
chr17	0.7065175
chr18	0.292168
chr19	0.845037
chr20	0.620141
chr21	0.426671
chr22:9	0.4912405
chrX	0.269073
chr1	0.356677
chr2	0.27086
chr3	0.294797
chr4	0.22855
chr5	0.268498
chr6	0.243242
chr7	0.3153435
chr8	0.280612
chr9:22	0.3607605
chr10	0.334259
chr11	0.3215355
chr12	0.3351095
chr13	0.258857
chr14	0.324462
chr15	0.508202
chr16	0.673611
chr17	0.7435345
chr18	0.308542
chr19	0.80505
chr20	0.575478
chr21	0.574433
chr22:9	0.2604325
chrX	0.273578
chr1	0.350496
chr2	0.286517
chr3	0.253941
chr4	0.231802
chr5	0.2717475
chr6	0.256548
chr7	0.3182585
chr8	0.271724
chr9:22	0.338179
chr10	0.312622
chr11	0.3127775
chr12	0.31412
chr13	0.23307
chr14	0.395037
chr15	0.54705
chr16	0.663039
chr17	0.745945
chr18	0.311004
chr19	0.771655
chr20	0.613075
chr21	0.576874
chr22:9	0.460573
chrX	0.265357
chr1	0.370198
chr2	0.317327
chr3	0.248937
chr4	0.232518
chr5	0.253
chr6	0.294843
chr7	0.308048
chr8	0.2424445
chr9:22	0.328965
chr10	0.341478
chr11	0.294929
chr12	0.3840165
chr13	0.244636
chr14	0.429218
chr15	0.506635
chr16	0.630377
chr17	0.706248
chr18	0.3215
chr19	0.810053
chr20	0.498354
chr21	0.432411
chr22:9	0.4067305
chrX	0.257319
chr1	0.35142
chr2	0.304112
chr3	0.243128
chr4	0.205623
chr5	0.2589475
chr6	0.226314
chr7	0.2991165
chr8	0.307367
chr9:22	0.3651495
chr10	0.332607
chr11	0.349728
chr12	0.3732955
chr13	0.322495
chr14	0.340713
chr15	0.45304
chr16	0.686965
chr17	0.7285695
chr18	0.300976
chr19	0.833289
chr20	0.537306
chr21	0.540312
chr22:9	0.50306
chrX	0.252275
chr1	0.362955
chr2	0.298813
chr3	0.259447
chr4	0.223152
chr5	0.274076
chr6	0.264021
chr7	0.2984425
chr8	0.264585
chr9:22	0.288595
chr10	0.33784
chr11	0.3439695
chr12	0.319178
chr13	0.236581
chr14	0.441129
chr15	0.4863335
chr16	0.664527
chr17	0.725526
chr18	0.297087
chr19	0.812198
chr20	0.654692
chr21	0.415847
chr22:9	0.720784
chrX	0.258406
chr1	0.354819
chr2	0.301449
chr3	0.244002
chr4	0.216506
chr5	0.276062
chr6	0.258944
chr7	0.28885
chr8	0.2732855
chr9:22	0.38049
chr10	0.3367415
chr11	0.2920455
chr12	0.3393345
chr13	0.222134
chr14	0.53149
chr15	0.402343
chr16	0.710132
chr17	0.7113945
chr18	0.304995
chr19	0.749398
chr20	0.575161
chr21	0.393679
chr22:9	0.230999
chrX	0.267651
chr1	0.355077
chr2	0.289743
chr3	0.268265
chr4	0.195712
chr5	0.2486005
chr6	0.243421
chr7	0.2759945
chr8	0.2730395
chr9:22	0.3108065
chr10	0.325123
chr11	0.3136955
chr12	0.3726045
chr13	0.258607
chr14	0.48199
chr15	0.423137
chr16	0.640294
chr17	0.733407
chr18	0.423271
chr19	0.78828
chr20	0.479896
chr21	0.494727
chr22:9	0.540286
chrX	0.278615
chr1	0.344648
chr2	0.317284
chr3	0.26208
chr4	0.226403
chr5	0.2488965
chr6	0.257389
chr7	0.280283
chr8	0.2917295
chr9:22	0.36168
chr10	0.3234675
chr11	0.32491
chr12	0.3074535
chr13	0.282138
chr14	0.332416
chr15	0.5655045
chr16	0.664277
chr17	0.7685005
chr18	0.298537
chr19	0.779054
chr20	0.528685
chr21	0.485886
chr22:9	0.240697
chrX	0.279998
chr1	0.341655
chr2	0.275548
chr3	0.282303
chr4	0.21266
chr5	0.2718055
chr6	0.27594
chr7	0.2772865
chr8	0.2464755
chr9:22	0.327196
chr10	0.3661145
chr11	0.303539
chr12	0.3614155
chr13	0.238591
chr14	0.36953
chr15	0.4705165
chr16	0.673136
chr17	0.7289225
chr18	0.284684
chr19	0.812652
chr20	0.590702
chr21	0.360571
chr22:9	0.6497335
chrX	0.266736
chr1	0.360135
chr2	0.299012
chr3	0.250832
chr4	0.210611
chr5	0.2586875
chr6	0.259826
chr7	0.31458
chr8	0.259917
chr9:22	0.330059
chr10	0.320153
chr11	0.311316
chr12	0.3420715
chr13	0.257593
chr14	0.422756
chr15	0.536356
chr16	0.675184
chr17	0.75756
chr18	0.270629
chr19	0.789562
chr20	0.476862
chr21	0.512663
chr22:9	0.51939
chrX	0.26383
chr1	0.356226
chr2	0.301759
chr3	0.261203
chr4	0.223939
chr5	0.2908985
chr6	0.255312
chr7	0.303303
chr8	0.2417145
chr9:22	0.2807105
chr10	0.368801
chr11	0.312047
chr12	0.3358505
chr13	0.310664
chr14	0.445681
chr15	0.4465665
chr16	0.599694
chr17	0.729637
chr18	0.307804
chr19	0.825045
chr20	0.6096
chr21	0.429341
chr22:9	0.6977345
chrX	0.250835
chr1	0.350959
chr2	0.323435
chr3	0.306719
chr4	0.202524
chr5	0.243118
chr6	0.244481
chr7	0.302059
chr8	0.265228
chr9:22	0.309893
chr10	0.32882
chr11	0.3072685
chr12	0.3644
chr13	0.239059
chr14	0.458972
chr15	0.5238115
chr16	0.625886
chr17	0.756963
chr18	0.290963
chr19	0.816275
chr20	0.646783
chr21	0.367649
chr22:9	0.286433
chrX	0.290224
chr1	0.352374
chr2	0.28699
chr3	0.286688
chr4	0.210932
chr5	0.2671435
chr6	0.261203
chr7	0.327797
chr8	0.308184
chr9:22	0.3023075
chr10	0.314253
chr11	0.3899645
chr12	0.369608
chr13	0.254687
chr14	0.36343
chr15	0.497021
chr16	0.635264
chr17	0.7083445
chr18	0.310355
chr19	0.830235
chr20	0.598478
chr21	0.344872
chr22:9	0.3409025
chrX	0.226339
chr1	0.333734
chr2	0.289789
chr3	0.274013
chr4	0.206734
chr5	0.2545235
chr6	0.284552
chr7	0.3315035
chr8	0.241279
chr9:22	0.3472045
chr10	0.33596
chr11	0.305425
chr12	0.3091205
chr13	0.24529
chr14	0.486407
chr15	0.409676
chr16	0.674273
chr17	0.7185695
chr18	0.325532
chr19	0.827546
chr20	0.604614
chr21	0.574401
chr22:9	0.2222455
chrX	0.273964
chr1	0.33945
chr2	0.287784
chr3	0.260625
chr4	0.217487
chr5	0.245716
chr6	0.253532
chr7	0.2977795
chr8	0.2614455
chr9:22	0.3895665
chr10	0.3705065
chr11	0.3320365
chr12	0.3996515
chr13	0.288174
chr14	0.368548
chr15	0.4613565
chr16	0.642008
chr17	0.7221755
chr18	0.300851
chr19	0.821171
chr20	0.593375
chr21	0.558947
chr22:9	0.6526535
chrX	0.259488
chr1	0.328161
chr2	0.302478
chr3	0.283519
chr4	0.224312
chr5	0.2567435
chr6	0.257831
chr7	0.297361
chr8	0.274943
chr9:22	0.2800865
chr10	0.32902
chr11	0.281242
chr12	0.312102
chr13	0.24503
chr14	0.425059
chr15	0.5419105
chr16	0.619108
chr17	0.7260885
chr18	0.285301
chr19	0.798379
chr20	0.630414
chr21	0.527689
chr22:9	0.5134155
chrX	0.28517
chr1	0.338124
chr2	0.295114
chr3	0.277964
chr4	0.20618
chr5	0.2815455
chr6	0.276539
chr7	0.29792
chr8	0.267218
chr9:22	0.3064195
chr10	0.332048
chr11	0.2904665
chr12	0.3585395
chr13	0.272488
chr14	0.394742
chr15	0.483924
chr16	0.668125
chr17	0.733169
chr18	0.293063
chr19	0.801729
chr20	0.602591
chr21	0.551576
chr22:9	0.512536
chrX	0.253882
chr1	0.336083
chr2	0.278904
chr3	0.294934
chr4	0.219523
chr5	0.2618
chr6	0.287197
chr7	0.3403605
chr8	0.255195
chr9:22	0.328991
chr10	0.3371775
chr11	0.2871775
chr12	0.329259
chr13	0.262226
chr14	0.343507
chr15	0.5185025
chr16	0.605606
chr17	0.7845425
chr18	0.270965
chr19	0.800362
chr20	0.461615
chr21	0.558498
chr22:9	0.66565
chrX	0.282157
chr1	0.323119
chr2	0.283356
chr3	0.256616
chr4	0.227846
chr5	0.278612
chr6	0.248662
chr7	0.3095995
chr8	0.252051
chr9:22	0.34471
chr10	0.2977145
chr11	0.3487705
chr12	0.336553
chr13	0.250415
chr14	0.466932
chr15	0.3724105
chr16	0.657413
chr17	0.70969
chr18	0.310767
chr19	0.83275
chr20	0.620872
chr21	0.467623
chr22:9	0.448834
chrX	0.268005
chr1	0.340996
chr2	0.285905
chr3	0.265139
chr4	0.24856
chr5	0.274417
chr6	0.253002
chr7	0.327717
chr8	0.2505185
chr9:22	0.310146
chr10	0.3571725
chr11	0.317506
chr12	0.3784825
chr13	0.290699
chr14	0.379478
chr15	0.402187
chr16	0.570387
chr17	0.731014
chr18	0.282936
chr19	0.806032
chr20	0.59426
chr21	0.465507
chr22:9	0.666185
chrX	0.240437
chr1	0.354097
chr2	0.279581
chr3	0.26586
chr4	0.209635
chr5	0.2508405
chr6	0.283078
chr7	0.292974
chr8	0.252314
chr9:22	0.342464
chr10	0.315704
chr11	0.279014
chr12	0.349816
chr13	0.250035
chr14	0.352311
chr15	0.5684915
chr16	0.579921
chr17	0.7594585
chr18	0.31824
chr19	0.798724
chr20	0.556319
chr21	0.481394
chr22:9	0.2774045
chrX	0.255164
chr1	0.384737
chr2	0.298552
chr3	0.278004
chr4	0.221761
chr5	0.2619705
chr6	0.333357
chr7	0.393967
chr8	0.2364785
chr9:22	0.315071
chr10	0.3307425
chr11	0.304028
chr12	0.3384205
chr13	0.229238
chr14	0.381591
chr15	0.459915
chr16	0.674506
chr17	0.7115
chr18	0.301392
chr19	0.815393
chr20	0.499494
chr21	0.520574
chr22:9	0.26519
chrX	0.268342
chr1	0.352279
chr2	0.286592
chr3	0.250494
chr4	0.216083
chr5	0.2725965
chr6	0.247136
chr7	0.3122815
chr8	0.2476775
chr9:22	0.3271925
chr10	0.3300735
chr11	0.3107605
chr12	0.3883875
chr13	0.240879
chr14	0.337889
chr15	0.524219
chr16	0.715019
chr17	0.6951995
chr18	0.297135
chr19	0.771767
chr20	0.553742
chr21	0.487575
chr22:9	0.739534
chrX	0.270251
chr1	0.350333
chr2	0.283258
chr3	0.277078
chr4	0.222594
chr5	0.2528505
chr6	0.26606
chr7	0.315128
chr8	0.2673915
chr9:22	0.3249995
chr10	0.3512745
chr11	0.297094
chr12	0.3883365
chr13	0.256021
chr14	0.409833
chr15	0.533809
chr16	0.690684
chr17	0.765978
chr18	0.290626
chr19	0.745655
chr20	0.560292
chr21	0.448579
chr22:9	0.598063
chrX	0.258421
chr1	0.381709
chr2	0.279126
chr3	0.250159
chr4	0.201658
chr5	0.268966
chr6	0.243043
chr7	0.3164395
chr8	0.258139
chr9:22	0.298091
chr10	0.330016
chr11	0.3421495
chr12	0.322013
chr13	0.240079
chr14	0.51032
chr15	0.5935085
chr16	0.633792
chr17	0.7062825
chr18	0.289662
chr19	0.795563
chr20	0.561407
chr21	0.443609
chr22:9	0.490375
chrX	0.254192
chr1	0.359314
chr2	0.295399
chr3	0.257318
chr4	0.205959
chr5	0.245019
chr6	0.247826
chr7	0.323316
chr8	0.277386
chr9:22	0.31746
chr10	0.338084
chr11	0.292287
chr12	0.3470875
chr13	0.234164
chr14	0.424822
chr15	0.4515885
chr16	0.648779
chr17	0.716571
chr18	0.354677
chr19	0.801229
chr20	0.577524
chr21	0.381865
chr22:9	0.398551
chrX	0.251201
chr1	0.346863
chr2	0.275528
chr3	0.257115
chr4	0.218479
chr5	0.2913535
chr6	0.264813
chr7	0.300862
chr8	0.2641745
chr9:22	0.3432575
chr10	0.3494925
chr11	0.3284235
chr12	0.366554
chr13	0.252099
chr14	0.377875
chr15	0.434414
chr16	0.651746
chr17	0.7292515
chr18	0.268981
chr19	0.820322
chr20	0.637737
chr21	0.479619
chr22:9	0.254698
chrX	0.262197
chr1	0.337807
chr2	0.289015
chr3	0.25828
chr4	0.217628
chr5	0.260542
chr6	0.277572
chr7	0.3127345
chr8	0.2509245
chr9:22	0.3040365
chr10	0.3793745
chr11	0.3034295
chr12	0.307867
chr13	0.22492
chr14	0.375365
chr15	0.5796295
chr16	0.550799
chr17	0.722235
chr18	0.269679
chr19	0.832473
chr20	0.620309
chr21	0.570176
chr22:9	0.4651105
chrX	0.260311
chr1	0.353865
chr2	0.296826
chr3	0.257399
chr4	0.216904
chr5	0.277973
chr6	0.244808
chr7	0.3339025
chr8	0.2582435
chr9:22	0.2794105
chr10	0.31892
chr11	0.309425
chr12	0.3396
chr13	0.344569
chr14	0.422281
chr15	0.452538
chr16	0.686906
chr17	0.714839
chr18	0.277987
chr19	0.798751
chr20	0.622664
chr21	0.427348
chr22:9	0.513125
chrX	0.280148
chr1	0.369639
chr2	0.270528
chr3	0.282817
chr4	0.210617
chr5	0.259315
chr6	0.260096
chr7	0.271771
chr8	0.267865
chr9:22	0.294305
chr10	0.36202
chr11	0.3049205
chr12	0.362768
chr13	0.276314
chr14	0.502134
chr15	0.4173385
chr16	0.64129
chr17	0.767424
chr18	0.348591
chr19	0.787052
chr20	0.623419
chr21	0.336956
chr22:9	0.6390005
chrX	0.290001
chr1	0.361079
chr2	0.305761
chr3	0.254437
chr4	0.228836
chr5	0.2563765
chr6	0.25965
chr7	0.301747
chr8	0.2921655
chr9:22	0.3066545
chr10	0.314445
chr11	0.3209475
chr12	0.3771145
chr13	0.279746
chr14	0.403437
chr15	0.3934765
chr16	0.691945
chr17	0.724969
chr18	0.293624
chr19	0.784196
chr20	0.634288
chr21	0.408969
chr22:9	0.3490085
chrX	0.274756
chr1	0.357467
chr2	0.313701
chr3	0.255015
chr4	0.214548
chr5	0.2757925
chr6	0.254707
chr7	0.2908665
chr8	0.2855315
chr9:22	0.296039
chr10	0.3121445
chr11	0.302098
chr12	0.353342
chr13	0.260297
chr14	0.370601
chr15	0.4415335
chr16	0.671768
chr17	0.703238
chr18	0.273304
chr19	0.820168
chr20	0.614796
chr21	0.476042
chr22:9	0.618802
chrX	0.256386
chr1	0.354759
chr2	0.273544
chr3	0.262557
chr4	0.213278
chr5	0.2490415
chr6	0.25975
chr7	0.3259295
chr8	0.2602295
chr9:22	0.329678
chr10	0.348185
chr11	0.279518
chr12	0.34373
chr13	0.278776
chr14	0.455952
chr15	0.535524
chr16	0.644252
chr17	0.701755
chr18	0.293112
chr19	0.79103
chr20	0.620572
chr21	0.501693
chr22:9	0.658116
chrX	0.254834
chr1	0.386908
chr2	0.273323
chr3	0.270179
chr4	0.212439
chr5	0.249557
chr6	0.24634
chr7	0.364989
chr8	0.286343
chr9:22	0.29371
chr10	0.3321815
chr11	0.2999555
chr12	0.310911
chr13	0.253442
chr14	0.365269
chr15	0.5579905
chr16	0.677818
chr17	0.7219035
chr18	0.295104
chr19	0.81932
chr20	0.551835
chr21	0.437907
chr22:9	0.540779
chrX	0.27276
chr1	0.37371
chr2	0.279743
chr3	0.26051
chr4	0.23055
chr5	0.2683225
chr6	0.261768
chr7	0.290233
chr8	0.248325
chr9:22	0.313375
chr10	0.3273795
chr11	0.3048375
chr12	0.324864
chr13	0.267346
chr14	0.376184
chr15	0.47327
chr16	0.677895
chr17	0.7326665
chr18	0.306084
chr19	0.80379
chr20	0.570246
chr21	0.521356
chr22:9	0.180982
chrX	0.272649
chr1	0.325389
chr2	0.295622
chr3	0.260267
chr4	0.209686
chr5	0.2490655
chr6	0.264642
chr7	0.2968335
chr8	0.2605635
chr9:22	0.2849245
chr10	0.3444205
chr11	0.3368505
chr12	0.3379075
chr13	0.23039
chr14	0.48351
chr15	0.548945
chr16	0.648442
chr17	0.7599845
chr18	0.269656
chr19	0.779008
chr20	0.562872
chr21	0.500912
chr22:9	0.544807
chrX	0.285193
chr1	0.355765
chr2	0.272817
chr3	0.262737
chr4	0.226876
chr5	0.276042
chr6	0.249293
chr7	0.2951995
chr8	0.243482
chr9:22	0.3968525
chr10	0.3009215
chr11	0.3047875
chr12	0.351756
chr13	0.244445
chr14	0.417643
chr15	0.4273635
chr16	0.642723
chr17	0.7436315
chr18	0.333352
chr19	0.784766
chr20	0.636734
chr21	0.376005
chr22:9	0.5916345
chrX	0.257981
chr1	0.335169
chr2	0.296633
chr3	0.267494
chr4	0.224704
chr5	0.265158
chr6	0.272285
chr7	0.2965975
